cart_item_id,cart_id,product_id,quantity,unit_price,item_status,added_at,updated_at,total_price
24174,8459,3611,1,305.91,Abandoned,2025-07-14T10:57:22Z,2025-07-14T10:57:22Z,305.91
24175,8459,1246,2,65.2,Abandoned,2025-07-14T10:57:22Z,2025-07-14T10:57:22Z,130.4
24176,8459,1228,4,101.06,Abandoned,2025-07-14T10:57:22Z,2025-07-14T10:57:22Z,404.24
24177,8460,3894,3,744.05,Converted,2025-10-25T07:35:39Z,2025-10-25T09:59:48Z,2232.1499999999996
24178,8460,3271,3,28.7,Converted,2025-10-25T07:54:26Z,2025-10-25T09:41:32Z,86.1
24179,8461,846,1,292.44,Converted,2025-02-20T01:24:31Z,2025-02-20T01:24:31Z,292.44
24180,8461,2486,1,57.52,Converted,2025-02-20T01:24:31Z,2025-02-20T01:24:31Z,57.52
24181,8461,3089,5,55.03,Converted,2025-02-20T01:24:31Z,2025-02-20T01:24:31Z,275.15
24182,8461,4019,1,224.04,Converted,2025-02-20T01:24:31Z,2025-02-20T01:24:31Z,224.04
24183,8461,2376,5,1357.17,Converted,2025-02-20T01:24:31Z,2025-02-20T01:24:31Z,6785.85
24184,8462,4728,10,181.38,Converted,2020-09-07T15:18:03Z,2020-09-07T16:48:17Z,1813.8
24185,8462,4687,2,642.02,Converted,2020-09-07T16:02:25Z,2020-09-07T16:18:45Z,1284.04
24186,8462,3625,4,434.14,Converted,2020-09-07T15:12:28Z,2020-09-07T15:26:33Z,1736.56
24187,8462,3256,1,24.25,Converted,2020-09-07T16:54:26Z,2020-09-07T17:03:32Z,24.25
24188,8462,2101,1,70.68,Converted,2020-09-07T15:41:12Z,2020-09-07T15:45:58Z,70.68
24189,8462,4203,3,124.84,Converted,2020-09-07T15:31:33Z,2020-09-07T15:57:34Z,374.52
24190,8463,4207,3,193.49,Abandoned,2025-12-15T19:05:59Z,2025-12-15T19:10:27Z,580.47
24191,8463,1664,1,89.78,Abandoned,2025-12-15T18:15:25Z,2025-12-15T18:42:02Z,89.78
24192,8464,1186,1,36.37,Converted,2025-08-10T00:32:33Z,2025-08-10T00:32:33Z,36.37
24193,8464,3227,4,488.87,Converted,2025-08-10T00:32:33Z,2025-08-10T00:32:33Z,1955.48
24194,8465,2768,1,255.19,Converted,2018-03-06T07:37:57Z,2018-03-06T07:56:32Z,255.19
24195,8465,108,3,703.07,Converted,2018-03-06T07:55:17Z,2018-03-06T08:09:45Z,2109.21
24196,8465,2469,4,356.17,Converted,2018-03-06T06:59:26Z,2018-03-06T07:23:18Z,1424.68
24197,8465,1362,4,391.08,Converted,2018-03-06T06:31:56Z,2018-03-06T07:14:43Z,1564.32
24198,8466,2183,2,469.99,Abandoned,2020-12-28T19:06:55Z,2020-12-28T20:31:41Z,939.98
24199,8466,2843,3,483.25,Active,2020-12-28T19:14:35Z,2020-12-28T19:26:14Z,1449.75
24200,8467,4419,3,204.97,Abandoned,2023-08-05T03:42:25Z,2023-08-05T03:53:25Z,614.91
24201,8467,4633,2,143.71,Abandoned,2023-08-05T00:50:50Z,2023-08-05T02:46:36Z,287.42
24202,8467,644,1,488.61,Abandoned,2023-08-05T03:19:53Z,2023-08-05T03:31:14Z,488.61
24203,8467,462,2,166.8,Abandoned,2023-08-05T04:09:01Z,2023-08-05T04:13:00Z,333.6
24204,8468,1581,6,132.56,Abandoned,2023-07-13T06:58:05Z,2023-07-13T06:58:05Z,795.36
24205,8468,2278,2,355.53,Abandoned,2023-07-13T06:58:05Z,2023-07-13T06:58:05Z,711.06
24206,8468,508,1,185.88,Abandoned,2023-07-13T06:58:05Z,2023-07-13T06:58:05Z,185.88
24207,8469,2321,3,472.99,Converted,2025-08-21T04:54:41Z,2025-08-21T05:32:14Z,1418.97
24208,8469,1710,5,1909.03,Converted,2025-08-21T03:43:35Z,2025-08-21T04:51:55Z,9545.15
24209,8470,475,3,65.38,Abandoned,2024-11-30T22:23:48Z,2024-11-30T22:38:04Z,196.14
24210,8470,214,3,167.0,Abandoned,2024-11-30T19:56:40Z,2024-11-30T22:48:39Z,501.0
24211,8470,2065,1,96.48,Abandoned,2024-11-30T20:59:26Z,2024-11-30T23:06:38Z,96.48
24212,8471,2817,2,366.05,Converted,2025-07-19T15:11:01Z,2025-07-19T15:43:50Z,732.1
24213,8471,1527,2,415.37,Converted,2025-07-19T14:44:03Z,2025-07-19T15:31:25Z,830.74
24214,8472,1189,1,148.49,Converted,2025-08-12T11:04:10Z,2025-08-12T11:18:42Z,148.49
24215,8472,2870,2,210.48,Converted,2025-08-12T08:59:15Z,2025-08-12T10:22:02Z,420.96
24216,8472,1520,4,162.89,Converted,2025-08-12T09:36:42Z,2025-08-12T10:27:55Z,651.56
24217,8472,4247,2,150.49,Converted,2025-08-12T10:12:57Z,2025-08-12T11:19:59Z,300.98
24218,8472,673,8,296.55,Converted,2025-08-12T10:10:53Z,2025-08-12T10:58:04Z,2372.4
24219,8473,409,2,338.81,Converted,2024-08-07T18:51:59Z,2024-08-07T19:30:05Z,677.62
24220,8473,4457,5,1371.47,Converted,2024-08-07T16:52:11Z,2024-08-07T17:38:27Z,6857.35
24221,8473,622,4,1116.94,Converted,2024-08-07T19:23:58Z,2024-08-07T19:36:22Z,4467.76
24222,8474,3299,1,28.29,Abandoned,2023-06-18T22:26:53Z,2023-06-18T22:26:53Z,28.29
24223,8475,4232,1,86.72,Deleted,2025-12-14T16:43:30Z,2025-12-14T16:46:28Z,86.72
24224,8476,2604,1,33.68,Converted,2023-08-25T07:58:04Z,2023-08-25T08:10:05Z,33.68
24225,8476,3080,3,177.62,Converted,2023-08-25T09:01:42Z,2023-08-25T10:12:24Z,532.86
24226,8477,1234,2,239.01,Converted,2025-12-14T16:16:28Z,2025-12-14T16:57:37Z,478.02
24227,8477,2123,2,116.36,Converted,2025-12-14T16:33:27Z,2025-12-14T17:03:36Z,232.72
24228,8477,4480,1,383.05,Converted,2025-12-14T16:57:34Z,2025-12-14T17:07:32Z,383.05
24229,8477,3562,3,223.46,Converted,2025-12-14T16:58:35Z,2025-12-14T17:02:48Z,670.38
24230,8477,3225,2,818.09,Converted,2025-12-14T15:42:22Z,2025-12-14T17:02:04Z,1636.18
24231,8478,3119,1,260.65,Abandoned,2024-08-13T01:57:07Z,2024-08-13T01:57:07Z,260.65
24232,8478,3639,1,81.68,Abandoned,2024-08-13T01:57:07Z,2024-08-13T01:57:07Z,81.68
24233,8479,284,1,225.94,Abandoned,2024-06-28T18:46:46Z,2024-06-28T18:49:02Z,225.94
24234,8479,819,4,49.41,Abandoned,2024-06-28T19:19:15Z,2024-06-28T19:35:55Z,197.64
24235,8479,3488,4,488.77,Abandoned,2024-06-28T18:34:43Z,2024-06-28T19:46:31Z,1955.08
24236,8479,2356,3,422.1,Abandoned,2024-06-28T18:59:43Z,2024-06-28T19:07:44Z,1266.3000000000002
24237,8480,1279,1,152.47,Converted,2019-06-23T13:34:11Z,2019-06-23T13:34:11Z,152.47
24238,8480,2106,7,49.13,Converted,2019-06-23T13:34:11Z,2019-06-23T13:34:11Z,343.91
24239,8481,4021,3,130.64,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,391.91999999999996
24240,8481,4080,1,40.27,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,40.27
24241,8481,2225,5,70.77,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,353.84999999999997
24242,8481,3554,3,33.8,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,101.39999999999999
24243,8481,3766,7,144.77,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,1013.3900000000001
24244,8481,4949,2,141.03,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,282.06
24245,8481,1793,4,146.96,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,587.84
24246,8481,3140,5,820.48,Converted,2024-09-12T12:04:47Z,2024-09-12T12:04:47Z,4102.4
24247,8482,20,1,67.29,Converted,2023-11-24T10:32:19Z,2023-11-25T02:32:53Z,67.29
24248,8482,994,4,316.77,Converted,2023-11-24T14:48:20Z,2023-11-25T03:53:01Z,1267.08
24249,8482,4109,6,110.51,Converted,2023-11-24T19:46:53Z,2023-11-24T23:07:55Z,663.0600000000001
24250,8482,3754,2,1021.27,Converted,2023-11-24T15:43:59Z,2023-11-24T17:38:19Z,2042.54
24251,8483,4897,1,261.23,Converted,2024-07-27T03:47:28Z,2024-07-27T03:49:32Z,261.23
24252,8483,763,3,1310.83,Converted,2024-07-27T02:59:50Z,2024-07-27T03:33:01Z,3932.49
24253,8483,4203,4,124.84,Converted,2024-07-27T03:27:32Z,2024-07-27T03:43:13Z,499.36
24254,8483,913,3,34.28,Converted,2024-07-27T02:56:54Z,2024-07-27T03:37:58Z,102.84
24255,8483,3199,1,87.3,Converted,2024-07-27T03:29:17Z,2024-07-27T03:34:31Z,87.3
24256,8484,656,3,22.05,Abandoned,2023-03-18T13:35:51Z,2023-03-18T13:35:51Z,66.15
24257,8484,3282,5,410.5,Abandoned,2023-03-18T13:35:51Z,2023-03-18T13:35:51Z,2052.5
24258,8484,924,2,177.54,Abandoned,2023-03-18T13:35:51Z,2023-03-18T13:35:51Z,355.08
24259,8485,3333,4,278.07,Converted,2023-03-18T13:53:33Z,2023-03-18T14:29:56Z,1112.28
24260,8485,354,2,129.26,Converted,2023-03-18T14:22:49Z,2023-03-18T14:30:12Z,258.52
24261,8485,2656,1,40.88,Converted,2023-03-18T13:50:15Z,2023-03-18T14:30:25Z,40.88
24262,8485,3230,7,397.51,Converted,2023-03-18T13:52:41Z,2023-03-18T14:20:09Z,2782.5699999999997
24263,8485,858,8,472.0,Converted,2023-03-18T13:39:18Z,2023-03-18T14:18:07Z,3776.0
24264,8485,4037,3,132.75,Converted,2023-03-18T13:46:31Z,2023-03-18T13:51:48Z,398.25
24265,8485,490,1,470.43,Converted,2023-03-18T14:18:31Z,2023-03-18T14:32:58Z,470.43
24266,8486,4646,1,23.85,Abandoned,2023-03-20T06:45:35Z,2023-03-22T13:41:42Z,23.85
24267,8486,1159,2,138.27,Abandoned,2023-03-21T15:10:44Z,2023-03-22T23:11:45Z,276.54
24268,8486,942,1,2102.84,Abandoned,2023-03-21T20:23:06Z,2023-03-22T10:50:11Z,2102.84
24269,8486,1848,5,106.83,Abandoned,2023-03-21T07:33:03Z,2023-03-22T11:48:32Z,534.15
24270,8487,2882,1,113.25,Converted,2023-03-20T05:59:16Z,2023-03-20T05:59:16Z,113.25
24271,8487,4408,1,773.5,Converted,2023-03-20T05:59:16Z,2023-03-20T05:59:16Z,773.5
24272,8487,4281,1,87.0,Converted,2023-03-20T05:59:16Z,2023-03-20T05:59:16Z,87.0
24273,8487,3692,1,80.05,Converted,2023-03-20T05:59:16Z,2023-03-20T05:59:16Z,80.05
24274,8488,2365,1,968.62,Converted,2022-07-24T22:40:06Z,2022-07-24T22:43:58Z,968.62
24275,8488,1431,2,1311.45,Converted,2022-07-24T23:13:56Z,2022-07-24T23:18:30Z,2622.9
24276,8489,666,4,111.8,Converted,2022-07-24T21:19:49Z,2022-07-24T21:19:49Z,447.2
24277,8489,4543,2,136.79,Converted,2022-07-24T21:19:49Z,2022-07-24T21:19:49Z,273.58
24278,8490,4422,5,731.63,Converted,2022-09-07T09:44:51Z,2022-09-07T10:12:50Z,3658.15
24279,8490,4116,3,135.92,Converted,2022-09-07T09:48:57Z,2022-09-07T11:26:51Z,407.76
24280,8490,1643,8,16.03,Converted,2022-09-07T10:53:31Z,2022-09-07T12:05:05Z,128.24
24281,8490,4595,2,72.18,Converted,2022-09-07T08:46:51Z,2022-09-07T11:02:42Z,144.36
24282,8491,2722,3,754.36,Abandoned,2022-09-07T08:26:07Z,2022-09-07T08:26:07Z,2263.08
24283,8491,1768,1,140.92,Abandoned,2022-09-07T08:26:07Z,2022-09-07T08:26:07Z,140.92
24284,8492,1469,6,205.04,Abandoned,2020-10-17T07:42:57Z,2020-10-17T07:42:57Z,1230.24
24285,8493,4475,2,106.5,Abandoned,2024-01-01T15:04:58Z,2024-01-01T16:45:20Z,213.0
24286,8493,3768,1,100.03,Abandoned,2024-01-01T16:09:50Z,2024-01-01T16:13:57Z,100.03
24287,8494,4140,1,284.93,Converted,2024-01-01T15:03:20Z,2024-01-01T15:03:20Z,284.93
24288,8494,3557,1,771.85,Converted,2024-01-01T15:03:20Z,2024-01-01T15:03:20Z,771.85
24289,8494,514,3,239.27,Converted,2024-01-01T15:03:20Z,2024-01-01T15:03:20Z,717.8100000000001
24290,8494,4044,2,53.04,Converted,2024-01-01T15:03:20Z,2024-01-01T15:03:20Z,106.08
24291,8494,1295,3,230.43,Converted,2024-01-01T15:03:20Z,2024-01-01T15:03:20Z,691.29
24292,8494,1200,7,231.86,Converted,2024-01-01T15:03:20Z,2024-01-01T15:03:20Z,1623.02
24293,8495,387,9,244.45,Abandoned,2022-04-24T03:57:01Z,2022-04-24T04:02:43Z,2200.0499999999997
24294,8495,3566,2,107.92,Abandoned,2022-04-24T03:20:58Z,2022-04-24T04:11:29Z,215.84
24295,8495,1993,1,1092.33,Active,2022-04-24T04:08:11Z,2022-04-24T04:24:42Z,1092.33
24296,8496,3802,3,1240.26,Converted,2025-11-20T07:25:27Z,2025-11-20T07:25:27Z,3720.7799999999997
24297,8496,1559,1,39.19,Converted,2025-11-20T07:25:27Z,2025-11-20T07:25:27Z,39.19
24298,8497,2168,4,122.34,Abandoned,2022-04-24T02:38:50Z,2022-04-24T02:38:50Z,489.36
24299,8497,929,3,16.99,Abandoned,2022-04-24T02:38:50Z,2022-04-24T02:38:50Z,50.97
24300,8497,2423,4,165.31,Abandoned,2022-04-24T02:38:50Z,2022-04-24T02:38:50Z,661.24
24301,8497,3671,3,59.55,Abandoned,2022-04-24T02:38:50Z,2022-04-24T02:38:50Z,178.64999999999998
24302,8497,1319,1,37.63,Abandoned,2022-04-24T02:38:50Z,2022-04-24T02:38:50Z,37.63
24303,8498,2660,1,1070.35,Abandoned,2022-04-24T03:31:57Z,2022-04-24T03:56:04Z,1070.35
24304,8498,361,1,35.3,Abandoned,2022-04-24T03:02:26Z,2022-04-24T04:29:51Z,35.3
24305,8498,1336,5,179.43,Abandoned,2022-04-24T02:40:28Z,2022-04-24T03:13:03Z,897.1500000000001
24306,8498,4785,3,106.26,Abandoned,2022-04-24T03:31:54Z,2022-04-24T03:33:03Z,318.78000000000003
24307,8499,4583,3,190.74,Abandoned,2025-05-05T09:25:33Z,2025-05-05T09:25:33Z,572.22
24308,8500,650,3,61.54,Converted,2025-05-05T10:10:34Z,2025-05-05T11:01:34Z,184.62
24309,8500,3248,2,465.62,Converted,2025-05-05T09:53:39Z,2025-05-05T10:50:00Z,931.24
24310,8500,736,3,183.14,Converted,2025-05-05T10:47:36Z,2025-05-05T11:23:14Z,549.42
24311,8501,92,6,1326.17,Converted,2021-06-15T07:13:15Z,2021-06-15T07:30:58Z,7957.02
24312,8501,183,2,34.91,Converted,2021-06-15T06:55:55Z,2021-06-15T07:26:58Z,69.82
24313,8502,3265,4,63.69,Converted,2020-12-17T04:15:40Z,2020-12-17T05:15:29Z,254.76
24314,8502,2146,5,626.2,Converted,2020-12-17T05:07:40Z,2020-12-17T05:17:20Z,3131.0
24315,8502,3756,7,24.54,Converted,2020-12-17T04:29:01Z,2020-12-17T05:12:14Z,171.78
24316,8502,4182,1,306.76,Converted,2020-12-17T04:00:48Z,2020-12-17T04:00:59Z,306.76
24317,8502,3824,1,411.61,Converted,2020-12-17T04:44:24Z,2020-12-17T05:15:53Z,411.61
24318,8502,4334,1,101.97,Converted,2020-12-17T03:59:35Z,2020-12-17T05:11:37Z,101.97
24319,8502,2750,1,1063.62,Converted,2020-12-17T05:01:07Z,2020-12-17T05:02:29Z,1063.62
24320,8502,3425,2,1946.75,Converted,2020-12-17T04:00:00Z,2020-12-17T05:14:48Z,3893.5
24321,8503,325,6,1006.13,Converted,2025-04-15T18:36:40Z,2025-04-15T18:58:53Z,6036.78
24322,8503,1136,1,96.47,Converted,2025-04-15T21:53:55Z,2025-04-15T22:08:50Z,96.47
24323,8503,4942,2,237.2,Converted,2025-04-15T20:10:25Z,2025-04-15T22:06:16Z,474.4
24324,8504,3487,2,287.67,Abandoned,2025-11-21T07:24:20Z,2025-11-21T07:27:35Z,575.34
24325,8504,1943,1,172.59,Abandoned,2025-11-21T07:37:11Z,2025-11-21T07:38:00Z,172.59
24326,8504,1433,1,228.76,Abandoned,2025-11-21T07:43:29Z,2025-11-21T07:47:34Z,228.76
24327,8504,393,5,235.11,Abandoned,2025-11-21T07:28:25Z,2025-11-21T07:50:44Z,1175.5500000000002
24328,8504,4672,1,97.68,Abandoned,2025-11-21T06:56:15Z,2025-11-21T07:03:00Z,97.68
24329,8504,1309,5,1771.72,Abandoned,2025-11-21T07:47:03Z,2025-11-21T07:49:25Z,8858.6
24330,8505,1465,4,72.24,Converted,2021-06-15T06:48:36Z,2021-06-15T06:48:42Z,288.96
24331,8505,4936,4,216.71,Converted,2021-06-15T06:19:07Z,2021-06-15T06:41:22Z,866.84
24332,8505,1868,5,894.43,Converted,2021-06-15T06:29:27Z,2021-06-15T06:40:14Z,4472.15
24333,8505,1974,1,115.95,Converted,2021-06-15T06:30:45Z,2021-06-15T06:35:29Z,115.95
24334,8506,3654,2,103.84,Converted,2025-10-05T13:46:11Z,2025-10-05T13:46:24Z,207.68
24335,8506,2433,2,140.45,Converted,2025-10-05T11:55:07Z,2025-10-05T12:44:35Z,280.9
24336,8506,3440,3,475.67,Converted,2025-10-05T12:11:24Z,2025-10-05T12:55:41Z,1427.01
24337,8506,2230,2,764.27,Converted,2025-10-05T13:46:43Z,2025-10-05T13:46:49Z,1528.54
24338,8506,3502,1,200.39,Converted,2025-10-05T11:55:10Z,2025-10-05T12:40:34Z,200.39
24339,8507,2881,3,346.01,Abandoned,2025-09-15T00:36:22Z,2025-09-15T01:18:02Z,1038.03
24340,8508,3374,1,364.71,Converted,2025-10-05T11:12:38Z,2025-10-05T11:12:38Z,364.71
24341,8508,4399,2,256.72,Converted,2025-10-05T11:12:38Z,2025-10-05T11:12:38Z,513.44
24342,8508,1316,3,121.99,Converted,2025-10-05T11:12:38Z,2025-10-05T11:12:38Z,365.96999999999997
24343,8508,4963,1,42.08,Converted,2025-10-05T11:12:38Z,2025-10-05T11:12:38Z,42.08
24344,8508,1813,1,214.15,Converted,2025-10-05T11:12:38Z,2025-10-05T11:12:38Z,214.15
24345,8509,1767,2,830.21,Abandoned,2025-09-13T19:07:51Z,2025-09-13T20:05:30Z,1660.42
24346,8509,1303,1,73.79,Abandoned,2025-09-13T19:19:09Z,2025-09-13T20:40:14Z,73.79
24347,8510,848,4,76.51,Abandoned,2022-12-14T16:13:11Z,2022-12-14T16:58:54Z,306.04
24348,8511,3645,3,318.26,Converted,2022-12-14T16:00:07Z,2022-12-14T16:00:07Z,954.78
24349,8511,2170,7,36.19,Converted,2022-12-14T16:00:07Z,2022-12-14T16:00:07Z,253.32999999999998
24350,8511,4936,3,216.71,Converted,2022-12-14T16:00:07Z,2022-12-14T16:00:07Z,650.13
24351,8511,283,3,1443.36,Converted,2022-12-14T16:00:07Z,2022-12-14T16:00:07Z,4330.08
24352,8512,2295,2,343.6,Converted,2020-11-02T11:11:53Z,2020-11-02T11:11:53Z,687.2
24353,8513,4162,1,349.88,Abandoned,2016-05-24T18:39:51Z,2016-05-24T18:48:10Z,349.88
24354,8513,3670,2,177.83,Abandoned,2016-05-24T16:56:13Z,2016-05-24T17:13:17Z,355.66
24355,8513,2606,5,96.96,Abandoned,2016-05-24T16:57:02Z,2016-05-24T18:37:55Z,484.79999999999995
24356,8513,3810,2,95.15,Abandoned,2016-05-24T17:10:38Z,2016-05-24T18:30:48Z,190.3
24357,8514,3835,2,19.76,Converted,2025-06-07T07:26:00Z,2025-06-07T07:26:00Z,39.52
24358,8514,1022,2,222.32,Converted,2025-06-07T07:26:00Z,2025-06-07T07:26:00Z,444.64
24359,8514,757,3,138.13,Converted,2025-06-07T07:26:00Z,2025-06-07T07:26:00Z,414.39
24360,8514,4814,2,112.68,Converted,2025-06-07T07:26:00Z,2025-06-07T07:26:00Z,225.36
24361,8514,219,2,1013.5,Converted,2025-06-07T07:26:00Z,2025-06-07T07:26:00Z,2027.0
24362,8514,4027,2,160.33,Converted,2025-06-07T07:26:00Z,2025-06-07T07:26:00Z,320.66
24363,8515,750,1,765.18,Active,2024-12-30T17:40:54Z,2024-12-30T18:36:04Z,765.18
24364,8515,2517,7,104.17,Abandoned,2024-12-30T19:35:23Z,2024-12-30T19:38:59Z,729.19
24365,8516,1026,4,131.64,Converted,2018-11-20T05:48:03Z,2018-11-20T06:31:25Z,526.56
24366,8516,2172,2,47.62,Converted,2018-11-20T05:28:42Z,2018-11-20T06:15:31Z,95.24
24367,8516,905,2,285.21,Converted,2018-11-20T05:44:33Z,2018-11-20T05:53:53Z,570.42
24368,8516,261,2,473.58,Converted,2018-11-20T06:00:02Z,2018-11-20T06:23:02Z,947.16
24369,8516,162,6,614.46,Converted,2018-11-20T04:48:57Z,2018-11-20T05:19:47Z,3686.76
24370,8517,169,1,249.53,Abandoned,2025-06-19T17:43:18Z,2025-06-19T17:43:18Z,249.53
24371,8518,4350,2,1188.61,Abandoned,2024-08-23T07:18:15Z,2024-08-23T07:35:27Z,2377.22
24372,8518,3629,6,68.62,Active,2024-08-23T07:30:42Z,2024-08-23T07:34:02Z,411.72
24373,8519,3373,1,403.24,Active,2023-01-15T18:27:55Z,2023-01-15T18:50:49Z,403.24
24374,8520,2486,5,57.52,Abandoned,2025-12-23T16:36:07Z,2025-12-23T18:14:33Z,287.6
24375,8520,1359,1,63.31,Active,2025-12-23T18:08:00Z,2025-12-23T18:32:15Z,63.31
24376,8520,4464,2,177.12,Abandoned,2025-12-23T16:55:36Z,2025-12-23T17:05:17Z,354.24
24377,8521,1062,1,592.75,Converted,2022-12-31T19:43:00Z,2022-12-31T20:37:28Z,592.75
24378,8521,1926,5,60.19,Converted,2022-12-31T20:28:29Z,2022-12-31T20:44:45Z,300.95
24379,8521,952,2,82.46,Converted,2022-12-31T19:05:47Z,2022-12-31T20:05:49Z,164.92
24380,8521,4240,1,502.61,Converted,2022-12-31T20:07:44Z,2022-12-31T20:38:50Z,502.61
24381,8521,2453,3,75.32,Converted,2022-12-31T19:56:42Z,2022-12-31T20:03:31Z,225.95999999999998
24382,8521,3006,3,468.3,Converted,2022-12-31T20:47:40Z,2022-12-31T20:51:47Z,1404.9
24383,8521,2393,2,874.94,Converted,2022-12-31T20:31:50Z,2022-12-31T20:32:15Z,1749.88
24384,8521,3140,8,820.48,Converted,2022-12-31T19:15:28Z,2022-12-31T20:28:22Z,6563.84
24385,8522,1140,2,116.37,Converted,2024-06-05T15:34:22Z,2024-06-05T15:56:12Z,232.74
24386,8522,4761,8,1394.84,Converted,2024-06-05T15:27:53Z,2024-06-05T15:38:08Z,11158.72
24387,8522,436,2,163.03,Converted,2024-06-05T12:49:11Z,2024-06-05T13:54:50Z,326.06
24388,8522,1177,2,155.6,Converted,2024-06-05T14:17:17Z,2024-06-05T15:16:16Z,311.2
24389,8522,1725,5,297.25,Converted,2024-06-05T13:02:47Z,2024-06-05T16:12:30Z,1486.25
24390,8522,2677,8,51.71,Converted,2024-06-05T12:34:00Z,2024-06-05T12:43:52Z,413.68
24391,8523,1736,1,46.8,Converted,2024-07-11T19:28:49Z,2024-07-11T19:28:57Z,46.8
24392,8523,2882,5,113.25,Converted,2024-07-11T19:34:44Z,2024-07-11T19:37:11Z,566.25
24393,8523,4706,3,220.49,Converted,2024-07-11T19:23:07Z,2024-07-11T19:28:58Z,661.47
24394,8523,737,2,514.2,Converted,2024-07-11T19:08:47Z,2024-07-11T19:13:04Z,1028.4
24395,8523,3467,3,135.4,Converted,2024-07-11T19:27:12Z,2024-07-11T19:28:47Z,406.20000000000005
24396,8523,3740,1,147.98,Converted,2024-07-11T18:46:04Z,2024-07-11T19:20:35Z,147.98
24397,8524,1035,3,398.49,Converted,2025-10-28T09:31:24Z,2025-10-28T10:12:33Z,1195.47
24398,8524,2433,1,140.45,Converted,2025-10-28T10:27:13Z,2025-10-28T11:06:25Z,140.45
24399,8525,4829,1,7.23,Converted,2025-03-19T03:38:48Z,2025-03-19T03:53:44Z,7.23
24400,8525,3274,4,1065.54,Converted,2025-03-19T04:02:44Z,2025-03-19T04:29:10Z,4262.16
24401,8525,924,1,177.54,Converted,2025-03-19T03:59:41Z,2025-03-19T04:08:12Z,177.54
24402,8526,4715,1,147.76,Converted,2022-03-14T22:53:26Z,2022-03-14T22:54:35Z,147.76
24403,8526,4640,2,279.52,Converted,2022-03-14T22:03:05Z,2022-03-14T22:21:22Z,559.04
24404,8526,746,2,147.15,Converted,2022-03-14T22:31:51Z,2022-03-14T22:45:35Z,294.3
24405,8526,4790,3,325.78,Converted,2022-03-14T22:12:24Z,2022-03-14T22:50:06Z,977.3399999999999
24406,8526,4333,1,266.48,Converted,2022-03-14T22:48:01Z,2022-03-14T22:49:53Z,266.48
24407,8527,4830,1,72.47,Converted,2024-07-02T18:02:00Z,2024-07-02T18:23:38Z,72.47
24408,8527,3851,1,175.06,Converted,2024-07-02T18:53:06Z,2024-07-02T19:01:40Z,175.06
24409,8527,2380,4,87.19,Converted,2024-07-02T18:46:32Z,2024-07-02T18:52:51Z,348.76
24410,8527,2987,1,170.78,Converted,2024-07-02T17:26:46Z,2024-07-02T18:47:29Z,170.78
24411,8528,753,7,136.12,Converted,2025-10-10T04:09:24Z,2025-10-10T04:09:24Z,952.84
24412,8528,951,1,390.83,Converted,2025-10-10T04:09:24Z,2025-10-10T04:09:24Z,390.83
24413,8529,2892,2,213.99,Abandoned,2024-07-02T19:51:49Z,2024-07-02T19:58:23Z,427.98
24414,8529,2102,1,34.72,Abandoned,2024-07-02T18:51:38Z,2024-07-02T19:08:12Z,34.72
24415,8529,4021,2,130.64,Abandoned,2024-07-02T17:37:59Z,2024-07-02T20:04:53Z,261.28
24416,8530,552,5,342.83,Converted,2025-10-10T04:25:04Z,2025-10-10T04:59:14Z,1714.1499999999999
24417,8530,123,3,25.53,Converted,2025-10-10T04:16:53Z,2025-10-10T04:56:24Z,76.59
24418,8530,4913,4,361.14,Converted,2025-10-10T04:17:58Z,2025-10-10T05:05:12Z,1444.56
24419,8530,3934,3,55.23,Converted,2025-10-10T04:54:36Z,2025-10-10T04:59:27Z,165.69
24420,8530,1710,1,1909.03,Converted,2025-10-10T04:32:37Z,2025-10-10T04:45:57Z,1909.03
24421,8530,2931,1,42.25,Converted,2025-10-10T04:19:22Z,2025-10-10T05:01:55Z,42.25
24422,8531,2581,6,1253.7,Abandoned,2015-11-07T07:25:24Z,2015-11-07T07:25:24Z,7522.200000000001
24423,8531,3984,5,155.41,Active,2015-11-07T07:25:24Z,2015-11-07T07:25:24Z,777.05
24424,8532,2219,2,110.1,Converted,2024-07-15T21:58:50Z,2024-07-15T21:58:50Z,220.2
24425,8532,2974,5,376.07,Converted,2024-07-15T21:58:50Z,2024-07-15T21:58:50Z,1880.35
24426,8532,2958,1,224.81,Converted,2024-07-15T21:58:50Z,2024-07-15T21:58:50Z,224.81
24427,8533,4019,5,224.04,Converted,2019-09-07T10:03:40Z,2019-09-07T10:20:34Z,1120.2
24428,8533,2678,1,288.05,Converted,2019-09-07T09:55:18Z,2019-09-07T09:58:02Z,288.05
24429,8534,93,3,233.5,Abandoned,2024-07-15T22:20:01Z,2024-07-15T22:34:52Z,700.5
24430,8534,1393,2,174.9,Abandoned,2024-07-15T22:16:00Z,2024-07-15T22:18:38Z,349.8
24431,8535,4846,2,100.04,Converted,2019-09-06T19:07:31Z,2019-09-06T19:27:11Z,200.08
