customer_id,gender,date_of_birth,account_status,address_id,city,state_province,postal_code,country,account_created_at,last_login_date,is_active
212,Female,1976-01-31,Active,348.0,North Las Vegas,NV,64256,US,2020-01-04T23:50:50Z,2025-04-25T01:58:26Z,True
213,Male,1942-07-31,Active,349.0,Clinton,NE,37621,US,2019-01-24T17:30:08Z,2025-10-29T19:28:30Z,True
214,Male,1978-05-28,Active,350.0,Springfield,NH,47587,US,2016-09-05T05:30:47Z,2025-10-15T05:04:31Z,True
215,Female,1999-08-06,Active,352.0,Franklin,ME,80984,US,2022-03-14T12:52:24Z,2025-10-01T14:43:47Z,True
216,Prefer not to say,1976-10-04,Inactive,353.0,Toronto,ON,X3A 7V9,CA,2020-08-10T06:20:48Z,2022-10-20T05:42:56Z,False
217,Male,1979-09-12,Active,354.0,Fort Collins,CO,22335,US,2015-06-13T22:49:43Z,2025-06-10T06:03:22Z,True
218,Prefer not to say,1966-10-03,Active,355.0,Montreal,QC,B4Y 1G1,CA,2019-07-01T13:54:39Z,2025-01-10T18:23:02Z,True
219,Male,1971-10-05,Active,356.0,Georgetown,AR,66375,US,2021-10-11T15:13:44Z,2025-04-25T18:31:13Z,True
220,Male,1985-11-05,Active,359.0,Clinton,IN,65073,US,2024-09-10T10:07:50Z,2025-01-13T23:24:23Z,True
221,Male,1979-03-31,Active,360.0,Fairview,ME,23005,US,2020-11-12T10:07:59Z,2025-09-26T00:35:22Z,True
222,Other,1966-06-26,Inactive,362.0,Savannah,GA,78021,US,2018-01-01T21:16:19Z,2022-08-27T18:31:19Z,False
223,Female,1952-05-16,Active,363.0,Fairview,AK,81260,US,2020-08-27T03:40:36Z,2025-06-08T00:38:52Z,True
224,Male,1969-03-04,Active,366.0,Chester,HI,43357,US,2022-02-08T14:51:10Z,2025-09-23T23:52:07Z,True
225,Male,1968-12-29,Inactive,368.0,Salem,RI,66270,US,2016-11-09T06:46:31Z,2021-09-19T21:14:09Z,False
226,Female,1960-05-06,Active,369.0,Clinton,RI,79109,US,2022-05-14T11:23:09Z,2025-07-17T14:23:29Z,True
227,Male,1985-05-05,Active,372.0,Cambridge,MA,39667,US,2021-11-13T01:25:19Z,2025-01-02T15:57:13Z,True
228,Female,1984-05-06,Closed,374.0,Clinton,AL,71361,US,2017-07-14T02:16:49Z,2020-11-09T00:22:11Z,False
229,Female,1983-10-07,Active,376.0,Salem,AR,65389,US,2022-06-04T16:28:22Z,2025-08-11T20:27:57Z,True
230,Male,1996-09-06,Active,377.0,Seattle,WA,22352,US,2022-11-05T22:25:25Z,2025-06-07T01:40:11Z,True
231,Male,1970-12-24,Active,380.0,Salem,OR,57109,US,2024-12-30T16:49:42Z,2025-02-23T07:56:59Z,True
232,Male,1972-08-22,Active,383.0,Spokane,WA,66629,US,2022-05-28T00:03:16Z,2025-10-15T11:59:34Z,True
233,Female,1978-05-22,Active,384.0,Greensboro,NC,71391,US,2021-03-20T06:19:19Z,2025-11-11T15:56:18Z,True
234,Male,1977-03-10,Blocked,385.0,Georgetown,VT,17977,US,2022-07-07T00:29:51Z,2025-06-01T15:22:54Z,False
235,Female,1996-01-05,Active,387.0,Bristol,NM,48015,US,2022-08-22T14:54:42Z,2025-02-12T18:21:51Z,True
236,Female,1972-08-09,Active,389.0,Fairview,ID,76450,US,2022-05-10T23:36:21Z,2025-05-04T22:31:11Z,True
237,Female,1955-08-01,Active,392.0,Columbus,OH,54657,US,2019-11-13T16:51:50Z,2025-09-17T19:28:51Z,True
238,Male,1951-08-15,Active,393.0,Riverside,ME,80047,US,2020-08-04T07:03:38Z,2025-03-23T17:04:52Z,True
239,Male,2000-07-20,Blocked,394.0,Sacramento,CA,88400,US,2025-03-25T01:15:31Z,2025-05-01T20:13:10Z,False
240,Female,1974-11-19,Active,395.0,Riverside,IA,87151,US,2022-10-19T04:27:44Z,2025-05-20T21:35:51Z,True
241,Male,1990-07-05,Active,397.0,Clinton,ND,49968,US,2018-04-13T20:15:33Z,2025-08-11T07:00:07Z,True
242,Male,1942-09-24,Active,398.0,Georgetown,RI,44410,US,2024-09-03T12:24:28Z,2025-12-02T19:37:52Z,True
243,Prefer not to say,1962-05-31,Active,399.0,Fairview,TN,11617,US,2016-06-24T00:17:51Z,2025-01-09T08:23:06Z,True
244,Male,1986-07-02,Active,401.0,Springfield,VA,88719,US,2024-08-25T14:37:20Z,2025-12-04T08:22:34Z,True
245,Female,1943-11-01,Closed,402.0,Chester,WY,86216,US,2016-10-18T11:02:18Z,2018-06-25T05:03:24Z,False
246,Female,1980-08-09,Inactive,403.0,Georgetown,NT,C6Y 9C5,CA,2018-07-22T08:12:53Z,2025-01-02T18:11:08Z,False
247,Male,1992-09-18,Active,404.0,Chandler,AZ,13136,US,2020-07-17T20:56:49Z,2025-09-15T02:53:18Z,True
248,Male,1991-08-26,Active,407.0,Fairview,LA,90671,US,2020-10-21T16:37:32Z,2025-05-21T01:57:56Z,True
249,Female,1944-08-09,Active,408.0,Madison,NJ,24367,US,2025-10-06T17:34:51Z,2025-11-30T18:06:44Z,True
250,Female,1964-08-22,Active,411.0,Georgetown,RI,81226,US,2021-11-17T12:40:37Z,2025-08-27T09:03:07Z,True
251,Female,1986-07-27,Active,412.0,Mesa,AZ,68672,US,2017-05-31T13:03:35Z,2025-07-12T21:46:55Z,True
252,Female,1989-01-29,Active,413.0,Riverside,ND,75732,US,2017-03-23T05:53:34Z,2025-06-06T04:07:52Z,True
253,Female,1942-11-06,Inactive,414.0,Madison,MD,70149,US,2015-03-02T23:53:34Z,2021-12-13T04:00:21Z,False
254,Male,1961-11-11,Closed,415.0,Colorado Springs,CO,62847,US,2020-01-06T11:30:36Z,2020-08-17T07:49:57Z,False
255,Female,1951-12-09,Active,417.0,Salem,DE,48564,US,2016-11-11T06:28:55Z,2025-10-27T08:25:22Z,True
256,Female,1997-02-09,Active,419.0,Georgetown,MD,91854,US,2020-04-03T19:10:04Z,2025-06-29T15:46:00Z,True
257,Male,1960-06-16,Active,420.0,Clinton,DE,83419,US,2016-01-10T19:09:09Z,2025-10-02T11:04:09Z,True
258,Female,1999-07-17,Active,421.0,Bristol,NB,P9J 1M5,CA,2018-11-27T05:01:55Z,2025-06-20T19:51:37Z,True
259,Male,1958-06-17,Pending,423.0,Worcester,MA,86919,US,2022-05-07T19:47:01Z,NaN,False
260,Male,1956-03-25,Active,425.0,Madison,MO,33331,US,2023-11-05T00:13:40Z,2025-06-16T14:19:36Z,True
261,Male,1960-08-14,Inactive,427.0,Georgetown,CT,11035,US,2020-03-30T08:02:59Z,2021-07-16T00:45:39Z,False
262,Female,1962-01-22,Active,428.0,Franklin,OR,27025,US,2023-07-23T16:06:26Z,2025-05-21T00:42:51Z,True
263,Female,1949-08-20,Inactive,430.0,Sparks,NV,61622,US,2019-05-07T04:20:48Z,2020-11-03T17:10:08Z,False
264,Male,1975-07-01,Active,431.0,Riverside,NJ,55388,US,2022-05-02T05:27:09Z,2025-08-01T14:51:52Z,True
265,Female,1973-10-09,Blocked,432.0,Salem,NJ,16362,US,2016-04-02T05:27:34Z,2024-10-08T18:23:17Z,False
266,Male,1951-01-22,Active,433.0,Clinton,SC,78623,US,2019-01-03T23:02:34Z,2025-06-06T06:13:39Z,True
267,Female,1958-03-26,Active,434.0,Madison,ID,75740,US,2021-05-27T08:19:39Z,2025-04-06T02:14:29Z,True
268,Female,1989-08-13,Active,435.0,Salem,KY,14229,US,2019-05-13T15:59:35Z,2025-12-19T02:20:55Z,True
269,Female,1985-01-25,Active,436.0,Salem,WV,82098,US,2017-08-19T12:58:34Z,2025-10-19T01:37:28Z,True
270,Other,1941-05-04,Active,437.0,Chester,SC,20552,US,2020-12-21T10:48:29Z,2025-01-23T16:32:27Z,True
271,Female,1962-09-28,Inactive,439.0,Bristol,NB,C1B 7X7,CA,2023-12-08T05:29:32Z,2025-09-24T09:21:10Z,False
272,Male,1964-08-03,Active,440.0,Bristol,NJ,42077,US,2023-07-02T18:48:50Z,2025-10-29T17:59:13Z,True
273,Female,1993-05-13,Active,442.0,Greensboro,NC,78594,US,2018-05-25T04:37:00Z,2025-08-14T16:23:32Z,True
274,Female,1988-01-23,Blocked,443.0,Chester,LA,80091,US,2025-01-26T07:47:12Z,2025-08-01T04:49:37Z,False
275,Female,1945-08-15,Active,445.0,Surrey,BC,J8A 5S9,CA,2018-07-30T20:04:12Z,2025-04-24T23:32:17Z,True
276,Female,1979-10-19,Active,446.0,Bristol,ND,23489,US,2022-07-19T09:06:59Z,2025-05-12T19:47:42Z,True
277,Other,1968-04-11,Active,447.0,Jacksonville,FL,45940,US,2019-02-27T04:19:21Z,2025-06-27T03:39:49Z,True
278,Male,1994-03-27,Active,448.0,Bristol,MS,47255,US,2020-04-08T01:49:42Z,2025-06-09T00:48:27Z,True
279,Female,1985-03-07,Active,451.0,Chicago,IL,99647,US,2018-03-03T18:21:40Z,2025-11-21T17:26:16Z,True
280,Female,1954-09-24,Inactive,453.0,Cincinnati,OH,19078,US,2017-02-12T04:13:19Z,2019-02-25T07:14:53Z,False
281,Male,1958-11-10,Active,454.0,Clinton,WI,25775,US,2017-04-22T12:37:52Z,2025-10-22T14:49:24Z,True
282,Male,1979-12-28,Active,455.0,Franklin,AL,77976,US,2025-08-10T20:19:14Z,2025-12-04T17:01:05Z,True
283,Male,1997-02-20,Active,456.0,Medicine Hat,AB,R9H 3E0,CA,2019-03-09T08:39:20Z,2025-12-10T09:00:21Z,True
284,Female,1992-04-15,Inactive,457.0,Austin,TX,53073,US,2017-03-14T04:14:32Z,2018-08-27T08:29:14Z,False
285,Prefer not to say,1984-10-05,Active,460.0,Riverside,NJ,25765,US,2023-08-29T17:29:42Z,2025-11-06T15:24:03Z,True
286,Female,1988-11-14,Active,461.0,Salem,SC,36502,US,2019-01-25T17:14:44Z,2025-03-28T22:37:54Z,True
287,Female,1950-03-31,Active,464.0,Springfield,LA,60004,US,2023-08-27T20:38:30Z,2025-08-29T18:06:49Z,True
288,Male,1966-03-06,Active,465.0,Buffalo,NY,87474,US,2024-06-12T23:46:17Z,2025-08-19T20:18:38Z,True
289,Female,1957-04-03,Active,467.0,Georgetown,AR,70057,US,2015-04-09T20:21:06Z,2025-07-29T10:12:07Z,True
290,Female,1955-04-29,Pending,NaN,NaN,NaN,NaN,NaN,2025-10-04T05:20:01Z,NaN,False
291,Male,2000-07-15,Active,469.0,Bristol,IA,15344,US,2019-07-16T08:09:45Z,2025-07-04T01:32:10Z,True
292,Male,1976-11-21,Blocked,470.0,Reno,NV,57777,US,2022-01-13T18:56:57Z,2024-03-16T18:13:42Z,False
293,Female,1982-05-01,Active,471.0,Tacoma,WA,84678,US,2021-12-09T14:31:37Z,2025-05-15T16:41:38Z,True
294,Male,1993-09-09,Active,472.0,Franklin,WI,33755,US,2018-07-12T00:39:03Z,2024-12-25T12:16:10Z,True
295,Female,1959-01-14,Active,473.0,Springfield,ND,10610,US,2017-07-17T11:41:40Z,2025-11-13T22:10:28Z,True
296,Other,1954-12-20,Active,475.0,Joliet,IL,15451,US,2021-11-16T10:29:59Z,2025-01-22T04:23:23Z,True
297,Male,1980-01-29,Active,476.0,Tucson,AZ,21689,US,2019-03-25T02:31:01Z,2025-04-17T05:51:36Z,True
298,Male,1960-04-13,Inactive,477.0,Springfield,SC,15928,US,2016-02-09T14:11:57Z,2018-08-05T12:32:01Z,False
299,Female,2012-01-08,Active,480.0,Chester,ME,47544,US,2025-09-11T02:11:34Z,2025-11-13T07:58:50Z,True
300,Male,1947-02-01,Inactive,481.0,Franklin,AL,54741,US,2017-09-17T13:39:23Z,2022-08-17T12:48:51Z,False
301,Male,1992-04-23,Blocked,484.0,Bristol,MN,72800,US,2022-03-26T12:18:43Z,2025-09-08T00:47:41Z,False
302,Male,1977-06-12,Active,485.0,Rockford,IL,57633,US,2019-09-21T13:29:46Z,2025-05-08T03:54:15Z,True
303,Male,2007-04-17,Active,487.0,Denver,CO,11136,US,2021-09-29T15:20:39Z,2025-02-15T08:08:19Z,True
304,Female,1949-09-30,Active,489.0,Bristol,AK,98049,US,2023-06-23T01:08:56Z,2025-06-12T16:33:26Z,True
305,Female,1996-10-30,Inactive,490.0,Bristol,KY,66747,US,2024-12-28T18:26:10Z,2025-07-03T02:38:42Z,False
306,Other,2000-10-22,Closed,492.0,San Francisco,CA,84961,US,2025-03-30T10:55:32Z,2025-04-28T11:46:40Z,False
307,Female,1957-09-24,Active,494.0,Riverside,DE,34667,US,2020-04-05T09:46:43Z,2025-02-24T11:14:54Z,True
308,Female,1985-05-08,Active,495.0,Montreal,QC,N6C 5N7,CA,2018-11-10T23:03:39Z,2025-05-19T01:47:27Z,True
309,Female,1942-07-06,Active,497.0,North Las Vegas,NV,30948,US,2019-05-22T15:09:17Z,2025-07-05T21:10:48Z,True
310,Prefer not to say,1961-07-30,Inactive,500.0,Franklin,NT,N2X 8T9,CA,2022-12-10T18:39:15Z,2024-05-04T10:15:45Z,False
311,Male,2003-11-24,Inactive,502.0,Franklin,NJ,68547,US,2017-01-03T09:16:13Z,2018-08-16T18:17:14Z,False
312,Male,1990-05-24,Blocked,503.0,Lowell,MA,84518,US,2015-04-15T20:27:41Z,2018-12-02T08:39:01Z,False
313,Male,1998-08-15,Active,504.0,Clinton,AR,72743,US,2023-11-09T12:44:09Z,2025-03-19T15:36:22Z,True
314,Male,1981-01-04,Active,507.0,Clinton,VT,87759,US,2021-10-07T20:42:32Z,2025-06-01T02:53:39Z,True
315,Male,1955-05-08,Active,509.0,Springfield,MD,25738,US,2016-02-03T01:23:13Z,2025-01-28T07:51:00Z,True
316,Male,1946-11-20,Inactive,510.0,Madison,SK,V4L 1L3,CA,2019-06-17T21:24:01Z,2019-11-17T12:51:54Z,False
317,Female,1997-02-12,Active,513.0,London,ON,B9E 1L8,CA,2016-08-17T19:21:34Z,2025-02-05T18:32:28Z,True
318,Male,1957-12-08,Inactive,514.0,Salem,WI,49696,US,2023-01-12T00:57:50Z,2025-11-10T04:28:59Z,False
319,Female,1974-09-04,Active,515.0,Chester,NT,E7P 8A6,CA,2017-05-03T09:27:39Z,2025-02-27T01:08:18Z,True
320,Female,1945-05-30,Active,517.0,Bristol,NM,42642,US,2017-11-03T18:07:44Z,2025-04-05T09:19:41Z,True
321,Male,1991-01-14,Active,519.0,Joliet,IL,96489,US,2022-11-15T13:04:04Z,2025-11-10T22:00:46Z,True
322,Female,1978-02-19,Active,522.0,Clinton,RI,26688,US,2024-06-01T20:23:14Z,2025-08-13T09:27:02Z,True
323,Male,1971-09-04,Inactive,523.0,San Diego,CA,92460,US,2018-05-28T17:38:20Z,2021-11-11T09:10:51Z,False
324,Male,1971-04-23,Inactive,525.0,Grand Rapids,MI,43387,US,2017-01-19T20:51:31Z,2021-04-04T04:17:01Z,False
325,Male,1996-07-05,Active,528.0,Springfield,SC,31023,US,2021-10-08T18:48:17Z,2025-03-18T06:41:32Z,True
326,Female,1981-01-24,Active,529.0,Salem,NU,X6N 1V8,CA,2017-05-24T07:06:54Z,2025-11-13T20:52:22Z,True
327,Female,1943-01-01,Active,530.0,Franklin,NU,H4X 9J0,CA,2019-05-12T18:22:23Z,2025-06-12T18:53:50Z,True
328,Female,2005-12-03,Active,532.0,Springfield,HI,71481,US,2020-12-01T04:34:59Z,2025-09-20T12:24:59Z,True
329,Female,2008-04-07,Active,534.0,Madison,MO,58971,US,2023-07-12T08:33:59Z,2025-05-30T14:06:53Z,True
330,Male,1982-10-10,Active,535.0,Georgetown,AR,70960,US,2019-03-02T06:29:08Z,2025-05-26T07:44:17Z,True
331,Female,1987-02-24,Inactive,537.0,Augusta,GA,35733,US,2015-05-29T21:49:35Z,2023-07-31T21:26:07Z,False
332,Prefer not to say,1964-11-10,Active,538.0,Georgetown,NJ,90844,US,2023-02-26T15:50:04Z,2025-09-04T06:48:14Z,True
333,Female,1954-10-15,Active,540.0,Georgetown,WY,17458,US,2025-05-21T03:44:34Z,2025-08-17T15:11:21Z,True
334,Female,1993-05-01,Active,543.0,Sacramento,CA,89451,US,2015-12-04T01:39:00Z,2025-09-17T07:36:25Z,True
335,Male,1968-10-15,Closed,544.0,Georgetown,WY,51936,US,2022-06-21T10:13:15Z,2025-01-20T14:58:24Z,False
336,Male,2000-02-07,Blocked,545.0,Madison,HI,64499,US,2025-11-02T12:50:45Z,2025-11-23T02:59:37Z,False
337,Female,1959-02-19,Blocked,546.0,Springfield,YT,T9M 9T0,CA,2017-05-14T04:21:43Z,2024-10-02T04:09:15Z,False
338,Male,1944-09-04,Active,547.0,Madison,WY,88675,US,2017-06-27T14:15:25Z,2025-12-24T03:18:29Z,True
339,Male,2006-08-15,Active,548.0,Madison,WI,50565,US,2022-07-04T05:42:18Z,2025-01-15T14:08:28Z,True
340,Male,1977-02-22,Active,551.0,Salem,NJ,52233,US,2017-05-19T05:12:39Z,2025-02-01T21:02:16Z,True
341,Female,1990-07-11,Active,552.0,Madison,SK,R3L 6S1,CA,2023-02-21T10:07:39Z,2025-12-09T06:27:54Z,True
342,Female,1961-10-23,Active,553.0,Salem,CT,15339,US,2015-07-21T08:19:53Z,2025-03-19T02:18:47Z,True
343,Male,1950-05-11,Closed,554.0,Medicine Hat,AB,L4V 9K0,CA,2022-01-27T00:30:13Z,2022-10-13T06:18:05Z,False
344,Male,1947-07-08,Active,556.0,Seattle,WA,58333,US,2022-09-02T12:08:13Z,2025-08-05T15:44:13Z,True
345,Female,1978-02-16,Active,557.0,Bristol,LA,61196,US,2016-03-28T09:09:18Z,2025-08-03T14:37:07Z,True
346,Male,1968-11-14,Inactive,558.0,Bristol,MB,X1G 1N8,CA,2023-05-16T12:01:04Z,2024-12-16T15:17:01Z,False
347,Female,1971-03-13,Active,559.0,Bristol,NB,S9C 2Y7,CA,2019-01-01T15:48:15Z,2025-03-28T02:19:29Z,True
348,Female,2008-01-02,Inactive,560.0,Clinton,NU,S6E 2X9,CA,2024-07-09T07:02:30Z,2025-04-19T00:13:12Z,False
349,Female,1978-10-02,Inactive,562.0,Reading,PA,53260,US,2016-03-20T02:48:10Z,2018-08-04T04:57:36Z,False
350,Other,1952-05-31,Pending,563.0,Richmond,BC,V7G 1X2,CA,2025-02-06T01:14:47Z,NaN,False
351,Male,1998-03-11,Inactive,566.0,Georgetown,MN,59682,US,2021-07-27T02:05:44Z,2022-08-20T17:56:50Z,False
352,Male,1980-01-14,Active,567.0,Aurora,CO,77618,US,2020-03-29T00:02:38Z,2025-11-29T00:44:54Z,True
353,Female,1962-08-10,Active,568.0,Salem,DE,43136,US,2019-08-08T19:54:39Z,2025-03-15T10:34:01Z,True
354,Male,1953-09-25,Active,569.0,Franklin,VA,58268,US,2022-10-24T12:39:43Z,2025-07-27T11:50:16Z,True
355,Female,1943-02-16,Active,570.0,London,ON,A4E 6K8,CA,2022-07-01T02:30:24Z,2025-07-20T16:20:41Z,True
356,Female,1945-05-17,Inactive,572.0,Los Angeles,CA,90199,US,2021-10-20T06:15:37Z,2022-04-26T02:58:49Z,False
357,Female,1994-08-13,Active,573.0,Fairview,AL,99144,US,2020-11-15T00:15:44Z,2025-06-14T10:46:24Z,True
358,Female,1993-08-30,Active,574.0,Madison,WV,27046,US,2016-07-24T13:12:10Z,2025-10-05T19:50:48Z,True
359,Male,1960-02-19,Active,576.0,Franklin,OK,91419,US,2016-02-14T05:49:13Z,2025-08-16T16:11:16Z,True
360,Male,2005-12-24,Active,577.0,Bristol,AK,43455,US,2020-05-12T01:06:42Z,2025-06-18T15:51:26Z,True
361,Female,1958-06-26,Active,579.0,Fairview,NT,A9V 3R1,CA,2025-09-09T05:56:12Z,2025-12-11T11:50:01Z,True
362,Female,1941-04-25,Closed,580.0,Cleveland,OH,66904,US,2025-01-23T11:26:56Z,2025-03-24T16:24:40Z,False
363,Male,1976-10-21,Active,581.0,Bristol,HI,39325,US,2021-01-26T04:15:37Z,2025-07-18T20:33:17Z,True
364,Female,1977-12-04,Closed,583.0,Jacksonville,FL,63955,US,2022-01-12T04:03:46Z,2024-02-05T11:44:03Z,False
365,Female,1955-10-11,Active,585.0,Salem,MN,25894,US,2022-08-09T03:05:38Z,2025-10-02T03:29:45Z,True
366,Prefer not to say,2002-03-25,Active,586.0,Raleigh,NC,34464,US,2018-01-09T03:25:30Z,2025-03-26T07:24:39Z,True
367,Other,1954-03-09,Active,589.0,Austin,TX,11944,US,2024-08-23T00:23:48Z,2025-12-23T12:57:57Z,True
368,Female,1955-03-31,Pending,590.0,Clinton,SK,Y7L 9M2,CA,2016-06-03T01:54:21Z,NaN,False
369,Female,1985-06-09,Inactive,592.0,New York,NY,94319,US,2021-11-05T17:31:24Z,2024-11-18T22:26:03Z,False
370,Male,1995-11-21,Active,594.0,Riverside,PE,N7H 5C5,CA,2018-04-19T05:40:15Z,2025-02-03T10:23:49Z,True
371,Male,1973-11-09,Inactive,595.0,Fairview,MD,25725,US,2015-04-16T20:31:33Z,2018-03-28T09:26:08Z,False
372,Female,1951-12-27,Active,598.0,Georgetown,WY,62716,US,2022-10-22T18:33:30Z,2025-03-12T20:12:16Z,True
373,Prefer not to say,1989-08-09,Pending,599.0,Lowell,MA,47753,US,2022-02-02T10:46:37Z,NaN,False
374,Male,1985-01-20,Active,602.0,Franklin,WV,58343,US,2016-08-13T15:54:44Z,2025-09-03T05:23:41Z,True
375,Female,1982-09-09,Pending,604.0,Jacksonville,FL,30284,US,2018-08-07T08:47:23Z,NaN,False
376,Male,1960-07-13,Inactive,605.0,Salem,SK,N2M 4Y8,CA,2025-05-20T18:41:37Z,2025-07-06T19:01:48Z,False
377,Male,1988-04-26,Closed,607.0,Ottawa,ON,G3A 2G5,CA,2025-03-19T15:46:07Z,2025-05-13T07:32:04Z,False
378,Female,1998-03-24,Active,608.0,Fairview,OR,52039,US,2020-12-31T12:59:03Z,2025-12-04T19:00:20Z,True
379,Male,1949-01-17,Inactive,611.0,Clinton,NH,35945,US,2016-04-19T03:24:25Z,2017-06-21T08:22:36Z,False
380,Female,1994-02-05,Active,613.0,Erie,PA,12239,US,2017-03-04T22:54:23Z,2025-06-29T22:19:16Z,True
381,Male,1984-01-16,Active,614.0,Riverside,TN,54877,US,2017-08-03T17:31:17Z,2025-11-24T23:09:56Z,True
382,Male,1974-05-30,Inactive,615.0,Charlotte,NC,15076,US,2018-03-13T13:53:11Z,2020-12-15T22:24:04Z,False
383,Male,2005-08-13,Active,616.0,Georgetown,ME,79559,US,2019-10-27T10:45:03Z,2025-05-01T12:57:35Z,True
384,Male,1970-12-25,Active,617.0,Clinton,ND,28117,US,2017-03-25T21:51:55Z,2025-09-14T17:17:05Z,True
385,Female,1990-07-26,Active,618.0,Fairview,SC,75776,US,2015-10-06T22:36:48Z,2025-01-01T21:17:32Z,True
386,Female,1957-06-17,Inactive,620.0,Henderson,NV,13448,US,2017-05-13T23:44:32Z,2024-11-16T18:22:50Z,False
387,Female,2000-05-20,Closed,622.0,Riverside,WI,69151,US,2020-09-12T00:52:52Z,2021-02-03T18:52:17Z,False
388,Male,1951-08-14,Active,625.0,Georgetown,IA,59464,US,2017-11-25T02:50:37Z,2025-05-22T06:13:04Z,True
389,Male,1991-05-10,Active,626.0,Madison,IA,80073,US,2018-10-16T03:24:09Z,2025-10-04T15:01:57Z,True
390,Prefer not to say,2008-12-04,Active,627.0,Georgetown,KY,82914,US,2025-12-24T07:22:42Z,2025-12-25T14:08:08Z,True
391,Female,1961-05-11,Closed,630.0,Bristol,OK,50844,US,2024-06-01T10:39:11Z,2024-12-20T07:03:27Z,False
392,Female,1946-08-04,Active,631.0,Salem,AR,73636,US,2017-07-19T19:34:48Z,2025-03-16T07:48:14Z,True
393,Male,1942-04-30,Active,632.0,Winston-Salem,NC,13786,US,2024-03-13T09:20:27Z,2025-06-22T01:08:55Z,True
394,Other,2001-08-15,Active,633.0,Georgetown,WI,90382,US,2019-10-09T05:54:11Z,2025-10-25T11:03:29Z,True
395,Female,2004-10-27,Closed,634.0,Red Deer,AB,T3S 5H6,CA,2023-05-11T17:08:12Z,2023-07-31T22:44:50Z,False
396,Male,1956-09-21,Active,635.0,Georgetown,MD,47382,US,2018-06-22T04:07:42Z,2025-03-15T02:55:56Z,True
397,Male,1975-02-01,Blocked,637.0,Clinton,MO,15466,US,2022-09-07T05:52:04Z,2025-05-06T17:37:04Z,False
398,Female,1980-07-24,Inactive,638.0,Cincinnati,OH,18645,US,2020-04-26T16:18:32Z,2021-01-26T05:40:43Z,False
399,Female,2002-12-30,Pending,639.0,Riverside,NM,45945,US,2022-09-13T01:19:20Z,NaN,False
400,Female,1950-04-19,Active,640.0,Chester,ID,77460,US,2016-09-10T03:41:42Z,2025-03-18T18:43:07Z,True
401,Female,1991-02-10,Active,641.0,Madison,OK,51854,US,2025-04-24T21:30:45Z,2025-09-18T00:31:20Z,True
402,Male,1978-11-27,Pending,643.0,Madison,MS,21343,US,2018-01-05T02:04:00Z,NaN,False
403,Female,1991-10-18,Active,645.0,Salem,NJ,13063,US,2016-04-29T15:33:43Z,2025-01-21T12:05:33Z,True
404,Other,1982-05-25,Closed,646.0,Chester,CT,98208,US,2019-01-19T10:32:20Z,2024-06-30T14:01:51Z,False
405,Female,1974-06-28,Active,647.0,Calgary,AB,R4N 7L0,CA,2020-06-14T01:20:27Z,2025-04-10T05:21:21Z,True
406,Male,1998-08-04,Active,649.0,Mesa,AZ,39807,US,2022-10-30T01:05:07Z,2025-03-05T12:05:46Z,True
407,Male,1991-12-14,Active,650.0,Bristol,LA,25147,US,2020-11-07T14:26:37Z,2025-03-16T08:40:32Z,True
408,Female,1997-08-13,Active,653.0,Aurora,CO,62044,US,2025-11-13T09:25:58Z,2025-12-17T02:29:19Z,True
409,Male,1962-01-06,Active,655.0,Springfield,NE,20346,US,2018-07-14T08:44:05Z,2025-01-09T13:45:02Z,True
410,Male,2009-04-02,Active,658.0,Clinton,WI,58994,US,2023-11-02T02:04:34Z,2025-07-24T22:44:32Z,True
411,Male,1962-09-19,Inactive,659.0,Allentown,PA,39494,US,2020-05-15T16:17:44Z,2021-10-11T15:13:57Z,False
412,Male,1944-08-12,Inactive,661.0,Chester,NE,43197,US,2022-03-19T13:53:43Z,2022-06-23T01:08:43Z,False
413,Male,1979-01-13,Inactive,662.0,Bristol,MB,P6X 3C4,CA,2018-06-30T05:25:02Z,2021-01-30T12:51:44Z,False
414,Male,1952-03-17,Closed,663.0,Boulder,CO,51018,US,2020-11-09T18:58:31Z,2024-11-28T19:41:54Z,False
415,Prefer not to say,2008-09-06,Active,665.0,Aurora,CO,46535,US,2024-05-06T05:00:03Z,2025-09-25T22:13:42Z,True
416,Male,1971-12-10,Closed,668.0,Riverside,RI,64488,US,2023-01-08T19:14:59Z,2025-05-06T09:44:28Z,False
417,Female,1978-09-13,Active,669.0,Salem,IA,30050,US,2020-06-17T00:32:03Z,2025-06-20T13:07:59Z,True
418,Male,1974-11-09,Active,670.0,Clinton,NL,S3N 9N4,CA,2016-11-16T14:12:08Z,2025-09-30T02:20:35Z,True
419,Female,1988-09-25,Inactive,672.0,Tacoma,WA,58469,US,2017-08-24T07:15:16Z,2019-11-30T09:07:00Z,False
420,Male,1974-03-25,Active,674.0,Springfield,MA,85460,US,2015-04-01T17:44:58Z,2025-12-21T12:06:57Z,True
421,Male,1978-04-24,Pending,675.0,Springfield,VA,69350,US,2024-02-27T03:19:49Z,NaN,False
422,Male,1969-08-07,Closed,676.0,Springfield,HI,79341,US,2016-10-02T06:23:52Z,2024-02-17T15:11:49Z,False
423,Other,1954-09-21,Active,677.0,Georgetown,ID,70701,US,2024-02-15T14:59:34Z,2025-11-22T15:59:33Z,True
424,Male,1976-02-05,Active,678.0,Dallas,TX,40753,US,2016-12-21T23:01:38Z,2025-01-29T04:38:24Z,True
