cart_item_id,cart_id,product_id,quantity,unit_price,item_status,added_at,updated_at,total_price
273,104,325,1,140.49,Active,2023-07-18T21:39:39Z,2023-07-20T08:38:55Z,140.49
274,104,411,1,84.88,Active,2023-07-17T02:31:47Z,2023-07-19T20:47:33Z,84.88
275,104,478,4,215.05,Active,2023-07-16T16:40:54Z,2023-07-19T09:04:45Z,860.2
276,105,418,3,67.05,Converted,2022-02-18T06:48:34Z,2022-02-18T07:17:10Z,201.14999999999998
277,106,182,3,488.84,Abandoned,2025-03-09T05:30:28Z,2025-03-09T07:28:28Z,1466.52
278,106,450,1,152.76,Abandoned,2025-03-09T08:27:45Z,2025-03-09T08:45:30Z,152.76
279,107,493,2,369.54,Active,2022-03-08T10:46:42Z,2022-03-10T07:01:23Z,739.08
280,108,189,3,342.29,Abandoned,2025-03-29T23:30:57Z,2025-03-30T01:02:05Z,1026.8700000000001
281,108,107,2,84.07,Abandoned,2025-03-30T02:14:56Z,2025-03-30T06:23:49Z,168.14
282,109,297,2,173.45,Converted,2024-08-01T09:53:41Z,2024-08-03T02:28:26Z,346.9
283,109,9,1,564.82,Converted,2024-08-01T00:24:26Z,2024-08-03T15:49:39Z,564.82
284,109,410,3,143.2,Converted,2024-08-03T18:08:16Z,2024-08-03T18:40:49Z,429.59999999999997
285,110,328,5,64.82,Active,2021-10-07T18:12:26Z,2021-10-09T11:39:46Z,324.09999999999997
286,110,361,3,203.75,Abandoned,2021-10-08T22:56:57Z,2021-10-10T12:58:00Z,611.25
287,111,400,3,94.03,Active,2025-09-23T09:36:32Z,2025-09-24T14:16:53Z,282.09000000000003
288,111,88,4,299.08,Abandoned,2025-09-25T13:52:33Z,2025-09-25T15:21:34Z,1196.32
289,111,288,3,31.48,Active,2025-09-25T10:28:07Z,2025-09-25T13:37:58Z,94.44
290,111,313,4,1217.0,Active,2025-09-23T10:13:28Z,2025-09-23T15:46:51Z,4868.0
291,112,104,2,32.71,Converted,2023-02-27T15:13:18Z,2023-02-27T20:37:02Z,65.42
292,112,301,1,27.18,Converted,2023-02-28T23:14:26Z,2023-03-01T00:01:37Z,27.18
293,112,402,5,224.2,Converted,2023-02-28T21:20:40Z,2023-02-28T23:11:14Z,1121.0
294,113,415,1,158.1,Abandoned,2023-05-04T19:47:27Z,2023-05-04T20:07:03Z,158.1
295,113,216,1,142.37,Abandoned,2023-05-05T01:07:04Z,2023-05-05T01:53:26Z,142.37
296,113,406,3,1678.7,Abandoned,2023-05-04T17:37:48Z,2023-05-04T23:12:52Z,5036.1
297,114,236,1,1142.25,Deleted,2025-11-13T02:46:55Z,2025-11-13T18:44:39Z,1142.25
298,114,4,3,147.53,Deleted,2025-11-09T00:54:55Z,2025-11-14T19:46:12Z,442.59000000000003
299,115,333,1,441.65,Active,2025-09-15T01:29:03Z,2025-09-16T10:16:33Z,441.65
300,115,202,1,367.03,Abandoned,2025-09-15T20:46:26Z,2025-09-16T05:12:01Z,367.03
301,115,93,1,719.26,Abandoned,2025-09-15T14:27:03Z,2025-09-16T11:00:17Z,719.26
302,116,461,1,711.37,Deleted,2025-11-09T02:14:36Z,2025-11-10T13:33:18Z,711.37
303,116,473,2,309.25,Abandoned,2025-11-08T04:01:47Z,2025-11-10T07:53:40Z,618.5
304,117,88,1,299.08,Converted,2023-08-20T16:22:18Z,2023-08-21T06:52:39Z,299.08
305,118,446,1,386.34,Abandoned,2023-06-21T20:49:26Z,2023-06-21T22:37:35Z,386.34
306,118,242,7,142.79,Abandoned,2023-06-21T22:56:35Z,2023-06-21T23:36:45Z,999.53
307,118,480,2,53.57,Abandoned,2023-06-21T23:36:11Z,2023-06-21T23:38:03Z,107.14
308,119,96,4,623.82,Active,2022-08-09T18:25:55Z,2022-08-09T22:17:23Z,2495.28
309,119,187,2,69.09,Active,2022-08-09T16:09:00Z,2022-08-09T23:03:59Z,138.18
310,120,200,3,899.94,Abandoned,2020-12-29T20:44:11Z,2020-12-29T21:12:43Z,2699.82
311,120,99,1,932.42,Abandoned,2020-12-29T21:36:07Z,2020-12-30T01:51:49Z,932.42
312,121,159,1,25.78,Active,2024-09-13T04:29:35Z,2024-09-13T04:29:35Z,25.78
313,121,269,2,224.43,Active,2024-09-13T04:29:35Z,2024-09-13T04:29:35Z,448.86
314,121,376,1,774.43,Active,2024-09-13T04:29:35Z,2024-09-13T04:29:35Z,774.43
315,122,69,2,45.4,Abandoned,2023-08-12T15:30:37Z,2023-08-12T18:43:19Z,90.8
316,122,453,3,488.68,Abandoned,2023-08-12T12:56:00Z,2023-08-12T18:45:23Z,1466.04
317,122,245,2,100.81,Active,2023-08-12T09:06:49Z,2023-08-12T12:05:49Z,201.62
318,122,475,1,1839.85,Abandoned,2023-08-12T14:34:11Z,2023-08-12T15:23:21Z,1839.85
319,122,230,1,339.85,Abandoned,2023-08-12T10:44:01Z,2023-08-12T12:50:11Z,339.85
320,123,11,7,496.19,Abandoned,2020-06-02T13:39:25Z,2020-06-02T13:40:37Z,3473.33
321,123,187,1,69.09,Active,2020-06-02T12:03:27Z,2020-06-02T12:31:13Z,69.09
322,123,103,1,408.53,Abandoned,2020-06-02T09:38:10Z,2020-06-02T11:13:50Z,408.53
323,123,401,1,58.06,Active,2020-06-02T09:41:52Z,2020-06-02T12:20:14Z,58.06
324,124,149,2,78.07,Converted,2019-11-29T23:01:31Z,2019-11-30T15:07:57Z,156.14
325,125,376,1,774.43,Abandoned,2023-11-18T15:38:41Z,2023-11-18T15:52:25Z,774.43
326,126,341,1,40.65,Abandoned,2023-01-14T16:51:05Z,2023-01-14T21:11:26Z,40.65
327,127,114,2,249.98,Deleted,2020-07-21T04:02:56Z,2020-07-28T07:47:44Z,499.96
328,127,59,10,234.15,Deleted,2020-07-15T16:39:05Z,2020-07-16T01:02:35Z,2341.5
329,127,185,1,1113.03,Deleted,2020-07-24T01:20:59Z,2020-07-28T11:21:54Z,1113.03
330,127,150,2,361.94,Deleted,2020-07-18T02:57:00Z,2020-07-21T16:49:46Z,723.88
331,127,379,1,47.01,Deleted,2020-07-25T17:59:56Z,2020-07-26T10:28:52Z,47.01
332,128,14,1,91.24,Abandoned,2025-11-01T14:34:19Z,2025-11-01T21:12:35Z,91.24
333,128,305,1,378.28,Active,2025-11-01T20:26:43Z,2025-11-01T23:44:21Z,378.28
334,129,293,9,116.69,Abandoned,2025-12-23T16:50:06Z,2025-12-23T17:58:24Z,1050.21
335,129,11,1,496.19,Abandoned,2025-12-23T16:09:21Z,2025-12-23T17:55:19Z,496.19
336,130,83,3,35.12,Abandoned,2025-08-06T11:43:18Z,2025-08-06T12:20:52Z,105.35999999999999
337,130,452,5,192.56,Abandoned,2025-08-06T11:45:00Z,2025-08-06T13:03:55Z,962.8
338,131,380,2,729.31,Abandoned,2022-05-22T21:44:17Z,2022-05-23T07:23:28Z,1458.62
339,132,487,2,424.39,Abandoned,2025-05-18T17:16:42Z,2025-05-18T17:23:41Z,848.78
340,132,313,7,1217.0,Abandoned,2025-05-18T15:17:12Z,2025-05-18T17:30:45Z,8519.0
341,132,32,3,112.28,Abandoned,2025-05-18T15:30:35Z,2025-05-18T17:10:04Z,336.84000000000003
342,132,19,1,219.56,Abandoned,2025-05-18T13:33:14Z,2025-05-18T15:10:23Z,219.56
343,132,218,1,500.46,Abandoned,2025-05-18T15:13:03Z,2025-05-18T15:13:09Z,500.46
344,133,200,3,899.94,Active,2024-11-03T23:44:00Z,2024-11-04T02:49:20Z,2699.82
345,133,156,6,19.08,Abandoned,2024-11-02T11:54:29Z,2024-11-04T18:24:53Z,114.47999999999999
346,134,288,2,31.48,Abandoned,2024-05-09T13:45:07Z,2024-05-09T13:45:07Z,62.96
347,134,316,1,91.48,Abandoned,2024-05-09T13:45:07Z,2024-05-09T13:45:07Z,91.48
348,134,397,3,214.11,Abandoned,2024-05-09T13:45:07Z,2024-05-09T13:45:07Z,642.33
349,134,492,4,136.92,Abandoned,2024-05-09T13:45:07Z,2024-05-09T13:45:07Z,547.68
350,135,104,3,32.71,Converted,2025-12-04T14:31:58Z,2025-12-04T21:45:02Z,98.13
351,135,257,2,298.33,Converted,2025-12-04T09:50:16Z,2025-12-04T14:25:06Z,596.66
352,135,76,3,803.23,Converted,2025-12-03T23:15:30Z,2025-12-04T10:01:33Z,2409.69
353,135,45,2,217.29,Converted,2025-12-05T05:29:38Z,2025-12-05T06:00:43Z,434.58
354,135,265,2,73.41,Converted,2025-12-05T03:04:47Z,2025-12-05T05:49:05Z,146.82
355,136,451,1,127.31,Active,2015-11-11T21:06:45Z,2015-11-12T07:09:33Z,127.31
356,136,387,5,65.89,Active,2015-11-12T19:14:29Z,2015-11-14T07:13:28Z,329.45
357,136,40,2,28.74,Active,2015-11-16T08:00:11Z,2015-11-16T21:57:42Z,57.48
358,137,415,1,158.1,Converted,2021-08-31T05:42:41Z,2021-08-31T05:59:35Z,158.1
359,137,257,2,298.33,Converted,2021-08-30T12:52:29Z,2021-08-31T06:44:28Z,596.66
360,137,139,2,133.83,Converted,2021-08-30T14:01:16Z,2021-08-31T00:33:56Z,267.66
361,137,332,1,33.87,Converted,2021-08-30T18:14:00Z,2021-08-31T02:25:12Z,33.87
362,138,10,1,1211.32,Active,2021-04-08T19:50:21Z,2021-04-09T10:34:47Z,1211.32
363,138,79,1,41.54,Active,2021-04-08T16:21:39Z,2021-04-08T16:22:23Z,41.54
364,138,139,1,133.83,Deleted,2021-04-08T03:30:16Z,2021-04-09T05:06:17Z,133.83
365,139,41,2,199.76,Converted,2025-07-03T12:28:18Z,2025-07-05T10:20:19Z,399.52
366,140,34,10,946.98,Abandoned,2024-11-19T18:23:15Z,2024-11-19T19:53:25Z,9469.8
367,141,238,2,1813.44,Abandoned,2023-05-10T18:50:12Z,2023-05-10T20:27:00Z,3626.88
368,141,356,1,390.7,Abandoned,2023-05-10T16:57:12Z,2023-05-10T18:28:56Z,390.7
369,142,97,3,122.94,Active,2023-04-30T19:27:51Z,2023-05-01T16:34:37Z,368.82
370,142,298,1,1007.9,Active,2023-04-30T01:09:40Z,2023-05-01T14:29:16Z,1007.9
371,142,465,1,119.4,Abandoned,2023-05-01T23:45:18Z,2023-05-01T23:59:54Z,119.4
372,142,353,2,172.46,Abandoned,2023-04-30T20:18:23Z,2023-05-01T02:42:52Z,344.92
373,143,51,2,188.65,Converted,2023-09-06T14:39:02Z,2023-09-06T14:39:41Z,377.3
374,143,277,1,39.31,Converted,2023-09-06T13:05:29Z,2023-09-06T13:41:41Z,39.31
375,144,153,1,432.84,Deleted,2024-05-21T22:31:59Z,2024-05-25T01:05:37Z,432.84
376,145,470,3,695.16,Abandoned,2019-08-05T16:10:50Z,2019-08-05T18:54:33Z,2085.48
377,145,115,1,12.56,Abandoned,2019-08-05T16:36:41Z,2019-08-05T19:25:16Z,12.56
378,145,129,5,1432.08,Abandoned,2019-08-05T18:09:19Z,2019-08-05T19:09:56Z,7160.4
379,145,317,1,175.41,Abandoned,2019-08-05T19:24:53Z,2019-08-05T19:27:39Z,175.41
380,146,94,3,411.63,Abandoned,2025-02-22T16:47:09Z,2025-02-22T17:17:06Z,1234.8899999999999
381,146,371,3,345.81,Abandoned,2025-02-22T17:00:36Z,2025-02-22T17:34:42Z,1037.43
382,146,293,2,116.69,Active,2025-02-22T16:24:07Z,2025-02-22T17:08:14Z,233.38
383,147,480,4,53.57,Active,2019-01-27T03:30:31Z,2019-01-27T04:54:36Z,214.28
384,147,96,6,623.82,Active,2019-01-26T19:10:05Z,2019-01-27T06:13:12Z,3742.92
385,148,23,2,152.89,Deleted,2024-02-02T12:44:44Z,2024-02-03T15:32:40Z,305.78
386,148,181,2,28.97,Deleted,2024-01-31T23:31:40Z,2024-02-08T02:39:44Z,57.94
387,149,85,7,191.07,Active,2024-02-20T04:55:07Z,2024-02-20T06:25:37Z,1337.49
388,149,352,3,78.1,Abandoned,2024-02-19T22:17:54Z,2024-02-20T03:52:31Z,234.29999999999998
389,150,120,2,98.3,Abandoned,2023-05-21T06:16:52Z,2023-05-21T07:15:01Z,196.6
390,150,54,1,1494.0,Active,2023-05-20T23:37:23Z,2023-05-21T07:00:50Z,1494.0
391,150,387,2,65.89,Active,2023-05-21T00:37:33Z,2023-05-21T00:46:04Z,131.78
392,151,155,1,2193.18,Active,2021-09-01T20:34:57Z,2021-09-01T20:40:57Z,2193.18
393,152,52,2,105.12,Converted,2024-08-21T07:41:50Z,2024-08-21T08:20:23Z,210.24
394,153,277,1,39.31,Abandoned,2021-12-15T13:30:57Z,2021-12-15T13:30:57Z,39.31
395,153,38,1,153.42,Abandoned,2021-12-15T13:30:57Z,2021-12-15T13:30:57Z,153.42
396,153,254,1,395.44,Abandoned,2021-12-15T13:30:57Z,2021-12-15T13:30:57Z,395.44
397,153,378,6,100.56,Active,2021-12-15T13:30:57Z,2021-12-15T13:30:57Z,603.36
398,154,349,1,635.35,Active,2024-09-11T21:48:31Z,2024-09-11T21:53:40Z,635.35
399,154,214,1,316.55,Active,2024-09-11T21:49:02Z,2024-09-11T22:14:20Z,316.55
400,154,301,5,27.18,Abandoned,2024-09-11T21:34:04Z,2024-09-11T21:42:09Z,135.9
401,155,225,1,11.07,Active,2023-01-23T11:44:33Z,2023-01-23T20:54:46Z,11.07
402,155,54,1,1494.0,Active,2023-01-20T11:56:07Z,2023-01-20T11:57:12Z,1494.0
403,155,245,7,100.81,Abandoned,2023-01-20T02:27:51Z,2023-01-23T16:24:07Z,705.6700000000001
404,155,449,4,274.42,Active,2023-01-20T01:46:08Z,2023-01-21T20:42:24Z,1097.68
405,156,60,1,125.84,Active,2024-09-15T16:35:57Z,2024-09-17T03:51:47Z,125.84
406,157,216,1,142.37,Abandoned,2023-05-29T13:08:29Z,2023-05-29T13:26:44Z,142.37
407,157,161,1,828.82,Abandoned,2023-05-29T13:01:02Z,2023-05-29T13:07:44Z,828.82
408,157,36,1,1213.75,Abandoned,2023-05-29T12:38:07Z,2023-05-29T13:24:00Z,1213.75
409,157,363,1,15.2,Abandoned,2023-05-29T13:25:58Z,2023-05-29T13:26:37Z,15.2
410,158,187,1,69.09,Active,2022-05-19T18:48:58Z,2022-05-21T13:53:37Z,69.09
411,158,319,7,226.96,Active,2022-05-22T04:01:22Z,2022-05-23T06:38:41Z,1588.72
412,158,446,1,386.34,Active,2022-05-23T04:47:36Z,2022-05-23T06:01:58Z,386.34
413,159,390,2,98.86,Abandoned,2023-02-12T17:05:13Z,2023-02-12T17:05:13Z,197.72
414,160,453,3,488.68,Deleted,2019-08-22T06:31:28Z,2019-08-25T19:05:28Z,1466.04
415,160,257,2,298.33,Deleted,2019-08-09T01:54:09Z,2019-08-25T03:20:02Z,596.66
416,160,79,4,41.54,Deleted,2019-08-14T06:26:16Z,2019-08-23T02:43:10Z,166.16
417,161,363,1,15.2,Converted,2025-09-05T15:01:02Z,2025-09-05T16:13:37Z,15.2
418,161,211,1,85.31,Converted,2025-09-05T16:46:43Z,2025-09-05T18:40:29Z,85.31
419,161,6,1,119.78,Converted,2025-09-05T16:55:30Z,2025-09-05T17:14:25Z,119.78
420,162,234,1,85.72,Active,2025-01-26T20:42:06Z,2025-01-27T01:05:56Z,85.72
421,162,484,2,62.52,Active,2025-01-26T22:11:17Z,2025-01-27T02:43:58Z,125.04
422,163,241,2,280.56,Abandoned,2025-12-09T15:15:17Z,2025-12-09T17:41:29Z,561.12
423,163,348,6,502.14,Active,2025-12-09T14:42:04Z,2025-12-09T20:25:43Z,3012.84
424,163,301,3,27.18,Abandoned,2025-12-09T16:41:04Z,2025-12-09T16:42:42Z,81.53999999999999
425,164,359,2,1029.18,Deleted,2024-03-07T13:59:03Z,2024-03-07T16:16:35Z,2058.36
426,164,320,1,109.75,Active,2024-03-04T02:15:39Z,2024-03-06T15:53:56Z,109.75
427,165,72,1,462.01,Converted,2023-03-24T14:52:29Z,2023-03-25T05:38:07Z,462.01
428,166,404,5,92.6,Abandoned,2022-11-08T23:00:25Z,2022-11-09T00:01:32Z,463.0
429,166,176,1,318.15,Abandoned,2022-11-08T23:15:37Z,2022-11-09T00:10:34Z,318.15
430,167,116,1,465.99,Active,2025-12-05T11:01:01Z,2025-12-05T14:32:54Z,465.99
431,167,217,3,1017.69,Active,2025-12-05T07:42:37Z,2025-12-05T14:44:10Z,3053.07
432,167,424,2,26.23,Abandoned,2025-12-05T14:35:18Z,2025-12-05T16:31:03Z,52.46
433,168,486,1,415.81,Active,2019-10-03T10:19:22Z,2019-10-03T10:55:04Z,415.81
434,168,256,2,473.23,Abandoned,2019-10-03T04:09:32Z,2019-10-03T04:57:43Z,946.46
435,168,280,2,941.58,Abandoned,2019-10-03T00:22:50Z,2019-10-03T00:45:28Z,1883.16
436,168,268,1,254.98,Abandoned,2019-10-03T05:33:08Z,2019-10-03T06:12:41Z,254.98
437,168,420,1,348.82,Abandoned,2019-10-03T08:56:22Z,2019-10-03T10:43:10Z,348.82
438,169,410,8,143.2,Active,2018-03-08T13:38:13Z,2018-03-10T21:33:51Z,1145.6
439,169,422,2,771.74,Active,2018-03-08T06:15:18Z,2018-03-11T01:05:09Z,1543.48
440,170,220,3,269.37,Converted,2021-08-21T02:30:56Z,2021-08-21T03:09:41Z,808.11
441,170,300,1,281.9,Converted,2021-08-21T02:48:11Z,2021-08-21T03:06:50Z,281.9
442,171,271,2,119.77,Abandoned,2025-03-27T10:31:23Z,2025-03-27T10:33:03Z,239.54
443,171,325,1,140.49,Active,2025-03-27T10:11:55Z,2025-03-27T10:26:08Z,140.49
444,171,471,1,403.72,Abandoned,2025-03-27T09:59:29Z,2025-03-27T10:27:22Z,403.72
445,171,209,2,119.56,Abandoned,2025-03-27T09:44:25Z,2025-03-27T10:14:03Z,239.12
446,172,152,2,78.76,Active,2024-05-29T08:23:39Z,2024-05-30T01:11:00Z,157.52
447,173,321,2,74.05,Converted,2024-12-26T13:04:54Z,2024-12-26T17:33:01Z,148.1
448,174,477,4,75.86,Converted,2023-06-28T07:05:49Z,2023-06-28T18:17:33Z,303.44
449,174,243,4,555.05,Converted,2023-06-28T06:11:00Z,2023-06-28T13:10:42Z,2220.2
450,174,439,1,248.98,Converted,2023-06-29T09:09:02Z,2023-06-29T09:55:16Z,248.98
451,174,395,1,355.98,Converted,2023-06-29T13:43:59Z,2023-06-29T13:52:25Z,355.98
452,175,494,1,91.91,Active,2025-09-13T02:08:45Z,2025-09-13T02:50:03Z,91.91
453,175,243,1,555.05,Active,2025-09-13T00:27:50Z,2025-09-13T01:13:27Z,555.05
454,175,33,2,62.37,Abandoned,2025-09-13T01:19:53Z,2025-09-13T03:25:41Z,124.74
455,176,323,2,283.09,Active,2021-01-01T02:02:37Z,2021-01-01T06:54:20Z,566.18
456,176,250,2,895.53,Active,2020-12-31T20:53:18Z,2020-12-31T23:29:53Z,1791.06
457,177,237,2,204.25,Abandoned,2025-09-06T03:49:52Z,2025-09-06T04:16:14Z,408.5
458,177,406,1,1678.7,Abandoned,2025-09-06T02:05:54Z,2025-09-06T02:51:46Z,1678.7
459,177,258,2,477.87,Abandoned,2025-09-06T04:06:04Z,2025-09-06T04:18:17Z,955.74
460,177,200,1,899.94,Abandoned,2025-09-06T03:29:03Z,2025-09-06T04:28:03Z,899.94
461,178,185,5,1113.03,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,5565.15
462,178,295,2,238.26,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,476.52
463,178,485,2,493.06,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,986.12
464,178,180,1,26.12,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,26.12
465,179,312,1,101.5,Abandoned,2024-06-08T16:55:23Z,2024-06-08T16:55:23Z,101.5
466,179,21,1,389.41,Abandoned,2024-06-08T16:55:23Z,2024-06-08T16:55:23Z,389.41
467,179,238,1,1813.44,Abandoned,2024-06-08T16:55:23Z,2024-06-08T16:55:23Z,1813.44
468,180,104,1,32.71,Deleted,2025-03-21T23:41:49Z,2025-03-22T08:03:59Z,32.71
469,181,441,1,54.28,Abandoned,2022-01-10T06:06:28Z,2022-01-14T00:23:45Z,54.28
470,181,418,1,67.05,Active,2022-01-12T06:05:43Z,2022-01-14T20:24:24Z,67.05
471,181,296,2,1627.17,Active,2022-01-12T14:25:19Z,2022-01-15T14:12:37Z,3254.34
472,181,280,2,941.58,Active,2022-01-10T00:19:46Z,2022-01-11T16:28:58Z,1883.16
473,181,147,1,64.35,Active,2022-01-12T20:32:59Z,2022-01-13T09:07:53Z,64.35
474,182,310,6,673.43,Deleted,2024-04-20T23:18:17Z,2024-04-22T16:56:35Z,4040.58
475,183,88,6,299.08,Active,2023-08-14T20:40:54Z,2023-08-14T21:30:46Z,1794.48
476,183,236,6,1142.25,Abandoned,2023-08-14T23:13:56Z,2023-08-14T23:37:22Z,6853.5
477,183,1,4,254.58,Abandoned,2023-08-14T19:24:00Z,2023-08-14T21:24:25Z,1018.32
478,184,289,1,66.35,Abandoned,2025-04-29T08:20:42Z,2025-04-29T08:34:15Z,66.35
479,185,109,5,134.59,Converted,2025-01-29T21:57:23Z,2025-01-30T04:35:44Z,672.95
480,185,392,1,598.09,Converted,2025-01-30T10:43:16Z,2025-01-30T11:56:55Z,598.09
481,186,366,2,84.07,Active,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,168.14
482,186,249,1,144.56,Active,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,144.56
483,186,149,2,78.07,Abandoned,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,156.14
484,186,253,7,131.16,Abandoned,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,918.12
485,187,461,8,711.37,Converted,2025-05-26T07:37:04Z,2025-05-26T22:38:43Z,5690.96
486,187,82,4,931.55,Converted,2025-05-27T02:57:15Z,2025-05-27T07:06:11Z,3726.2
487,187,429,1,18.9,Converted,2025-05-27T18:07:05Z,2025-05-27T19:27:56Z,18.9
488,188,168,2,352.24,Deleted,2020-09-26T23:56:24Z,2020-10-19T18:30:59Z,704.48
489,189,107,3,84.07,Converted,2024-12-08T06:13:17Z,2024-12-08T08:34:55Z,252.20999999999998
490,189,433,1,210.06,Converted,2024-12-06T00:48:47Z,2024-12-08T00:05:59Z,210.06
491,190,318,2,568.37,Converted,2024-03-28T01:14:08Z,2024-03-29T01:09:09Z,1136.74
492,190,254,3,395.44,Converted,2024-03-28T00:49:19Z,2024-03-28T12:57:20Z,1186.32
493,191,251,1,393.53,Converted,2025-11-04T16:49:20Z,2025-11-05T01:26:31Z,393.53
494,191,244,2,738.47,Converted,2025-11-05T00:38:01Z,2025-11-05T01:36:06Z,1476.94
495,191,10,2,1211.32,Converted,2025-11-05T00:05:13Z,2025-11-05T01:23:42Z,2422.64
496,192,431,3,357.76,Deleted,2025-07-19T09:55:29Z,2025-07-25T21:32:33Z,1073.28
497,192,449,4,274.42,Deleted,2025-07-19T05:16:56Z,2025-07-19T10:42:32Z,1097.68
498,192,128,1,147.29,Deleted,2025-07-18T21:10:46Z,2025-07-22T03:39:23Z,147.29
499,193,85,1,191.07,Abandoned,2025-05-13T21:47:37Z,2025-05-14T01:45:40Z,191.07
500,193,240,1,258.9,Active,2025-05-10T23:21:34Z,2025-05-12T13:47:27Z,258.9
501,193,318,4,568.37,Active,2025-05-11T19:42:02Z,2025-05-11T20:29:54Z,2273.48
502,193,111,4,1148.98,Active,2025-05-12T20:50:50Z,2025-05-13T13:29:18Z,4595.92
503,194,251,2,393.53,Converted,2022-08-01T01:31:06Z,2022-08-01T04:34:58Z,787.06
504,194,393,2,254.29,Converted,2022-08-01T04:18:04Z,2022-08-01T04:30:24Z,508.58
505,195,90,2,64.18,Abandoned,2018-11-12T21:25:15Z,2018-11-12T21:54:55Z,128.36
506,195,396,2,81.59,Active,2018-11-12T22:14:40Z,2018-11-12T22:18:33Z,163.18
507,195,185,1,1113.03,Abandoned,2018-11-12T18:14:51Z,2018-11-12T18:57:48Z,1113.03
508,195,107,1,84.07,Active,2018-11-12T16:19:17Z,2018-11-12T20:58:45Z,84.07
509,195,434,2,521.01,Abandoned,2018-11-12T20:09:11Z,2018-11-12T20:49:56Z,1042.02
510,196,440,1,216.11,Converted,2025-01-28T20:46:03Z,2025-01-28T20:54:03Z,216.11
511,196,389,1,327.83,Converted,2025-01-29T08:19:04Z,2025-01-30T18:45:51Z,327.83
512,196,353,10,172.46,Converted,2025-01-30T03:42:36Z,2025-01-30T04:49:21Z,1724.6000000000001
513,196,30,1,386.41,Converted,2025-01-30T05:29:47Z,2025-01-30T06:14:46Z,386.41
514,196,449,3,274.42,Converted,2025-01-28T20:48:37Z,2025-01-30T02:17:47Z,823.26
515,197,198,2,275.96,Converted,2023-10-29T05:23:29Z,2023-10-29T06:50:09Z,551.92
516,197,29,1,129.61,Converted,2023-10-26T13:17:37Z,2023-10-27T18:22:27Z,129.61
517,198,343,1,105.52,Abandoned,2025-05-21T20:20:19Z,2025-05-21T21:58:47Z,105.52
518,199,473,2,309.25,Active,2025-01-21T23:18:05Z,2025-01-22T05:33:43Z,618.5
519,199,263,1,971.86,Active,2025-01-20T16:07:38Z,2025-01-20T22:55:57Z,971.86
520,199,293,4,116.69,Active,2025-01-22T06:09:15Z,2025-01-22T19:04:18Z,466.76
521,199,54,1,1494.0,Active,2025-01-22T10:21:06Z,2025-01-22T11:28:37Z,1494.0
522,200,310,1,673.43,Deleted,2022-03-11T12:05:09Z,2022-03-11T15:50:27Z,673.43
523,200,417,6,33.26,Deleted,2022-03-12T10:32:07Z,2022-03-12T12:48:34Z,199.56
524,200,86,3,117.94,Deleted,2022-03-11T20:42:29Z,2022-03-11T20:51:05Z,353.82
525,201,298,4,1007.9,Abandoned,2025-10-16T07:29:53Z,2025-10-16T10:16:44Z,4031.6
526,201,179,1,235.24,Abandoned,2025-10-16T07:56:15Z,2025-10-16T08:02:51Z,235.24
527,202,101,2,153.81,Active,2023-12-16T20:16:20Z,2023-12-17T18:26:08Z,307.62
528,203,159,5,25.78,Active,2021-08-30T13:57:15Z,2021-08-30T22:11:24Z,128.9
529,203,284,1,304.44,Active,2021-08-30T05:43:05Z,2021-08-31T11:16:52Z,304.44
530,203,499,2,114.7,Active,2021-09-01T00:41:20Z,2021-09-01T07:09:43Z,229.4
531,204,471,2,403.72,Active,2018-03-07T07:41:39Z,2018-03-07T08:06:47Z,807.44
532,204,91,3,59.47,Active,2018-03-05T06:30:18Z,2018-03-05T14:08:15Z,178.41
533,204,233,1,45.4,Active,2018-03-05T16:43:44Z,2018-03-06T09:04:04Z,45.4
534,205,78,1,88.98,Converted,2022-12-03T23:58:14Z,2022-12-04T00:01:48Z,88.98
535,205,105,1,24.47,Converted,2022-12-03T20:31:55Z,2022-12-03T22:01:08Z,24.47
536,205,323,1,283.09,Converted,2022-12-03T22:01:32Z,2022-12-03T22:29:27Z,283.09
537,205,211,4,85.31,Converted,2022-12-03T19:13:13Z,2022-12-03T20:44:47Z,341.24
538,205,261,3,246.89,Converted,2022-12-03T18:25:13Z,2022-12-03T22:49:54Z,740.67
539,206,236,5,1142.25,Abandoned,2025-04-08T06:33:00Z,2025-04-08T06:37:49Z,5711.25
540,206,176,1,318.15,Abandoned,2025-04-08T06:23:12Z,2025-04-08T06:34:03Z,318.15
541,207,40,2,28.74,Active,2023-12-19T09:02:45Z,2023-12-20T12:24:17Z,57.48
542,207,137,2,18.14,Active,2023-12-17T14:39:48Z,2023-12-17T22:54:05Z,36.28
543,207,143,4,618.02,Active,2023-12-20T10:41:56Z,2023-12-20T11:04:37Z,2472.08
544,208,318,2,568.37,Abandoned,2025-03-05T20:48:14Z,2025-03-06T00:10:57Z,1136.74
545,209,197,2,36.29,Active,2022-05-11T19:35:41Z,2022-05-11T19:36:38Z,72.58
