cart_id,customer_id,session_id,cart_status,created_at,updated_at
213,206,0c18178e-b70c-4d84-9b87-a0d9bf81b5b3,Converted,2022-07-04T00:10:46Z,2022-07-06T09:10:46Z
214,371,50790894-3cb2-4142-bdb0-10dde85f101e,Active,2015-05-21T02:03:17Z,2015-05-22T22:03:17Z
215,319,e44c7b49-48e7-4bef-ab4e-42009ee731c6,Abandoned,2025-02-28T19:36:42Z,2025-03-01T05:36:42Z
216,353,7d28cd71-2ec4-4bd5-8140-2a5c511c7122,Abandoned,2023-10-24T12:19:11Z,2023-10-24T13:19:11Z
217,334,f74d749a-0ad2-4d32-bc44-65a8ec65109c,Abandoned,2024-12-22T02:31:46Z,2024-12-22T04:31:46Z
218,410,89f83eb0-3d88-40be-9102-bc2076b94592,Abandoned,2025-01-11T02:48:39Z,2025-01-11T08:48:39Z
219,185,01393d40-1e9e-4918-afd4-770a00464800,Deleted,2019-10-01T12:49:07Z,2019-10-02T22:49:07Z
220,496,0598fda6-07ea-4955-a3db-df6a50195fe4,Active,2025-06-14T08:37:11Z,2025-06-16T23:37:11Z
221,405,eca9cc9d-a903-40b7-b5ba-210b2c4b7f14,Active,2021-05-13T09:40:36Z,2021-05-15T23:40:36Z
222,304,399001aa-54e2-4204-8025-662b89dcb14c,Abandoned,2024-07-04T06:51:45Z,2024-07-04T14:51:45Z
223,420,d9baab68-610a-4b57-ab83-41243e184942,Active,2021-08-18T13:30:36Z,2021-08-21T16:30:36Z
224,167,a8825290-73b0-4c78-95c7-989a96e0d85b,Converted,2022-07-12T08:39:04Z,2022-07-14T00:39:04Z
225,203,7f458f58-8aac-4225-9319-efe9800393f0,Abandoned,2021-10-28T11:58:46Z,2021-10-28T23:58:46Z
226,148,85a6f756-c099-454c-98e8-70df185c3454,Deleted,2022-08-26T06:32:41Z,2022-09-23T17:32:41Z
227,469,cbe79e44-389e-4857-aff8-0c435da95917,Converted,2023-04-15T11:00:23Z,2023-04-18T07:00:23Z
228,206,26ddec5c-63e5-4188-9784-33aff30b4bae,Converted,2024-10-03T13:48:26Z,2024-10-05T08:48:26Z
229,74,2b741405-9536-46b9-9c3b-f689c87fc71b,Converted,2025-12-03T14:57:59Z,2025-12-05T23:57:59Z
230,225,0305f50b-3c25-4a54-953b-bd6c4ea3b72a,Active,2017-04-15T19:21:52Z,2017-04-20T23:21:52Z
231,445,219789d6-b3fe-469a-a6bb-ca11adeb8820,Abandoned,2022-03-06T18:33:07Z,2022-03-07T00:33:07Z
232,16,f89a7809-765a-4dc5-8892-3e9f29977fb4,Converted,2019-06-29T16:34:07Z,2019-06-30T05:34:07Z
233,357,85cc9630-8095-4c76-90c1-aa79cfdae33f,Abandoned,2025-07-15T13:52:08Z,2025-07-15T15:52:08Z
234,199,ff909cf9-4950-4f7a-9c3a-7b075890d9fa,Abandoned,2021-11-21T21:31:45Z,2021-11-22T07:31:45Z
235,443,3a542bc0-e1ee-486f-8088-ef04a2641fdf,Abandoned,2025-04-20T21:18:45Z,2025-04-21T01:18:45Z
236,183,b7e8d053-43e4-40b2-8287-f7e7c9e681e1,Active,2024-11-04T08:07:20Z,2024-11-05T03:07:20Z
237,119,9378777d-3ce1-48f0-b601-5a683297d834,Active,2020-12-02T06:39:07Z,2020-12-05T11:39:07Z
238,183,550907a7-ed3a-4ba9-a5b3-22f05f958300,Active,2024-05-10T12:06:55Z,2024-05-13T16:06:55Z
239,174,8b345311-e212-4f90-a678-e9914e9be4df,Abandoned,2025-09-25T04:23:04Z,2025-09-25T12:23:04Z
240,44,bc7b2c4e-265b-4eca-9cfd-ff20ef566e38,Active,2025-11-29T15:14:15Z,2025-12-04T14:14:15Z
241,269,5c688129-31f5-406b-b031-0e80139a64f9,Converted,2024-10-02T07:44:56Z,2024-10-04T22:44:56Z
242,230,b54e63a2-3295-479c-b8a2-a671d856940a,Abandoned,2023-11-06T15:35:32Z,2023-11-06T19:35:32Z
243,332,b910bae2-f712-4b15-932b-d80189f0dd25,Converted,2024-08-10T04:08:47Z,2024-08-13T03:08:47Z
244,295,cd3d3231-f017-4ca2-9a8d-8d1bc81fe2fd,Converted,2018-11-21T03:42:43Z,2018-11-21T07:42:43Z
245,2,b39912be-6345-45b5-9f28-a44aac7fab17,Converted,2025-08-06T05:49:29Z,2025-08-07T00:49:29Z
246,135,01fef482-c9a6-4174-b561-9ff193fa8ae8,Converted,2025-07-17T17:34:18Z,2025-07-20T10:34:18Z
247,113,cbda8131-12ca-4762-9bbc-96e5bb408257,Converted,2024-10-05T05:00:36Z,2024-10-06T23:00:36Z
248,240,c592cdbf-182f-4adc-beff-e4d7b90278b1,Abandoned,2025-03-30T23:58:43Z,2025-03-31T09:58:43Z
249,18,a5c3e500-ccfd-4086-91d7-470c97f95b77,Abandoned,2025-12-21T23:07:55Z,2025-12-22T10:07:55Z
250,38,0598e95e-135c-4c22-85db-34716b64e827,Abandoned,2023-05-07T03:29:02Z,2023-05-07T08:29:02Z
251,287,85fb8f66-5c99-4aa1-8f74-6f6d93b9263e,Deleted,2025-08-24T12:20:39Z,2025-09-08T04:20:39Z
252,410,89f83eb0-3d88-40be-9102-bc2076b94592,Abandoned,2025-01-11T02:48:59Z,2025-01-11T06:48:59Z
253,370,edab8083-8c9a-493f-81d0-a98e4bf1bc06,Active,2024-05-10T18:08:11Z,2024-05-12T01:08:11Z
254,205,f9c52cff-100c-474a-ae4a-eecbe4060fbb,Active,2020-03-17T10:25:12Z,2020-03-21T09:25:12Z
255,401,03f959aa-f209-405f-9fd5-a406ce1965da,Abandoned,2025-10-16T14:35:41Z,2025-10-16T19:35:41Z
256,3,376a34fb-9761-4c84-a155-84ac935c4887,Abandoned,2022-01-23T20:07:26Z,2022-01-24T05:07:26Z
257,72,6d2d5a1e-e2f9-4573-96c8-117e1f7f923e,Abandoned,2025-09-20T02:45:19Z,2025-09-20T12:45:19Z
258,256,2093b494-fe4e-4dfb-8f55-639aebbe9ef3,Abandoned,2022-09-08T16:47:25Z,2022-09-09T03:47:25Z
259,308,156b7a0c-09c2-49a5-8f89-fe4c2bbb1f2c,Active,2020-06-18T10:53:55Z,2020-06-21T06:53:55Z
260,359,d15dd940-ae98-4f8e-ba8b-ab882cfb853c,Deleted,2018-09-27T15:28:11Z,2018-10-01T08:28:11Z
261,222,67f9eacd-e85f-4ffc-bc22-600479020ccc,Active,2019-06-05T14:58:02Z,2019-06-08T01:58:02Z
262,453,6d5cac4b-c43e-481f-b21e-ca900e28d5f2,Active,2021-06-06T07:48:46Z,2021-06-06T15:48:46Z
263,60,169b334d-3025-4a09-a66a-f206e63e2c66,Active,2021-11-22T14:24:37Z,2021-11-26T12:24:37Z
264,374,6e43c279-dea7-4fa9-9b9f-d4e10fbb3b6a,Converted,2023-01-13T15:55:27Z,2023-01-15T14:55:27Z
265,304,399001aa-54e2-4204-8025-662b89dcb14c,Abandoned,2024-07-04T06:55:05Z,2024-07-04T15:55:05Z
266,469,d8272e20-bebd-44b1-b468-4a519b112d5c,Abandoned,2025-11-04T03:05:43Z,2025-11-04T15:05:43Z
267,376,0bcf92c1-3c1d-49ac-bc3a-15872603d3e3,Abandoned,2025-06-07T13:12:26Z,2025-06-07T15:12:26Z
268,347,72cb5bee-2fee-4efc-a64f-c962f9b7411d,Converted,2023-06-25T12:42:42Z,2023-06-27T11:42:42Z
269,325,8120a573-302a-469f-9c60-fab93618a9c9,Active,2022-05-31T13:15:12Z,2022-06-03T05:15:12Z
270,84,4b27e262-bfa1-4238-8703-099900e3204d,Active,2025-12-18T06:07:39Z,2025-12-20T16:07:39Z
271,461,85ec39e7-d4bb-4055-b6f9-64bcabdaafd5,Abandoned,2022-12-12T19:00:48Z,2022-12-13T03:00:48Z
272,440,3a52e1de-1f5c-40e8-ada7-3d0d2753f22e,Abandoned,2018-11-12T15:48:50Z,2018-11-12T19:48:50Z
273,87,5778300a-a83a-4fe2-b143-caffe70a0caf,Active,2023-05-28T15:55:44Z,2023-05-28T21:55:44Z
274,223,4e15c1c6-4e6d-4adc-abec-724f9a7cc81a,Converted,2025-03-29T23:26:52Z,2025-03-30T04:26:52Z
275,94,e6d89814-ceaf-4e33-8cc9-3e10edbacac7,Active,2024-12-25T02:56:28Z,2024-12-30T12:56:28Z
276,303,ec0ebd5d-abc7-49d8-a5ba-6ac7d4ec8881,Converted,2025-07-10T00:21:18Z,2025-07-10T21:21:18Z
277,189,b6dd930b-ef4d-4cc4-88f9-b22d7a38d92b,Abandoned,2023-06-12T08:30:57Z,2023-06-12T16:30:57Z
278,196,400cec4f-e100-4a71-8a62-b528a25f57ba,Active,2024-11-28T14:58:07Z,2024-12-02T14:58:07Z
279,73,9ad03502-b084-4951-9893-e78909de807e,Abandoned,2025-10-18T02:37:49Z,2025-10-18T02:37:49Z
280,153,ac98f197-5a3f-4f7d-8bd9-928d03899b45,Active,2022-05-21T19:46:09Z,2022-05-21T21:46:09Z
281,32,50929c04-36ee-4962-b504-0b094d11fa0f,Converted,2025-08-06T23:09:24Z,2025-08-07T04:09:24Z
282,5,0e2dbc85-ecaf-4d22-8f0b-c2e136a536a5,Converted,2021-06-22T13:54:05Z,2021-06-25T05:54:05Z
283,230,e20649c2-21b8-402c-be86-be5ef31c8150,Abandoned,2023-05-27T19:49:50Z,2023-05-28T01:49:50Z
284,426,f1918be7-929f-46ab-8ab6-1d27927dbf51,Active,2025-02-05T12:21:24Z,2025-02-09T15:21:24Z
285,229,3a1eff67-ff8a-4302-a956-336cd6c4b557,Converted,2025-04-28T11:43:48Z,2025-04-28T22:43:48Z
286,307,1519027e-158d-4094-a0f2-1e2f4868f8a5,Active,2025-07-09T13:44:44Z,2025-07-12T15:44:44Z
287,222,9dae246b-9142-42b1-b845-3cb05da95f89,Abandoned,2021-06-23T06:10:49Z,2021-06-23T12:10:49Z
288,137,a4283b08-ffae-4d6f-b2ec-d621aceb0b00,Abandoned,2023-04-29T20:16:34Z,2023-04-30T00:16:34Z
289,19,904f3d8b-6e1a-4188-a77a-3c9799074f11,Deleted,2025-11-06T12:35:08Z,2025-11-15T02:35:08Z
290,70,26c16783-9f56-4fdc-aff3-16f8a7042cd7,Abandoned,2025-10-03T13:11:15Z,2025-10-03T13:11:15Z
291,196,400cec4f-e100-4a71-8a62-b528a25f57ba,Active,2024-11-28T14:58:10Z,2024-12-01T06:58:10Z
292,137,f451d1be-8bcb-4c28-a8e1-d14330fe995a,Deleted,2023-03-01T21:30:29Z,2023-03-28T21:30:29Z
293,10,be028a24-2ef2-4376-bf6c-7abc0ee35d29,Abandoned,2022-06-16T05:22:45Z,2022-06-16T08:22:45Z
294,227,5c7cbd63-74ba-4f79-af16-198c041fd280,Abandoned,2022-10-05T01:24:06Z,2022-10-05T06:24:06Z
295,415,c0ac79a0-d6a3-46ff-817d-cf478ae54b97,Abandoned,2024-11-23T23:55:52Z,2024-11-24T01:55:52Z
296,16,1a79bda6-3c29-4d8d-8d5e-0446bb151ea7,Active,2023-10-19T06:30:55Z,2023-10-23T04:30:55Z
297,473,c028f76c-2b3d-4ce3-a31b-39f6f6204f56,Abandoned,2025-11-25T05:52:49Z,2025-11-25T16:52:49Z
298,328,b1f8bedb-1c02-4233-9715-11b067bc2b57,Active,2025-10-11T11:53:02Z,2025-10-14T01:53:02Z
299,35,d39eb03c-3e96-4d67-9c5d-7aaf87bbf8e2,Abandoned,2024-08-31T11:13:06Z,2024-08-31T15:13:06Z
300,338,2d29610b-f7ee-4153-9c9d-e6c3898103c4,Converted,2023-12-27T22:26:14Z,2023-12-29T10:26:14Z
301,1,9514139f-297d-4312-a159-96136fde9694,Active,2024-10-18T22:42:43Z,2024-10-19T09:42:43Z
302,349,442cf0a7-552b-4f39-a3ef-6625c71f9b3b,Deleted,2019-03-24T13:39:52Z,2019-04-02T22:39:52Z
303,304,4c09fa30-103d-4f96-bca2-94eab3550491,Active,2024-01-16T03:15:03Z,2024-01-22T10:15:03Z
304,482,234f1595-59e8-4e52-bc30-847c9493406c,Deleted,2025-06-08T16:13:40Z,2025-06-21T06:13:40Z
305,107,5279cbe3-751f-4c44-b386-0abbe2a182b6,Active,2023-11-05T06:09:53Z,2023-11-07T06:09:53Z
306,260,a84b4350-2205-4ca6-9ce7-10ba864caff0,Converted,2025-04-29T04:52:47Z,2025-04-30T19:52:47Z
307,355,85e2be22-8cbc-4143-9687-fb30f2532030,Converted,2023-10-21T05:12:39Z,2023-10-23T21:12:39Z
308,236,a8f7c3a9-b5dd-41b5-8d53-2246d15aa1e6,Active,2022-10-21T13:26:44Z,2022-10-26T02:26:44Z
309,162,b863cb1c-3e25-4a00-a225-0bdc130f2465,Abandoned,2024-07-21T04:45:15Z,2024-07-21T15:45:15Z
310,162,4e7e8bba-3646-4603-af45-e068b92b0c01,Converted,2025-02-02T22:46:13Z,2025-02-03T01:46:13Z
311,448,df85d361-6c99-4660-af36-055dc1ffc6ad,Converted,2020-10-13T07:16:44Z,2020-10-15T00:16:44Z
312,483,cdf6e488-1b54-473f-beab-3c14996a93a8,Deleted,2025-11-24T18:53:25Z,2025-12-16T10:53:25Z
313,106,a1bc6816-d719-410e-8bb6-74ce46d4e459,Deleted,2024-10-18T10:28:16Z,2024-11-11T10:28:16Z
314,481,fd973efe-d6dd-4d26-9c2a-2fb007210f65,Abandoned,2023-06-15T00:51:52Z,2023-06-15T03:51:52Z
315,49,8ea2f0d1-57e0-4a03-bd58-be43a71619b9,Deleted,2025-11-21T02:57:45Z,2025-12-05T16:57:45Z
316,139,2f67043f-dbf6-4733-bf6f-077dce442a26,Abandoned,2019-09-22T01:43:10Z,2019-09-22T04:43:10Z
317,3,5748da89-c21d-4877-bfa6-2372e0747256,Active,2022-01-01T18:14:32Z,2022-01-08T01:14:32Z
318,378,d5135a95-d3e1-4859-9cd7-c432c9351b7b,Deleted,2025-12-06T07:56:19Z,2025-12-25T00:00:00Z
319,446,6e379e33-f439-47ac-a31a-d87654eefd1f,Active,2025-02-08T05:38:52Z,2025-02-09T06:38:52Z
320,32,50929c04-36ee-4962-b504-0b094d11fa0f,Abandoned,2025-08-06T23:10:30Z,2025-08-07T08:10:30Z
321,332,19f9f346-ab14-4c6a-9803-f5c5195c142e,Active,2024-01-08T18:35:30Z,2024-01-10T02:35:30Z
322,21,3c8232b6-34f8-4ff1-8312-424a0116c87b,Abandoned,2025-02-05T07:11:09Z,2025-02-05T11:11:09Z
323,334,4c682492-d310-4ba5-aea5-938970f013c2,Converted,2021-01-14T12:12:16Z,2021-01-14T20:12:16Z
324,281,509715ca-b014-49db-87b4-5a7d110641ec,Active,2023-07-07T00:09:39Z,2023-07-13T11:09:39Z
325,2,b39912be-6345-45b5-9f28-a44aac7fab17,Active,2025-08-06T05:54:55Z,2025-08-13T00:54:55Z
326,460,7eebd97c-9981-44d4-9fa8-0715e8bb0621,Active,2025-08-27T17:14:34Z,2025-09-02T20:14:34Z
327,52,e1e7a723-0461-4e16-ae15-9ee74289d709,Abandoned,2024-08-26T18:20:04Z,2024-08-26T21:20:04Z
328,405,94ceb061-2275-41e6-b5fe-177ef0ff226d,Converted,2021-01-25T20:14:02Z,2021-01-26T02:14:02Z
329,66,2f5c8e07-adbc-4b5a-8385-763a91036aaa,Deleted,2025-05-02T11:41:07Z,2025-05-30T04:41:07Z
330,257,9dfdf7a6-bbd6-4c06-8727-d5a4d213ba1f,Active,2021-06-05T03:24:24Z,2021-06-08T11:24:24Z
331,149,4f56b430-8ff8-4faa-86f5-0fd4c8705fee,Active,2025-10-28T00:08:32Z,2025-10-30T05:08:32Z
332,471,b2148b8c-193e-49e1-aae7-9151b0578d6b,Abandoned,2023-05-19T09:23:17Z,2023-05-19T15:23:17Z
333,490,de2f2a25-5c6d-4023-a56b-0e4b6d6cc846,Abandoned,2023-03-18T15:11:04Z,2023-03-18T20:11:04Z
334,371,50790894-3cb2-4142-bdb0-10dde85f101e,Active,2015-05-21T02:03:05Z,2015-05-26T18:03:05Z
335,204,a2c8fb2b-1d5b-4a03-9c27-4317a6a932dc,Converted,2018-06-11T09:16:51Z,2018-06-13T16:16:51Z
336,72,e93db1a2-c708-478a-823f-d4a7c1880564,Deleted,2025-10-19T01:06:27Z,2025-11-11T00:06:27Z
337,49,8ea2f0d1-57e0-4a03-bd58-be43a71619b9,Converted,2025-11-21T02:58:09Z,2025-11-21T19:58:09Z
338,125,185a8276-219b-4d85-ad4c-0a464779b07c,Converted,2025-01-24T20:00:23Z,2025-01-27T08:00:23Z
339,191,5e38257a-a1e5-4b9c-8d9c-6bbb77b91693,Deleted,2024-09-23T03:23:00Z,2024-10-13T05:23:00Z
340,452,a37f8544-c73f-48e5-9a45-30f3ed4036b4,Converted,2022-08-01T10:11:16Z,2022-08-03T13:11:16Z
341,271,a47611da-75ce-41f8-8c08-ae9c311e0c0d,Converted,2025-04-16T11:43:05Z,2025-04-19T08:43:05Z
342,138,d233de76-1157-4af8-bef4-3d81b2a0f414,Active,2025-06-13T04:18:24Z,2025-06-18T14:18:24Z
343,495,1d41d486-e816-4888-8ec4-13297f70e5ac,Active,2025-06-10T12:37:17Z,2025-06-11T23:37:17Z
344,247,9c163242-f43e-4b32-b689-29829ea5b2ed,Converted,2021-05-08T13:27:29Z,2021-05-09T13:27:29Z
345,54,86ab81e4-6c5f-418e-9527-d6bdd045c16f,Abandoned,2022-01-21T21:36:50Z,2022-01-22T02:36:50Z
346,63,bd260936-f37c-4999-886b-62ebc3505cbd,Deleted,2021-08-29T22:09:51Z,2021-09-26T01:09:51Z
347,43,acb439af-b877-40c2-a78b-0635f0b38fe4,Active,2022-01-28T19:14:52Z,2022-01-29T17:14:52Z
348,276,df442eac-d763-4247-a786-64f733ce64ca,Abandoned,2025-09-01T14:45:36Z,2025-09-02T00:45:36Z
349,351,3f127a47-70a7-4391-8b16-e285d868411a,Converted,2025-10-06T02:56:14Z,2025-10-07T13:56:14Z
350,484,65ba8361-5341-41d7-bd67-f923d5d90545,Active,2022-09-15T12:10:33Z,2022-09-17T17:10:33Z
351,465,6f56174e-3ce1-468f-846e-a8b6d627434c,Active,2024-09-30T07:27:13Z,2024-10-05T16:27:13Z
352,65,c1207da6-1dc3-4a0b-8e66-2f1636c115d3,Abandoned,2024-03-09T07:09:40Z,2024-03-09T09:09:40Z
353,276,df85e31e-5268-4b06-8ed2-3c27538578c8,Abandoned,2025-04-12T18:28:45Z,2025-04-12T23:28:45Z
354,116,92c65de7-47a4-49e0-aabe-32f4850331c4,Abandoned,2025-10-08T20:52:48Z,2025-10-09T03:52:48Z
355,447,5c526972-952c-43d2-a32e-1121aabddccd,Converted,2024-09-26T10:15:45Z,2024-09-27T22:15:45Z
356,65,c1207da6-1dc3-4a0b-8e66-2f1636c115d3,Abandoned,2024-03-09T07:06:36Z,2024-03-09T10:06:36Z
357,166,4d67d9ee-723f-4e59-90a6-1f0488d5536b,Converted,2016-10-28T16:44:18Z,2016-10-30T00:44:18Z
358,409,8980d780-33d5-48ea-a600-a46417914fbc,Converted,2025-10-29T15:51:32Z,2025-10-30T11:51:32Z
359,432,1e9d5188-dff1-4f22-945c-66e8cb07dedb,Abandoned,2024-07-16T17:55:40Z,2024-07-16T22:55:40Z
360,339,d57027bf-5128-4009-ad5c-58aaebff4d50,Abandoned,2024-11-04T02:52:04Z,2024-11-04T10:52:04Z
361,224,6c70d2f6-1213-425e-8b7e-f382418dc3aa,Abandoned,2024-12-11T10:29:22Z,2024-12-11T18:29:22Z
362,28,36e74996-adf0-4d70-bc67-71e9123053ce,Abandoned,2020-07-16T07:06:31Z,2020-07-16T14:06:31Z
363,354,e41d968c-dca4-427b-be64-39a4c931f70e,Converted,2024-12-12T13:30:35Z,2024-12-12T20:30:35Z
364,223,112ce441-3234-4b30-b56d-e1e46cb3b080,Converted,2021-08-21T02:10:20Z,2021-08-23T11:10:20Z
365,250,5ec53c58-3155-405d-9731-53c79dd3753f,Active,2024-02-19T21:09:13Z,2024-02-23T22:09:13Z
366,300,781b2c52-f18c-4b15-8dcf-a3a441fd9c63,Converted,2018-10-15T18:20:57Z,2018-10-16T03:20:57Z
367,199,dc2ca221-a6b7-4bd3-8495-214d5c4a5245,Converted,2025-02-24T16:20:03Z,2025-02-26T10:20:03Z
368,169,47af4126-5c55-4af1-adcc-dcba46e33cea,Active,2023-02-27T08:37:44Z,2023-02-27T09:37:44Z
369,1,5be7d2eb-612c-4396-b486-c7f3a7bec731,Abandoned,2025-02-22T11:36:48Z,2025-02-22T22:36:48Z
370,64,746dac62-6568-4661-90c0-2b4ae459b2a9,Converted,2018-09-26T23:25:12Z,2018-09-29T02:25:12Z
371,163,aa937371-0ed0-40a3-aba5-b517836c3a5d,Deleted,2022-10-08T07:36:54Z,2022-10-26T06:36:54Z
372,260,0e242c8c-1e15-44d9-9be8-15653c625484,Active,2024-08-04T18:02:53Z,2024-08-05T16:02:53Z
373,74,c475471e-affa-4750-9200-88370a5bbe0d,Converted,2025-12-10T19:48:45Z,2025-12-11T09:48:45Z
374,241,56f9f64a-f131-49be-9a50-8859e2b1026f,Deleted,2018-12-28T09:54:54Z,2019-01-24T13:54:54Z
375,309,063b987d-3ead-4574-bc90-0a120f20c1b3,Abandoned,2021-01-11T15:55:34Z,2021-01-11T15:55:34Z
376,129,d2d2d314-ae05-4500-8cbc-f036ec0e5628,Active,2024-12-13T23:00:25Z,2024-12-17T08:00:25Z
377,280,635bd699-4b3f-4d38-a549-55d5d3779065,Converted,2017-08-16T06:27:55Z,2017-08-18T10:27:55Z
378,162,680891b6-b2ed-4885-a5cf-4d88cc6d436b,Abandoned,2025-12-20T17:24:30Z,2025-12-20T19:24:30Z
379,203,b6ea63ef-ab80-4471-91f3-55e6b57e73c6,Active,2022-08-20T08:12:01Z,2022-08-26T18:12:01Z
380,425,703a824e-b8ef-4e7a-b9c2-5d2cbcfc5465,Abandoned,2021-06-02T01:33:29Z,2021-06-02T12:33:29Z
381,349,78525189-d192-49c6-b9e1-0308c647476a,Converted,2024-07-16T06:30:28Z,2024-07-18T18:30:28Z
382,219,8cd8e12d-f3c9-46e9-ad8a-898fa76e7215,Deleted,2024-12-23T19:47:29Z,2025-01-08T03:47:29Z
383,428,b97e9e78-bc36-4e27-a132-f972fbbcb185,Converted,2022-12-30T06:25:23Z,2022-12-30T17:25:23Z
384,4,821a997c-90c6-442e-8718-253c2b32a61a,Abandoned,2025-10-13T08:45:07Z,2025-10-13T13:45:07Z
385,370,edab8083-8c9a-493f-81d0-a98e4bf1bc06,Abandoned,2024-05-10T18:07:56Z,2024-05-11T00:07:56Z
386,420,5febaa29-3629-4e52-b3f7-0aa38f848e49,Abandoned,2025-03-14T22:42:09Z,2025-03-15T09:42:09Z
387,3,5748da89-c21d-4877-bfa6-2372e0747256,Abandoned,2022-01-01T18:12:38Z,2022-01-02T06:12:38Z
388,488,807004b7-0eb4-4105-b309-96bf5d332b05,Converted,2021-12-02T07:36:09Z,2021-12-03T21:36:09Z
389,338,532424fc-6c6c-4f80-a110-4a706098ba1b,Abandoned,2020-12-31T12:19:32Z,2020-12-31T23:19:32Z
390,60,169b334d-3025-4a09-a66a-f206e63e2c66,Converted,2021-11-22T14:22:42Z,2021-11-25T03:22:42Z
391,318,2540bd83-a6d7-4789-ab24-e655a144bbb3,Active,2023-06-21T20:44:47Z,2023-06-28T12:44:47Z
392,102,9050c03a-b930-4de3-be6b-6374273dce87,Active,2022-11-02T18:35:40Z,2022-11-07T11:35:40Z
393,383,12b9e656-d14d-4b3d-bc33-a8118ab9d834,Converted,2021-05-20T05:26:56Z,2021-05-23T02:26:56Z
394,315,ab797763-1cea-42db-b3ee-a4ee9f457570,Active,2025-03-10T22:27:02Z,2025-03-16T01:27:02Z
395,427,9bea4677-baa5-4cd9-a91c-6c6666fab8c8,Deleted,2022-04-22T14:02:41Z,2022-05-01T17:02:41Z
396,89,5ebce1e4-9ebb-4f22-ba13-f4bdc3b57e5f,Abandoned,2021-04-22T02:28:30Z,2021-04-22T11:28:30Z
397,257,4b078022-1255-41cd-9eda-6b4c07138668,Converted,2022-02-18T00:48:17Z,2022-02-18T23:48:17Z
398,128,bf929552-79e9-426c-b234-e35f5f87f452,Converted,2025-11-17T07:48:55Z,2025-11-19T16:48:55Z
399,82,0bb40cec-39a1-46f0-9dd6-472483852df1,Converted,2025-12-05T07:38:34Z,2025-12-07T02:38:34Z
400,79,f408ee5a-d3b3-4822-a0b6-b92e90cba4c8,Converted,2025-12-16T10:47:53Z,2025-12-18T20:47:53Z
401,376,0bcf92c1-3c1d-49ac-bc3a-15872603d3e3,Deleted,2025-06-07T13:15:03Z,2025-06-14T10:15:03Z
402,260,dc49fd5f-4963-4930-a2e6-545794a979db,Abandoned,2025-05-31T19:59:51Z,2025-06-01T00:59:51Z
403,185,01adb77a-50ad-43fd-9462-0380ab057d7b,Active,2024-10-28T17:08:48Z,2024-10-31T22:08:48Z
404,204,be9f0e60-0668-441e-ae86-924e1d0e43b7,Converted,2019-08-18T06:41:08Z,2019-08-19T20:41:08Z
405,150,53a8b030-0399-46c7-b8e2-e8f5403311d6,Converted,2023-11-12T12:29:49Z,2023-11-14T07:29:49Z
406,187,35b94a27-19f8-4ffd-aa0d-c2197c1f4e15,Abandoned,2025-10-07T13:17:50Z,2025-10-08T00:17:50Z
407,412,a04ca49a-ba12-49e5-a7d2-4450c2a0f8f6,Abandoned,2025-01-28T14:51:30Z,2025-01-28T14:51:30Z
408,457,288e780a-cb74-4293-a86f-08fa6dc30a22,Converted,2024-05-02T02:41:30Z,2024-05-02T20:41:30Z
409,443,3a542bc0-e1ee-486f-8088-ef04a2641fdf,Abandoned,2025-04-20T21:21:03Z,2025-04-21T08:21:03Z
410,45,53b1c491-5784-426d-9ff9-82b3972cea1b,Active,2025-09-11T01:54:08Z,2025-09-12T07:54:08Z
411,267,8ab1895c-06ac-43d4-a73d-e967006527ba,Active,2022-01-10T21:38:39Z,2022-01-11T06:38:39Z
412,13,93a0021c-2cee-4b92-845e-2c69e1a806c4,Converted,2025-11-26T11:40:11Z,2025-11-29T00:40:11Z
413,154,0aaf6926-f72f-46de-958f-dca81af615b0,Abandoned,2021-12-21T06:42:34Z,2021-12-21T11:42:34Z
414,275,1cd7bb5c-3e22-45e8-ad28-6074f48b3807,Active,2025-08-29T03:11:05Z,2025-08-31T01:11:05Z
415,232,ce0e145f-ef15-4a39-a71f-0786cb9de735,Abandoned,2023-05-02T16:35:04Z,2023-05-03T03:35:04Z
416,385,a45323fd-9bb5-4a09-8e5b-9db07f66e40b,Active,2022-01-01T13:24:49Z,2022-01-07T13:24:49Z
417,299,d8515f89-3a91-448a-92a6-dfa7eb46041f,Converted,2025-09-15T16:47:05Z,2025-09-16T02:47:05Z
418,305,672443d5-b5b0-4070-a97b-ae1e0b4219bb,Abandoned,2025-04-04T00:13:03Z,2025-04-04T05:13:03Z
419,393,290427cf-7b51-4713-94f0-86d08d2bd256,Active,2024-04-20T16:34:57Z,2024-04-23T10:34:57Z
420,299,43d7e424-85a5-4638-9068-56e86de30663,Converted,2025-12-02T21:09:37Z,2025-12-03T07:09:37Z
421,77,572ba7b6-75f9-418a-9bb1-d8b8dfed32a6,Converted,2024-06-17T17:32:24Z,2024-06-19T02:32:24Z
422,427,91f9fe89-19a5-4307-915b-e3b9590c39a0,Abandoned,2021-04-06T19:21:43Z,2021-04-06T20:21:43Z
423,187,dc54a283-cb2e-4656-aa20-3abd052ef8eb,Deleted,2024-09-15T21:52:07Z,2024-09-21T00:52:07Z
424,219,a4133e21-ec6b-4078-ab8f-c4cceccd846b,Abandoned,2023-04-25T15:54:09Z,2023-04-26T03:54:09Z
425,54,86ab81e4-6c5f-418e-9527-d6bdd045c16f,Converted,2022-01-21T21:37:21Z,2022-01-23T06:37:21Z
