line_item_id,order_ref,product_ref,qty_ordered,unit_cost,unit_selling_price,item_discount,line_total,created_timestamp,profit_margin,tax_amount,product_sku,total_weight_kg,is_gift,return_status,fulfillment_location
17914,4538,2893,1,40.14,85.08,17.02,68.06,2024-10-05T01:42:29Z,27.92,6.46,PAN-HAIR-02893,8.42,False,None,DC-02
17915,4538,4744,2,674.71,1108.22,0.0,2216.44,2024-10-05T01:42:29Z,867.02,159.09,SAM-AUDI-04744,7.24,False,None,WH-WEST-01
17916,4539,4812,6,30.86,34.25,0.0,205.5,2024-11-20T01:44:15Z,20.34,13.25,RAL-MENS-04812,9.3,False,None,DC-01
17917,4539,4284,6,460.65,804.62,0.0,4827.72,2024-11-20T01:44:15Z,2063.82,521.02,WIL-BEDR-04284,185.4,False,None,STORE-002
17918,4539,812,1,635.99,1197.55,0.0,1197.55,2024-11-20T01:44:15Z,561.56,104.68,BOS-WEAR-00812,0.4,False,None,WH-WEST-02
17919,4539,3709,2,43.55,81.5,65.2,97.8,2024-11-20T01:44:15Z,10.7,10.09,POT-FURN-03709,14.5,False,None,WH-CENTRAL-01
17920,4539,1625,4,366.71,473.36,0.0,1893.44,2024-11-20T01:44:15Z,426.6,151.54,IRO-HOME-01625,197.72,False,None,STORE-001
17921,4539,794,1,90.49,193.5,38.7,154.8,2024-11-20T01:44:15Z,64.31,14.03,DEL-AUDI-00794,4.88,False,None,STORE-002
17922,4540,2178,1,81.7,183.78,0.0,183.78,2020-04-22T16:44:15Z,102.08,20.27,HM-MENS-02178,0.59,False,None,DC-01
17923,4540,2643,1,389.82,843.91,0.0,843.91,2020-04-22T16:44:15Z,454.09,88.1,CRA-OFFI-02643,15.65,False,None,DC-01
17924,4540,1022,4,88.18,222.32,0.0,889.28,2020-04-22T16:44:15Z,536.56,91.34,DYS-OFFI-01022,100.96,False,None,DC-02
17925,4541,904,6,75.72,153.49,0.0,920.94,2021-11-25T12:46:26Z,466.62,99.93,RAN-MUSI-00904,0.0,False,None,
17926,4541,4891,2,60.82,83.47,0.0,166.94,2021-11-25T12:46:26Z,45.3,8.7,FIS-BUIL-04891,7.72,False,None,STORE-003
17927,4541,1330,2,386.95,457.94,0.0,915.88,2021-11-25T12:46:26Z,141.98,106.05,LEN-AUDI-01330,6.34,False,None,STORE-001
17928,4541,3394,3,186.36,341.72,410.06,615.1,2021-11-25T12:46:26Z,56.02,44.06,THE-EXER-03394,17.34,False,None,STORE-030
17929,4541,1376,2,169.34,389.66,311.73,467.59,2021-11-25T12:46:26Z,128.91,45.01,IRO-OFFI-01376,62.66,False,None,WH-EAST-02
17930,4541,4982,1,35.88,70.84,0.0,70.84,2021-11-25T12:46:26Z,34.96,6.32,LEV-KIDS-04982,0.65,False,None,WH-EAST-01
17931,4541,1093,5,223.49,302.6,302.6,1210.4,2021-11-25T12:46:26Z,92.95,79.21,JBL-SMAR-01093,11.9,False,None,STORE-030
17932,4542,4434,2,125.42,208.76,104.38,313.14,2021-11-25T12:43:06Z,62.3,36.06,PHI-WELL-04434,8.8,False,None,WH-EAST-01
17933,4542,1701,3,37.07,103.49,0.0,310.47,2021-11-25T12:43:06Z,199.26,27.94,KEL-ORGA-01701,5.01,False,None,WH-WEST-02
17934,4542,108,1,374.01,703.07,0.0,703.07,2021-11-25T12:43:06Z,329.06,81.22,ASU-IPHO-00108,0.64,False,None,WH-EAST-01
17935,4543,3124,3,104.33,298.01,89.4,804.63,2020-07-15T20:15:27Z,491.64,80.0,PUM-KIDS-03124,3.81,False,None,STORE-020
17936,4544,4379,4,478.15,936.71,0.0,3746.84,2018-11-27T00:37:31Z,1834.24,277.06,SCO-HOME-04379,123.0,False,None,DC-02
17937,4544,283,1,619.24,1443.36,0.0,1443.36,2018-11-27T00:37:31Z,824.12,140.49,MIC-WEAR-00283,4.53,False,None,STORE-030
17938,4545,4522,4,98.77,112.35,112.35,337.05,2022-12-13T20:33:55Z,-58.03,30.35,SCH-CYCL-04522,32.96,False,None,DC-03
17939,4545,521,3,134.47,189.86,0.0,569.58,2022-12-13T20:33:55Z,166.17,53.26,CLI-SKIN-00521,2.46,False,None,STORE-002
17940,4545,1013,2,371.84,997.88,199.58,1796.18,2022-12-13T20:33:55Z,1052.5,109.03,ASU-WEAR-01013,2.2,False,None,STORE-010
17941,4545,290,1,8.14,17.85,0.0,17.85,2022-12-13T20:33:55Z,9.71,1.53,ORG-SNAC-00290,1.74,False,None,DC-01
17942,4545,1411,1,64.7,153.46,0.0,153.46,2022-12-13T20:33:55Z,88.76,7.72,FIT-FITN-01411,3.44,False,None,WH-EAST-02
17943,4545,4072,2,6.22,13.21,0.0,26.42,2022-12-13T20:33:55Z,13.98,1.57,RAN-MOVI-04072,0.0,False,None,
17944,4545,4954,3,37.65,82.6,0.0,247.8,2022-12-13T20:33:55Z,134.85,20.75,RAL-ACCE-04954,1.2,False,None,STORE-010
17945,4546,655,2,35.13,101.05,40.42,161.68,2019-01-17T01:30:04Z,91.42,19.19,NIK-CARD-00655,2.7,False,None,STORE-003
17946,4546,847,3,106.11,310.71,0.0,932.13,2019-01-17T01:30:04Z,613.8,102.52,GAP-KIDS-00847,2.55,False,None,DC-03
17947,4547,2339,8,90.12,149.09,477.09,715.63,2024-07-10T10:37:23Z,-5.33,55.6,3M-CARC-02339,28.16,False,None,STORE-015
17948,4547,377,2,638.47,1067.46,0.0,2134.92,2024-07-10T10:37:23Z,857.98,235.06,LG-IPHO-00377,1.66,False,None,STORE-010
17949,4547,1483,1,370.89,879.95,0.0,879.95,2024-07-10T10:37:23Z,509.06,79.72,DEL-IPHO-01483,2.29,False,None,STORE-010
17950,4547,1399,2,28.79,45.18,0.0,90.36,2024-07-10T10:37:23Z,32.78,5.39,PAN-MAKE-01399,7.38,False,None,DC-02
17951,4547,3286,1,63.33,115.92,46.37,69.55,2024-07-10T10:37:23Z,6.22,6.73,RAL-MENS-03286,0.16,False,None,WH-EAST-01
17952,4547,225,3,126.25,287.31,0.0,861.93,2024-07-10T10:37:23Z,483.18,53.42,MIC-CARC-00225,1.32,False,None,STORE-004
17953,4548,4719,4,200.61,262.89,210.31,841.25,2025-08-04T22:43:50Z,38.81,76.68,LG-SMAR-04719,12.72,False,None,WH-EAST-02
17954,4548,421,3,142.08,387.49,174.37,988.1,2025-08-04T22:43:50Z,561.86,103.49,CAL-MENS-00421,5.31,False,None,WH-EAST-02
17955,4548,3839,10,383.29,613.91,0.0,6139.1,2025-08-04T22:43:50Z,2306.2,611.22,ASU-HEAD-03839,28.6,False,None,STORE-015
17956,4549,2363,4,410.1,802.15,0.0,3208.6,2025-11-28T22:00:56Z,1568.2,367.62,KIT-KITC-02363,196.8,False,None,STORE-030
17957,4549,3501,1,61.65,99.94,9.99,89.95,2025-11-28T22:00:56Z,28.3,5.28,ASU-SPEA-03501,4.7,False,None,STORE-010
17958,4550,2931,10,24.66,42.25,0.0,422.5,2023-07-20T19:11:45Z,175.9,28.49,UNI-FICT-02931,0.0,False,None,
17959,4550,3494,2,41.23,57.44,0.0,114.88,2023-07-20T19:11:45Z,32.42,12.99,NER-EDUC-03494,10.84,False,None,STORE-025
17960,4550,1952,2,287.45,535.93,0.0,1071.86,2023-07-20T19:11:45Z,496.96,114.16,WEA-CARA-01952,4.2,False,None,WH-CENTRAL-01
17961,4550,727,2,43.47,115.27,57.63,172.91,2023-07-20T19:11:45Z,85.97,20.22,MAC-MAKE-00727,0.68,False,None,DC-02
17962,4551,1477,6,266.32,691.63,414.98,3734.8,2024-08-03T08:59:33Z,2136.88,206.98,WEB-GARD-01477,123.54,False,Return Requested,WH-WEST-02
17963,4551,4083,5,43.39,54.19,0.0,270.95,2024-08-03T08:59:33Z,54.0,15.05,LEG-DOLL-04083,10.75,False,Returned,DC-03
17964,4552,3094,3,102.85,275.95,165.57,662.28,2025-06-17T04:06:58Z,353.73,38.87,MAY-HAIR-03094,14.28,False,None,STORE-001
17965,4552,3668,3,385.13,801.15,0.0,2403.45,2025-06-17T04:06:58Z,1248.06,277.92,KIT-OFFI-03668,137.67,False,None,WH-WEST-01
17966,4552,1965,1,724.62,1259.58,503.83,755.75,2025-06-17T04:06:58Z,31.13,42.69,JBL-GAMI-01965,4.49,False,None,WH-CENTRAL-01
17967,4552,2038,2,11.03,32.04,0.0,64.08,2025-06-17T04:06:58Z,42.02,7.19,PEP-SNAC-02038,18.56,False,None,STORE-010
17968,4553,4835,3,84.89,123.57,37.07,333.64,2023-04-15T12:45:04Z,78.97,25.02,UND-WATE-04835,9.57,False,None,STORE-030
17969,4553,1573,1,493.89,1445.99,1445.99,0.0,2023-04-15T12:45:04Z,-493.89,127.42,DEL-GAMI-01573,0.75,True,None,WH-CENTRAL-01
17970,4553,1732,2,76.78,128.48,51.39,205.57,2023-04-15T12:45:04Z,52.01,21.86,YET-YOGA-01732,5.04,False,None,STORE-020
17971,4553,3973,5,62.08,86.23,0.0,431.15,2023-04-15T12:45:04Z,120.75,21.92,NIK-MENS-03973,1.9,False,None,STORE-015
17972,4553,3927,2,38.9,81.64,163.28,0.0,2023-04-15T12:45:04Z,-77.8,8.81,UNI-FICT-03927,0.0,True,None,
17973,4553,997,2,41.57,62.81,0.0,125.62,2023-04-15T12:45:04Z,42.48,11.17,HOT-DOLL-00997,16.28,False,None,STORE-001
17974,4553,2585,1,22.32,51.43,12.86,38.57,2023-04-15T12:45:04Z,16.25,2.98,COC-PANT-02585,6.91,False,None,WH-EAST-02
17975,4554,3534,2,471.26,837.82,670.26,1005.38,2024-06-10T12:32:01Z,62.86,105.29,CAN-ANDR-03534,7.24,False,None,STORE-010
17976,4554,2729,1,392.1,1028.81,0.0,1028.81,2024-06-10T12:32:01Z,636.71,61.44,POT-KITC-02729,29.34,False,None,WH-EAST-02
17977,4555,4680,1,45.37,58.6,0.0,58.6,2023-01-01T09:47:01Z,13.23,6.24,PEP-SNAC-04680,3.22,False,None,STORE-002
17978,4555,2785,1,685.58,915.41,0.0,915.41,2023-01-01T09:47:01Z,229.83,78.48,SAM-ULTR-02785,3.13,False,None,STORE-001
17979,4555,3299,5,11.61,28.29,0.0,141.45,2023-01-01T09:47:01Z,83.4,7.4,KEL-PANT-03299,3.95,False,None,DC-01
17980,4555,132,3,67.42,194.71,0.0,584.13,2023-01-01T09:47:01Z,381.87,59.86,RAN-MUSI-00132,0.0,False,None,
17981,4556,2912,1,95.67,121.84,0.0,121.84,2016-12-26T20:25:52Z,26.17,13.98,FIT-SPEA-02912,3.32,False,None,STORE-002
17982,4556,2366,5,12.56,28.17,0.0,140.85,2016-12-26T20:25:52Z,78.05,8.57,NES-ORGA-02366,17.45,False,None,STORE-004
17983,4556,3449,3,399.74,578.84,0.0,1736.52,2016-12-26T20:25:52Z,537.3,95.34,SCO-BEDR-03449,109.98,False,None,WH-EAST-01
17984,4556,2472,1,18.41,52.54,0.0,52.54,2016-12-26T20:25:52Z,34.13,5.75,NES-PANT-02472,4.88,False,None,STORE-020
17985,4557,967,3,44.79,109.55,0.0,328.65,2021-09-30T14:32:28Z,194.28,37.98,NIK-CYCL-00967,3.33,False,None,DC-02
17986,4557,3619,2,56.14,98.92,0.0,197.84,2021-09-30T14:32:28Z,85.56,13.23,NIN-BUIL-03619,1.1,False,None,WH-WEST-01
17987,4557,4671,3,161.44,242.7,182.02,546.08,2021-09-30T14:32:28Z,61.76,60.17,TRE-STRE-04671,3.99,False,None,STORE-015
17988,4558,368,3,109.34,241.04,0.0,723.12,2025-11-25T10:35:02Z,395.1,54.98,CEN-MEDI-00368,13.71,False,None,WH-EAST-01
17989,4558,488,2,532.25,654.83,0.0,1309.66,2025-11-25T10:35:02Z,245.16,140.98,SON-GAMI-00488,8.86,False,None,WH-WEST-01
17990,4558,3416,3,41.93,119.52,71.71,286.85,2025-11-25T10:35:02Z,161.06,14.45,CRA-CARC-03416,10.02,False,None,DC-02
17991,4559,1035,1,173.13,398.49,99.62,298.87,2020-12-05T20:06:59Z,125.74,30.03,THE-YOGA-01035,9.71,False,None,WH-CENTRAL-01
17992,4559,1564,6,733.82,1549.41,0.0,9296.46,2020-12-05T20:06:59Z,4893.54,750.29,SON-ULTR-01564,0.66,False,None,STORE-001
17993,4559,4382,3,64.09,92.98,0.0,278.94,2020-12-05T20:06:59Z,86.67,13.98,PHI-MEDI-04382,6.15,False,None,STORE-015
17994,4559,721,2,183.06,316.72,0.0,633.44,2020-12-05T20:06:59Z,267.32,56.42,NIK-CARD-00721,20.0,False,None,STORE-015
17995,4560,834,2,123.19,148.85,0.0,297.7,2020-12-05T18:07:24Z,51.32,29.68,LOR-HAIR-00834,8.2,False,None,STORE-001
17996,4560,2263,3,37.06,55.76,0.0,167.28,2020-12-05T18:07:24Z,56.1,18.88,LEG-ACTI-02263,12.93,False,None,STORE-005
17997,4560,128,4,27.34,58.64,0.0,234.56,2020-12-05T18:07:24Z,125.2,24.11,PEP-PANT-00128,15.92,False,None,STORE-010
17998,4560,3693,2,61.16,158.12,0.0,316.24,2020-12-05T18:07:24Z,193.92,35.39,IKE-BEDD-03693,9.46,False,None,WH-EAST-01
17999,4561,3350,1,203.94,263.25,0.0,263.25,2022-08-29T10:07:32Z,59.31,19.92,NIK-ULTR-03350,3.4,False,None,STORE-025
18000,4561,1492,3,378.79,858.56,0.0,2575.68,2022-08-29T10:07:32Z,1439.31,239.62,SON-WEAR-01492,5.61,False,None,STORE-020
18001,4562,248,1,788.63,1115.63,0.0,1115.63,2024-09-23T01:26:16Z,327.0,129.93,DEL-ANDR-00248,0.33,False,None,STORE-025
18002,4562,1249,2,88.79,106.2,0.0,212.4,2024-09-23T01:26:16Z,34.82,18.93,LEV-WOME-01249,3.84,False,None,STORE-020
18003,4562,2172,5,17.23,47.62,0.0,238.1,2024-09-23T01:26:16Z,151.95,13.73,BAR-BOAR-02172,30.4,False,None,WH-EAST-01
18004,4562,4407,3,40.74,88.21,0.0,264.63,2024-09-23T01:26:16Z,142.41,15.12,GEN-ORGA-04407,18.33,False,None,STORE-020
18005,4562,1016,2,395.85,920.66,0.0,1841.32,2024-09-23T01:26:16Z,1049.62,182.25,LEN-WEAR-01016,4.92,False,None,WH-WEST-02
18006,4563,4639,2,154.71,360.35,0.0,720.7,2024-09-23T00:27:01Z,411.28,55.96,LG-SPEA-04639,2.94,False,None,DC-01
18007,4563,4543,2,100.0,136.79,0.0,273.58,2024-09-23T00:27:01Z,73.58,22.81,NIK-GAMI-04543,8.76,False,None,STORE-025
18008,4563,3290,5,741.28,584.53,0.0,2922.65,2024-09-23T00:27:01Z,-783.75,273.94,BOS-ULTR-03290,2.2,False,None,STORE-005
18009,4563,4473,1,393.22,1005.22,0.0,1005.22,2024-09-23T00:27:01Z,612.0,66.01,KIT-LIVI-04473,21.47,False,None,WH-CENTRAL-01
18010,4563,4875,2,79.48,132.87,0.0,265.74,2024-09-23T00:27:01Z,106.78,16.04,DOV-MAKE-04875,15.62,False,None,WH-EAST-01
18011,4563,4051,5,22.19,48.79,0.0,243.95,2024-09-23T00:27:01Z,133.0,22.28,ORG-BEVE-04051,39.7,False,None,DC-02
18012,4564,2962,2,70.62,130.9,0.0,261.8,2024-09-23T02:26:21Z,120.56,16.89,UND-STRE-02962,17.14,False,Returned,STORE-020
18013,4564,936,2,25.86,42.58,0.0,85.16,2024-09-23T02:26:21Z,33.44,5.38,ZAR-WOME-00936,2.78,False,Returned,STORE-001
18014,4564,2811,6,69.65,143.03,0.0,858.18,2024-09-23T02:26:21Z,440.28,102.58,HAR-FICT-02811,0.0,False,Exchanged,
18015,4564,256,2,44.4,116.92,0.0,233.84,2024-09-23T02:26:21Z,145.04,25.7,HAS-EDUC-00256,17.3,False,Returned,STORE-001
18016,4564,380,2,23.75,22.57,9.03,36.11,2024-09-23T02:26:21Z,-11.39,3.46,HAS-BOAR-00380,7.74,False,Returned,WH-WEST-01
18017,4565,2625,3,238.92,518.45,622.14,933.21,2023-02-01T01:36:48Z,216.45,91.87,WIL-KITC-02625,142.26,False,None,STORE-002
18018,4565,161,1,23.68,63.66,0.0,63.66,2023-02-01T01:36:48Z,39.98,5.17,NES-SNAC-00161,4.31,False,None,STORE-004
18019,4565,2225,1,49.01,70.77,0.0,70.77,2023-02-01T01:36:48Z,21.76,6.94,WAR-MUSI-02225,0.0,False,None,
18020,4565,2034,1,196.91,381.73,0.0,381.73,2023-02-01T01:36:48Z,184.82,25.92,BRA-FITN-02034,4.49,False,None,STORE-001
18021,4565,3916,4,319.58,651.07,0.0,2604.28,2023-02-01T01:36:48Z,1325.96,274.46,DYS-BEDD-03916,132.0,False,None,DC-01
18022,4565,3936,1,105.28,234.84,0.0,234.84,2023-02-01T01:36:48Z,129.56,18.55,NEU-HAIR-03936,4.17,False,None,STORE-002
18023,4565,2227,2,17.47,22.9,0.0,45.8,2023-02-01T01:36:48Z,10.86,4.4,HM-WOME-02227,2.76,False,None,STORE-004
18024,4565,4951,2,49.66,73.39,0.0,146.78,2023-02-01T01:36:48Z,47.46,11.63,PAT-EXER-04951,8.3,False,None,STORE-030
18025,4566,1013,4,371.84,997.88,0.0,3991.52,2024-08-17T17:13:58Z,2504.16,393.92,ASU-WEAR-01013,4.4,False,None,STORE-025
18026,4567,22,2,21.76,40.6,32.48,48.72,2024-03-20T07:32:30Z,5.2,3.63,FUN-DOLL-00022,15.16,False,None,STORE-001
18027,4567,985,2,26.68,54.59,0.0,109.18,2024-03-20T07:32:30Z,55.82,5.92,MAY-HAIR-00985,8.36,False,None,STORE-002
18028,4567,2262,5,11.9,19.97,24.96,74.89,2024-03-20T07:32:30Z,15.39,4.3,BAR-BUIL-02262,43.55,False,None,DC-02
18029,4567,3558,1,27.51,59.49,14.87,44.62,2024-03-20T07:32:30Z,17.11,4.96,GEN-BEVE-03558,4.36,False,None,WH-EAST-01
18030,4567,3433,2,69.67,86.44,0.0,172.88,2024-03-20T07:32:30Z,33.54,12.53,REI-EXER-03433,3.42,False,None,STORE-002
18031,4568,4642,2,40.82,73.01,0.0,146.02,2024-03-20T08:32:02Z,64.38,17.38,IKE-LIVI-04642,7.88,False,None,WH-WEST-01
18032,4568,3883,3,139.91,337.63,0.0,1012.89,2024-03-20T08:32:02Z,593.16,108.38,COL-STRE-03883,17.7,False,None,DC-02
18033,4568,4298,1,142.26,282.99,42.45,240.54,2024-03-20T08:32:02Z,98.28,12.87,PAT-TEAM-04298,7.41,False,None,STORE-003
18034,4569,2397,2,222.75,431.05,0.0,862.1,2025-01-10T18:26:51Z,416.6,46.27,WIL-BEDR-02397,18.2,False,Return Requested,WH-WEST-01
18035,4569,4631,6,55.45,69.67,0.0,418.02,2025-01-10T18:26:51Z,85.32,25.7,HAC-MOVI-04631,0.0,False,Exchanged,
18036,4569,1953,1,371.28,506.2,202.48,303.72,2025-01-10T18:26:51Z,-67.56,24.68,SON-HEAD-01953,4.74,False,Exchanged,STORE-002
18037,4570,2068,3,646.57,1669.01,0.0,5007.03,2025-03-02T00:13:29Z,3067.32,256.83,ASU-AUDI-02068,14.94,False,None,WH-WEST-02
18038,4570,855,1,122.52,325.07,0.0,325.07,2025-03-02T00:13:29Z,202.55,18.18,LEV-MENS-00855,0.27,False,Return Requested,DC-03
18039,4570,1616,5,620.95,828.71,828.71,3314.84,2025-03-02T00:13:29Z,210.09,255.09,LOG-GAMI-01616,20.75,False,None,STORE-015
18040,4570,1507,2,40.08,62.5,0.0,125.0,2025-03-02T00:13:29Z,44.84,11.59,KEL-PANT-01507,12.0,False,None,WH-WEST-02
18041,4571,1104,4,661.51,1375.66,0.0,5502.64,2018-10-08T13:52:30Z,2856.6,444.17,LEN-LAPT-01104,13.28,False,None,WH-EAST-01
18042,4571,2571,1,139.17,239.45,0.0,239.45,2018-10-08T13:52:30Z,100.28,20.94,COL-EXER-02571,4.81,False,None,STORE-025
18043,4571,2706,1,394.14,619.55,247.82,371.73,2018-10-08T13:52:30Z,-22.41,42.38,SON-CAME-02706,1.08,False,None,STORE-015
18044,4572,4839,5,32.85,79.16,0.0,395.8,2020-03-01T13:56:09Z,231.55,44.27,OPT-WELL-04839,21.0,False,None,STORE-001
18045,4573,3988,5,21.03,32.66,0.0,163.3,2025-07-10T07:36:25Z,58.15,16.7,RAN-MOVI-03988,0.0,False,None,
18046,4573,4755,3,192.41,572.13,0.0,1716.39,2025-07-10T07:36:25Z,1139.16,126.55,MIC-TOOL-04755,12.06,False,None,DC-01
18047,4574,2521,5,147.13,185.81,0.0,929.05,2025-07-10T11:27:32Z,193.4,81.21,COL-CYCL-02521,41.1,False,None,WH-EAST-01
18048,4574,192,2,556.24,1293.15,0.0,2586.3,2025-07-10T11:27:32Z,1473.82,295.3,FIT-BUSI-00192,2.32,False,None,WH-WEST-02
18049,4574,2062,4,32.45,54.51,32.71,185.33,2025-07-10T11:27:32Z,55.53,16.82,NES-PANT-02062,13.76,False,None,STORE-004
18050,4574,4281,2,63.95,87.0,0.0,174.0,2025-07-10T11:27:32Z,46.1,19.81,LEV-MENS-04281,3.58,False,None,STORE-001
18051,4574,3349,1,28.85,47.89,0.0,47.89,2025-07-10T11:27:32Z,19.04,4.88,SCH-TEAM-03349,7.92,False,None,DC-02
18052,4574,2143,4,158.81,447.01,178.8,1609.24,2025-07-10T11:27:32Z,974.0,145.49,CAN-GAMI-02143,5.92,False,None,STORE-002
18053,4575,3532,2,33.97,67.61,27.04,108.18,2025-05-25T01:28:47Z,40.24,11.34,NER-BOAR-03532,7.84,False,None,STORE-005
18054,4575,2597,3,76.32,137.58,0.0,412.74,2025-05-25T01:28:47Z,183.78,25.62,LOR-MAKE-02597,9.99,False,None,STORE-002
18055,4575,3999,4,155.59,440.95,0.0,1763.8,2025-05-25T01:28:47Z,1141.44,108.86,IRO-FURN-03999,182.68,False,None,STORE-015
18056,4575,3356,1,148.44,355.4,0.0,355.4,2025-05-25T01:28:47Z,206.96,37.0,COL-OUTD-03356,8.4,False,None,STORE-015
18057,4575,793,6,63.21,63.27,0.0,379.62,2025-05-25T01:28:47Z,0.36,19.91,RAN-FICT-00793,0.0,False,None,
18058,4575,654,3,69.78,88.3,0.0,264.9,2025-05-25T01:28:47Z,55.56,13.31,GAP-MENS-00654,0.33,False,None,STORE-020
18059,4576,332,3,328.05,755.84,566.88,1700.64,2025-03-04T08:00:34Z,716.49,103.0,SCO-GARD-00332,148.26,False,None,STORE-005
18060,4576,983,5,64.98,90.59,0.0,452.95,2025-03-04T08:00:34Z,128.05,48.58,LOR-HAIR-00983,28.95,False,None,STORE-001
18061,4576,4071,3,622.82,783.44,0.0,2350.32,2025-03-04T08:00:34Z,481.86,172.26,JBL-HEAD-04071,7.32,False,None,WH-WEST-02
18062,4577,4363,1,263.72,765.52,0.0,765.52,2022-10-30T04:23:24Z,501.8,85.38,DYS-FURN-04363,43.95,False,None,WH-WEST-01
18063,4577,1751,2,590.23,968.48,0.0,1936.96,2022-10-30T04:23:24Z,756.5,217.52,NIK-SMAR-01751,9.14,False,None,WH-WEST-01
18064,4577,1490,2,660.29,591.48,0.0,1182.96,2022-10-30T04:23:24Z,-137.62,82.02,CAN-ANDR-01490,3.76,False,None,STORE-004
18065,4577,4711,1,115.67,150.52,0.0,150.52,2022-10-30T04:23:24Z,34.85,7.8,PUM-WOME-04711,2.0,False,None,WH-EAST-02
18066,4577,2738,2,132.53,360.01,0.0,720.02,2022-10-30T04:23:24Z,454.96,50.37,MEG-CARA-02738,6.48,False,None,WH-EAST-02
18067,4577,3195,1,80.67,165.08,0.0,165.08,2022-10-30T04:23:24Z,84.41,11.24,WIL-BEDD-03195,26.19,False,None,STORE-025
18068,4577,1131,4,77.15,224.39,359.02,538.54,2022-10-30T04:23:24Z,229.94,61.15,HAS-BUIL-01131,31.76,False,None,STORE-030
18069,4577,1932,3,30.5,55.07,33.04,132.17,2022-10-30T04:23:24Z,40.67,12.46,FUN-DOLL-01932,3.15,False,None,STORE-010
18070,4578,4443,2,389.35,747.25,0.0,1494.5,2019-10-20T19:35:50Z,715.8,91.38,HP-SMAR-04443,0.62,False,None,WH-CENTRAL-01
18071,4578,1669,8,14.68,36.71,29.37,264.31,2019-10-20T19:35:50Z,146.87,20.66,ZAR-ACCE-01669,11.36,False,None,WH-WEST-01
18072,4578,1759,3,95.21,123.58,0.0,370.74,2019-10-20T19:35:50Z,85.11,28.31,CAL-ACCE-01759,1.71,False,None,STORE-001
18073,4578,682,1,460.04,891.18,0.0,891.18,2019-10-20T19:35:50Z,431.14,47.02,WIL-OFFI-00682,21.16,False,None,WH-CENTRAL-01
18074,4578,969,2,195.54,475.64,95.13,856.15,2019-10-20T19:35:50Z,465.07,92.47,CRA-OFFI-00969,27.04,False,None,WH-WEST-02
18075,4578,4218,4,167.99,408.2,0.0,1632.8,2019-10-20T19:35:50Z,960.84,102.28,LG-AUDI-04218,18.56,False,None,WH-CENTRAL-01
18076,4578,725,1,9.47,14.05,0.0,14.05,2019-10-20T19:35:50Z,4.58,0.95,FIS-BOAR-00725,2.68,False,None,DC-03
18077,4579,4884,1,111.54,160.92,16.09,144.83,2025-11-23T18:15:25Z,33.29,10.31,PUM-MENS-04884,0.12,False,None,STORE-004
18078,4579,1294,2,321.92,802.11,0.0,1604.22,2025-11-23T18:15:25Z,960.38,142.24,LG-ULTR-01294,6.6,False,None,STORE-025
18079,4579,2658,4,47.72,130.48,130.48,391.44,2025-11-23T18:15:25Z,200.56,43.95,HM-TOPS-02658,4.84,False,None,WH-WEST-01
18080,4579,806,1,148.26,208.7,20.87,187.83,2025-11-23T18:15:25Z,39.57,14.11,CAL-KIDS-00806,0.28,False,None,STORE-010
18081,4580,4408,1,460.34,773.5,0.0,773.5,2025-11-23T17:15:20Z,313.16,60.75,LG-GAMI-04408,1.98,False,None,WH-CENTRAL-01
18082,4580,133,6,768.18,1272.84,1909.26,5727.78,2025-11-23T17:15:20Z,1118.7,633.35,APP-GAMI-00133,21.42,False,None,WH-CENTRAL-01
18083,4581,402,2,97.64,166.33,0.0,332.66,2018-08-10T08:55:45Z,137.38,18.45,WEA-TOOL-00402,9.0,False,None,STORE-004
18084,4581,3709,3,43.55,81.5,0.0,244.5,2018-08-10T08:55:45Z,113.85,24.77,POT-FURN-03709,21.75,False,None,WH-CENTRAL-01
18085,4582,2886,2,428.55,680.92,0.0,1361.84,2018-08-10T07:04:24Z,504.74,78.43,SON-BUSI-02886,3.6,False,None,WH-EAST-02
18086,4582,1893,2,18.92,55.33,0.0,110.66,2018-08-10T07:04:24Z,72.82,6.48,UNI-MUSI-01893,0.0,False,None,
18087,4583,916,2,51.11,114.49,22.9,206.08,2018-08-10T05:58:40Z,103.86,17.95,GAP-MENS-00916,2.0,False,None,STORE-010
18088,4583,1385,2,72.3,106.28,0.0,212.56,2018-08-10T05:58:40Z,67.96,10.95,REI-TEAM-01385,5.1,False,None,STORE-020
18089,4583,4812,2,30.86,34.25,6.85,61.65,2018-08-10T05:58:40Z,-0.07,3.45,RAL-MENS-04812,3.1,False,None,DC-02
18090,4583,2486,2,34.39,57.52,0.0,115.04,2018-08-10T05:58:40Z,46.26,6.03,NIK-WATE-02486,9.2,False,None,DC-02
18091,4584,1064,1,126.68,377.45,37.74,339.71,2022-12-07T19:28:37Z,213.03,29.97,COL-YOGA-01064,5.79,False,None,WH-CENTRAL-01
18092,4584,3891,7,62.83,142.4,149.52,847.28,2022-12-07T19:28:37Z,407.47,50.12,PAN-FRAG-03891,23.45,False,None,STORE-004
18093,4584,783,5,137.23,159.03,119.27,675.88,2022-12-07T19:28:37Z,-10.27,70.89,RAL-MENS-00783,6.65,False,None,STORE-004
18094,4585,2426,3,37.04,108.08,0.0,324.24,2024-11-15T09:32:44Z,213.12,19.83,SCO-OFFI-02426,141.54,False,None,WH-WEST-01
