line_item_id,order_ref,product_ref,qty_ordered,unit_cost,unit_selling_price,item_discount,line_total,created_timestamp,profit_margin,tax_amount,product_sku,total_weight_kg,is_gift,return_status,fulfillment_location
189,72,340,4,487.05,1050.39,0.0,4201.56,2025-02-03T01:46:13Z,2253.36,456.5,SCO-FURN-00340,17.16,False,Return Pending,STORE-010
190,72,227,7,68.37,152.3,0.0,1066.1,2025-02-03T01:46:13Z,587.51,58.42,LG-SPEA-00227,20.37,False,None,DC-03
191,73,420,2,195.62,348.82,0.0,697.64,2020-10-15T00:16:44Z,306.4,52.89,APP-BUSI-00420,9.7,False,None,STORE-005
192,73,338,4,8.78,21.79,0.0,87.16,2020-10-15T00:16:44Z,52.04,8.19,PEN-NONF-00338,0.0,False,None,
193,74,142,2,77.67,174.48,69.79,279.17,2021-01-14T20:12:16Z,123.83,22.73,NER-DOLL-00142,2.1,False,None,STORE-005
194,74,161,7,656.26,828.82,0.0,5801.74,2021-01-14T20:12:16Z,1207.92,354.69,DEL-BUSI-00161,23.45,False,None,STORE-004
195,74,188,1,502.39,960.8,0.0,960.8,2021-01-14T20:12:16Z,458.41,108.72,APP-HEAD-00188,0.59,False,None,DC-03
196,74,141,2,487.93,632.42,0.0,1264.84,2021-01-14T20:12:16Z,288.98,130.2,JBL-ANDR-00141,2.56,False,None,DC-02
197,75,175,2,586.38,1318.08,0.0,2636.16,2021-01-26T02:14:02Z,1463.4,180.67,NIK-ULTR-00175,3.22,False,None,STORE-025
198,75,212,4,31.86,57.67,0.0,230.68,2021-01-26T02:14:02Z,103.24,12.19,TOM-WOME-00212,2.84,False,None,DC-03
199,76,229,1,683.75,1479.14,0.0,1479.14,2018-06-13T16:16:51Z,795.39,139.51,LEN-AUDI-00229,3.05,False,None,STORE-003
200,76,52,1,36.11,105.12,0.0,105.12,2018-06-13T16:16:51Z,69.01,5.67,KEL-ORGA-00052,7.37,False,None,STORE-001
201,76,91,5,27.72,59.47,44.6,252.75,2018-06-13T16:16:51Z,114.15,16.39,GEN-ORGA-00091,39.15,False,None,STORE-003
202,77,182,1,261.04,488.84,0.0,488.84,2025-11-21T19:58:09Z,227.8,28.49,WIL-OFFI-00182,22.41,False,None,DC-03
203,78,327,1,65.09,160.21,0.0,160.21,2025-01-27T08:00:23Z,95.12,9.09,PAT-TEAM-00327,5.43,False,None,STORE-001
204,78,306,3,79.49,83.51,0.0,250.53,2025-01-27T08:00:23Z,12.06,27.52,HP-ULTR-00306,13.11,False,None,STORE-001
205,78,34,3,352.17,946.98,0.0,2840.94,2025-01-27T08:00:23Z,1784.43,194.6,WEB-LIVI-00034,14.76,False,None,STORE-025
206,79,227,1,68.37,152.3,0.0,152.3,2022-08-03T13:11:16Z,83.93,9.87,LG-SPEA-00227,2.91,False,None,WH-WEST-02
207,79,385,1,178.54,485.58,0.0,485.58,2022-08-03T13:11:16Z,307.04,41.71,GOO-CARP-00385,4.82,False,None,WH-EAST-01
208,80,414,1,276.58,340.19,85.05,255.14,2025-04-19T08:43:05Z,-21.44,19.96,MIC-SPEA-00414,0.79,False,None,WH-EAST-02
209,80,191,1,466.48,727.94,109.19,618.75,2025-04-19T08:43:05Z,152.27,70.15,CUI-BEDD-00191,31.61,False,None,WH-CENTRAL-01
210,80,493,4,137.66,369.54,0.0,1478.16,2025-04-19T08:43:05Z,927.52,79.59,HP-IPHO-00493,12.96,False,None,STORE-030
211,81,130,2,284.05,745.47,0.0,1490.94,2021-05-09T13:27:29Z,922.84,126.59,LOG-GAMI-00130,7.58,False,None,STORE-020
212,81,243,2,186.91,555.05,0.0,1110.1,2021-05-09T13:27:29Z,736.28,59.34,NIK-ULTR-00243,9.24,False,None,STORE-004
213,81,261,2,106.59,246.89,0.0,493.78,2021-05-09T13:27:29Z,280.6,33.03,HM-DRES-00261,1.38,False,None,STORE-020
214,82,189,1,169.6,342.29,68.46,273.83,2025-10-07T13:56:14Z,104.23,32.71,SCH-OUTD-00189,6.11,False,None,WH-WEST-02
215,83,146,1,317.09,367.33,0.0,367.33,2024-09-27T22:15:45Z,50.24,43.56,GAR-GAMI-00146,0.4,False,None,DC-01
216,83,161,1,656.26,828.82,0.0,828.82,2024-09-27T22:15:45Z,172.56,55.5,DEL-BUSI-00161,3.35,False,None,WH-EAST-01
217,83,129,2,497.31,1432.08,0.0,2864.16,2024-09-27T22:15:45Z,1869.54,317.12,POT-KITC-00129,71.72,False,None,STORE-004
218,83,413,1,44.8,60.37,15.09,45.28,2024-09-27T22:15:45Z,0.48,4.74,PEN-NONF-00413,0.0,False,None,
219,84,104,1,25.24,32.71,4.91,27.8,2016-10-30T00:44:18Z,2.56,1.75,FUN-BUIL-00104,8.1,False,None,STORE-020
220,85,342,1,46.69,64.55,9.68,54.87,2025-10-30T11:51:32Z,8.18,5.79,PAN-HAIR-00342,8.89,False,None,STORE-005
221,85,5,3,786.16,893.87,0.0,2681.61,2025-10-30T11:51:32Z,323.13,311.42,SON-SPEA-00005,11.91,False,None,DC-03
222,86,338,2,8.78,21.79,0.0,43.58,2024-12-12T20:30:35Z,26.02,3.79,PEN-NONF-00338,0.0,False,None,
223,86,200,2,452.61,899.94,0.0,1799.88,2024-12-12T20:30:35Z,894.66,124.35,IKE-LIVI-00200,86.1,False,None,WH-WEST-01
224,86,445,1,782.41,1310.25,0.0,1310.25,2024-12-12T20:30:35Z,527.84,103.82,DEL-GAMI-00445,4.7,False,None,STORE-005
225,87,225,2,8.51,11.07,0.0,22.14,2021-08-23T11:10:20Z,5.12,1.78,COC-SNAC-00225,4.54,False,None,DC-02
226,87,479,3,80.95,196.45,147.34,442.01,2021-08-23T11:10:20Z,199.16,30.64,UND-EXER-00479,20.85,False,None,STORE-003
227,87,492,3,60.3,136.92,41.08,369.68,2021-08-23T11:10:20Z,188.78,20.54,HAC-FICT-00492,0.0,False,None,
228,87,40,1,10.26,28.74,0.0,28.74,2021-08-23T11:10:20Z,18.48,1.57,ORG-PANT-00040,9.35,False,None,STORE-001
229,88,257,1,101.9,298.33,0.0,298.33,2018-10-16T03:20:57Z,196.43,31.22,OLA-SKIN-00257,8.48,False,None,DC-01
230,88,75,2,120.46,254.98,0.0,509.96,2018-10-16T03:20:57Z,269.04,52.22,ADI-TOPS-00075,0.2,False,None,WH-EAST-02
231,89,29,4,97.79,129.61,0.0,518.44,2025-02-26T10:20:03Z,127.28,49.95,DYS-OFFI-00029,68.76,False,None,STORE-030
232,89,59,1,137.58,234.15,93.66,140.49,2025-02-26T10:20:03Z,2.91,12.28,LEV-FOOT-00059,0.79,False,None,STORE-001
233,90,411,5,29.08,84.88,0.0,424.4,2018-09-29T02:25:12Z,279.0,28.26,NIK-YOGA-00411,36.65,False,None,STORE-025
234,91,100,1,89.71,212.59,85.04,127.55,2025-12-11T09:48:45Z,37.84,6.64,FIT-ANDR-00100,4.44,False,None,WH-WEST-01
235,92,300,3,192.61,281.9,169.14,676.56,2017-08-18T10:27:55Z,98.73,70.98,ASU-GAMI-00300,13.56,False,None,STORE-010
236,92,330,1,77.08,117.61,17.64,99.97,2017-08-18T10:27:55Z,22.89,8.91,GAP-DRES-00330,1.5,False,None,DC-02
237,92,449,2,175.79,274.42,0.0,548.84,2017-08-18T10:27:55Z,197.26,34.92,OPT-FITN-00449,2.76,False,None,STORE-001
238,92,483,7,379.87,1017.36,1780.38,5341.14,2017-08-18T10:27:55Z,2682.05,385.43,LEN-LAPT-00483,4.41,False,None,DC-01
239,92,349,2,295.91,635.35,190.6,1080.1,2017-08-18T10:27:55Z,488.28,110.35,MIC-SMAR-00349,1.06,False,None,STORE-005
240,93,93,1,662.55,719.26,0.0,719.26,2024-07-18T18:30:28Z,56.71,36.33,FIT-SPEA-00093,4.76,False,None,STORE-020
241,93,233,2,33.17,45.4,9.08,81.72,2024-07-18T18:30:28Z,15.38,8.83,NES-ORGA-00233,14.58,False,None,STORE-003
242,93,39,3,22.65,59.03,0.0,177.09,2024-07-18T18:30:28Z,109.14,13.97,MAT-BOAR-00039,15.78,False,None,STORE-015
243,94,41,1,130.87,199.76,29.96,169.8,2022-12-30T17:25:23Z,38.93,17.15,OLA-MAKE-00041,3.65,False,None,WH-WEST-01
244,94,2,1,325.9,934.87,373.95,560.92,2022-12-30T17:25:23Z,235.02,50.99,CRA-LIVI-00002,35.75,False,None,STORE-005
245,95,44,2,159.69,326.93,163.47,490.39,2021-12-03T21:36:09Z,171.01,35.93,SCO-HOME-00044,99.92,False,None,STORE-020
246,95,361,2,99.74,203.75,61.12,346.38,2021-12-03T21:36:09Z,146.9,21.31,APP-BUSI-00361,4.92,False,None,STORE-010
247,95,23,1,143.69,152.89,0.0,152.89,2021-12-03T21:36:09Z,9.2,15.95,KIT-FURN-00023,25.5,False,None,DC-03
248,95,416,2,120.04,287.28,0.0,574.56,2021-12-03T21:36:09Z,334.48,64.45,DYS-OFFI-00416,17.6,False,None,STORE-010
249,95,39,1,22.65,59.03,0.0,59.03,2021-12-03T21:36:09Z,36.38,3.25,MAT-BOAR-00039,5.26,False,None,WH-EAST-02
250,96,180,2,10.45,26.12,0.0,52.24,2021-11-25T03:22:42Z,31.34,5.19,FUN-BUIL-00180,17.56,False,None,STORE-002
251,96,207,2,38.12,46.8,0.0,93.6,2021-11-25T03:22:42Z,17.36,5.7,NES-ORGA-00207,14.08,False,None,DC-02
252,97,90,4,54.02,64.18,256.72,0.0,2021-05-23T02:26:56Z,-216.08,17.74,LEV-TOPS-00090,4.6,True,None,WH-CENTRAL-01
253,97,277,1,14.2,39.31,0.0,39.31,2021-05-23T02:26:56Z,25.11,3.19,UNI-PANT-00277,6.63,False,None,WH-WEST-02
254,98,153,3,151.53,432.84,0.0,1298.52,2022-02-18T23:48:17Z,843.93,124.29,OPT-VITA-00153,14.7,False,None,WH-EAST-01
255,98,45,1,77.28,217.29,217.29,0.0,2022-02-18T23:48:17Z,-77.28,13.11,BAR-EDUC-00045,3.61,True,None,STORE-002
256,98,28,1,125.15,298.62,0.0,298.62,2022-02-18T23:48:17Z,173.47,17.11,ADI-CYCL-00028,0.86,False,None,STORE-015
257,98,306,2,79.49,83.51,0.0,167.02,2022-02-18T23:48:17Z,8.04,18.97,HP-ULTR-00306,8.74,False,None,STORE-015
258,99,281,1,45.34,59.36,0.0,59.36,2025-11-19T16:48:55Z,14.02,3.73,KEL-PANT-00281,0.57,False,None,STORE-002
259,99,422,1,279.75,771.74,0.0,771.74,2025-11-19T16:48:55Z,491.99,86.38,THU-CARC-00422,3.36,False,None,STORE-020
260,99,76,1,440.08,803.23,160.65,642.58,2025-11-19T16:48:55Z,202.5,39.07,CRA-HOME-00076,44.73,False,None,WH-WEST-01
261,100,476,2,491.96,1161.94,0.0,2323.88,2025-12-07T02:38:34Z,1339.96,254.25,WEB-GARD-00476,34.06,False,None,STORE-005
262,100,64,5,11.1,25.71,0.0,128.55,2025-12-07T02:38:34Z,73.05,12.34,GAP-MENS-00064,6.3,False,None,STORE-001
263,100,89,1,283.5,513.91,0.0,513.91,2025-12-07T02:38:34Z,230.41,45.04,SON-IPHO-00089,4.07,False,Return Pending,STORE-002
264,101,209,2,89.01,119.56,0.0,239.12,2025-12-18T20:47:53Z,61.1,19.65,THE-WATE-00209,10.24,False,None,WH-WEST-01
265,101,416,2,120.04,287.28,0.0,574.56,2025-12-18T20:47:53Z,334.48,66.87,DYS-OFFI-00416,17.6,False,None,STORE-015
266,101,434,1,291.67,521.01,0.0,521.01,2025-12-18T20:47:53Z,229.34,32.04,MIC-LAPT-00434,4.65,False,None,STORE-020
267,101,204,2,251.81,553.08,0.0,1106.16,2025-12-18T20:47:53Z,602.54,85.42,DYS-LIVI-00204,12.24,False,None,DC-01
268,102,126,1,369.66,712.64,285.06,427.58,2019-08-19T20:41:08Z,57.92,38.42,FIT-ULTR-00126,0.16,False,None,WH-WEST-02
269,102,422,1,279.75,771.74,115.76,655.98,2019-08-19T20:41:08Z,376.23,38.43,THU-CARC-00422,3.36,False,None,DC-03
270,103,219,3,86.61,183.66,0.0,550.98,2023-11-14T07:29:49Z,291.15,59.86,OPT-VITA-00219,1.41,False,None,STORE-005
271,103,209,3,89.01,119.56,35.87,322.81,2023-11-14T07:29:49Z,55.78,36.24,THE-WATE-00209,15.36,False,None,WH-WEST-02
272,103,33,5,40.05,62.37,0.0,311.85,2023-11-14T07:29:49Z,111.6,37.11,SIM-MUSI-00033,0.0,False,None,
273,104,416,2,120.04,287.28,0.0,574.56,2024-05-02T20:41:30Z,334.48,59.91,DYS-OFFI-00416,17.6,False,None,STORE-025
274,104,293,1,51.28,116.69,0.0,116.69,2024-05-02T20:41:30Z,65.41,8.03,PAT-YOGA-00293,9.24,False,None,STORE-004
275,104,441,5,31.92,54.28,0.0,271.4,2024-05-02T20:41:30Z,111.8,19.13,LEG-EDUC-00441,23.8,False,None,WH-WEST-01
276,104,495,6,25.63,76.86,46.12,415.04,2024-05-02T20:41:30Z,261.26,34.55,NIK-MENS-00495,2.82,False,None,WH-EAST-02
277,104,130,1,284.05,745.47,298.19,447.28,2024-05-02T20:41:30Z,163.23,42.5,LOG-GAMI-00130,3.79,False,None,WH-EAST-02
278,105,225,1,8.51,11.07,2.21,8.86,2025-11-29T00:40:11Z,0.35,1.06,COC-SNAC-00225,2.27,False,None,STORE-002
279,106,321,3,47.71,74.05,0.0,222.15,2025-09-16T02:47:05Z,79.02,12.39,KRA-PANT-00321,15.87,False,None,STORE-002
280,106,277,1,14.2,39.31,0.0,39.31,2025-09-16T02:47:05Z,25.11,3.89,UNI-PANT-00277,6.63,False,None,DC-01
281,107,72,4,205.44,462.01,0.0,1848.04,2025-12-03T07:09:37Z,1026.28,113.02,CUI-OFFI-00072,167.24,False,None,STORE-003
282,107,476,1,491.96,1161.94,0.0,1161.94,2025-12-03T07:09:37Z,669.98,99.78,WEB-GARD-00476,17.03,False,None,STORE-005
283,107,496,2,30.88,62.5,0.0,125.0,2025-12-03T07:09:37Z,63.24,14.71,NIK-CYCL-00496,6.34,False,None,WH-EAST-01
284,108,148,3,116.22,317.46,0.0,952.38,2024-06-19T02:32:24Z,603.72,51.58,ADI-YOGA-00148,9.45,False,None,STORE-004
285,108,102,1,237.5,580.65,0.0,580.65,2024-06-19T02:32:24Z,343.15,52.92,GOO-CARA-00102,4.82,False,None,STORE-005
286,108,129,1,497.31,1432.08,0.0,1432.08,2024-06-19T02:32:24Z,934.77,105.31,POT-KITC-00129,35.86,False,None,DC-02
287,108,105,2,16.05,24.47,4.89,44.05,2024-06-19T02:32:24Z,11.95,3.36,UND-MENS-00105,1.9,False,None,DC-01
288,109,489,1,59.44,150.92,22.64,128.28,2022-01-23T06:37:21Z,68.84,11.74,NIK-AUDI-00489,2.49,False,None,STORE-003
289,110,321,1,47.71,74.05,0.0,74.05,2025-12-11T17:48:35Z,26.34,4.4,KRA-PANT-00321,5.29,False,None,STORE-005
290,110,33,1,40.05,62.37,0.0,62.37,2025-12-11T17:48:35Z,22.32,6.94,SIM-MUSI-00033,0.0,False,None,
291,110,421,2,722.39,1704.26,0.0,3408.52,2025-12-11T17:48:35Z,1963.74,262.18,MIC-AUDI-00421,6.0,False,None,STORE-003
292,110,114,1,119.97,249.98,62.49,187.49,2025-12-11T17:48:35Z,67.52,18.86,PAN-SKIN-00114,6.35,False,None,STORE-005
293,111,113,1,115.61,206.93,20.69,186.24,2025-02-03T20:49:39Z,70.63,20.78,MAY-FRAG-00113,2.61,False,None,DC-01
294,112,208,1,2.43,4.24,0.0,4.24,2019-12-25T06:24:21Z,1.81,0.41,ORG-ORGA-00208,4.56,False,None,STORE-010
295,112,79,2,15.57,41.54,0.0,83.08,2019-12-25T06:24:21Z,51.94,7.8,PAN-FRAG-00079,10.7,False,None,STORE-001
296,112,56,2,169.86,409.39,0.0,818.78,2019-12-25T06:24:21Z,479.06,78.1,TRE-YOGA-00056,8.58,False,None,DC-01
297,112,272,1,79.18,133.08,0.0,133.08,2019-12-25T06:24:21Z,53.9,9.49,MAT-BUIL-00272,4.98,False,None,STORE-025
298,113,346,5,79.7,166.63,333.26,499.89,2022-05-18T17:32:09Z,101.39,42.64,UND-WOME-00346,2.35,False,None,STORE-003
299,113,489,2,59.44,150.92,60.37,241.47,2022-05-18T17:32:09Z,122.59,20.49,NIK-AUDI-00489,4.98,False,None,STORE-005
300,114,440,3,133.07,216.11,0.0,648.33,2022-02-17T09:53:48Z,249.12,40.86,CUI-FURN-00440,107.46,False,None,DC-01
301,114,54,1,568.9,1494.0,0.0,1494.0,2022-02-17T09:53:48Z,925.1,97.48,MIC-IPHO-00054,4.52,False,None,STORE-004
302,114,74,1,343.35,746.97,0.0,746.97,2022-02-17T09:53:48Z,403.62,48.65,CUI-GARD-00074,17.8,False,None,STORE-003
303,115,259,2,79.36,146.12,0.0,292.24,2024-10-25T18:27:07Z,133.52,32.66,NER-BOAR-00259,10.14,False,None,STORE-001
304,115,219,1,86.61,183.66,0.0,183.66,2024-10-25T18:27:07Z,97.05,19.34,OPT-VITA-00219,0.47,False,None,STORE-025
305,115,432,3,36.73,46.22,20.8,117.86,2024-10-25T18:27:07Z,7.67,7.33,UND-MENS-00432,2.1,False,Return Requested,WH-WEST-02
306,115,13,1,64.41,119.0,0.0,119.0,2024-10-25T18:27:07Z,54.59,6.53,REI-WATE-00013,3.77,False,None,STORE-010
307,115,471,1,140.94,403.72,80.74,322.98,2024-10-25T18:27:07Z,182.04,16.49,OLA-MAKE-00471,1.69,False,None,STORE-030
308,116,496,5,30.88,62.5,0.0,312.5,2025-05-24T06:12:07Z,158.1,33.28,NIK-CYCL-00496,15.85,False,None,DC-02
309,116,175,1,586.38,1318.08,0.0,1318.08,2025-05-24T06:12:07Z,731.7,88.54,NIK-ULTR-00175,1.61,False,None,STORE-025
310,117,448,1,61.39,125.72,0.0,125.72,2025-07-20T16:04:13Z,64.33,11.54,FUN-BOAR-00448,7.55,False,None,STORE-001
311,117,293,2,51.28,116.69,23.34,210.04,2025-07-20T16:04:13Z,107.48,17.75,PAT-YOGA-00293,18.48,False,None,WH-EAST-02
312,117,131,5,6.99,15.41,15.41,61.64,2025-07-20T16:04:13Z,26.69,4.3,SON-MUSI-00131,0.0,False,None,
313,118,140,1,453.66,1099.8,0.0,1099.8,2023-03-18T22:25:30Z,646.14,61.1,SCO-BEDD-00140,42.99,False,Returned,STORE-025
314,118,35,4,382.92,480.99,192.4,1731.56,2023-03-18T22:25:30Z,199.88,136.87,DYS-BEDD-00035,9.2,False,Returned,STORE-004
315,119,119,1,115.93,200.43,50.11,150.32,2024-05-03T09:42:57Z,34.39,16.6,OLA-MAKE-00119,1.11,False,None,STORE-005
316,119,113,1,115.61,206.93,31.04,175.89,2024-05-03T09:42:57Z,60.28,13.3,MAY-FRAG-00113,2.61,False,None,STORE-004
317,119,122,2,42.17,101.65,0.0,203.3,2024-05-03T09:42:57Z,118.96,17.0,ZAR-WOME-00122,3.56,False,None,STORE-025
318,120,497,1,126.69,268.54,67.14,201.4,2024-10-03T17:44:16Z,74.71,17.34,LOR-SKIN-00497,4.76,False,None,WH-CENTRAL-01
319,120,452,2,125.75,192.56,0.0,385.12,2024-10-03T17:44:16Z,133.62,46.14,SON-HEAD-00452,6.04,False,None,WH-EAST-02
320,120,463,1,24.86,43.99,0.0,43.99,2024-10-03T17:44:16Z,19.13,3.31,LEG-BUIL-00463,3.45,False,None,STORE-020
321,121,219,1,86.61,183.66,0.0,183.66,2024-11-13T11:22:46Z,97.05,18.46,OPT-VITA-00219,0.47,False,None,WH-WEST-02
322,121,299,1,124.19,253.54,50.71,202.83,2024-11-13T11:22:46Z,78.64,13.25,WEA-TOOL-00299,0.8,False,None,STORE-015
323,122,301,1,17.6,27.18,0.0,27.18,2022-01-24T09:37:20Z,9.58,2.41,NES-BEVE-00301,0.71,False,None,DC-03
324,122,306,1,79.49,83.51,0.0,83.51,2022-01-24T09:37:20Z,4.02,8.19,HP-ULTR-00306,4.37,False,None,STORE-004
325,122,356,8,154.86,390.7,1250.24,1875.36,2022-01-24T09:37:20Z,636.48,105.92,IRO-BEDD-00356,72.16,False,None,STORE-020
326,122,213,1,24.79,49.47,0.0,49.47,2022-01-24T09:37:20Z,24.68,5.14,COL-WATE-00213,9.02,False,None,WH-EAST-02
327,122,191,9,466.48,727.94,0.0,6551.46,2022-01-24T09:37:20Z,2353.14,337.82,CUI-BEDD-00191,284.49,False,None,WH-EAST-02
328,123,466,1,631.71,937.33,234.33,703.0,2021-11-24T08:25:00Z,71.29,38.87,NIK-BUSI-00466,1.96,False,None,DC-03
329,123,194,6,195.59,288.23,172.94,1556.44,2021-11-24T08:25:00Z,382.9,105.58,FIT-FITN-00194,34.62,False,None,STORE-001
330,123,486,2,205.9,415.81,0.0,831.62,2021-11-24T08:25:00Z,419.82,48.25,KIT-BEDD-00486,5.4,False,None,WH-WEST-01
331,123,334,1,93.96,256.03,0.0,256.03,2021-11-24T08:25:00Z,162.07,30.08,CAL-DRES-00334,1.93,False,None,STORE-010
332,124,305,1,130.64,378.28,0.0,378.28,2023-10-19T01:58:16Z,247.64,29.21,LEV-ACCE-00305,1.38,False,None,STORE-001
333,124,416,1,120.04,287.28,287.28,0.0,2023-10-19T01:58:16Z,-120.04,22.15,DYS-OFFI-00416,8.8,True,None,WH-EAST-01
334,124,240,1,197.28,258.9,0.0,258.9,2023-10-19T01:58:16Z,61.62,27.05,LOG-BUSI-00240,1.82,False,None,STORE-025
335,125,417,6,26.93,33.26,0.0,199.56,2023-03-28T21:09:56Z,37.98,19.34,PAT-CARD-00417,28.44,False,None,DC-01
336,125,177,2,34.72,41.77,0.0,83.54,2023-03-28T21:09:56Z,14.1,9.02,SON-FICT-00177,0.0,False,None,
337,125,389,1,127.98,327.83,131.13,196.7,2023-03-28T21:09:56Z,68.72,12.53,SAM-SPEA-00389,4.94,False,None,STORE-025
338,126,158,1,80.61,207.38,0.0,207.38,2024-12-08T22:04:17Z,126.77,13.77,CAL-MENS-00158,0.75,False,None,STORE-005
339,126,267,1,22.27,46.21,4.62,41.59,2024-12-08T22:04:17Z,19.32,3.34,UNI-ORGA-00267,4.83,False,None,STORE-003
340,126,35,2,382.92,480.99,0.0,961.98,2024-12-08T22:04:17Z,196.14,97.86,DYS-BEDD-00035,4.6,False,None,DC-03
341,126,500,1,39.44,48.8,0.0,48.8,2024-12-08T22:04:17Z,9.36,5.73,PUM-DRES-00500,1.88,False,None,STORE-004
342,127,4,1,115.01,147.53,0.0,147.53,2025-09-05T04:06:52Z,32.52,13.27,YET-YOGA-00004,8.87,False,None,STORE-001
343,127,130,3,284.05,745.47,0.0,2236.41,2025-09-05T04:06:52Z,1384.26,149.07,LOG-GAMI-00130,11.37,False,None,STORE-010
344,128,180,6,10.45,26.12,0.0,156.72,2025-10-18T08:40:45Z,94.02,15.05,FUN-BUIL-00180,52.68,False,Returned,STORE-005
345,129,394,2,95.14,238.97,0.0,477.94,2024-01-18T00:17:28Z,287.66,55.18,UND-MENS-00394,0.48,False,Return Requested,STORE-003
346,129,461,1,360.69,711.37,0.0,711.37,2024-01-18T00:17:28Z,350.68,76.36,IRO-FURN-00461,24.69,False,Returned,WH-EAST-01
347,130,486,3,205.9,415.81,0.0,1247.43,2020-09-19T16:46:47Z,629.73,79.61,KIT-BEDD-00486,8.1,False,None,STORE-003
348,131,90,1,54.02,64.18,9.63,54.55,2024-09-07T17:55:08Z,0.53,6.01,LEV-TOPS-00090,1.15,False,None,STORE-001
349,131,407,1,90.49,261.02,39.15,221.87,2024-09-07T17:55:08Z,131.38,23.35,IKE-GARD-00407,26.78,False,None,WH-EAST-01
350,131,31,1,21.56,51.19,0.0,51.19,2024-09-07T17:55:08Z,29.63,5.33,PAN-HAIR-00031,1.01,False,None,STORE-015
351,132,427,2,103.91,137.59,0.0,275.18,2021-09-28T11:36:02Z,67.36,17.5,UND-YOGA-00427,18.9,False,None,WH-EAST-01
352,132,45,1,77.28,217.29,0.0,217.29,2021-09-28T11:36:02Z,140.01,22.46,BAR-EDUC-00045,3.61,False,None,STORE-015
353,133,252,1,135.58,323.84,0.0,323.84,2024-11-07T03:33:47Z,188.26,33.45,CLI-SKIN-00252,4.01,False,None,DC-02
354,133,311,1,73.59,104.55,0.0,104.55,2024-11-07T03:33:47Z,30.96,10.03,IRO-OFFI-00311,29.67,False,None,WH-CENTRAL-01
355,133,394,1,95.14,238.97,59.74,179.23,2024-11-07T03:33:47Z,84.09,12.87,UND-MENS-00394,0.24,False,None,STORE-003
356,134,92,8,208.67,476.17,0.0,3809.36,2024-06-28T14:59:22Z,2140.0,414.59,SON-ANDR-00092,37.04,False,None,STORE-001
357,134,120,1,92.41,98.3,14.74,83.56,2024-06-28T14:59:22Z,-8.85,7.98,APP-GAMI-00120,3.4,False,None,WH-EAST-01
358,134,257,5,101.9,298.33,0.0,1491.65,2024-06-28T14:59:22Z,982.15,103.52,OLA-SKIN-00257,42.4,False,None,DC-01
359,134,248,3,93.65,165.29,0.0,495.87,2024-06-28T14:59:22Z,214.92,54.91,HM-MENS-00248,5.01,False,None,WH-EAST-02
360,134,436,7,30.88,80.51,0.0,563.57,2024-06-28T14:59:22Z,347.41,42.57,UNI-NONF-00436,0.0,False,None,
361,134,189,2,169.6,342.29,0.0,684.58,2024-06-28T14:59:22Z,345.38,71.03,SCH-OUTD-00189,12.22,False,None,STORE-030
362,135,295,2,127.17,238.26,0.0,476.52,2018-04-09T09:41:23Z,222.18,37.25,GNC-FITN-00295,17.14,False,None,DC-02
363,135,348,1,280.41,502.14,0.0,502.14,2018-04-09T09:41:23Z,221.73,47.78,WIL-HOME-00348,34.17,False,Return Pending,STORE-030
364,136,276,1,102.07,179.81,17.98,161.83,2020-11-25T01:21:26Z,59.76,9.4,MIC-CAME-00276,0.74,False,None,DC-01
365,136,475,2,723.77,1839.85,0.0,3679.7,2020-11-25T01:21:26Z,2232.16,292.79,LG-GAMI-00475,1.88,False,None,STORE-004
366,137,48,1,427.0,746.22,0.0,746.22,2025-10-14T20:49:43Z,319.22,43.52,JBL-LAPT-00048,0.21,False,None,STORE-025
367,137,473,2,170.88,309.25,0.0,618.5,2025-10-14T20:49:43Z,276.74,43.26,UND-CYCL-00473,12.74,False,None,WH-EAST-01
368,137,21,2,232.08,389.41,0.0,778.82,2025-10-14T20:49:43Z,314.66,79.42,SCO-LIVI-00021,9.88,False,None,DC-03
369,137,64,1,11.1,25.71,0.0,25.71,2025-10-14T20:49:43Z,14.61,2.18,GAP-MENS-00064,1.26,False,None,STORE-001
370,138,346,1,79.7,166.63,0.0,166.63,2025-09-30T04:13:23Z,86.93,17.34,UND-WOME-00346,0.47,False,None,STORE-015
371,139,495,2,25.63,76.86,0.0,153.72,2024-06-22T10:32:31Z,102.46,15.68,NIK-MENS-00495,0.94,False,None,STORE-003
372,139,12,2,149.7,168.0,0.0,336.0,2024-06-22T10:32:31Z,36.6,35.07,UND-MENS-00012,0.5,False,None,STORE-015
373,139,124,1,136.92,228.97,0.0,228.97,2024-06-22T10:32:31Z,92.05,19.11,CLI-FRAG-00124,3.04,False,None,STORE-025
374,139,15,1,69.29,185.9,0.0,185.9,2024-06-22T10:32:31Z,116.61,15.39,GAP-MENS-00015,1.65,False,None,STORE-002
375,139,302,3,47.64,142.59,171.11,256.66,2024-06-22T10:32:31Z,113.74,23.41,MEG-CARP-00302,10.29,False,None,DC-03
376,140,42,1,724.78,1182.29,118.23,1064.06,2025-06-07T12:36:57Z,339.28,119.02,GAR-CAME-00042,0.72,False,Exchanged,WH-WEST-01
377,140,104,1,25.24,32.71,0.0,32.71,2025-06-07T12:36:57Z,7.47,3.53,FUN-BUIL-00104,8.1,False,Returned,WH-CENTRAL-01
