order_id,customer_id,order_status,subtotal,tax_amount,shipping_cost,total_discount,total_amount,currency,order_placed_at,order_shipped_at,order_delivered_at
939,CUST_1054,Processing,1545.04,181.3,0,48.44,1677.9,CAD,2024-10-27 20:31:46.872000,,
161,CUST_1385,Shipped,688.38,59.89,20.54,0,768.81,USD,2024-04-22 16:47:25.531000,2024-04-27 21:30:58.610000,
1052,CUST_1622,Processing,1414.32,192.03,0,0,1606.35,USD,2024-07-06 03:02:37.189000,,
2591,CUST_1058,Delivered,957.42,114.7,24.42,119.53,977.01,USD,2025-08-09 20:41:35.231000,2025-08-13 15:19:29.433000,2025-08-15 05:17:10.108000
2118,CUST_1978,Pending,665.35,65.61,0,137.75,593.21,GBP,2023-11-20 08:13:30.380000,,
2239,CUST_1992,Pending,1483.35,184.53,8.07,0,1675.95,USD,2024-08-31 20:38:30.124000,,
1046,CUST_1963,DELIVERED,1147.61,162.48,9.06,0,  1319.15  ,EUR,2024-06-02 18:33:20.742000,2024-06-07 09:08:53.440000,2024-06-09 06:43:00.207000
1007,CUST_1768,Processing,753.86,80.44,0,15.98,818.32,USD,2025-07-04 19:45:42.095000,,
1468,CUST_1596,Cancelled,968,83.41,17.26,0,1068.67,EUR,2024-05-20 11:42:52.520000,,
1895,CUST_1116,Delivered,1256.45,175.64,14.04,53.01,1393.12,AUD,2025-07-04 18:27:30.490000,2025-07-09 10:24:06.655000,  2025-07-11 10:01:14.364705  
535,CUST_1060,Returned,672.96,89.36,0,0,762.32,GBP,2024-02-23 22:56:16.959000,,
  1902  ,CUST_1656,Delivered,890.95,127.39,0,  6.9  ,  1011.44  ,GBP,2024-04-09 22:02:11.144000,2024-04-11 04:34:14.382000,2024-04-11 17:04:54.870000
520,CUST_99999,PENDING,,Exempt,,,PENDING,,20240722,2024-12-25 00:27:42.604000,
1807,CUST_1367,Pending,1564.47,118.46,0,  351.19  ,1331.74,USD,2025-06-22 07:34:38.830000,,
980,GUEST@,Shiped,,999,,-94.06,-199.22,EURO,1751397922,2023-03-28 06:12:41.555000,
  2513  ,  CUST_1989  ,Pending*,1999.99,146.05,20.19,376.93,1789.3,EUR,2023-10-22 21:49:11.535000,,
1136,CUST_1794,,0,,-17.15,0,,CNY,  2025-10-27 08:59:18.895087  ,,
2227,CUST_1276,  Processing  ,1989.66,252.43,0,390.4,1851.69,USD,2024-06-23 22:30:10.712024,,
1558,CUST_1270,Delivered,1063.16,105.66,24.58,0,1193.4,USD,2025-06-11 10:32:23.851000,2025-06-16 12:35:35.792000,2025-06-23 20:16:11.047000
649,CUST_1902,Delivered,1800.75,247.86,0,142.28,1906.33,USD,2024-10-11 10:44:31.730000,2024-10-15 03:29:38.676000,2024-10-25 00:20:44.508000
2374*,CUST_1041,shipped,1819.93,209.07,15.45,0,2044.45,EUR,2025-03-15 03:18:24.750000,2025-03-19 01:28:05.851000,
1486,CUST_1256,Delivered,1142.56,167.41,20.01,0,1329.98,USD,2025-02-17 23:32:09.677000,2025-02-18 03:53:50.920000,2025-02-22 02:29:52.710000
1563,CUST_1341,Shipped,701.96,82.47,6.12,  0  ,790.55,USD,2024-03-17 09:47:52.342000,2024-03-19 23:50:21.142000,
1064,CUST_1657,Delivered,995.43,131.88,17.45,0,1144.76,CAD,2024-12-29 22:42:43.208000,2025-01-01 13:43:21.147681,2025-01-05 04:07:28.383000
2465,CUST_1327,Pendng,1489.81,  2234.715  ,9.86,-24,-307.24,USD,2023-12-12 05:01:47.499000,,
1651,CUST_1822,processing,1597.71,116.91,20.72,  278.45  ,1456.89,GBP,2025-01-10 06:34:01.560000,,
2215,CUST_1767,Failed,1715.2,-19.65,9.19,,730.9522862316642,  USD  ,2025-09-02 23:38:58.294000,,
2521,CUST_1223,  Delivered  ,1296.19,85.61,8.72,81.71,1308.81,EUR,2025-04-07 08:09:23.550000,2025-04-13 16:23:17.057000,2025-04-18 21:48:06.853000
1008,CUST_1796,Delivered,490.86,48.05,0,0,538.91,  EUR  ,2024-01-19 05:04:13.962000,2024-01-23 08:19:47.544000,2024-01-29 15:46:52.060000
692,CUST_1949,Delivered,610.95,55.03,  0  ,0,665.98,EUR,2024-03-17 13:56:31.576000,2024-03-18 14:51:37.233000,2024-03-28 07:16:34.604000
1073,CUST_1109,Processing,1081.24,146.11,0,0,1227.35,GBP,2025-07-08 20:58:49.805000,,
  1891  ,CUST_1253,Delivered,1223.74,159.95,0,0,1383.69,USD,2024-08-21 08:58:56.180000,2024-08-24 09:56:57.886000,2024-08-27 05:40:57.992000
1080,CUST_1167,1,,Exempt,47.01,,PAID,USD,2024-07-27 06:50:25.241000,2025-05-04 17:07:17.115000,
2432,CUST_1904,Cancelled,1495.54,131.16,12.8,0,1639.5,USD,  2025-02-24 20:09:33.593840  ,,
652,CUST_1530,Cancelled,1163.86,156.43,11.46,62.3,1269.45,USD,2023-11-10 14:31:34.536000,,
  513  ,CUST_1612,Pending,1547.1,196.04,12.49,42.42,1713.21,USD,2024-03-31 13:30:29.356000,,
1185,CUST_1187,P,27.16,  Included  ,29,,PENDING,EUR,2024-04-03 18:53:17.998225,,
2144,  CUST_1102  ,Cancelled,914.61,84.46,16.43,119.42,896.08,USD,2024-12-08 20:06:42.346000,,
1220,,P,,Exempt,free shipping,,PAID,,1751237504,2025-07-09 13:15:03.449000,
1968,CUST_1515,Delivered,1817.21,134.15,9.18,238.73,1721.81,USD,2024-07-02 02:41:58.116000,2024-07-04 04:12:30.920000,2024-07-12 12:40:08.018000
662,CUST_1671,Shipped,1638.41,225.55,6.53,0,1870.49,EUR,2024-04-28 04:32:02.668000,2024-04-30 00:42:33.949000,
991,CUST_1875,Pending,1887.78,263.78,7.78,261.07,1898.27,USD,  2024-07-29 12:53:30.277998  ,,
2308,CUST_1498,Delivered,1611.04,186.31,19.87,0,1817.22,USD,2023-10-14 20:21:41.610000,2023-10-18 06:47:51.009000,2023-10-25 09:11:42.801000
192,CUST_1426,Delivered,1595.54,195.51,5.53,  0  ,  1796.58  ,AUD,2025-07-28 21:43:21.502000,2025-08-01 01:20:03.189000,2025-08-09 10:54:04.535000
283,CUST_1975,,,,,SALE,,,,,2024-12-16 06:14:21.709000
2055,CUST_1203,Returned,1158.54,157.63,0,0,1316.17,EUR,2023-12-29 17:31:02.367000,,
1622,CUST_1549,Processing,451.51,51.37,22.4,0,525.28,AUD,2024-02-09 15:54:46.295000,,
601,CUST_1326,Delivered,1436.44,102.53,11.43,28.54,1521.86,USD,2025-02-14 11:24:43.823000,2025-02-15 07:12:45.728000,2025-02-16 11:16:48.853000
266,CUST_1102,Cancelled,1129.74,67.9,0,0,1197.64,USD,2025-04-28 22:28:13.351000,,
645,  CUST_1343  ,Returned,1795.81,157.08,10.88,198.42,1765.35,USD,2024-05-29 06:01:41.456000,,
  2160  ,CUST_1373,Shipped,,0,46.54,0,589.3,USD,2024-11-20 09:44:16.162000,2024-11-22 12:58:37.639000,
660,,  PENDING  ,,  N/A  ,FREE SHIPPING,,PENDING,€,1707632694,2025-07-12 14:25:14.412000,
1336,CUST_1129,Returned,1512.38,156.59,0,0,1668.97,USD,2025-09-19 18:57:36.186000,,
1045,CUST_1081,shipped,1970.33,Included,0,,,USD,2025-01-07 05:11:25.739000,2025-01-12 15:33:39.820000,
  112  ,CUST_1062,  Delivered  ,123.76,13.42,22.05,35.67,123.56,USD,2024-12-30 11:17:35.670000,2025-01-03 05:01:42.798000,2025-01-04 20:14:41.755000
889,CUST_1003,Cancelled,1363.44,121.59,11.92,0,1496.95,USD,2024-02-19 12:46:26.431000,,
1718,CUST_1508,Processing,805.5,74.72,14.76,0,894.98,USD,2024-06-30 02:06:36.195000,,
2104,CUST_1698,Delivered,1240.09,165.67,18.55,146.49,1277.82,USD,2024-06-26 09:05:50.658000,2024-06-30 23:53:23.974000,2024-07-07 22:40:52.816000
1586,CUST_1641!,Pending,1020.64,73.27,7.97,217.89,883.99,USD,2025-09-27 05:26:26.449000,,
1268,CUST_1553,Delivered,89.19,8.49,14.46,0,112.14,USD,2024-08-27 22:41:55.124000,2024-08-28 21:06:17.706000,2024-09-05 15:44:36.655000
  2033  ,CUST_1232,Delivered,387.31,28.28,19.23,0,434.82,USD,2024-08-09 23:17:31.260000,2024-08-12 10:27:48.346000,2024-08-17 16:01:26.727000
1455,cust_1533,Delivered,1980.75,162.95,0,426.81,1716.89,USD,2025-09-23 02:14:16.224000,2025-09-24 22:13:02.458000,2025-09-25 10:09:54.481000
1502,CUST_1373,Shipped,69.43,7.34,48.69,0,125.46,USD,  2024-04-15 16:23:15.371203  ,2024-04-21 01:31:12.568000,
1998,CUST_1880,Shipped,963.76,91.63,6.88,0,1062.27,EUR,2024-01-24 16:41:25.503000,2024-01-28 12:36:32.885000,
1444,CUST_1781,Delivered,1682.43,  207.87  ,0,158.68,1731.62,USD,2025-08-20 00:54:55.342000,2025-08-22 03:27:52.154000,  2025-08-25 02:50:45.387642  
1791,CUST_1857,Shipped,1684.71,232.29,0,420.59,1496.41,USD,2024-12-28 17:46:43.641000,2025-01-02 21:57:53.963000,
  1893  ,CUST_1191,Pending,233.67,26.23,22.95,0,282.85,USD,2025-01-05 15:59:53.897000,,
2495,CUST_1762,Delivered,630.62,73.74,0,115.54,  588.82  ,USD,2024-05-13 12:23:19.595000,2024-05-19 07:32:39.521000,2024-05-22 22:45:13.503000
885,CUST_1742,  returned  ,936.71,124.75,0,0,1061.46,USD,2025-09-21 06:25:48.164000,,
2255,CUST_1821,Delivered,277.32,17,0,  0  ,294.32,EUR,2024-01-13 10:42:15.435000,2024-01-14 11:23:01.200000,2024-01-16 19:13:30
2425,  CUST_1155  ,,1695.68,,0,390.91,,USD,2024-06-21 21:24:35.368000,,  2024-12-31 17:22:39.416641  
2599,CUST_1943,Delivered,605.58,56.46,0,0,662.04,USD,2024-05-05 17:26:42.167000,2024-05-07 11:24:28.215000,2024-05-09 07:43:05.517000
1267,CUST_1818,Delivered,1259.1,119.37,16.04,  0  ,1394.51,AUD,2025-04-22 18:22:38.055000,2025-04-25 02:44:30.654494,2025-04-27 20:28:33.861000
1722,CUST_1462,Processing,82.77,9.73,10.32,0,102.82,EUR,2025-04-24 20:58:46.009000,,
1954,CUST_1910,  Cancelled  ,270.77,21.79,16.61,54.5,254.67,EUR,2024-12-27 02:12:59.613000,,
2386,  cust_1274  ,Pending,988.71,  123.79  ,20.89,0,1133.39,EUR,  2023-11-22 10:54:26.513960  ,,
460,CUST_99999,On Hold,,-10.57,,10%,133.8385950309247,,,,
1049,CUST_1602,Delivered,  1950.35  ,207.72,24.26,0,2182.33,  USD  ,2024-01-01 04:54:18.031000,2024-01-01 12:15:34.489000,2024-01-03 07:07:57.923000
2109,CUST_1071,Delivered,  514.42  ,77.09,10.83,67.36,534.98,USD,2025-06-22 19:38:45.031000,2025-06-29 05:13:07.960000,2025-07-08 09:13:33.419000
2251,CUST_1275,Delivered,271.71,28.96,7.44,0,308.11,USD,2024-05-23 16:38:21.833000,2024-05-29 13:05:13.677000,2024-06-02 23:36:03.704000
1198,CUST_1921,Pending,  1414.72  ,133.58,16.84,11.48,1553.66,USD,2025-06-22 16:39:40.993000,,
1855,CUST_1841,On Hold,683.37,-40.74,11.46,,936.8490536566411,  USD  ,2024-07-03 13:04:40.388000,,
1630,CUST_1644,On Hold,FREE,-22.41,,,92.1490594646285,,,,
2181,CUST_1481,  pending  ,982.26,101.15,0,0,1083.41,USD,2024-09-15 10:17:22.861000,,
1229,  CUST_1176  ,,0,,-7.81,0,,DOGE,2025-10-19 07:04:45.277000,,
1301,  CUST_1711  ,Delivered,68.16,3.57,41.29,0,113.02,USD,2025-03-09 06:17:51.105000,2025-03-16 02:20:10.287000,2025-03-23 19:34:35.447000
2015,CUST_1321,Shipped,79.63,9.14,20.06,8.75,  100.08  ,USD,2025-05-11 06:28:20.987000,2025-05-12 18:19:36.919000,
960,CUST_1797,Cancelled,,0,31.15,0,1719.4,  EUR  ,2025-03-25 22:36:58.123228,,
352,CUST_1872,Cancelled&,726.84,44.18,0,0,771.02,USD,2024-12-25 13:16:14.490000,,
1341,CUST_1877,Delivered,1710.66,199.83,10.74,252.88,1668.35,USD,2024-07-08 12:28:33.580000,2024-07-08 14:31:25.990000,2024-07-12 02:50:55.749000
140,GUEST,Pending,,0,Free,0,635.89,Dollar,1739593457,,
2177,CUST_1764,PROCESSING,1713.2,94.97,9.87,0,1818.04,USD,2024-09-24 08:04:52.782000,,
2490,CUST_1059,Cancelled,829.73,61.81,0,0,891.54,USD,2025-07-10 13:17:04.194000,,
1684,CUST_1104,Delivered,783.86,103.67,6.27,0,893.8,USD,2025-04-27 01:52:08.471000,2025-04-28 13:04:44.859000,2025-05-07 01:47:07.724000
1815,CUST_1136,pending,1444.3,Included,7.56,,  PAID  ,USD,2024-10-08 02:51:02.623000,,
  2031  ,CUST_1177,Shipped,1586.79,181.28,  19.23  ,0,1787.3,EUR,2024-07-08 23:27:30.888000,2024-07-09 02:10:42.479000,
2094,CUST_1018,Processing,29.92,4.17,11.98,0,46.07,USD,2023-11-02 21:46:01.845000,,
405,CUST_1045,Pending#,946.6,120.09,0,0,1066.69,USD,2024-07-03 01:21:03.651000,,
193,CUST_1019,shipped,843.37,77,0,0,920.37,EUR,  2025-04-23 22:10:43.521106  ,2025-04-28 07:28:20.455000,
1393,CUST_1908,Processing,1880.86,214.03,8.4,225.57,1877.72,EUR,2024-10-04 15:08:05.385000,,
1621,CUST_1766,Delivered,784.51,72.76,18.27,110.9,764.64,USD,  2023-12-11 06:32:06.809747  ,  2023-12-18 04:53:58.057147  ,2023-12-27 23:38:32.608000
568,CUST_1057,  Delivered  ,542.24,56.59,0,  88.6  ,510.23,USD,2024-05-01 02:19:54.856000,2024-05-04 11:40:57.098667,2024-05-08 02:21:08.924000
555,CUST_1849,  P  ,865.03,,13.69,,PENDING,USD,2024-03-30 02:08:17.121000,,
870,CUST_1463,shipped,1394.92,Included,  24.61  ,,,USD,2025-04-01 11:21:41.559000,2025-04-04 02:43:50.488000,
651,CUST_1488,Delivered,1469.55,179.83,21.4,0,1670.78,  USD  ,2025-04-21 16:02:45.125000,2025-04-21 18:50:58.750000,2025-04-21 22:09:35.520000
1353,CUST_1183,Delivered,774.65,84.63,9.44,148.26,720.46,GBP,2024-12-09 23:16:01.211000,2024-12-16 01:08:56.611000,2024-12-25 18:58:15.559000
1580,,Shipped,,0,Free,  0  ,1483.54,,1757562806,2023-07-08 01:22:32.774000,
2274,CUST_1975,PROCESSING,1626.25,208.39,10.7,199.44,1645.9,CAD,2024-06-18 00:34:25.409000,,
1683,CUST_1153,Processing,1027.89,110.05,18.46,  247.38  ,909.02,AUD,2024-06-17 08:34:51.367000,,
1748,CUST_1436,Processing,1358.71,114.26,21.91,134.47,1360.41,USD,2024-05-20 22:07:01.002000,,
1534,CUST_1297,Shipped,  57.31  ,3.2,20.39,0,  80.9  ,USD,2025-03-27 13:22:14.767000,2025-04-01 21:22:50.245000,
1061,CUST_1110,Processing,1756.85,128.2,0,246.9,  1638.15  ,USD,2024-11-17 06:01:53.075000,,
2019,CUST_1008,Delivered,1047.18,54.26,21.13,0,1122.57,USD,2025-07-09 23:19:25.091000,2025-07-14 15:49:25.933000,2025-07-16 12:00:08.642000
2080,CUST_99999,In Transit,,-4.29,,10%,894.8682032150597,,,,
  748  ,CUST_1405,Processing,909.7,94.46,11.61,0,1015.77,GBP,2025-09-20 14:14:39.741000,,
1332,CUST_1200*,Delivered,1401.61,84.71,0,0,1486.32,USD,2025-02-09 16:27:41.402000,2025-02-10 17:18:57.661000,2025-02-16 02:53:01.739000
519,CUST_1562,Delivered#,1864.31,137.27,0,0,2001.58,USD,2024-04-05 12:50:22.050000,2024-04-07 15:21:47.386000,2024-04-15 16:44:57.602000
687,CUST_1318,Shipped,1644.34,87.94,13.43,336.6,1409.11,GBP,2024-05-31 20:20:09.959000,2024-06-02 11:34:57.070000,
2483,CUST_1069#,Delivered,1482.26,180.37,10.92,0,1673.55,USD,2023-10-29 02:36:30.501000,2023-11-01 23:21:14.291000,2023-11-10 11:25:40.987814
309,CUST_1257,Shipped,1815.41,184.51,22.35,0,2022.27,USD,2023-11-25 17:50:09.357000,2023-11-27 01:43:25.218000,
441,CUST_1115,Shipped,853.32,100.93,22.59,0,976.84,  USD  ,2025-06-22 08:31:12.362000,2025-06-23 07:01:15.854000,
951,  CUST_1119  ,Pending,1181.14,137.78,0,6.96,1311.96,EUR,2024-12-07 11:24:12.876000,,
1575,CUST_1891,,1355.96,,5.93,47.11,,USD,2023-11-30 20:48:35.618000,,
,CUST_99999,,,,,,,,,,2025-01-18 19:45:23.725000
1611,  CUST_1735  ,Delivered,1937.09,262.26,14.41,0,2213.76,EUR,2025-04-18 12:34:25.451000,2025-04-19 20:44:51.262000,2025-04-27 22:46:01.123000
2486,CUST_1166,Shipped,1677.97,167.47,0,0,1845.44,USD,2025-07-26 21:17:33.989000,2025-07-30 22:19:46.840000,
1969,CUST_1945,Shipped,1156.61,  105.74  ,  18.96  ,258.54,1022.77,USD,2025-04-10 04:15:53.781000,2025-04-16 21:53:22.041000,
2587,  CUST_1924  ,Processing,1812.15,119.37,0,0,1931.52,EUR,2025-04-06 12:06:15.704000,,
2169@,CUST_1336,Delivered,462.39,54.06,24.59,0,  541.04  ,USD,2025-03-07 23:56:09.787000,  2025-03-11 22:21:36.388118  ,2025-03-13 07:05:47.976000
1714,CUST_1703,  Delivered  ,262.85,28.41,22.17,0,313.43,GBP,2024-09-30 14:52:01.552000,2024-10-01 04:44:06.411000,2024-10-08 07:59:40.450000
  2203  ,  CUST_1275  ,Delivered,113.09,15.99,  0  ,0,129.08,  USD  ,2025-05-20 01:29:42.729000,2025-05-23 01:19:01.106000,2025-05-31 19:04:17.043000
1536,CUST_1284&,Processing,1983.26,211.49,11.28,448.97,1757.06,USD,2025-06-01 21:26:04.130000,,
1591,CUST_1786,Delivered,1606,130.35,9.64,197.51,1548.48,  AUD  ,2024-10-06 14:58:47.140000,  2024-10-13 06:28:18.147460  ,2024-10-13 21:01:24.029000
2111,CUST_1779,  Cancelled  ,206.11,19.23,16.61,26.6,215.35,EUR,2025-05-04 07:15:20.299000,,
1316,CUST_1124,Shipped,1587.56,104.99,  0  ,0,1692.55,USD,2024-09-06 16:10:07.996000,2024-09-12 06:33:08.859000,
2533,CUST_1681,Delivered,1353.57,157.21,15.88,0,1526.66,USD,2024-10-08 16:13:00.463000,2024-10-09 03:13:50.370000,2024-10-15 20:44:41.429000
1657,CUST_1806,Returned,1629.01,169.71,14.67,  0  ,1813.39,GBP,2023-10-27 20:21:12.113000,,
509,CUST_1627,Delivered,1701.19,155.67,0,0,1856.86,USD,2023-11-05 01:07:09.602000,2023-11-09 08:25:34.556000,2023-11-11 18:11:09.678000
887,CUST_1903,Shipped,79.17,4.57,8.77,0,92.51,EUR,2025-06-13 22:46:47.486000,2025-06-17 17:07:20.749000,
866,CUST_1508,Returned,  16.71  ,2.44,19.73,0,38.88,USD,2025-01-07 19:41:26.200000,,
1547,CUST_1329,Processing,84.53,12.1,  5.96  ,7.37,95.22,USD,  2025-08-01 18:41:34.032277  ,,
440,CUST_1337,Delivered,,0,38.18,0,1613.62,EUR,2023-11-18 10:21:03.412000,2023-11-22 14:44:02.352707,2023-11-25 11:18:48.602000
2235,  CUST_1852  ,1,624.08,,21.65,,PAID,EUR,2025-08-08 17:54:35.441000,,
2067,CUST_1563,Delivered,  735.49  ,91.32,17.53,115.08,729.26,GBP,2025-03-12 18:04:55.828000,2025-03-16 00:32:43.059000,2025-03-20 09:12:00.559000
1959,CUST_1604,Cancelled,1989.19,153.28,16,0,2158.47,EUR,2025-05-29 14:20:57.895000,,
322,CUST_1247,Cancelled,421.49,29.62,0,0,451.11,USD,2024-10-15 19:22:46.584000,,
,INVALID,,,,Free,0,,EURO,1731249790,,
2356,CUST_1532,Shipped,1124.51,156.89,0,154.74,1126.66,USD,2025-08-26 09:21:13.191000,2025-08-27 12:56:44.270000,
1323,CUST_1679,Delivered,604.69,84.59,0,115.2,574.08,USD,2025-02-02 12:46:45.061000,2025-02-05 22:27:07.547000,2025-02-10 12:22:25.128000
403,CUST_1737,Processing,723.59,  55.69  ,5.64,0,784.92,USD,2025-06-23 10:45:49.732000,,
1562,CUST_1943,Delivered,864.12,103.99,15.15,0,983.26,GBP,2025-06-08 16:04:18.129000,2025-06-09 07:34:09.960000,2025-06-18 04:48:41.032000
2393,CUST_1771,Returned,1722.24,235.64,23.68,35.71,1945.85,USD,2024-01-06 12:00:58.313000,,
1803,CUST_1354,Shipped,138.82,17.28,15.64,0,171.74,USD,2025-05-25 01:36:50.515000,2025-05-26 21:08:30.020000,
2443,CUST_1456,Pending,1716.67,173.63,19.45,0,1909.75,USD,2024-11-11 23:30:25.127000,,
1254,CUST_1991,Shipped,58.76,6.93,28.19,0,93.88,EUR,2025-01-27 17:05:21.343000,2025-01-31 14:14:27.765000,
534,CUST_1965,Shipped,445.62,52.58,0,99.87,398.33,GBP,2024-09-13 03:20:01.090000,2024-09-14 07:46:12.902000,
1499,CUST_1286,Shipped,1577.12,207.3,21.69,0,1806.11,USD,2024-05-11 20:46:00.196000,2024-05-12 10:04:09.957000,
1590,cust_1153,Cancelled,1086.63,80.07,5.53,92.35,1079.88,USD,2024-04-17 22:16:51.589000,,
1514,CUST_1233,Delivered,263.62,36.35,18.89,0,318.86,GBP,2024-12-13 00:12:24.766000,2024-12-15 01:44:18.035000,2024-12-15 13:57:34.764000
1260,INVALID,Shipped,,0,Free,0,933.44,Dollar,1758098932,2022-10-25 19:14:53.071000,
443,CUST_1449,Delivered,1760.14,222.96,5.68,0,  1988.78  ,GBP,2024-07-20 17:34:58.747594,2024-07-26 02:00:09.609000,2024-08-03 08:04:37.979000
2460,INVALID,Cancelled,,0,FREE SHIPPING,0,400.93,EURO,1731268372,,
2002,CUST_1736,DELIVERED,1358,143.98,12.36,0,1514.34,USD,2025-01-29 12:54:34.176000,2025-02-05 02:48:02.863000,2025-02-05 12:18:10.042000
253,CUST_1329,Shipped,367.83,30.12,0,0,397.95,EUR,2024-08-08 05:03:53.848000,2024-08-10 05:29:07.123000,
117,CUST_1158,Cancelled,  481.11  ,31.87,8.54,0,  521.52  ,USD,2024-01-24 21:03:25.123000,,
1397,CUST_1051,Returned,1827.52,174.85,10.38,435.47,1577.28,EUR,2025-07-19 18:26:26.135000,,
199,CUST_1410,Delivered,377.71,24.2,9.96,26.69,385.18,EUR,2025-04-14 21:51:54.208000,2025-04-18 16:17:09.799000,2025-04-23 13:27:39.269000
597,CUST_1628,Delivered,19.98,2.04,16.45,3.63,34.84,  USD  ,  2025-05-18 12:47:32.615303  ,2025-05-21 02:14:43.624000,2025-05-25 16:03:26.565000
  2025  ,CUST_1222,,1342.31,,21.29,,,CAD,2023-10-22 21:00:59.835000,,
2204,CUST_1841,Shipped,1724.93,233.79,5.73,0,1964.45,USD,2024-01-13 10:10:35.958000,2024-01-14 03:07:47.185000,
1936,  CUST_1164  ,Shipped,369.67,28.26,16.19,0,414.12,USD,2023-12-19 22:50:51.228000,2023-12-23 04:01:30.140000,
890,CUST_1417,Processing,1631.74,107.32,0,0,1739.06,USD,2024-11-23 04:21:54.866000,,
,,,,,,0,,$,1703933181,,
1872,CUST_1598,Delivered,1765.12,195.59,7.79,160.07,1808.43,EUR,2025-10-07 18:31:21.960000,2025-10-10 08:02:54.341000,2025-10-11 10:52:32.759000
2375,CUST_1905,,1862.79,,0,,,USD,2024-11-23 01:13:29.938000,,
2503,CUST_1252,Delivered,1524.1,219.45,22.44,0,1765.99,USD,2024-12-19 17:31:46.124000,2024-12-20 18:23:50.899664,2024-12-21 00:37:22.581000
1302,CUST_1749,Shipped,423.93,  26.78  ,0,99.68,351.03,USD,2024-02-24 14:40:50.672000,2024-02-28 23:59:05.266000,
2087,CUST_1906,Delivered,1976.5,262.73,13.07,0,2252.3,  EUR  ,2025-05-20 21:17:36.936000,2025-05-21 05:09:15.707000,2025-05-25 10:15:03.981000
2580,INVALID,Processing,,0,FREE SHIPPING,0,458.36,,1722359932,,
2183,CUST_1327&,Delivered,1797.75,110.93,10.06,431.99,1486.75,USD,2023-10-20 13:29:30.993000,2023-10-20 19:13:03.727000,2023-10-21 05:26:56.872000
873,CUST_1455,Shipped,527.86,37.7,20.44,64.26,521.74,USD,2023-11-10 16:31:12.266000,2023-11-14 20:47:45.225000,
598,CUST_1280,  Delivered  ,  1906.93  ,161.81,10.89,0,2079.63,USD,2025-02-13 10:42:58.811000,2025-02-17 03:22:20.044000,2025-02-23 02:38:42.797000
2153,CUST_1306,  Processing  ,1664.09,155.13,8.51,0,1827.73,EUR,2025-09-08 03:51:10.607000,,
1326,  CUST_1463  #,Pending,1993.53,142.12,17.41,358.71,1794.35,USD,2024-01-28 20:53:50.378000,,
1344,CUST_1397,Delivered,1548.74,212.13,0,0,1760.87,USD,2024-01-22 11:08:04.298000,2024-01-23 11:15:57.038000,2024-01-28 05:10:22.744000
1002,CUST_1959,Shipped,1533.66,93.11,19,  0  ,1645.77,EUR,2024-02-11 17:38:29.666000,2024-02-12 14:38:53.138000,
1154,  CUST_1173  ,Delivered,1341.57,106.41,  7.7  ,0,1455.68,AUD,2025-09-30 00:37:58.627000,2025-10-04 00:33:27.697000,2025-10-05 12:23:46.374000
1279,CUST_1813*,  Shipped  ,947.18,71.47,0,211.13,807.52,USD,2025-07-03 17:17:15.605000,2025-07-06 23:16:32.841077,
664,  CUST_1403  ,Returned,1527.77,185.56,16.56,353.47,1376.42,USD,2025-04-29 09:55:58.238000,,
2534,CUST_1801,Shipped,626.12,72.59,17.11,0,715.82,USD,2025-08-18 10:08:04.344000,2025-08-20 19:39:46.705000,
1571,CUST_1586,Processing,1913.84,101.46,22.42,0,2037.72,USD,2023-11-01 22:47:38.176000,,
818,CUST_1052,Returned,1259.94,124.68,0,0,1384.62,USD,  2024-01-29 11:01:49.761878  ,,
1266,CUST_1156,Processing,925.73,59.66,7.38,0,992.77,CAD,2025-06-14 12:08:20.869000,,
2301,CUST_1043,Pending,1881.54,164.35,11.39,213.38,1843.9,EUR,2025-07-25 07:11:39.018000,,
  1352  ,CUST_1479,Cancelled,1403.79,117.24,0,0,1521.03,USD,  2024-12-22 23:46:33.770404  ,,
2068,CUST_1798,Processing,222.45,19.76,0,0,242.21,USD,2025-08-16 06:27:53.883000,,
247@,  CUST_1865  ,Delivered,1404.69,122.56,6.7,56.26,1477.69,GBP,2025-02-26 13:52:22.115000,2025-03-05 04:14:32.590000,2025-03-09 13:18:15.658000
1168,CUST_1598,Cancelled,366.55,19.41,0,0,385.96,AUD,2024-05-08 20:15:45.132000,,
1159,CUST_1936,Cancelled,  282.26  ,35.86,23.15,8.34,  332.93  ,USD,2024-09-06 14:54:20.481000,,
1637,CUST_1071,Delivered,1358.08,108.92,8.77,0,1475.77,USD,  2023-12-26 12:36:23.585162  ,  2023-12-30 16:12:40.754288  ,2024-01-08 17:15:35.673000
1239,CUST_1726,Shipped,535.79,66.72,0,0,602.51,USD,2023-12-14 14:47:07,2023-12-17 05:56:46.665000,
1473,CUST_1826#,Delivered,1951.85,221.26,0,0,2173.11,USD,2025-01-02 05:55:22.521000,2025-01-05 20:46:27.080000,2025-01-14 19:00:55.444000
2137,CUST_1869,Shipped,1250.31,110.66,10.91,0,1371.88,GBP,2025-03-14 06:26:06.467000,2025-03-15 01:22:43.894000,
2147,CUST_1850,Delivered,1387.02,191.14,  21.24  ,162.05,1437.35,EUR,  2024-10-28 16:32:58.647938  ,2024-11-02 01:20:49.297000,2024-11-05 02:13:18.798000
