address_id,city,state_province,postal_code,country
  5169  ,  Stephenborough  ,Granada,91085,Pitcairn (Îles)
6460,Dos Santos,,76096,Tonga
6082,Calau,Western Australia,2992,Moldova
6294,East Malloryview,Victoria,  62318  ,Túnez
6135,Stephanieville,  Berlin  ,54855,United States of America
6018,Badajoz,Vizcaya,E8C 3AS,Gambia
"Gary pines""",,-15.5823255,45.365224,
6233,La Coruña,Las Palmas,2587,Indonesia
6454,Palencia,Bayern,DN56 7UU,Qatar
6189,Gütersloh,Navarra,  2904  ,Ukraine
5371,Christopherville,South Australia,M12 6GB,Guinée Equatoriale
5209,Ávila,Sevilla,B6J 5BW,Denmark
5728,Sainte Inès,South Australia,08593,  Fiji  
6310,New Geraldport,Oklahoma,03814,Líbano
"Austin cove""",Piso 9,,,False
5646,Lynnburgh,Melilla,2657,Puerto Rico
"Jemma locks""",Apt. 26,-54.954387,81.287014,False
6177,Frostfurt,West Virginia,81876,Antilles néerlandaises
,,,,
  5171  ,Lake Amanda,Sevilla,  H5Y2H8  ,Saint Vincent and the Grenadines
5896,West Brandihaven,New South Wales,02911,Egypt
5615,Sandersview,Baden-Württemberg,84819,  Djibouti  
6298,  Kleinton  ,Ceuta,09128,Gabon
6467,Regensburg,Cáceres,92010,Demokratische Volksrepublik Korea
5318,Palencia,SAARLAND,L8K 1YA,Danemark
5580,Nördlingen,,68501,Togo
5806,Nolanmouth,Sachsen-Anhalt,AB2N 5NH,Malta
6475,,Hamburg,,Espagne
5631,Lake Jasmine,Cádiz,27453,Tunisia
5494,  Lopeztown  ,Sevilla,57460,British Indian Ocean Territory (Chagos Archipelago)
5584,Wanzleben,New Hampshire,2246,Uruguay
  5428  ,Port Sarahport,Segovia,G7T 4FH,Spain
5894,Dachau,South Dakota,M2 2FT,Guinea-Bissau
6072,Málaga,Guipúzcoa,N9U 6UH,Kazakhstan
"Scott burg""",,81.176047,-168.238609,False
6103,Toledo,South Australia,2920,Liberia
6093,Madrid,Brandenburg,53137,Palästinensische Gebiete
5247,Deanland,  West Virginia  ,32357,CAMEROUN
5599,Couturier,  WEST VIRGINIA  ,74596,Moldova
5956,Lake Shannonhaven,Tennessee,18458,Sierra Leone
5772,Córdoba,Saarland,56834,Mongolie
"Douglas points""",Studio 38,-79.17082,-50.023489,
,,,,
5314,East Stanleymouth,Tasmania,M5 5BN,Marshall Islands
5841,Smithside,Brandenburg,2632,Mozambique
6106,Santa Cruz de Tenerife,Georgia,A3L 4N8,Kiribati
5997,Sainte VictoireVille,Córdoba,S4B 5G5,Canadá
"Gareth junctions""",,-32.3739325,-35.110297,False
5153,NORTH LOUIS,South Australia,94157,Estados Unidos de América
5513,Kathleenbury,Idaho,61094,Argentina
5412,East Kathleen,Nevada,42336,New Caledonia
"Abdul wall""",,39.163278,13.049081,
6089,  Jameshaven  ,New South Wales,S00 1NN,Palau
6268,North Anthony,Western Australia!,63159,san marino
5817,La Rioja,Valladolid,01911,Hong Kong
6426,Port Sandra,Vizcaya,81114,estados unidos de américa
,,, ,
5521,South Henry,Massachusetts,M8G 2R2,El Salvador
5361,Maloneberg,South Dakota,66845,Algeria
5234,uffenheim,Florida,2685,Svalbard et Jan Mayen (Îles)
5465,west christopherport,Minnesota,19507,Macao
"Rita spring""",,,,True
5491,East Danielmouth,Ceuta,L5 0LB,Australia
6249,New Sian,Saarland,C1L2S4,Bhutan
5004,Eberswalde,Jaén,N1B 6K7,Bahrain
5610,  South Tiffanytown  ,Australian Capital Territory,16586,Indonesia
5576,Petitjean,Palencia,0995,Irlande
5519,Murcia,Soria,87066,Britische Jungferninseln
5751,West Austin,Victoria,11619,Congo
6171,Vazqueztown,Louisiana,78533,Niger
6048,Jacksonside,Hessen,  24873  ,Finlandia
5120,,,99999,CAN
6115,Shaneburgh,Zaragoza,2989,Rumania
5832,Lake Whitney,Massachusetts,12280,Equatorial Guinea
5446,Geithain,Florida,2143,Japan
5872,West Pauline,Northern Territory,78435,Ukraine
6101,Sainte MatthieuBourg,Illinois,66115,France
5089,South Katherine,Madrid,A9C8R4,Myanmar
5403,Port John,Lleida,2659,India
5148,Stevenville,Hawaii,45961,Sweden
5115,Cuenca,California,89025,Cote d'Ivoire
5285,Córdoba,New South Wales,R1R 5N5,España
"Kathryn lock""",Studio 71j,25.763751,149.620643,True
5709,Lake Oliver,Saarland,46448,United States of America
  5782  ,New Christopherland,Bayern,0228,Tunisia
6047,Sainte Raymond,Pennsylvania,G53 3GA,Ecuador
  6455  ,Erikachester,Alaska,22810,Taiwan
"Ball port""",Apt. 220,29.2182565,1.010698,True
6430,Raymondbury123,West Virginia,89249,Chine (Rép. pop.)
6255,Lake Alexanderhaven,Ceuta,41537,Cayman Islands
6110,Hallland,Madrid,,CA
6130,Gomezmouth,Georgia,WN4 1WY,Luxembourg
5402,South Caleb,Pontevedra,17176,Guinée-Bissau
5959,Ginafort,Saarland,64183,San Marino
5442,North Joann,Castellón,T6V 1B8,French Southern Territories
5893,New Billy,Queensland,CV0M 4LU,Palau
6272,Martinezview,Zamora,P9X9E2,Jersey
6325,,La Rioja,,Marshallinseln
6198,TARAPORT,Washington,6923,France
  6399  ,Moreau,tarragona,17996,Faroe Islands
6261,Millschester,Victoria,01592,Mauritania
6205,Säckingen,La Rioja,N3J 1X2,Slovakia (Slovak Republic)
5804,North Lisachester,Baden-Württemberg,B0 4QJ,Pitcairn (Îles)
5859,Brownside,Tasmania,79937,St. Pierre und Miquelon
5833,Fallingbostel,Palencia,2619,Malawi
6118,Morrisshire,ILLINOIS,28227,Afghanistan
5393,Madrid,Cádiz,X8V5V7,Vereinigtes Königreich
  5459  ,Port Sherry,Victoria,9788,Martinique
6004,Lake Abigail,Australian Capital Territory,A1J1J1,Mexico
5526,Guipúzcoa,Alicante,35470,palestinian territory
5538,Mccoyhaven,Virginia,06185,Tajikistan
  5441  ,Unknown,New South Wales,,JM
5274,Gonzalezmouth,Nordrhein-Westfalen,2961,Albanie
,123,,,
,,,,
6436,Myersshire,Álava,90386,  Gambie  
5363,Kemnath,Saarland,06757,Sudáfrica
5385,LLEIDA,Lleida,29056,Pakistan
5607,South Stevenchester,Barcelona,40535,Singapur
6344,  Meiningen  ,Vermont,J8A 4B6,Serbia
6407,East Katelynhaven,  Delaware  ,37855,Bhutan
6162,East Barry,Bayern,42380,Trinidad and Tobago
5835,Donaueschingen,COLORADO,2088,Nordmazedonien
6444,Altötting,CUENCA,2513,Togo
6484,North Elizabeth,western australia,96653,Côte d'Ivoire
6499,Lake Lindseyborough,Iowa,12594,Nauru
5193,Melle,Queensland,89964,Hong Kong
5047,Vaughnmouth,Hessen,2911,Hong Kong
5416,Grevesmühlen,Soria,EH9 0ED,Serbien
5390,  Cádiz  ,Australian Capital Territory,99999,United Kingdom
6127,Terryborough,Saarland,2937,Niger
5217,Helmstedt,Huelva,68109,Thailand
6457,  Grahamfort  ,  New South Wales  ,2651,Pologne
5855,Lleida#,Hamburg,X3H2M9,España
6044,New Antonio,Valladolid,B9H6P2,Oman
6064%,Pontevedra,Hamburg,06938,Turkmenistan
,,,,
5175,,Tasmania,,Bulgaria
5160,北京,,M5H 2N2,1
6328,Youngtown,Oregon,ST8 0ER,Egipto
5549,South Christina,Melilla,07464,Israel
  5825  ,,South Australia,,Tajikistan
5614,Jasonland,Wisconsin,2622,Swaziland
5308,Zaragoza,Guipúzcoa,70281,Anguilla
5735,SOUTH KYLEPORT,Albacete,37876,COLOMBIA
5843@,Castellón,Badajoz,W60 2JB,Gibraltar
5167,Madisonhaven,Santa Cruz de Tenerife,89783,Dominican Republic
6243,Lübeck,Castellón,2994,Guam
5091,South Michaelport,Missouri,57882,Féroé (Îles)
5294,Jenkinsburgh,Rhode Island,ME9B 5SA,Émirats arabes unis
5161,Burgos,Mississippi,56548,French Polynesia
5184,South Robertside,Colorado,40597,Pays-Bas
5887,New Bruce,Northern Territory,M51 0BY,Norway
5677,Stephensstad,Bremen,S6H8R6,Guyana
"Hopkins glen""",,-0.663588,166.530922,True
5196!,  Sainte Paulettedan  ,La Coruña,44301,Lebanon
6411,Huelva,New South Wales,57631,Togo
5279,Port Rickyview,South Australia,A3E8H6,Cuba
6377,Thomasmouth,Valladolid,38029,Argentine
5397,Nabburg,Western Australia,51536,Trinidad y Tabago
5714&,Kaufmanfurt,Pennsylvania,E4G4Y4,United Kingdom
6481,East Connieborough,New York,23670,Mauritius
6356,Valladolid,Hessen,IP84 8TR,Kyrgyz Republic
5335,Port Joditon,South Australia,49416,Äußeres Ozeanien
6258,Suhl,Nordrhein-Westfalen,82368,Bermudes (Les)
6262,Jourdan,Las Palmas,2650,Angola
6143,North Shawnberg,Western Australia,10616,Mozambique
"Henry squares""",Puerta 6,-8.452485,63.804578,True
6033,South Connormouth,Mecklenburg-Vorpommern,03894,Tuvalu
5221,Port Oliver,Mecklenburg-Vorpommern,55976,Congo
5440,Schleiz123,,100-0001,
5564,Anneshire,Massachusetts,  50267  ,Guadeloupe
5935,East Rickystad123,Australian Capital Territory,23181,Saint Pierre and Miquelon
5655,Göttingen,New South Wales,08730,Guatemala
6428,East Brandon,Berlin,01279,Guatemala
5084,Patriciaburgh,Tasmania,28224,Somalia
5964,Robinsonport,León,07614,Nicaragua
5105,port paul,Maryland,4686,Etiopía
"Ryan valleys""",,-85.8001135,-69.360771,
5324,Lake Karenfort,Cantabria,V9X6L9,Allemagne
5912,Rathenow,New South Wales,33308,Suriname
5542,Pontevedra,Soria,M4 6BX,Irlanda
5713,Lelièvre,Rheinland-Pfalz,82984,Rwanda
5227,Michaelview,South Australia,00513,Tanzanie
5269,Lisaside,Wisconsin,31519,  Bulgarie  
,Unknown,,,QA
5726,St. Mariachester,Pontevedra,29422,Rumania
"Byrne avenue""",,  -28.468997  ,-60.92153,False
5435,Humbert,Tasmania,29418,Anguilla
6409,West Stephen,Pontevedra,T4L 4A8,Eritrea
5436,Dustinbury,Baden-Württemberg,49935,Honduras
5884,North Michael,Arizona,53920,Montenegro
5199,Las Palmas,Australian Capital Territory,K6S 3L6,Kyrgyz Republic
5098,Lake Audreyside,  Idaho  ,2650,  Liechtenstein  
6253,Katiemouth,Lleida,E1T 4YA,Guinea
,,,,GB
5237,Port Sharonburgh,Illinois,64119,Bolivia
5955,Lake Tina,New South Wales,52791,Macédoine du Nord
,Unknown,,,GW
6216,  Augsburg  ,Hessen,L2P 6Y7,Kazakhstan
5224,Deniseview,Cuenca,2979,Liban
6034,Donaueschingen,Cádiz,66953,Aruba
5045,Soria!,Guadalajara,80913,Sambia
6433,Wurzen,Victoria,H6N 2P1,Zimbabwe
5042,Madrid,Niedersachsen,2917,Korea
5231,Jaén,Delaware,47837,Hungary
  6116  ,Segovia,Australian Capital Territory,G09 4AD,Nicaragua
5112,Port Elizabethtown,Barcelona,42333,Bangladesh
6477,West Adam,Queensland,1596,Qatar
5703,Cuenca,Queensland,2932,Azerbaïdjan
5859,Brownside,Tasmania,79937,St. Pierre und Miquelon
5479,Port Davidfurt,Victoria,S3K 9E2,Niger
6491,Greenfurt,Queensland,KW8 5XD,Mauritius
6286,New Jacqueline,Oregon,C1Y 4J5,Fiji
6301,Jamesland,Massachusetts,31879,Eslovaquia
5633,Mcfarlandside,Zamora,2619,Nepal
5028,Regen,Western Australia,52991,Costa Rica
6005,MasseBourg,Kentucky,53741,Afganistán
5067,  Burgos  ,Asturias,2614,Guatemala
6479*,Paul,Massachusetts,S0 2TN,Egypt
5694,Lemaire,Mecklenburg-Vorpommern,N2S 5JR,Saint Barthelemy
5590,Tirschenreuth,Queensland,  20948  ,Bermuda
  6366  ,Córdoba,Tasmania,G6X4A8,Senegal
6073,Ourense,Northern Territory,08729,Liechtenstein
5868,Anthonyshire,Cádiz,C1T4R3,WESTERN SAHARA
5975,123,Thüringen,,Morocco
5928,North Duncan,Arizona,S2M3R4,Arménie
5243,West Clifford,Oregon,5315,Niger
"Thomas valley""",,12.4205045,-149.976726,True
5855,Lleida#,Hamburg,X3H2M9,España
5749,PORT RHYS,Northern Territory,B3T1K2,Vereinigte Arabische Emirate
5834,Las Palmas,Queensland,99197,  Andorra  
5853,South Briannafurt,Teruel,  9231  ,Morocco
5883,Hannoversch Münden,Indiana,04520,Japan
5472,Laroche,Hamburg,04522,Ukraine
5856,  Baleares  ,Queensland,LD4V 9DT,United Arab Emirates
5016#,Kington,South Dakota,2800,Sierra Leone
"Moore creek""",Apt. 805,-55.789104,-14.50506,
5127,Geraldineland,Ohio,HG3 1LU,Pays-Bas
6134,Port Donaldland,Bremen,A5T3J1,Bhutan
6295,PATTERSONBURGH,Granada,10744,Senegal
6441,Teruel,Baleares,36623,Bangladesh
5271,  sainte thérèsebourg  ,Berlin,20799,Liechtenstein
6086,Ludwigslust,Queensland!,S06 7ZZ,Japon
5101,Stephanieport,Kentucky,30174,Iraq
6058,Roche-la-Forêt,Australian Capital Territory,22721,Costa Rica
"Marilyn branch""",,-86.3909565,171.717156,
5572,Katietown,Hamburg,S6A5T1,Bosnie-Herzégovine
6445,Heatherton,Queensland,86597,Myanmar
5858,Málaga,Virginia,26974,Lebanon
6210,Port Jamesbury123,Victoria,E1 2AB,Réunion
6241,New Kevinstad,Soria,33508,Australia
5023,Port David,Western Australia,79868,Ukraine
6335,Descampsdan,Michigan,27904,REPÚBLICA DE MOLDOVA
5192,East Abigail,Victoria,68513,Guernsey
5821,Port Heather,Albacete,07368,Korea
6297,thomasborough,Castellón,M7J9L7,Slowenien
5730,bischofswerda,New South Wales,01218,Bahrain
5723,,Bavaria,,LB
5969,Tracyland,Asturias!,44539,Marshall Islands
5645,Huesca,Hessen,2637,Mauritius
6021,East Frankborough,Rhode Island,9999,Belgium
5029,Davidborough,Pennsylvania,14919,Australia
6169,South Oliverfurt,South Australia,60704,Färöer
6087,South Lynne,Australian Capital Territory,  0261  ,Yemen
5066,Ciudad,Georgia,H3G 8C8,República de Moldova
6226,New Patrickhaven,Santa Cruz de Tenerife,2923,Comoras
5380,Olivier,,45432,Deutschland
5958,JEFFREYVIEW,Santa Cruz de Tenerife,74299,Kenya
6307,West Spencer,Bremen,25139,New Caledonia
5036,Pricemouth,Sachsen-Anhalt,E5J 2J3,China
,, ,,
5653,Ahaus,Zamora,30165,Montenegro
"Pauline heights""",,68.8633375,-147.107882,
6099,Flöha,Tasmania,23039,French Southern Territories
5018,Jaén,New Mexico,  W54 3AH  ,Greenland
5187,North Charlotte%,Sachsen,7346,French Polynesia
5046,south amanda,Northern Territory,S9 7YF,Kyrgyz Republic
6488,Alicante,Tasmania,M4S8X8,Anguilla
5625,,Berlin,,Brunei Darussalam
5921,Sainte ZoéVille,Thüringen,25781,Finland
5260,North Alexandrahaven,,  63895  ,Samoa
6088,Castellón,Thüringen,27202,Marshall (Îles)
5323,Thomasfurt,Málaga,T5E 8E8,Niue
6287,  Port Clifford  ,Queensland,V9P 7E7,États-Unis
6203*,Brendaland,Victoria,42665,Saint-Kitts et Nevis
5484,West Victoriafort,Hawaii,94360,Congo
5658,BURGOS,Queensland,02649,Latvia
5079,Kulmbach,Hamburg,2920,Uzbekistan
  5635  ,Patriciashire,Tasmania,80046,Guinea
  6031  ,Lake Michaelberg,Santa Cruz de Tenerife,88508,Saint Kitts y Nevis
  5965  ,  Bertrand-sur-Carlier  ,Cuenca,68652,Wallis and Futuna
6474,Batesberg!,Michigan,22750,Mayotte
6030,Guadalajara,Ciudad,43428,St. Barthélemy
6440,,,,CA
5986,South Tina,Kentucky,KT36 8EL,Grenada
5256,South Brittany,Western Australia,33279,Puerto Rico
5933,New Donald,  Florida  ,18122,Iran
6257,Valencia,Western Australia,78135,Samoa
5502,  Las Palmas  ,Ourense,23740,Bouvet Island (Bouvetoya)
6207,Millsside,Brandenburg,BL6E 6UG,El Salvador
6322,Ravensburg,South Australia,E1L 6T4,Kazakhstan
5480,,,,  CAN  
5916,Lake Jessicafort,Mississippi,C6H2C7,Grönland
5245,melle,Iowa,2926,Bulgaria
6447,  Raymond-sur-Petitjean  ,Niedersachsen,L2M1L8,  Mozambique  
6438,Siegen,Mecklenburg-Vorpommern,B7M3V6,Turks- und Caicosinseln
5468,GEOFFREYPORT,New South Wales,P3C8C5,Equatorial Guinea
6279,New Triciaburgh,New Jersey,0935,Ägypten
5987,Port Tylerview,Oregon!,M98 4PQ,Togo
5621,Lake Richardfort,Victoria,WF7 5TQ,Congo
"Kimberley inlet""",,,,
5296,North Joel,Cantabria,2681,Myanmar
6201,Navarra,Vermont,78061,Uganda
6219,Adam,Berlin,02528,Western Sahara
6344,Meiningen,Vermont,J8A 4B6,  Serbia  
5252,Port Stanleychester,Granada,0942,Ecuador
5325,,Western Australia,,Burkina Faso
5002,  Michel-sur-Guilbert  @,Victoria,PE40 6PL,Cuba
5617,Robertview,Berlin,13756,Syrien
5273,Bremen,Northern Territory,97191,Afganistán
6461,Hünfeld,Tasmania,2677,Lithuanie
6392,Holzminden,Valladolid,68876,Hong Kong
5486,New Gabrielborough,Las Palmas,  2609  ,Guadeloupe
6195,Michaud-les-Bains,New Hampshire,W4 9FF,Gabon
5014,Stewartland,New Jersey,  72202  ,Mauritania
"Lauren haven""",,27.624274,111.637921,
5230,South Charliemouth,Granada,33662,Kyrgyz Republic
6049,Cottbus,South Australia,18709,Central African Republic
,,,,
  6197  ,ClémentVille,Arkansas,29561,Cameroon
"Collins streets""",,,,False
5326,North Brittanyberg,Saarland,49631,Angola
5620,East Angela,,36866,Iran
5927,ST. JENNIFER,South Australia,33161,  Bosnia and Herzegovina  
6427,Sainte Marthe,Western Australia,61724,Chile
6360,São Paulo,,100-0001,Unknown
5632,Sainte StéphaneBourg,HAMBURG,66271,Luxembourg
5198,Grafenau,Illinois,55231,Niger
5659,Myersport,Mecklenburg-Vorpommern,PL76 2UB,Botswana
5758,West Jenniferview,Victoria,5136,South Georgia and the South Sandwich Islands
6065,LefebvreBourg,Salamanca,72293,French Southern Territories
5505,Ronaldchester,Lleida,73758,Seychelles
5312,Hansenmouth,Australian Capital Territory,01160,Estonia
5514,Sheltonbury,Northern Territory,8319,Norfolk Island
5794,Loweberg,Tasmania,73300,San Marino
  5101  ,Stephanieport,Kentucky,30174,Iraq
6441,Teruel,Baleares,36623,Bangladesh
5122,Allain,Australian Capital Territory,37416,Martinique
"Pearson cliffs""",,,,
5167,Madisonhaven,Santa Cruz de Tenerife,89783,Dominican Republic
,,, ,
5220,West Thomas123,,43474,Luxembourg
5799,West Laura,Mississippi,HA15 7EP,Islandia
5490,north terrychester,NIEDERSACHSEN,248,
6206,South Isaac,Rheinland-Pfalz,K7V 6P7,Luxembourg
5948,Gay,Murcia,2994,Bosnia and Herzegovina
5587,Córdoba,Australian Capital Territory,14871,Groenland
5647,Lake Coltonland#,Alaska,07415,Timor-Leste
5034,West Alexis,South Australia,07647,Ghana
5303,New Carolynborough,Tasmania,E7T 3PQ,Macao
5058,Port Christopherchester,West Virginia,28098,Guinée-Bissau
6341,Lake Meghanville,Valencia,50730,Montserrat
5130,Lesliemouth,Navarra,15686,Ethiopia
  6107  ,Stonefort,Rheinland-Pfalz,G5B9N5,Guinea
6379,New Grahamview,Connecticut,27311,Montenegro
5298,Palencia,  Lleida  ,S6K 7K4,Canada
5837,Jaén,Maryland,51193,Sri Lanka
5372,Almería,Queensland,40125,Émirats arabes unis
6410,Granada,AL,,USA
5634,New Luke,Valladolid,RG6 6RD,Anguilla
5476,Ávila,Colorado,96179,Bhoutan
5481,West Tonyastad,Queensland,43836,Georgia
6367,South Joshualand,Sachsen,2679,República Dominicana
  5257  ,Williamsburgh,Bremen,G06 4TN,Dominica
5133,Toledo,Santa Cruz de Tenerife,18636,eslovenia
5178,Pelletier,Girona,W3 5JA,  Paraguay  
5925,,South Australia,,Sao Tome and Principe
5455,berlin,New South Wales,2697,Kokosinseln
5015,Schongau,Texas,37346,Venezuela
5567,East Gail,Baden-Württemberg,2645,Latvia
5277,east roger,Oregon,2698,Isle of Man
6002,North Richardhaven,Victoria,93740,Syrian Arab Republic
5351,Maillet,Nevada,  03105  ,brazil
6278,Jesusmouth,Castellón,04455,  Érythrée  
5267,West Steventon,North Dakota,44187,Indien
6496,Rostock,Victoria,RM0 1GD,República Checa
5552,Thibault,Northern Territory,P8X 8L4,Vanuatu
5984,Robertsfurt,Texas,L7H 7AG,Norvège
5097,Lewisside,Niedersachsen,L3 8JJ,Bolivia
,,  NA  ,, 
5616,Danielmouth,Palencia,SM7M 8ED,Oman
6263,Böblingen,Queensland,1851,Burkina Faso
5443,port diane,Western Australia,2974,  Japan  
"Wade knoll""",Apt. 531 ,,,False
5174,North Amandastad,Massachusetts,35801,Andorra
6312,Asturias,Mecklenburg-Vorpommern,25379,Sri Lanka
5329,Kinghaven,Sevilla,36885,Turkmenistan
6327,Valencia,South Carolina,63534,Grenada
"Hammond knolls""",,-60.044655,36.521408,False
5340,Toledo,,62620,Estonia
5937,Segovia,Guadalajara,18068,Botswana
  6039  ,Valencia,WESTERN AUSTRALIA,20222,Bosnia and Herzegovina
5860,Tanguy,,99969,Marshall (Îles)
6184,Lake Michael,Bremen,13073,Northern Mariana Islands
6165,Cuenca,Hamburg,60950,Guinea-Bissau
5295,East Danielberg,Madrid,B05 3SL,Nicaragua
5189,  Lake Bryanborough  ,Minnesota,30661,Nicaragua
5483,Ebersberg,South Australia,23920,Niederlande
5880,Teruel123,,SW1A 1AA,
5359,Williamland,Saarland,53286,Etiopía
"Watson path""",Apt. 720,48.8747325,-134.485043,
5826,Alicante,Australian Capital Territory,49279,Malasia
6458,Millerburgh,Alicante,04647,Brésil
,,,,
5675,Unknown,New South Wales,,Philippines
6003,Gros,Cuenca,2182,Czech Republic
5993,Greifswald,castellón,N17 2GN,Estonia
5255,Kimport,Cáceres*,2929,Portugal
5733,Roberttown,Schleswig-Holstein,18075,Botswana
5405,Hildesheim!,  Madrid  ,  2318  ,Gambia
5475,,Jaén,,canada
6373,Marty,Oregon,E8 8QF,Denmark
5106,New Arthurton,Australian Capital Territory,2613,Danemark
  5347  ,Cáceres,  Vizcaya  ,2922,French Southern Territories
  5429  ,Saarbrücken,Burgos,30136,Gabon
6117,Hardy-sur-Gérard,Utah,2955,Bhután
6487,Bautzen,Rheinland-Pfalz,NG5 3BF,Mozambique
6218,Sarahchester,Pontevedra,14632,Suriname
,,,,United States
5922,Mahenec,Schleswig-Holstein,57416,Italy
5579,South Rachel,Rheinland-Pfalz,24801,Bolivien
6492,Ellisberg,Madrid,  W1F 5ZS  ,Palästinensische Gebiete
5547,West Abbieshire,Jaén,C9K5S8,United States of America
5864,Lake Sherry,New Mexico,Y6G5J7,República Unida de Tanzanía
5070,east kyle,nt,685,
5983,West Cameron,Virginia,82634,Mayotte
,    ,,,
5838,Roding,Sevilla,40953,  Bouvetinsel  
6229,François,Melilla,95805,Sudan
5382,Patelmouth,Montana,BT9 3SD,Congo
"Williams burg""",,,,True
5775,,Ávila,,Gibraltar
"Sean isle""",,44.335404,125.73807,
5683,East Jenniferville,Jaén,39705,Micronesia
5044,Madrid,Florida,75439,Brasil
5244,Huelva,La Rioja,08899,Etiopía
6384,Lake Annmouth,Niedersachsen,28736,Gambia
"Davis streets""",,-40.815994,6.165153,
6043,St. Paige,Michigan,04933,Isle of Man
6468,Brookemouth,Niedersachsen,50812,Guatemala
"William haven""",Suite 415,,,True
5165,Bakerfort123,Alicante,JE2 0RP,Färöer
  5386  ,Lake Natasha,Saarland,2919,Colombia
5069,Marchal,Nordrhein-Westfalen,0259,Somalia
5475,,Las Palmas,,日本
6289,Graceville,La Coruña,l9t 9e4,Argentina
5943,Madrid,Hamburg,2603,Yemen
5270,Singletonport!,Bremen,,U.S.A.
5798,Boulay,Vizcaya,43034,Panama
6040,北京,,SW1A 1AA,
5595,nguyenside,Queensland,64550,Guatemala
5682,West Roy,Santa Cruz de Tenerife,75142,Marokko
5885,Nauen,Bayern,46577,Lesotho
5558,St. Karen,Arizona,G2H 7G2,Kenya
5865!,Guipúzcoa,León,05884,Angola
5823%,Mainburg,Palencia,54547,Bulgaria
"Smith way""",,,,True
5078,Bad Freienwalde,  Hessen  ,26645,Germany
5020,Warendorf,,S5N9R3,Italy
5818,Ciudad,Queensland,38985,Corée du Nord
5424,Ourense,Tennessee,R4Y4S5,French Guiana
6074,Sainte Léon,New South Wales,71826,Iran
5057,Konstanz,Schleswig-Holstein,77540,South Africa
5911,Vazquezbury,Mecklenburg-Vorpommern,s61 0ur,United States of America
5577,Lake Tommystad,Indiana,44577,Cape Verde
5408,South Jasonstad,Hamburg,53210,Indonesien
6456,Lippstadt,New Jersey,40681,Jersey
5615,Sandersview,baden-württemberg,84819,Djibouti
5711,  Cookmouth  ,Rheinland-Pfalz,B8X8E7,Panamá
6013,Granada,Toledo,40538,Deutschland
"Cooper burg""",Apt. 530,44.0085055,156.039058,
6283,Gifhorn,Baden-Württemberg,76511,Slowakei
5687,  North Ashley  ,Western Australia,84712,Jordanie
5177,Reynaud,Queensland,  46184  ,Oman
  5322  ,Saint Guynec,Tarragona,14859,Bahrain
6151,  Barkerport  ,West Virginia,G8G 3HA,Colombia
6296,Port Kathrynmouth,Pontevedra,  J9A 6M3  ,Turquía
5753,Ravensburg,La Coruña,08283,  Camerún  
5417,Badajoz,Bremen,R3M 8A1,Bangladesh
6253,Katiemouth,Lleida,E1T 4YA,Guinea
5456,East Kayla,Bremen,01851,Burundi
5213,  Saint Amélie  ,Colorado,10524,Vanuatu
5888,West Christina,Maine,75988,Gibraltar
6440,,,,CA
6119,Dachau,León,2903,Wallis and Futuna
5732,Lewisborough,Vizcaya,95814,Samoa
"Graham flat""",Apt. 730,5.407722,176.793798,
6396,North Erica,Missouri,9719,Costa Rica
5071,Sevilla,Bremen,48257,Cocos (Keeling) Islands
5871,Nathanton,Sachsen-Anhalt,34147,Afghanistan
5108,South Kevin,Western Australia,  74214  ,Israel
6420,South Traci,,06780,Barbados
6124,Girona,Northern Territory,DT9M 1FE,Saint Barthelemy
5053,New Derek,Huesca,92617,Japon
5667,Christophermouth,New York,4086,Sudan
5842,Cuenca,Murcia,90624,Lesotho
"Brown village""",Apt. 413,-23.351462,174.968919,False
5998,BURGOS,PENNSYLVANIA,  T7V1H4  ,Dominica
5176,East Stacy,Albacete,G30 1QB,Turkey
6175,#,Maine,,Sweden
6105,Fosterchester@,Mississippi,17444,Montenegro
5698,Rileyfurt,Castellón,E6 7FR,Santo Tomé y Príncipe
5918,Sullivanshire,Castellón,22124,Liechtenstein
6043,St. Paige,Michigan,04933,Isle of Man
5869,Tuckerport,Texas,74692,Belice
5717,West Victoriatown,Cádiz,17996,Tajikistan
,123,,,1
6242,Jefferymouth,Louisiana,2608,Portugal
6338,Madrid,Thüringen,S3R 9B5,Philippinen
5702,Bad Freienwalde,  Huesca  ,30461,Russian Federation
5642,New Elliott,Delaware,68809,Demokratische Republik Kongo
6017,East Terry,  Hessen  ,M9S 3R2,  Benin  
6393,Miesbach,tasmania,2920,Maldives
5485,Fabre,Brandenburg,N2 1FL,Liberia
5784,Kronach,Hawaii,89716,Seychelles
5102%,South Carl,Valencia,47525,  NAURU  
5561,North Ianland,Tasmania,80120,croacia
5606,  Port Gerald  ,Northern Territory,H4A 5V7,Kamerun
5836,New Tonya,Schleswig-Holstein,71161,bahamas
6137,Port Alyssaland,Murcia,20401,Chipre
  5437  ,East Louisfurt,Tasmania,49581,St. Vincent und die Grenadinen
5926,Chrétien,South Australia,  M7K5L1  ,Slovénie
5909,Baxterburgh,New South Wales,N2T 7J1,Groenland
5901,Sevilla,Córdoba#,N32 7GQ,Aruba
,,,,CAN
5824,East Ritaport,Kansas,16844,Nicaragua
5989,Abbottfort,  Álava  ,17454,Djibouti
5776,Roger,New South Wales,M26 9XB,Nigeria
5202,Walkershire,Bremen,3816,Macao
