customer_id,gender,date_of_birth,account_status,address_id,city,state_province,postal_code,country,account_created_at,last_login_date,is_active
1617,  Male  ,1957-07-17 00:00:00,Blocked,ADDR_5617,North Brooke,Colorado,A8J 2M4,Sao Tome and Principe,2024-07-07 22:41:47.392000,2025-06-24 05:29:18.324198,False
1972,Female,2003-05-07 00:00:00,Active,ADDR_5972,Hannahtown,NJ,B9A 1TX,Somalia,2024-10-18 07:18:17.037000,2025-01-14 10:26:44.285000,True
1613,Female,1961-02-14 00:00:00,Active,ADDR_5613,Millerchester,NSW,SG26 0WR,Romania,2025-06-15 04:36:07.994000,2025-10-06 08:55:43.873000,False
1585,Male,,Active, ADDR_5585 ,Lake Johnberg,Colorado,1546,Chile,1694642334,,False
1331,Prefer not to say,1986-01-21 00:00:00,Active,ADDR_5331,Grahamland,  ACT  ,97841,Bhutan,2021-10-01 14:13:03.140000,2024-11-29 07:18:12.886000,False
1465,prefer not to say,,Active,ADDR_5465,Bondland,  Wisconsin  ,2578,Slovakia (Slovak Republic),2020-10-31 06:43:04.403000,,False
1761,Prefer not to say,2002-12-03 00:00:00,Active,ADDR_5761,South Julieton,Tasmania,G4S 2T3,Fiji,2024-12-01 11:47:15.240000,2025-03-08 12:55:12.712000,True
1309,Other,1981-01-24,Inactive,ADDR_5309,Lake Mario,AZ,96560,Djibouti,2024-02-08 16:34:10.225000,2025-09-01 18:54:40.722000,False
1216,Other,1966-11-06 00:00:00,Blocked,ADDR_5216,Lake Nicholas,QLD,E7G2S2,Jamaica,  2023-02-28 12:34:48.238490  ,2023-05-14 04:45:15.196000,True
1033,Male,1989-08-28 00:00:00,Active,ADDR_5033,East Marcberg,  TAS  ,7847,Bolivia,2025-01-16 03:51:42.368000,2025-05-11 18:38:15.248000,True
1961,Prefer not to say,1964-02-11 00:00:00,Blocked,ADDR_5961,Smithhaven,TAS,Y3P2L4,Montserrat,2025-05-21 10:39:49.839000,2025-09-07 23:30:06.823000,True
1745,Male,1988-06-14 00:00:00,Inactive,ADDR_5745,Port Brendan,MICHIGAN,43591,Samoa,2020-12-30 21:08:41.620000,2024-05-21 14:12:34.178000,True
1644,Prefer not to say,1991-09-25 00:00:00,Blocked,ADDR_5644,Port Anita,Louisiana,S4B 0ZP,Macao,  2023-11-28 15:58:57.090022  ,2024-10-22 19:54:32.004000,True
  1240  ,,,,ADDR_5026,,,2641,,2024-03-01 19:52:10.878000,,
1592,Female,1950-05-30 00:00:00,Inactive,ADDR_5592,Port Jennifertown,Queensland,2011,solomon islands,2020-10-30 20:20:35.446000,2025-01-19 00:51:38.172000,True
1786,Male,1985-06-15 00:00:00,Active,ADDR_5786,Vincentshire,SA,18289,United Arab Emirates,2024-10-03 08:37:00.629000,  2024-10-30 07:09:28.827526  ,False
1987,Male,1953-06-06 00:00:00,Active,ADDR_5987,South Jared,MS,27207,Liechtenstein,2024-04-24 15:06:28.968000,2025-01-15 01:07:27.878000,  True  
1724,Other,1993-07-12 00:00:00,Inactive,ADDR_5724,Lake Leah,Ohio,CT4E 4WA,Falkland Islands (Malvinas),2023-01-19 13:26:10.469000,2023-11-22 06:36:39.050000,False
1323,Male,1989-08-18 00:00:00,Active,ADDR_5323,Phyllismouth,CA,S5T8S3,Saint Kitts and Nevis,2021-07-16 20:11:40.877000,2024-01-21 18:00:50.551000,False
1558,Prefer not to say,1982-03-03 00:00:00,Active,ADDR_5558,West Michael,North Dakota,  2676  ,Dominica,2025-01-17 03:12:23.008000,2025-09-19 12:50:27.314000,False
1220,,07/12/1987,Active,ADDR_5220,Howardton,,E7N6G5-0000,Western Sahara,  2021-01-14T12:44:06.453784  ,2026-07-13 22:45:07.482000,
1469,Female,1963-07-31 00:00:00,Inactive,ADDR_5469,port brandon,NSW,13932,Korea,2023-10-22 21:17:50.147000,2024-10-22 06:25:10.498000,True
1373,Other,1999-04-13 00:00:00,Active,ADDR_5373,Rebeccahaven,TAS,02195,Rwanda,2021-12-29 02:10:02.204000,2022-10-31 05:57:12.958000,true
1717,Male,1962-08-09 00:00:00,Blocked,ADDR_5717,Silvaview,SA,B5 9PS,Guernsey,2021-10-27 00:27:06.603000,2024-11-25 09:56:43.285000,True
1631,Female,1960-10-07 00:00:00,Blocked,ADDR_5631,Laneville,Northern Territory,2698,Mauritius,2025-07-27 02:42:22.055000,2025-09-22 02:42:15.312000,False
1887,Female,1994-02-12 00:00:00,Active,ADDR_5887,North Tombury,New Mexico,BH08 2WJ,  Kenya  ,2021-09-08 20:25:01.785000,2022-12-24 08:04:22.377000,True
1860,,10-01-1978,Blocked,ADDR_5860,South Danielchester,,05286,Nicaragua,2021-08-18 15:34:13.586000,2022-09-28 20:03:05.340000,
1752,Other,  2000-02-28  ,Active,ADDR_5752,Bennettburgh,Idaho,2618,Montenegro,2023-01-07 02:23:42.404000,2023-04-03 11:40:21.778000,False
1751,Other,1976-02-06 00:00:00,Inactive,ADDR_5751,Hurstport,Connecticut,S7K 6V1,Iraq,  2022-11-30 20:02:53.028039  ,2024-05-16 10:04:13.841000,True
1964,Other,2006-07-28 00:00:00,Active,ADDR_5964,Christinefort,Texas,0832,Lao People's Democratic Republic,2021-05-16 06:39:50.641000,2022-09-24 11:29:39.051000,False
1929,MÃ¡lÃ©,1976-03-05 00:00:00,Blocked,ADDR_5929,Port Samanthaton,NT,G6 6ZJ,Cuba,2025-01-02 05:10:55.207000,2025-07-08 18:44:48.768000,True
1769,Female,1958-06-22 00:00:00,Inactive,ADDR_5769,Aliport,NT,2603,Afghanistan,2025-07-15 06:55:49.044000,2025-07-21 15:23:41.998000,True
1520,,08/07/1947,0,ADDR_5386,lake alexamouth,,2981,United States,2021-05-22 01:03:47.195000,Never,
1160,,19740603,1,ADDR_5106,PORT AMBER,,V8A2C6,USA,  2023-10-20 14:52:10.055488  ,2024-10-21 13:08:49.516000,
1394,Female,1963-03-12 00:00:00,Active,ADDR_5394,Carriefort,NT,J9X1L8,United Kingdom,2021-01-14 18:33:44.029000,2024-05-11 12:24:26.460000,True
1478,Male,2005-03-29 00:00:00,Blocked,ADDR_5478,Floydshire,Victoria,2267,United Arab Emirates,2023-05-16 06:27:17.528000,2025-06-10 22:02:51.518000,False
1075,male,,Blocked,,Lake Stephaniefort,Illinois,,Poland,,,False
1311@,Other,1956-10-03 00:00:00,Inactive,ADDR_5311,Knightstad,VIC,2391,Slovenia,2021-04-14 01:52:31.126000,2022-04-27 15:49:57.867000,True
1232,Male,1994-03-18 00:00:00,Inactive,ADDR_5232,New Paul,NT,X8V5V7,Cote d'Ivoire,2025-04-03 00:41:55.324000,2025-09-15 17:23:04.469000,False
1467,Male,1959-10-01 00:00:00,Inactive,ADDR_5467,Grahamton,NE,06026,Tunisia,2023-05-19 21:12:01.080000,2024-03-31 10:34:04.895000,True
1493,Female,1979-04-20 00:00:00,Inactive,ADDR_5493,North Arthurside,TAS,ST5X 2JX,Uzbekistan,2024-10-09 08:41:37.441000,  2024-12-22 14:54:52.367276  ,False
1726%,Prefer not to say,1982-11-24 00:00:00,Active,  ADDR_5726  ,East Scott,New York,B41 7XG,Guinea-Bissau,2023-09-24 20:53:09.062000,2024-07-06 23:43:48.540000,TRUE
1633,Male,1955-06-19 00:00:00,Active,ADDR_5633,  New Susanburgh  ,WI,49181,Turkmenistan,2023-11-17 11:32:03.490000,2024-05-15 09:24:38.987497,True
1888,Prefer not to say,2005-04-03 00:00:00,Active,ADDR_5888,Simpsonside,Maine,  2978  ,Burundi,2023-03-27 13:58:13.926000,2025-05-20 14:24:17.654000,False
1189,Prefer not to say,1987-02-12 00:00:00,Blocked,ADDR_5189,Millsland,VIC,97681,Bahrain,2025-08-27 17:09:13.197000,2025-09-05 18:45:54.362000,True
1071,Prefer not to say,2005-09-29 00:00:00,Inactive,ADDR_5071,Nicolaview,Tasmania,G8A 3TN,Svalbard & Jan Mayen Islands,2024-02-22 18:46:56.553000,2025-03-07 00:23:09.310000,True
1639,  Female  ,1955-05-30 00:00:00,Active,ADDR_5639,East Bruce,Wisconsin,SS6 4TG,Comoros,2025-03-08 07:54:26.815000,2025-03-28 01:23:50.234000,True
1399,1,,,,,AZ,,,,,No
1989,Other,1970-09-04,Inactive,ADDR_5989,Kellyview,Northern Territory,C8X 5S8,Tonga,2021-06-19 12:08:58.454000,2022-11-14 19:04:11.423000,False
1525,Unknown,,Inactive,,Williamland,TAS,,United States Virgin Islands,,,False
1401,Female,1975-06-24 00:00:00,Blocked,ADDR_5401,Suzanneland,NT,W3G 0NG,Norfolk Island,2024-03-14 00:24:06.435000,2025-03-01 21:49:42.501000,False
1928,  Prefer not to say  ,1961-12-21 00:00:00,Active,ADDR_5928,Lake Heather,WA,2659,Guatemala,2025-01-15 11:37:06.455000,2025-07-15 21:58:08.538000,False
1583,Male,  1969-07-24  ,Active,ADDR_5583,Stephanieside,Tasmania,50023,Solomon Islands,2021-05-13 03:27:39.508000,2024-01-24 01:09:09.828000,True
1202,MALE,2003-05-21 00:00:00,Blocked,ADDR_5202,East Logan,Northern Territory,G6V 7L5,New Zealand,2023-05-13 21:16:18.810000,2025-07-09 07:35:13.775000,True
1105,Prefer not to say,,Inactive,addr_5105,Mcdowellview,Rhode Island,,Palau,2021-01-07 21:03:50,,False
1911,Male,  1990-01-14  @,Blocked,ADDR_5911,Lesleyshire,Australian Capital Territory,7412,United Kingdom,2022-05-28 03:43:23.277000,2022-06-07 05:11:36.363000,False
1349,Prefer not to say,1981-10-24 00:00:00,Active,ADDR_5349,Alvarezside,TAS,G4T9V3,Equatorial Guinea,2020-12-09 17:10:54.686000,2023-12-30 13:04:57.934000,True
1727,Prefer not to say,  1997-08-19  ,Active,ADDR_5727,West Staceystad,AZ,2590,Morocco,2023-12-30 00:19:33.963000,2024-08-29 15:20:17.017000,False
1235,Other,1968-05-19 00:00:00,Inactive,ADDR_5235,Johnfort,  Tasmania  ,2998,Greece,2023-08-14 07:13:01.198000,2025-08-11 12:12:44.457000,False
  1577  ,Male,1966-10-14 00:00:00,Active,ADDR_5577,Prattland,MO,2920,Bhutan,2022-11-22 08:17:38.441000,2025-04-10 23:28:35.299000,False
1385,Other,1987-08-22&,Inactive,addr_5385,Lake Jill,Victoria,,Honduras,2024-12-28 14:37:38,1754424833,False
1304,Other,1963-02-05 00:00:00,Active,ADDR_5304,Fitzpatrickbury,Victoria,M6H3S4,Burkina Faso,2023-07-21 00:34:18.904000,2024-03-25 06:44:01.601000,False
1063,Prefer not to say,  1969-03-31  ,Inactive,ADDR_5063,West Deborah,ND,M6 1HY,Lesotho,2025-02-15 14:58:29.957000,2025-04-28 21:27:15.160000,True
1457,Prefer not to say,1957-02-21 00:00:00,Blocked,ADDR_5457,Bartonmouth,WY,L8 8UR,Austria,2023-06-23 03:48:52.939000,2025-04-25 17:37:43.412406,True
1058,Other,  1988-06-02  ,Inactive,ADDR_5058,  South Kurtfurt  ,TAS,G72 9QS,Saudi Arabia,2024-08-03 02:22:20.482000,2025-03-19 15:17:57.088000,False
,,,,,,,,,,,
1647,Female,1959-02-18 00:00:00,Active,  ADDR_5647  ,Phillipschester,Indiana,2613,Svalbard & Jan Mayen Islands,2023-02-18 22:29:04.559000,2024-08-01 07:52:43.507000,True
1417,  Other  ,1959-03-10 00:00:00,  Active  ,ADDR_5417,East Frankberg,New Hampshire,2085,Italy,2020-12-12 00:51:35.334000,2023-08-22 14:42:16.350000,False
1659,Male,1963-06-24 00:00:00,Inactive,ADDR_5659,Christineberg,IN,A7V 2S5,Brunei Darussalam,2024-01-10 01:24:16.626000,2024-09-23 21:42:24.512637,  False  
1825,O,,Inactive,,West Amyside,Pennsylvania,,Tajikistan,,,True
1083,Male,1971-06-18 00:00:00,Active,ADDR_5083,West Joshuaport,AS,N6K 4SJ,Ecuador,2025-05-27 08:18:15.711000,2025-07-28 18:00:24.621609,False
1569,Female,1982-01-06 00:00:00,Inactive,ADDR_5569,South Jody,ID,M5T9A9,Malawi,2020-11-02 05:41:09.676000,2020-12-09 19:01:58.958000,False
1681,  Male  *,1959-02-20 00:00:00,Inactive,ADDR_5681,Lake Charlesmouth,PW,M7E 2PR,San Marino,  2021-02-06 01:24:04.478371  ,2025-05-09 11:12:05.612000,False
1103,Male,1993-11-06 00:00:00,blocked,ADDR_5103,Crystalburgh,NV,H2H 3V7,Iraq,  2025-08-09 16:08:25.022168  ,2025-08-09 23:14:08.456000,False
1480,,,,ADDR_5335,   ,,  91632  ,,2021-03-28 04:34:39.083000,,
1384,Male,1978-06-09 00:00:00,Inactive,ADDR_5384,Paulstad,Utah,J3E 4T6,Rwanda,2023-04-04 06:17:50.995000,2023-05-15 22:56:15.890000,False
1092,Other,1964-02-09 00:00:00,Active,ADDR_5092,East Jessica,  Australian Capital Territory  ,E6V 2G4,  Ghana  ,  2023-12-17 14:16:55.775840  ,2025-06-15 12:05:17.551000,False
  1452  ,Female,1980-07-22 00:00:00,Inactive,ADDR_5452,Leeville,Victoria,JE9W 1RU,Tuvalu,2022-05-27 18:51:02.466032,2023-08-10 21:25:18.758000,True
1906#,Female,1984-01-24 00:00:00,Inactive,ADDR_5906,West Amy,Tasmania,01886,Uganda,2021-12-22 12:43:16.402000,2025-07-20 15:30:54.773000,False
1721,Female,  1982-07-02  ,active,ADDR_5721,  North David  ,California,M5N 2K6,Solomon Islands,2025-06-05 20:31:40.622000,2025-07-12 17:55:37.942000,True
1795,Prefer not to say,,  Blocked  ,ADDR_5795,Matthewton,OH,2955,Honduras,2022-07-04 03:00:31.077000,,  True  
1211,Female,1973-01-07 00:00:00,Inactive,ADDR_5211,West Keithborough,QLD,N9W 2NR,  Syrian Arab Republic  ,2024-10-04 09:30:22.058000,2025-05-24 02:11:26.265000,False
1352,Male,  1983-03-10  ,Inactive,ADDR_5352,Doughertymouth,Hawaii,R4Y 3X8,Saint Kitts and Nevis,2021-08-27 18:16:01.336000,2022-12-26 20:35:22.238000,True
1206,  Male  *,1980-03-31 00:00:00,Blocked,ADDR_5206,Port Lisaburgh,AZ,K9G9V2,Lao People's Democratic Republic,  2021-03-05 09:28:51.766026  ,2022-07-23 12:50:29.422144,True
1098,Male,1955-09-21 00:00:00,Inactive,ADDR_5098,East Ryanmouth,Mississippi,X1R4E6,Nepal,2021-09-01 02:15:34.773000,2024-01-30 12:39:47.436000,False
1489,Prefer not to say,1966-07-06 00:00:00,Blocked,ADDR_5489,Ahmedland,Northern Territory,T6N9L5,Burkina Faso,2021-07-21 09:42:09.249000,2022-12-05 17:45:51.661000,  False  
1336,MALE,1963-11-02 00:00:00,Inactive,ADDR_5336,New Phillip,SA,J3H 7L9,Liechtenstein,2024-03-16 09:49:05.734000,2025-03-26 02:08:35.770000,False
1118,Male,2001-06-25 00:00:00,Active,ADDR_5118,Hayesport,TAS,2640,Egypt,  2024-05-04 09:48:45.186459  ,2024-09-26 19:50:34.055000,False
1615,Other,,Blocked,ADDR_5615,West Jonathan,SA,E4E 9V9,Marshall Islands,2023-02-05 09:58:51.364000,,True
1443,Other,2005-07-30,Active,ADDR_5443,Morganhaven,New South Wales,47196,Guinea,2022-09-20 03:19:27.329000,2024-05-21 17:00:01.209000,False
1756,prefer not to say,1958-07-26 00:00:00,Active,ADDR_5756,West Oscarchester,TN,M6Y 9K7,Timor-Leste,2024-12-09 10:01:10.229000,2025-04-21 12:35:11.634000,False
1763,Male,1972-03-27 00:00:00,Inactive,ADDR_5763,Port Christopher,TN,2911,Gibraltar,2022-10-26 21:08:24.028000,2025-08-17 13:19:57.985000,True
1131,Female,1959-09-19 00:00:00,Inactive,  ADDR_5131  ,Michaelfort,TAS,L3T4H2,Spain,2023-07-22 22:52:02.333000,2023-12-29 03:55:33.573000,False
1854,Male,  1956-10-31  ,  Inactive  ,ADDR_5854,Port Steven,TAS,30170,Taiwan,2025-05-06 20:11:47.310000,  2025-08-24 19:50:06.300315  ,True
1858,Male,1991-11-20 00:00:00,Inactive,ADDR_5858,East Lisafurt,New South Wales,2032,Senegal,2022-07-14 01:02:43.642000,2024-10-24 13:18:42.114000,True
1626,Female,2004-03-10 00:00:00,Inactive,ADDR_5626,Jonesberg,MH,3790,Ukraine,2024-10-06 21:02:41.792000,2025-05-13 17:35:57.190000,True
1812,Prefer not to say*,1964-03-30 00:00:00,Inactive,ADDR_5812,Nancystad,NT,N55 9QU,SYRIAN ARAB REPUBLIC,2022-08-04 02:30:00.106000,2024-09-03 11:58:04.922000,True
1871,Female#,1967-07-20 00:00:00,Blocked,ADDR_5871,Lake Natashaberg,NT,2682,Armenia,2024-03-11 23:56:31.649000,2024-04-29 04:25:00.048000,False
1901,Female,1973-02-04 00:00:00,Active,ADDR_5901,East Brian,NSW,0924,Korea,2022-11-14 19:37:34.018000,2025-03-13 08:16:09.592000,False
1533,Male,  1948-11-01  ,Inactive,ADDR_5533,East Veronicamouth,TAS,SL9 2BQ,Barbados,2021-01-28 03:07:03.647000,2023-10-03 06:29:24.656000,False
1116,Female,  1991-10-30  ,Inactive,ADDR_5116,South Mohamedton,HI,K7L 8S7,Germany,2022-09-23 02:22:43.981000,2024-05-11 09:09:22.429000,False
1956,Prefer not to say,2003-06-14 00:00:00,Inactive,ADDR_5956,Collinsborough,California,90092,  Denmark  ,2024-11-14 21:05:04.306000,2025-08-01 23:08:30.690000,False
1941,Other,1973-09-23 00:00:00,Active,ADDR_5941,South Christopherburgh,Michigan,OX6Y 5XS,Northern Mariana Islands,2020-12-28 05:32:47.675000,2021-07-30 16:04:15.552000,False
,,,,,,,,,,,
1126,Female,2005-07-17 00:00:00,Inactive,ADDR_5126,Port Dustinchester,QLD,B9R 5R1,Northern Mariana Islands,2022-12-22 10:35:51.235975,2025-05-11 21:21:35.516000,True
  1333  ,Other,1960-08-27 00:00:00,Inactive,ADDR_5333,Maryton,ky,W8H 3PT,Malaysia,2025-05-21 03:24:07.291000,2025-08-29 17:29:46.032000,False
1359,Male,2003-03-18 00:00:00,Active,ADDR_5359,West Charles,NT,G5J 9SL,Venezuela,2023-02-20 17:22:11.407000,2024-02-13 06:22:11.977000,True
1653,Prefer not to say,1992-03-02 00:00:00,  Active  ,ADDR_5653,South Dylanhaven,SA,10365,Mauritius,2022-11-23 05:47:17.683000,2024-12-20 03:10:04.559000,True
,,,,,,,,,,,
1824,Prefer not to say,1979-12-20 00:00:00,blocked,  ADDR_5824  ,Gallagherfurt,Western Australia,51327,Czech Republic,2022-05-27 13:41:38.760000,2024-09-07 18:14:42.604000,FALSE
1283,Other,1961-01-10 00:00:00,Inactive,ADDR_5283,Kathrynmouth,ACT,R8S6G9,Holy See (Vatican City State),2024-03-10 15:01:34.002000,2024-08-10 03:53:04.527000,False
1489,Prefer not to say,  1966-07-06  ,Blocked,ADDR_5489,Ahmedland,Northern Territory,T6N9L5,Burkina Faso,2021-07-21 09:42:09.249000,2022-12-05 17:45:51.661000,False
1571,Female,1954-04-14 00:00:00,Inactive,ADDR_5571,North Marcuschester,OR,R4K8S3,China,  2024-02-06 12:49:20.358758  ,2024-03-03 18:09:39.289000,False
1413,Male,1958-07-30 00:00:00,blocked,ADDR_5413,Wattsville,NT,AB8B 2DN,Saudi Arabia,2022-04-17 20:51:53.638000,2024-03-07 20:36:59.772000,True
1225,2,,Active,,Lake Christopher,UT,,Belarus,,,False
1598,Male,1990-11-29 00:00:00,Active,ADDR_5598,Abbottfort,NSW,AL9A 5HW,Angola,2023-07-03 23:31:56.701000,2023-10-22 16:54:32.267000,False
1954,Female@,1947-09-05 00:00:00,Inactive,ADDR_5954,Tomstad,Oklahoma,2640,Kazakhstan,2023-02-22 05:53:54.729000,2025-07-22 05:40:02.078000,False
1402,Male,1990-06-08 00:00:00,Inactive,ADDR_5402,Annafort,TAS,2693,PORTUGAL,2025-04-30 21:35:30.736000,2025-08-12 21:53:46.958000,TRUE
  1411  ,FÃ©mÃ¡lÃ©,1947-02-13 00:00:00,Inactive,ADDR_5411,Gutierreztown,WI,V1J5L4,Portugal,2024-10-30 15:49:10.756000,2025-08-29 04:29:24.363000,True
1151,Prefer not to say,2006-10-03 00:00:00,Active,ADDR_5151,BLACKTON,Maine,T5H1S9,Kyrgyz Republic,2021-03-25 22:53:29.455000,2022-01-18 13:27:28.087678,False
1916,Female,1977-09-20 00:00:00,  Blocked  ,ADDR_5916,New Tylerland,QLD,L43 6PX,French Polynesia,2025-03-09 22:10:24.239000,  2025-07-22 13:04:17.667539  ,True
1474,Prefer not to say,1990-10-06*,Active,ADDR_5474,Mathewtown,SA,2640,Turks and Caicos Islands,2024-05-29 15:37:04.410000,2025-04-30 13:49:06.852000,FALSE
  1261  ,Prefer not to say,1971-03-20 00:00:00,Blocked,ADDR_5261,Tracyfurt,CA,Y7E 2Y6,Guyana,2024-09-01 16:53:43.958000,2025-08-19 20:09:02.970000,True
1725,M,1948-08-24 00:00:00,Active,,Lake Gareth,South Australia,,Thailand,,2025-02-06 09:59:01,False
,,,,,, ,,,,,
1856,Prefer not to say,2004-03-28 00:00:00,Inactive,ADDR_5856,ALECMOUTH,Vermont,T5A 8M1,Israel,2023-08-23 08:02:49.814000,2025-05-02 21:57:30.519000,True
1708,Prefer not to say&,1957-11-26 00:00:00,Blocked,ADDR_5708,Lake Julie,FM,2920,French Southern Territories,2022-06-22 10:11:38.931000,2022-12-28 14:16:54.541000,True
1264,Male,1966-01-25 00:00:00,Inactive,ADDR_5264,West Cliffordfort,AL,2674,Vietnam,2025-03-29 15:54:59.220000,2025-04-09 22:49:59.170000,True
1621,FEMALE,1996-08-26 00:00:00,Active,  ADDR_5621  ,North Timothytown,Illinois,M9J 4E3,Mauritius,2023-04-19 01:55:29.202000,2023-05-10 11:16:27.606000,False
1372,Female,1993-05-22 00:00:00,Inactive,ADDR_5372,St. Kent,Ohio,99362,Turkey,2025-07-11 17:53:42.490000,2025-08-15 22:29:44.530000,True
1710,Prefer not to say,1979-10-19 00:00:00,Active,ADDR_5710,Chandlershire,  Delaware  ,J7M3T6,Taiwan,2024-07-10 00:04:45.045000,2025-01-04 08:47:05.530000,True
1388,Female,1983-09-30 00:00:00,Blocked,ADDR_5388,Laurenton,Connecticut,1906,Togo,2024-08-03 16:14:59.554000,2025-04-05 11:21:18.257000,False
1003,Other,1958-03-04 00:00:00,Active,ADDR_5003,Wilkersonmouth,IA,  R3P9K8  ,Saudi Arabia,  2025-01-31 08:05:11.945914  ,2025-07-09 11:47:07.079000,  True  
1879,Female,1952-12-17 00:00:00,Active,ADDR_5879,Lake Oliviaview,  WA  ,WC9W 9ZF,Bosnia and Herzegovina,2024-04-04 16:49:48.041000,2025-08-24 07:52:36.248000,True
1904,Male,1996-09-05 00:00:00,Inactive,ADDR_5904,Lisastad,  VIC  ,G77 0LP,Guadeloupe,2024-04-22 13:47:27.819000,2024-08-17 21:43:53.303000,True
1348,Male,1988-07-06 00:00:00,Inactive,ADDR_5348,Ashleyborough,South Australia,79750,United States of America,2024-03-03 08:01:59.326000,2024-03-06 07:16:18.403000,False
1069,Female,1945-07-21,Active,ADDR_5069,  Maxwellside  ,TX,2642,Gabon,2023-03-31 08:00:36.298000,2023-09-02 02:39:03.833000,False
1045,Female,,Inactive, ADDR_5045 ,Lake Diane,Wyoming,X7Z 1C3,Somalia,  1742187992  ,,False
,, ,, ,,, ,,,,
1207,Female,1993-03-14 00:00:00,Inactive,ADDR_5207,Lake Dorothyburgh,montana,2935,Saudi Arabia,2023-11-24 23:50:25.614000,2024-07-16 11:44:26.772000,True
1289,Female,  1954-06-10  ,Blocked,ADDR_5289,Matthewshire,Queensland,2296,Wallis and Futuna,2025-08-31 15:18:14.701000,2025-09-17 07:23:22.782000,False
1865,Other,  1978-03-21  ,Blocked,ADDR_5865,Collierton,  ID  ,B4 8EU,Yemen,  2023-12-02 21:08:53.082129  ,2025-07-06 06:03:09.084000,True
1920,,08/13/1995,1,ADDR_5355,victoriashire,,S4A1A2,United States,2021-07-16 17:11:09.789000,2025-08-05 13:56:20.961000,
1047,Female,1967-08-05 00:00:00,Active,  ADDR_5047  ,Lake Shannon,Tasmania,N6F 3EA,Luxembourg,2025-05-07 02:27:04.404000,2025-06-17 10:24:31.999356,False
,, ,,,,,,, ,     ,
1141,male,1986-03-23 00:00:00,Inactive,ADDR_5141,West Jeffreyland,NSW,0905,SWAZILAND,2024-10-01 05:59:07.119000,2025-08-06 17:25:40.852000,False
1938,Prefer not to say@,1960-11-02 00:00:00,Active,ADDR_5938,South Amber,West Virginia,86901,Iceland,2022-07-03 09:51:27.451000,2024-04-25 06:28:52.563000,True
1884,Other,2003-03-10 00:00:00,Inactive,ADDR_5884,South Erica,ACT,  2991  ,Chile,2025-04-23 23:17:27.925000,2025-08-14 04:43:07.848000,False
1463,Male,1970-03-08 00:00:00,Inactive,ADDR_5463,Mauriceside,Maine,88144,Latvia,2022-04-26 18:23:34.349000,2025-04-21 21:33:49.463000,True
1680,,19531012,active,ADDR_5391,PHILLIPSBERG,,2521,VC,2022-06-05 14:30:38.841000,2024-04-24 04:20:29.365000,
1416,Male,1962-01-31,Blocked,addr_5416,New Brendahaven,SA,M9 6EF,Congo,2023-03-18 18:37:18.362000,2024-03-16 03:35:58.933000,True
1623,Other,1991-09-05 00:00:00,Blocked,ADDR_5623,New Kaylee,NSW,N97 5QL,Honduras,2024-08-04 03:15:00.194000,2024-10-12 21:20:11.209000,True
1204,Male,1981-07-16&,Blocked,ADDR_5204,South Samantha,Wyoming,M6E 2R6,Antarctica (the territory South of 60 deg S),2023-01-30 06:26:50.870000,  2024-04-21 20:11:21.808649  ,  True  
1378,Male,1978-07-03 00:00:00,Blocked,ADDR_5378,Lake Michael,ACT,0877,Bahrain,2020-11-21 04:15:40.891000,2023-08-16 10:33:43.919000,False
1190,Male,  1976-02-08  ,Active,ADDR_5190,North Alexanderland,MS,M9E 8C8,FRENCH POLYNESIA,2023-03-26 02:03:51.963000,2024-08-12 01:03:43.497000,True
1406,Male,2000-06-02 00:00:00,Inactive,ADDR_5406,South Caleb,Florida,EC1N 5DS,Sao Tome and Principe,2023-03-30 02:43:18.825000,2024-07-28 10:14:38.321000,True
1272,Other,1957-08-16 00:00:00,Active,  addr_5272  ,St. Jesse,  Tasmania  ,  2472  ,Colombia,2021-09-21 16:28:59.414000,2025-07-20 01:58:42.101000,False
1656,Prefer not to say,1962-03-12 00:00:00,Blocked,ADDR_5656,Hernandezborough,Iowa,2997,Finland,2021-06-05 00:08:12.635000,2023-11-23 10:39:18.501000,True
1387,Prefer not to say,1991-04-17 00:00:00,Inactive,ADDR_5387,South Kaylamouth,FL,H4P1T7,Cape Verde,2023-04-23 02:35:02.062000,2023-10-06 04:55:03.430000,False
1329,Other,1970-09-07 00:00:00,Active,ADDR_5329,Rosston,Western Australia,40938,Ireland,2023-08-23 07:13:01.643340,2024-10-14 18:15:35.489000,False
1245,Male,1982-02-10 00:00:00,Active,addr_5245,New Jason,  NT  ,,  Ecuador  ,2021-08-29 23:56:09,1738216539,False
1091,Prefer not to say,1947-03-03 00:00:00,Blocked,ADDR_5091,New Jeffery,QLD,SP2 0AF,Singapore,2025-01-04 15:13:15.492000,2025-09-30 22:23:48.062000,False
1012,Prefer not to say,1967-09-21 00:00:00,active,ADDR_5012,Cindyville,  South Australia  ,2928,Congo,2024-02-08 02:02:19.070000,2025-03-28 12:57:15.902000,False
1808,Other,1971-01-14 00:00:00,Blocked,ADDR_5808,Johnberg,Australian Capital Territory,G1V6G4,Uzbekistan,2023-11-25 10:22:50.710000,2024-02-06 22:52:17.602000,True
1573,Prefer not to say,1972-08-21 00:00:00,Inactive,ADDR_5573,Lake Abigail,Victoria,S5G 3J2,Saint Barthelemy,2024-10-27 13:43:20.061000,2024-11-22 19:32:46.631000,False
,,07/18/1947,INACTIVE,,,,,EC,,2025-03-13 14:34:09,
