session_id,customer_id,session_start,session_end,device_type,referrer_source,pages_viewed,products_viewed,conversion_flag,cart_abandonment_flag
D04D2764,  CUST_1128  ,2025-10-11 21:50:23.074000,2025-10-11 21:51:23.074000,Desktop,Direct,1,1,False,True
71275260,CUST_1884,1758669109,2025-09-21 19:19:12.073000,,Google Ads,-5,3,Y,False
3F592D3E,CUST_1246,2025-10-08 08:48:23.151817,2025-10-08 09:24:23.152000,  Desktop  ,Direct,23,5,True,False
73198B4F,CUST_1447,2025-09-17 17:41:23.134000,2025-09-17 18:47:23.134000,Mobile,Instagram,  11  ,5,False,True
A57F596C,,2025-10-11 09:03:23.162000,2025-10-11 09:13:23.162000,Desktop,Google Ads,4,0,False,False
5C2C0061,,2025-09-29 16:16:23.181000,2025-09-29 17:12:23.181000,Tablet,Organic Search,10,5,False,True
F97D3E50,CUST_1767,,2025-09-19 01:38:23.816000,,Facebook Ads,,10,No,False
  E790E1D7  ,  CUST_1335  ,2025-10-07 06:55:23.074000,2025-10-07 07:53:23.074000,Mobile,Facebook Ads,8,0,False,False
641D5EB3,CUST_1265,2025-10-04 04:59:23.084000,2025-10-04 05:06:23.084000,Mobile,Social Media,2,0,False,False
9AA34C1B,,2025-10-05 15:55:23.103000,2025-10-05 16:44:23.103000,Tablet,Google Ads,22,13,False,True
94C3E3C6,CUST_1119,2025-10-14 21:51:40.440000,2025-10-14 22:21:40.440268,Deskop,Google Ads,0,1,Maybe,False
03F9BEC0,,2025-09-22 20:24:23.183000,2025-09-22 21:00:23.183000,Desktop,Social Media,20,5,False,True
E4C5DEA4,,2025-10-10 08:13:23.120000,  2025-10-10 08:15:23.120252  ,Mobile,Facebook Ads,2,0,False,False
518D3A10,,  2025-09-17 12:18:23.209138  ,2025-09-17 12:40:23.209000,Tablet,Organic Search,10,3,False,False
E124BF76&,CUST_1652,2025-10-07 15:05:23.114000,2025-10-07 16:32:23.114000,Mobile,Referral,23,7,False,  False  
  B9AC5BD2  ,,  2025-10-05 04:21:23.073862  ,2025-10-05 04:22:23.073862,Desktop,Organic Search,2,1,True,False
56967F1B,,  2025-09-29 11:41:23.078454  ,2025-09-29 11:45:23.078000,Desktop,Direct,2,1,False,True
147C0942,CUST_1714,2025-10-15 01:36:07.199000,2025-10-15 02:16:07.199000,Deskop,Facebook Ads,0,9,,True
CAC9A034,cust_1560,2025-10-05 01:09:23.175000,2025-10-05 03:01:23.175000,Mobile,Instagram,10,4,False,False
D594AED4,,2025-10-05 05:17:23.117000,2025-10-05 07:17:23.117000,Desktop,Email Campaign,22,12,True,False
8DF8499E,CUST_1320,2025-10-08 00:25:23.206000,2025-10-08 00:44:23.206000,Desktop,Google Ads,7,1,False,True
73FACF9F,CUST_1990,2025-10-04 00:33:23.109000,2025-10-04 00:44:23.109000,Game Console,Direct,2,1,False,False
11F5901C,CUST_1501,2025-10-11 11:25:23.135000,2025-10-11 11:36:23.135000,Mobile,Referral,4,1,True,False
CB5347B3,CUST_1799,2025-10-11 17:13:23.105000,  2025-10-11 17:26:23.105179  ,Mobile,Social Media,3,0,False,False
449CFC8B,CUST_1064,2025-10-06 10:20:23.153272,2025-10-06 10:45:23.153000,Mobile,Instagram,8,2,False,False
8C798618,,09-10-2025 03:39,2025-09-15 16:03:46.041000,Cell,Google Ads,Few,0,,False
03104EF9,CUST_1425,2025-09-27 07:26:23.065000,2025-09-27 07:30:23.065000,Mobile,Organic Search,1,1,False,True
ABA0F577,,2025-10-06 22:58:23.159000,2025-10-06 23:03:23.159000,Tablet,Google Ads,5,1,False,False
B4284FDE,CUST_1921,2025-10-11 17:59:23.198000,2025-10-11 19:17:23.198000,Mobile,Google Ads,12,2,False,True
9B427B88,,2025-10-11 10:00:23.158000,2025-10-11 10:11:23.158000,Mobile,Google Ads,4,1,False,True
A758A72E,,,2025-10-08 01:35:19.032000,,Organic Search,,2,False,True
70F75A73,CUST_99999,2025-09-21 05:16:23.179000,,Mobile,,5,,False,
F0389097,CUST_1993,2025-10-04 10:43:23.197000,2025-10-04 10:48:23.197000,desktop,Email Campaign,5,2,False,False
  ACBA3A0E  ,,  2025-09-22 04:37:23.050415  ,2025-09-22 04:42:23.050000,Desktop,Organic Search,5,3,  False  ,True
D237F8CF,CUST_1982,2025-10-07 16:30:23.191000,2025-10-07 17:17:23.191000,Mobile,Facebook Ads,27,15,True,  False  
9BD21416,,,  2025-09-15 15:37:39.930717  ,,Organic Search,,3,,True
3CCAEAE1,CUST_1031,2025-10-10 00:47:23.204000,2025-10-10 00:57:23.204000,Desktop,Organic Search,5,1,False,False
77D0B8A6,,2025-10-16 08:35:37.119000,2025-10-16 09:02:37.119000,Moblie,Direct,0,7,,False
CC13E185,,2025-10-09 13:18:23.197437,2025-10-09 13:20:23.197000,Tablet,Email Campaign,1,1,False,False
E1DE915A,CUST_1637,2025-10-08 08:57:23.210000,2025-10-08 09:28:23.210000,Mobile,YouTube,30,9,False,True
8D3756C7,,2025-10-05 18:32:23.209000,2025-10-05 19:00:23.209000,  Desktop  ,Email Campaign,8,0,False,False
CF9ABF48,,2025-10-06 08:48:23.139000,2025-10-06 08:49:23.139000,Desktop,Direct,1,0,False,False
7276FAA1,CUST_1630,2025-10-10 17:28:23.092000,  2025-10-10 17:57:23.092103  ,Desktop,Email Campaign,  8  ,1,False,False
54B7C258,CUST_1877,2025-09-15 08:58:23.145000,2025-09-15 09:18:23.145000,Tablet,Facebook Ads,  10  ,5,False,True
  EC42C73E  ,CUST_1773,2025-10-09 21:26:23.086000,2025-10-09 21:33:23.086000,  Desktop  ,Google Ads,2,0,False,False
45825F94,,2025-09-26 15:52:23.170000,2025-09-26 15:57:23.170337,Mobile,Instagram,3,0,False,FALSE
EF0B66AE,,2025-09-23 07:47:23.098000,2025-09-23 07:20:23.098000,Desktop,,12,,False,
E8058025,CUST_1788,2025-10-05 23:54:23.200000,2025-10-05 23:56:23.200164,Smart TV,Google Ads,2,0,False,False
62054A0C,  CUST_1253  ,2025-10-11 00:00:23.051000,2025-10-11 00:14:23.051000,Smart TV,Referral,3,0,False,False
8F80AFB1,,2025-10-11 17:29:23.206000,2025-10-11 17:35:23.206000,Mobile,Facebook Ads,2,1,False,True
6C5CE419,CUST_1899,2025-09-29 03:06:23.163000,2025-09-29 03:10:23.163000,Desktop,Instagram,1,0,False,False
2DF876CC,CUST_1779,2025-09-12 13:55:23.209000,2025-09-12 14:07:23.209000,  Desktop  ,Organic Search,4,2,False,True
82C86996,,09/19/2025 10:51,2025-09-28 13:04:40.585000,MOBILE,Direct,Few,6,,False
  86E44591  ,CUST_1574,2025-10-11 21:32:23.051000,2025-10-11 21:36:23.051000,Desktop,Organic Search,  2  ,0,False,  False  
A0BA59B8,,2025-10-09 19:00:23.191000,2025-10-09 19:08:23.191000,Desktop,FACEBOOK ADS,4,0,FALSE,False
049F5AC8,CUST_1204,2025-10-11 20:11:23.168000,2025-10-11 20:20:23.168000,Mobile,,3,1,False,False
936B5A4E,CUST_1597,2025-10-11 15:02:23.198000,  2025-10-11 15:03:23.197703  ,Desktop,Facebook Ads,1,0,False,False
2F067B67,CUST_1088,2025-10-10 16:21:23.121000,2025-10-10 16:32:23.121000,Mobile,Social Media,3,1,  False  ,False
0F3F2D53,CUST_1748,1758451476,2025-09-14 21:32:16.404000,Unknown,Instagram,-4,0,Y,False
9FE6786D,,2025-10-04 01:27:23.138000,2025-10-04 02:03:23.138000,Desktop,Direct,19,3,False,  False  
  NULL  ,,,,,, ,, ,
7D837448,CUST_1143,  2025-10-11 17:20:23.142146  ,2025-10-11 18:03:23.142000,Desktop,Organic Search,22,2,False,  True  
  0B38F425  ,CUST_1109,2025-10-07 19:26:23.217000,2025-10-07 19:27:23.217000,Desktop,Direct,2,0,False,False
F96D9F7F,,2025-10-10 15:41:23.141000,2025-10-10 15:59:23.141000,Desktop,Email Campaign,6,1,False,False
CC4BA537,CUST_1559,2025-10-11 21:05:23.134178,2025-10-11 21:12:23.134000,Tablet,Organic Search,3,0,False,false
F665FB72,CUST_1644,2025-10-09 03:34:23.115000,2025-10-09 05:10:23.115000,Desktop,Direct,12,7,False,TRUE
9A772D5A,CUST_1779,2025-10-04 10:29:23.173000,2025-10-04 10:39:23.173000,Mobile,Facebook Ads,4,0,False,False
4856A18E,,2025-10-09 03:13:23.208000,2025-10-09 03:26:23.208000,Desktop,Instagram,3,1,False,True
, ,, ,,,,,,  NA  
9C72AF29,CUST_1149,2025-10-04 22:13:23.136000,2025-10-04 22:33:23.136000,Mobile,LinkedIn,8,4,False,True
11E5B02A,CUST_1988,2025-10-11 08:11:23.200000,2025-10-11 08:14:23.200000,Desktop,Organic Search,1,0,False,  False  
3F7C1EF0,CUST_1496,2025-10-04 07:03:23.120000,2025-10-04 07:29:23.120000,Desktop,Referral,5,0,False,False
032C13F7,CUST_1708,2025-10-09 19:46:23.179000,2025-10-09 20:28:23.179000,Mobile,Display Ads,21,2,False,False
0E6CFFD8#,,2025-10-08 22:52:23.157000,2025-10-08 22:53:23.157000,Mobile,Display Ads,2,0,False,False
C2D0CCDC,CUST_1020,2025-10-08 19:34:23.196000,2025-10-08 19:47:23.196000,Mobile,Direct,5,2,False,TRUE
37E62BB0,CUST_1892,1759328392,2025-09-19 22:46:09.189000,Crawler,direct,-2,6,1,False
86D4C19E*,CUST_1221,2025-10-11 12:19:23.101175!,2025-10-11 12:21:23.101000,Desktop,Facebook Ads,2,  0  ,False,False
BBD9C5A5,CUST_1567,2025-10-11 19:05:23.096000,2025-10-11 19:33:23.096000,Mobile,Instagram,4,1,False,True
A0CF130D,CUST_1083,2025-10-10 02:05:23.210000,2025-10-10 02:08:23.210000,Mobile,Instagram,2,1,False,True
BB3813B4,CUST_1142,2023-12-18 20:23:26.674000,2023-12-18 20:51:26.674000,Desktop,Organic Search,10000,3368,False,False
6CB7EC6F,,2025-10-06 10:31:23.185000,2025-10-06 10:48:23.185000,Desktop,Direct,5,0,False,False
A1850215,CUST_1936,2025-10-08 21:40:23.152000,2025-10-08 22:03:23.152000,Tablet,Instagram,6,  1  ,False,True
9AE5A832,CUST_1025,2025-09-16 16:22:23.189000,2025-09-16 16:27:23.189000,Mobile,Social Media,3,1,False,  False  
CDF2568C,CUST_1779,2025-10-11 08:14:23.089000,2025-10-11 08:34:23.089000,Desktop,Facebook Ads,9,4,False,False
5E903574,CUST_1447*,  2025-10-09 20:08:23.181275  ,2025-10-09 20:13:23.181275,Tablet,Direct,4,2,True,False
2B5A4917,CUST_1065,  2025-10-11 20:42:23.128762  ,2025-10-11 21:07:23.129000,Desktop,Social Media,8,1,False,True
  F54771A9  ,CUST_1771,2025-09-14 09:12:23.116000,2025-09-14 09:15:23.115863,  Desktop  ,Google Ads,2,0,False,False
C2A6BD09,CUST_1519,2025-10-07 05:08:23.146000,2025-10-07 05:41:23.146000,Mobile,  Organic Search  ,11,5,False,False
795DD5D6,CUST_1755,2025-09-28 12:29:23.092000,  2025-09-28 12:48:23.092315  ,Desktop,Social Media,8,1,  False  ,True
32FC24E7,CUST_1036,2025-10-09 09:42:23.061000,2025-10-09 09:43:23.061000,Mobile,Referral,1,0,False,False
2AD86908,CUST_1335,  2025-10-11 07:26:23.212293  ,2025-10-11 07:31:23.212000,Mobile,Google Ads,4,0,False,False
6268D04F,,2025-09-17 18:54:23.056000,2025-09-17 18:58:23.056000,Mobile,Email Campaign,2,1,False,True
662A611A,,2025-10-11 20:48:23.148000,2025-10-11 21:47:23.148000,Mobile,Email Campaign,29,15,False,False
3B7FD73A,,2025-10-04 05:03:23.053000,2025-10-04 05:14:23.053000,Mobile,Social Media,2,1,True,False
2274BFE7,CUST_1736,,,,google,,,False,N
518AB9F9,CUST_1727,2025-10-10 21:28:23.088000,2025-10-10 21:33:23.088000,Mobile,Referral,3,0,False,False
47068f59,CUST_1743,2025-10-09 23:07:23.138000,2025-10-09 23:35:23.138000,Tablet,Email Campaign,7,  0  ,False,False
189C117F,,2025-10-11 23:34:23.152000,2025-10-11 23:49:23.152000,DESKTOP,Facebook Ads,6,2,False,False
8A7383BA,CUST_1239,2025-10-11 03:49:23.133000,2025-10-11 04:20:23.133000,Desktop,Social Media,19,10,False,true
3994DE7D,CUST_1002,2025-10-07 19:50:23.086000,,Desktop,Organic,6,,False,False
218D6654,,2025-10-16 15:54:16.754000,2025-10-16 16:17:16.754000,Deskop,Direct,0,4,,  True  
20F3BE56,CUST_1985,2025-10-07 17:36:23.187000,2025-10-07 17:46:23.187000,Mobile,Referral,  3  ,1,False,False
A2C8EBCB,CUST_1171,2025-10-08 09:36:23.098000,2025-10-08 10:13:23.098000,Desktop,Direct,27,2,False,True
1A2C3FCF,CUST_1041,2025-10-09 00:13:23.125000,2025-10-09 01:12:23.125000,Mobile,Email Campaign,15,  2  ,False,False
7F9CC248!,,2025-10-08 09:46:23.184000,2025-10-08 10:29:23.184000,  Mobile  ,Direct,30,5,False,False
AE9C70E3,  CUST_1462  ,2025-10-07 17:52:23.181000,2025-10-07 17:56:23.181000,Mobile,Direct,1,0,False,False
9067C6D4,CUST_1269,2025-10-09 19:01:23.048000,  2025-10-09 19:08:23.048318  ,Smart TV,Direct,2,1,  FALSE  ,False
AB9DD908,,2025-10-10 10:21:23.099000,2025-10-10 10:36:23.099000,Mobile,Facebook Ads,10,1,False,False
53EF75AF,,2025-10-11 14:52:23.201000,2025-10-11 14:57:23.201000,Mobile,Facebook Ads,2,0,False,False
  C83C48B8  ,  CUST_1277  ,2025-09-15 15:49:23.115000,2025-09-15 16:15:23.115000,Smart TV,Email Campaign,8,1,False,False
DB9F7B03,,2025-10-11 16:30:23.107000,2025-10-11 16:49:23.107000,Tablet,Affiliate,9,5,false,False
f3c713e4,CUST_1886,2025-10-09 12:28:23.044000,2025-10-09 12:33:23.044000,Mobile,Social Media,5,1,False,False
76496668,,2025-10-11 20:31:23.058000,2025-10-11 20:35:23.058000,Mobile,Direct,1,1,False,False
585D225B,,  2025-10-01 08:46:23.159900  ,2025-10-01 09:40:23.160000,Mobile,Referral,8,  1  ,False,False
,,,,,,,,,
80A7B0DE,,2025-10-04 18:28:23.182000,2025-10-04 18:33:23.182000,Mobile,Affiliate,5,0,False,False
B9C2CDF9,,2025-10-11 22:53:23.100000,2025-10-11 23:05:23.100000,Mobile,Direct,  2  ,0,False,False
5034F1EB,CUST_1932,2025-10-11 23:35:23.108000,2025-10-11 23:57:23.108000,Desktop,Organic Search,4,1,False,True
69360552,  CUST_1529  ,2025-09-25 17:23:23.177000,2025-09-25 17:41:23.177000,  Desktop  ,Direct,4,1,False,False
94932605,,2025-10-04 04:12:23.174000,2025-10-04 04:28:23.174000,  Desktop  ,  Organic Search  ,8,4,False,True
0EB34BE9,,  2025-10-11 06:44:23.157596  ,2025-10-11 06:48:23.158000,Desktop,Direct,1,0,False,False
B23DDB51,,2025-10-10 19:41:23.045523@,2025-10-10 20:11:23.046000,Mobile,Social Media,22,9,True,False
93596781,CUST_1285,2025-10-08 19:00:23.217000,2025-10-08 19:03:23.217000,Mobile,YouTube,  1  ,1,  false  ,True
AAAE4FB8,,2025-10-06 21:28:23.189000,2025-10-06 21:29:23.189000,Mobile,  Display Ads  ,2,0,False,False
5F9AD481,CUST_1891,2025-10-05 15:49:23.173000,2025-10-05 16:03:23.173000,Smart TV,Organic Search,5,0,False,False
49DFD6BC,CUST_1741,,,,Gogle Ads,,46,True,N
B4D11CC8,CUST_1634,2025-10-04 21:08:23.181000,2025-10-04 21:18:23.181000,Desktop,  Email Campaign  ,3,1,False,False
6C89C475,,2025-10-11 03:21:23.068000,2025-10-11 03:24:23.068000,desktop,Facebook Ads,2,1,False,False
B49CEE75,CUST_1317,2025-10-10 01:50:23.205000,  2025-10-10 02:48:23.204946  ,Mobile,Instagram,26,6,False,True
938308AE,CUST_1118,2025-10-10 11:44:23.201000,2025-10-10 11:49:23.201000,  Desktop  ,Referral,5,1,True,False
DAE2930C,CUST_1905,2025-10-08 15:35:23.157000,2025-10-08 17:10:23.157000,  Desktop  ,Instagram,9,1,True,False
521DDA27,CUST_1138,1758766577,2025-10-09 04:36:22.330000,Bot,YouTube,-3,8,true,False
30848D8A,CUST_1465,09/20/2025 07:53,2025-10-10 18:02:36.074000,Mobile Phone,  Direct  ,Many,7,,False
520EAC82,CUST_1487,2025-10-11 19:42:23.151000,2025-10-11 20:14:23.151000,Desktop,Organic Search,9,5,True,False
A9CE4820,  CUST_1271  ,09/17/2025 08:57,2025-10-05 16:21:50.605000,Smartphone,,Many,6,,True
3E8B1B44,CUST_1527,2025-10-11 21:50:23.055000,2025-10-11 22:58:23.055000,Desktop,Direct,11,6,False,False
7B9F37E7,CUST_1592,2025-10-11 11:20:23.194000,2025-10-11 12:34:23.194000,Mobile,Direct,19,9,TRUE,False
D542CC12,,2025-10-11 19:42:23.214000,2025-10-11 19:57:23.214000,Mobile,Facebook Ads,5,2,False,  False  
5A19FF6F,CUST_99999,2025-10-06 05:59:23.048000,,  Mobile  ,,7,,False,
01112BE9,CUST_1138,2025-09-22 16:18:23.126000,2025-09-22 16:23:23.126000,Tablet,Facebook Ads,5,2,False,true
C053446D,,2025-10-08 08:18:23.056840,2025-10-08 10:07:23.056840,Desktop,Email Campaign,9,0,False,  False  
  B4B2FA5C  ,,2025-10-02 08:41:23.203386,2025-10-02 08:50:23.203000,Desktop,Facebook Ads,  3  ,0,False,False
46F05738,,,,,Search,,,  1  ,N
1111ECF9,CUST_1955,2025-10-09 17:02:23.206000,2025-10-09 17:06:23.206000,Desktop,Organic Search,2,0,False,False
095A6637,,2025-10-04 19:37:23.134000,2025-10-04 19:40:23.134000,Mobile,Referral,2,1,False,False
  67D5D350  ,INVALID,2025-10-16 12:37:04.355000,2025-10-16 11:54:04.355000,  Deskop  ,,0,Several,pending,
B489911C,CUST_1707,2025-09-21 15:33:23.179000,2025-09-21 15:37:23.179000,Desktop,Google Ads,  2  ,1,FALSE,True
9584BA04,,2025-10-11 06:11:23.096000,2025-10-11 06:44:23.096000,Mobile,Display Ads,15,9,False,False
D5EB3F86,,  2025-10-11 01:24:23.075265  ,2025-10-11 01:35:23.075000,Smart TV,  Referral  ,4,0,  False  ,False
  29724D78  ,CUST_1023,2025-10-10 08:44:23.145000,2025-10-10 08:51:23.145000,Mobile,Social Media,4,1,False,False
F899E0DE,,2025-10-05 09:18:23.168000,2025-10-05 09:25:23.168000,Mobile,Instagram,4,1,False,True
9ED85A40,,2025-10-11 03:07:23.093000,2025-10-11 03:18:23.093000,Tablet,Direct,3,1,False,  False  
77610873,CUST_1926,2025-09-19 12:26:23.137000,2025-09-19 12:30:23.137000,Game Console,Email Campaign,2,  0  ,False,False
ED0AB5CF,  CUST_1553  ,2025-10-11 01:05:23.098218%,2025-10-11 01:10:23.098000,Desktop,Organic Search,2,0,False,False
B0191F42,,2025-10-04 19:23:23.127000,2025-10-04 19:28:23.127000,Desktop,Organic Search,4,1,False,false
4A1CEAE1,CUST_1920,2025-10-11 00:06:23.069000,2025-10-11 01:01:23.069000,Desktop,Direct,10,4,False,False
3FF8427D,,2025-09-25 16:43:23.086000,2025-09-25 16:46:23.086000,Desktop,  Google Ads  ,1,1,True,False
16DDC85C,CUST_1833,  2025-10-10 23:59:23.182212  ,2025-10-11 00:01:23.182000,Desktop,Facebook Ads,2,0,False,False
64976e8f,CUST_1728,2025-10-06 10:44:23.142000,2025-10-06 11:12:23.142000,Desktop,  Google Ads  ,4,2,True,False
C4468CC7,,2025-10-06 06:47:23.125000,2025-10-06 07:03:23.124571,Tablet,Direct,6,1,False,True
FED356FD,CUST_1650,2025-10-11 23:16:23.111000,2025-10-11 23:20:23.111000,Desktop,Referral,2,0,False,False
09589C71,,2025-09-11 14:04:23.200000,2025-09-11 14:53:23.200000,Desktop,Email Campaign,21,1,False,False
9058B4D1,CUST_1034,2025-10-11 06:34:23.212000,2025-10-11 06:36:23.212000,Mobile,Facebook Ads,1,1,False,False
B74BD668,CUST_1778,2025-10-04 11:44:23.198000,2025-10-04 11:53:23.198000,Mobile,YouTube,  5  ,0,False,False
4027441F,CUST_1700,2025-09-28 16:52:23.182000,2025-09-28 17:17:23.182000,Desktop,Organic Search,7,4,False,False
089736CD,CUST_1917,2025-10-11 05:12:23.086000,2025-10-11 05:41:23.086000,Desktop,DIRECT,5,3,True,  False  
62F0DD16,,2025-10-09 23:44:23.179000,2025-10-10 00:04:23.179000,mobile,Facebook Ads,8,4,True,False
21132548,,2025-10-01 20:53:23.212000,2025-10-01 21:05:23.212000,Desktop,Instagram,2,0,False,False
CA887356,CUST_1832,2025-10-04 13:23:23.204000,2025-10-04 14:09:23.204000,Mobile,YouTube,11,5,False,False
4B4EE0E8,,  2025-09-24 12:48:23.206272  ,2025-09-24 12:57:23.206000,Tablet,Direct,3,0,False,False
E3956490,CUST_1973,2025-09-12 04:27:23.117000,,Tablet,Search,7,,False,False
00A73FBA,,2025-10-05 14:05:23.188000,2025-10-05 14:32:23.188000,Desktop,Facebook Ads,10,2,False,False
,,,,, ,, ,, 
EB098828,CUST_1083,2025-10-05 16:28:23.154000,,Desktop,google,4,,False,False
894A288D,CUST_1712,2025-10-11 20:13:23.087000,2025-10-11 20:29:23.087000,Mobile,Facebook Ads,7,2,False,False
70028D75,,2025-10-11 15:30:23.213000,2025-10-11 15:33:23.213000,Desktop,Email Campaign,1,1,False,False
  C5F595C2  ,CUST_1154,2025-09-18 14:59:23.171000,2025-09-18 15:41:23.171000,Desktop,Instagram,8,0,False,False
281AB2FC,,2025-10-07 12:47:23.151000,2025-10-07 12:59:23.151000,Desktop,Direct,4,2,False,False
AD51C7F3,,2025-10-11 09:46:23.200000,2025-10-11 10:00:23.200000,Desktop,Organic Search,5,3,False,True
617912C3,CUST_1457,2025-10-04 08:44:23.207000,2025-10-04 08:48:23.207000,Smart TV,Organic Search,2,0,False,  False  
F309ED55,CUST_1030,2025-10-11 18:33:23.118000,2025-10-11 18:47:23.118000,Mobile,Instagram,2,0,False,False
  306EC5CC  ,CUST_1809,2025-10-11 02:17:23.106000,2025-10-11 02:34:23.106000,Mobile,Social Media,4,2,False,True
c5de9f68,INVALID,2025-10-11 18:52:23.166000,2025-10-11 18:26:23.166000,Mobile,,14,  N/A  ,False,
D6BC45D1,CUST_1073,2024-10-11 14:18:53.872000,2024-10-11 14:20:53.872000,Desktop,,999,63,False,False
D57B0DFA,,2025-10-10 12:40:23.070000,2025-10-10 12:52:23.070000,mobile,Facebook Ads,2,1,False,False
5A8EDF6C,CUST_1468,2025-10-07 05:36:23.124000,2025-10-07 05:40:23.124000,Desktop,Organic Search,1,1,False,False
9FEDC88C,CUST_1097,2025-10-11 00:00:23.170000,2025-10-11 00:25:23.170000,  Desktop  ,Facebook Ads,5,3,False,True
DA1BF0F7,CUST_1097,2025-10-11 06:22:23.178410,2025-10-11 07:03:23.178000,Mobile,Google Ads,30,  17  ,  False  ,True
5E6B2F35,,2025-10-07 07:16:23.096000,  2025-10-07 07:29:23.095667  ,Desktop,Instagram,4,2,False,False
DD88DF8B,,2025-10-07 21:34:23.195000,2025-10-07 21:54:23.195000,Desktop,Facebook Ads,5,3,False,True
4C9B9276,CUST_1054,09/19/2025 22:46,2025-09-21 06:21:23.468000,Cell,YouTube,Few,0,,False
  333E8D17  ,,2025-10-11 07:16:23.081000,2025-10-11 07:21:23.081000,Desktop,Google Ads,2,1,False,False
CA69E88C,CUST_99999,30-09-2025 02:29,,Smartphone,,Single,,,
2BB80821,CUST_1108,2025-10-11 03:17:23.043000,2025-10-11 03:22:23.043000,Smart TV,Referral,2,1,False,True
64AAD7A8,CUST_1597,2025-10-09 08:12:23.162000,2025-10-09 08:36:23.162000,Tablet,TikTok,7,4,False,  True  
9e26e63a,  CUST_1381  ,2025-10-01 12:02:23.118000,2025-10-01 12:26:23.118000,Mobile,Instagram,4,2,false,True
9DEB247A,,2025-09-26 15:53:23.158000,2025-09-26 16:16:23.158000,Desktop,Direct,10,1,False,  False  
97717DBA,CUST_1563,2025-09-29 17:42:23.151000,2025-09-29 17:53:23.151000,Desktop,Facebook Ads,5,1,False,False
  5253C1AB  ,  CUST_1474  ,2025-10-09 23:53:23.140000,2025-10-09 23:54:23.140000,Mobile,Direct,1,1,False,True
19B04C39,CUST_1645,2025-10-11 18:29:23.166288&,2025-10-11 18:46:23.166000,Desktop,Instagram,9,4,False,False
  45C180FF  ,CUST_1686,2025-10-07 08:31:23.108000,2025-10-07 08:53:23.108000,Mobile,Social Media,7,0,False,False
C41A3D77,CUST_1542,2025-10-07 06:47:23.166000,2025-10-07 06:54:23.166000,Mobile,Facebook Ads,  4  ,1,False,True
DC12033A,CUST_1956,2025-10-09 14:40:23.189000,2025-10-09 14:57:23.189000,Tablet,Facebook Ads,8,3,False,False
EF559228,,  2025-10-11 05:17:23.215745  ,2025-10-11 05:20:23.216000,Mobile,Display Ads,1,1,  False  ,False
B9C357C1,,2025-09-11 07:13:23.168000,2025-09-11 08:36:23.168000,Smart TV,Organic Search,13,0,False,False
2CDF8FD3&,CUST_1612,2025-09-16 06:53:23.215000,2025-09-16 06:57:23.215000,Mobile,Social Media,2,0,False,False
D0A862F4,,2025-10-04 03:41:23.218000,2025-10-04 03:44:23.218000,Desktop,Organic Search,1,1,False,True
C426542D,CUST_1500,2025-10-10 19:16:23.145000,2025-10-10 19:45:23.145000,Mobile,Affiliate,9,4,True,False
97969103,CUST_1315,2025-09-13 20:08:23.111000,2025-09-13 20:10:23.111000,Desktop,Direct,1,0,False,False
BDBD07E2,CUST_1809,1759299391,2025-09-17 01:06:28.283000,,Organic Search,-8,4,Yes,False
2F3D50A7,,2025-10-04 19:55:23.094000,2025-10-04 20:26:23.094000,Desktop,Facebook Ads,18,  10  ,True,False
4F9F03A9!,,2025-10-11 18:59:23.206330,2025-10-11 19:23:23.206000,Mobile,Referral,5,3,False,False
1224FA74,CUST_1261,2025-10-08 20:33:23.191000,2025-10-08 21:22:23.191000,smart tv,Organic Search,18,10,True,False
239B1FDA,CUST_99999,2025-10-05 21:52:23.174000,,Desktop,,9,,False,False
F57CFB4F,CUST_1529,2024-05-04 12:02:33.282000,2024-05-04 12:10:33.282000,Desktop,Email Campaign,999,443,False,False
6C8C7ED1,CUST_1427,2025-10-10 08:42:23.153000,2025-10-10 09:05:23.153000,Desktop,Instagram,6,3,False,True
E48A3035,,2025-10-11 03:16:23.110000,2025-10-11 03:22:23.110000,Mobile,Pinterest,2,0,False,False
  BEBE9D44  ,cust_1172,  2025-10-05 03:00:23.148992  ,2025-10-05 03:09:23.149000,Mobile,Facebook Ads,4,2,False,True
,,,,,,, ,,
34CB1652,CUST_1084,2025-10-09 21:09:23.127000,2025-10-09 21:10:23.127000,Desktop,Organic Search,2,0,False,False
30C173D3,CUST_1113,2025-10-11 18:05:23.160000,2025-10-11 19:19:23.160000,Mobile,Instagram,30,14,False,True
80C7F10F,CUST_1633,2025-10-07 00:17:23.157000,2025-10-07 00:26:23.157000,Mobile,Direct,5,3,False,False
C04A137F,,,2025-09-15 16:49:13.969000,,Affiliate,,8,,True
52D10B71%,,2025-10-11 11:48:23.117000,2025-10-11 11:49:23.117000,Mobile,Google Ads,1,0,False,False
21312239,CUST_1716,2025-10-10 07:48:23.175000,2025-10-10 07:51:23.175000,Desktop,Organic Search,1,1,False,False
0EAA688E,CUST_1059,2025-09-23 17:15:23.167000,2025-09-23 18:14:23.167000,Desktop,Email Campaign,26,3,False,  True  
9F283D8D,,2025-09-28 07:33:23.131000,2025-09-28 08:09:23.131000,Mobile,Google Ads,15,2,True,False
C19C0DCC,CUST_1379,2025-10-07 22:53:23.115000,2025-10-07 23:44:23.115000,Mobile,email campaign,16,7,False,False
4167196D,CUST_1836,2025-10-11 03:11:23.090000,2025-10-11 03:26:23.090000,Mobile,Instagram,8,0,False,False
