cart_item_id,cart_id,product_id,quantity,unit_price,total_price,added_at,updated_at,item_status
381,146,371,3,345.81,1037.43,2025-02-22 17:00:36,2025-02-22 17:34:42,Abandoned
750,285,338,1,21.79,21.79,2025-04-28 18:29:06,2025-04-28 20:47:16,Converted
971,364,225,2,11.07,22.14,2021-08-21 03:58:14,2021-08-21 12:15:02,Converted
1237,465,17,1,50.12,50.12,2020-12-02 07:07:40,2020-12-02 07:16:54,Abandoned
1445,541,125,2,215.26,430.52,2024-03-19 14:43:21,2024-03-25 02:00:27,Deleted
1461,546,42,1,1182.29,1182.29,2025-10-22 16:25:55,2025-10-24 16:25:53,Active
275,104,478,4,215.05,860.2,2023-07-16 16:40:54,2023-07-19 09:04:45,Active
604,229,103,2,408.53,817.06,2025-12-03 15:17:51,2025-12-05 06:32:40,Converted
1077,402,232,3,1268.87,3806.61,2025-05-31 22:33:37,2025-05-31 22:37:03,Abandoned
1192,447,384,1,39.95,39.95,2024-09-30 10:04:31,2024-09-30 10:30:37,Abandoned
1198,449,146,5,367.33,1836.65,2021-07-15 21:47:16,2021-07-15 23:23:26,Abandoned
1357,504,78,3,88.98,266.94,2025-09-21 09:37:43,2025-09-21 11:35:01,Active
210,78,75,1,254.98,254.98,2024-08-27 06:23:21,2024-08-27 21:23:07,Active
1011,379,278,2,71.92,143.84,2022-08-25 07:45:17,2022-08-26 16:56:48,Active
1053,395,201,3,368.57,1105.71,2022-05-01 01:14:24,2022-05-01 10:46:59,Deleted
1080,403,70,5,114.91,574.55,2024-10-29 10:33:46,2024-10-30 11:18:02,Active
68,25,132,4,369.68,1478.72,2025-07-22 15:55:19,2025-08-01 00:48:29,Deleted
395,153,38,1,153.42,153.42,2021-12-15 13:30:57,2021-12-15 13:30:57,Abandoned
461,178,185,5,1113.03,5565.15,2025-09-30 21:17:53,2025-09-30 21:17:53,Abandoned
476,183,236,6,1142.25,6853.5,2023-08-14 23:13:56,2023-08-14 23:37:22,Abandoned
614,232,223,1,282.68,282.68,2019-06-30 03:19:48,2019-06-30 03:37:09,Converted
964,361,7,1,1181.48,1181.48,2024-12-11 16:57:48,2024-12-11 17:37:38,Abandoned
1061,397,306,2,83.51,167.02,2022-02-18 14:54:11,2022-02-18 21:13:40,Converted
93,32,380,1,729.31,729.31,2024-12-08 23:49:54,2024-12-09 15:43:12,Converted
249,93,200,5,899.94,4499.7,2021-03-29 22:19:30,2021-03-30 14:04:55,Deleted
708,269,191,1,727.94,727.94,2022-06-01 06:46:23,2022-06-03 00:02:37,Active
744,282,436,1,80.51,80.51,2021-06-24 02:38:14,2021-06-24 19:52:20,Converted
768,291,325,2,140.49,280.98,2024-11-29 08:17:26,2024-11-29 10:15:58,Active
809,305,486,1,415.81,415.81,2023-11-05 12:31:11,2023-11-06 23:35:16,Active
830,312,61,1,57.63,57.63,2025-12-11 18:38:44,2025-12-12 15:45:19,Deleted
852,318,449,1,274.42,274.42,2025-12-08 11:11:51,2025-12-19 22:45:35,Deleted
903,334,224,3,376.73,1130.19,2015-05-26 13:29:23,2015-05-26 15:34:34,Deleted
989,371,63,1,345.24,345.24,2022-10-21 09:12:01,2022-10-22 05:59:32,Deleted
1103,414,263,1,971.86,971.86,2025-08-30 02:11:34,2025-08-30 12:08:23,Active
1271,476,324,3,69.69,209.07,2025-12-14 00:57:09,2025-12-14 02:13:46,Abandoned
253,95,275,5,28.51,142.55,2025-05-24 15:26:54,2025-05-26 04:33:27,Deleted
525,201,298,4,1007.9,4031.6,2025-10-16 07:29:53,2025-10-16 10:16:44,Abandoned
668,254,414,1,340.19,340.19,2020-03-18 11:17:09,2020-03-19 01:43:30,Active
729,277,19,1,219.56,219.56,2023-06-12 13:21:41,2023-06-12 16:15:41,Active
824,310,12,1,168.0,168.0,2025-02-03 01:18:27,2025-02-03 01:44:30,Converted
886,329,89,1,513.91,513.91,2025-05-18 06:59:57,2025-05-27 04:00:31,Deleted
963,361,391,2,44.4,88.8,2024-12-11 16:48:40,2024-12-11 16:55:44,Abandoned
1117,420,476,1,1161.94,1161.94,2025-12-02 23:41:09,2025-12-03 03:27:31,Converted
1264,475,31,2,51.19,102.38,2018-11-21 02:23:58,2018-11-21 21:43:56,Active
858,319,150,7,361.94,2533.58,2025-02-08 13:44:38,2025-02-09 05:51:44,Abandoned
951,358,5,3,893.87,2681.61,2025-10-29 20:36:54,2025-10-30 05:56:43,Converted
968,363,338,2,21.79,43.58,2024-12-12 16:23:21,2024-12-12 17:04:26,Converted
1002,376,160,1,261.49,261.49,2024-12-16 01:56:33,2024-12-16 09:35:24,Active
1057,396,229,2,1479.14,2958.28,2021-04-22 10:06:42,2021-04-22 11:20:09,Abandoned
1268,476,305,3,378.28,1134.84,2025-12-14 04:03:50,2025-12-14 04:07:48,Abandoned
1,1,445,1,1310.25,1310.25,2022-01-11 08:45:16,2022-01-11 16:00:00,Active
124,42,220,2,269.37,538.74,2025-01-05 15:44:46,2025-01-05 16:55:26,Active
388,149,352,3,78.1,234.3,2024-02-19 22:17:54,2024-02-20 03:52:31,Abandoned
545,209,197,2,36.29,72.58,2022-05-11 19:35:41,2022-05-11 19:36:38,Active
1070,400,434,1,521.01,521.01,2025-12-17 06:16:44,2025-12-18 14:38:41,Converted
1427,535,139,1,133.83,133.83,2025-06-10 14:57:17,2025-06-10 15:21:51,Abandoned
121,40,253,1,131.16,131.16,2024-07-15 12:15:16,2024-07-17 00:10:16,Active
192,71,392,1,598.09,598.09,2024-01-03 16:44:12,2024-01-03 16:44:12,Abandoned
483,186,149,2,78.07,156.14,2023-03-04 19:16:36,2023-03-04 19:16:36,Abandoned
837,314,434,4,521.01,2084.04,2023-06-15 01:42:15,2023-06-15 01:47:55,Abandoned
864,322,216,1,142.37,142.37,2025-02-05 09:20:07,2025-02-05 10:14:44,Abandoned
947,356,47,5,85.17,425.85,2024-03-09 08:21:59,2024-03-09 09:05:43,Abandoned
1112,418,466,1,937.33,937.33,2025-04-04 01:06:37,2025-04-04 02:44:33,Active
1135,427,183,3,140.01,420.03,2021-04-10 16:31:09,2021-04-10 16:37:53,Abandoned
301,115,93,1,719.26,719.26,2025-09-15 14:27:03,2025-09-16 11:00:17,Abandoned
957,360,39,2,59.03,118.06,2024-11-04 03:55:47,2024-11-04 07:20:09,Abandoned
1380,515,369,1,150.89,150.89,2020-12-19 23:38:22,2020-12-21 16:43:58,Deleted
1438,538,64,1,25.71,25.71,2025-10-14 13:37:07,2025-10-14 18:02:56,Converted
247,92,423,2,127.71,255.42,2024-12-08 06:04:14,2024-12-08 08:35:58,Converted
274,104,411,1,84.88,84.88,2023-07-17 02:31:47,2023-07-19 20:47:33,Active
985,369,169,1,571.68,571.68,2025-02-22 16:01:31,2025-02-22 21:14:15,Abandoned
1035,388,361,2,203.75,407.5,2021-12-03 10:47:42,2021-12-03 15:33:50,Converted
1129,423,120,1,98.3,98.3,2024-09-16 13:34:32,2024-09-20 06:45:39,Deleted
1302,486,354,3,156.7,470.1,2025-03-15 18:02:42,2025-04-02 19:58:32,Deleted
1354,503,397,1,214.11,214.11,2024-08-04 20:46:32,2024-08-04 21:09:19,Active
1355,504,357,3,1366.23,4098.69,2025-09-18 07:46:29,2025-09-21 01:40:24,Abandoned
193,71,447,8,154.54,1236.32,2024-01-03 16:44:12,2024-01-03 16:44:12,Active
473,181,147,1,64.35,64.35,2022-01-12 20:32:59,2022-01-13 09:07:53,Active
534,205,78,1,88.98,88.98,2022-12-03 23:58:14,2022-12-04 00:01:48,Converted
618,236,87,1,23.29,23.29,2024-11-04 17:05:35,2024-11-04 18:17:03,Active
628,241,399,1,537.25,537.25,2024-10-02 14:53:17,2024-10-03 23:11:06,Converted
795,301,443,2,1258.34,2516.68,2024-10-19 00:08:09,2024-10-19 07:59:28,Active
868,323,161,7,828.82,5801.74,2021-01-14 13:41:57,2021-01-14 14:55:51,Converted
1055,395,40,3,28.74,86.22,2022-04-29 21:51:43,2022-04-30 14:17:26,Deleted
283,109,9,1,564.82,564.82,2024-08-01 00:24:26,2024-08-03 15:49:39,Converted
1395,523,252,1,323.84,323.84,2024-11-07 00:35:42,2024-11-07 03:03:58,Converted
87,30,224,1,376.73,376.73,2024-05-08 03:31:03,2024-05-08 14:32:16,Abandoned
91,31,204,1,553.08,553.08,2025-03-12 15:22:18,2025-03-13 07:38:03,Active
472,181,280,2,941.58,1883.16,2022-01-10 00:19:46,2022-01-11 16:28:58,Active
526,201,179,1,235.24,235.24,2025-10-16 07:56:15,2025-10-16 08:02:51,Abandoned
881,327,261,2,246.89,493.78,2024-08-26 20:06:34,2024-08-26 21:08:44,Abandoned
1314,489,465,2,119.4,238.8,2024-08-31 15:56:40,2024-08-31 20:01:23,Active
2,2,384,2,39.95,79.9,2022-06-29 07:28:02,2022-06-29 16:57:11,Deleted
118,38,330,1,117.61,117.61,2025-05-08 02:16:52,2025-05-08 03:41:44,Abandoned
265,99,480,1,53.57,53.57,2025-07-11 09:38:15,2025-07-11 13:00:08,Converted
508,195,107,1,84.07,84.07,2018-11-12 16:19:17,2018-11-12 20:58:45,Active
575,220,239,2,491.36,982.72,2025-06-15 14:26:41,2025-06-15 22:22:01,Active
685,261,148,6,317.46,1904.76,2019-06-06 23:57:21,2019-06-07 02:38:27,Deleted
749,285,343,7,105.52,738.64,2025-04-28 18:03:30,2025-04-28 19:05:10,Converted
935,352,182,2,488.84,977.68,2024-03-09 07:37:46,2024-03-09 08:59:57,Abandoned
1148,431,113,1,206.93,206.93,2025-02-03 13:05:12,2025-02-03 20:07:28,Converted
1376,512,156,4,19.08,76.32,2025-10-02 01:51:54,2025-10-02 03:08:53,Active
1404,525,248,3,165.29,495.87,2024-06-28 09:40:28,2024-06-28 10:08:23,Converted
246,92,84,1,1161.5,1161.5,2024-12-08 07:00:11,2024-12-08 07:13:48,Converted
261,97,12,1,168.0,168.0,2023-01-01 21:19:19,2023-01-01 22:07:04,Active
73,26,118,3,285.82,857.46,2018-10-01 07:20:43,2018-10-02 08:17:41,Converted
468,180,104,1,32.71,32.71,2025-03-21 23:41:49,2025-03-22 08:03:59,Deleted
696,265,6,1,119.78,119.78,2024-07-04 14:23:27,2024-07-04 15:04:40,Abandoned
897,332,144,6,1082.93,6497.58,2023-05-19 10:43:59,2023-05-19 11:25:28,Abandoned
1031,386,158,4,207.38,829.52,2025-03-15 00:57:28,2025-03-15 03:49:57,Abandoned
62,21,157,3,278.27,834.81,2025-12-21 03:20:28,2025-12-21 04:04:08,Abandoned
128,44,278,2,71.92,143.84,2017-08-17 18:40:26,2017-08-21 01:41:50,Active
250,93,142,1,174.48,174.48,2021-03-22 15:58:39,2021-03-25 02:53:12,Deleted
305,118,446,1,386.34,386.34,2023-06-21 20:49:26,2023-06-21 22:37:35,Abandoned
553,211,352,5,78.1,390.5,2019-04-08 22:40:10,2019-04-08 23:22:23,Abandoned
556,211,171,1,263.42,263.42,2019-04-08 22:27:45,2019-04-08 23:56:18,Abandoned
1030,386,445,2,1310.25,2620.5,2025-03-15 02:31:34,2025-03-15 05:44:39,Abandoned
1228,462,180,3,26.12,78.36,2024-12-26 05:58:50,2024-12-26 07:49:27,Deleted
1424,534,357,3,1366.23,4098.69,2022-05-26 11:03:15,2022-05-26 11:50:19,Abandoned
133,47,51,1,188.65,188.65,2023-07-15 18:37:51,2023-07-16 09:25:01,Active
454,175,33,2,62.37,124.74,2025-09-13 01:19:53,2025-09-13 03:25:41,Abandoned
735,280,348,1,502.14,502.14,2022-05-21 20:38:51,2022-05-21 21:08:26,Active
820,309,298,3,1007.9,3023.7,2024-07-21 15:30:34,2024-07-21 15:42:18,Abandoned
977,365,215,1,12.25,12.25,2024-02-23 10:17:59,2024-02-23 11:51:06,Active
1097,410,238,1,1813.44,1813.44,2025-09-11 08:45:00,2025-09-11 23:12:52,Active
1165,437,116,1,465.99,465.99,2023-01-28 19:47:08,2023-01-29 04:16:01,Abandoned
44,16,275,3,28.51,85.53,2019-04-17 00:31:54,2019-04-17 00:31:54,Abandoned
401,155,225,1,11.07,11.07,2023-01-23 11:44:33,2023-01-23 20:54:46,Active
512,196,353,10,172.46,1724.6,2025-01-30 03:42:36,2025-01-30 04:49:21,Converted
1113,419,27,6,266.52,1599.12,2024-04-22 22:47:32,2024-04-22 23:36:29,Active
1360,506,207,2,46.8,93.6,2025-10-18 20:09:52,2025-10-18 20:27:30,Abandoned
181,67,389,3,327.83,983.49,2022-03-23 10:56:13,2022-03-23 13:06:40,Converted
271,103,231,3,1649.89,4949.67,2023-04-11 06:00:17,2023-04-11 22:49:44,Active
549,209,303,5,67.5,337.5,2022-05-10 01:11:29,2022-05-11 08:30:54,Abandoned
1033,387,277,4,39.31,157.24,2022-01-01 22:22:16,2022-01-01 22:38:18,Abandoned
213,79,415,1,158.1,158.1,2024-11-03 16:38:24,2024-11-06 17:14:43,Active
242,90,399,7,537.25,3760.75,2025-07-28 22:49:48,2025-07-29 01:46:30,Active
452,175,494,1,91.91,91.91,2025-09-13 02:08:45,2025-09-13 02:50:03,Active
601,228,395,2,355.98,711.96,2024-10-04 13:45:36,2024-10-05 06:11:55,Converted
643,245,40,1,28.74,28.74,2025-08-06 18:54:50,2025-08-06 23:59:34,Converted
675,257,475,1,1839.85,1839.85,2025-09-20 11:58:49,2025-09-20 12:14:44,Abandoned
859,320,254,1,395.44,395.44,2025-08-07 06:06:15,2025-08-07 07:27:24,Abandoned
917,341,493,4,369.54,1478.16,2025-04-17 22:34:46,2025-04-17 23:58:53,Converted
1460,546,158,1,207.38,207.38,2025-10-23 11:07:47,2025-10-24 14:44:33,Active
1497,560,340,1,1050.39,1050.39,2022-05-22 01:16:19,2022-05-22 02:30:14,Active
499,193,85,1,191.07,191.07,2025-05-13 21:47:37,2025-05-14 01:45:40,Abandoned
551,210,282,2,13.98,27.96,2020-09-24 04:00:06,2020-09-24 04:06:35,Converted
579,221,130,1,745.47,745.47,2021-05-15 02:39:47,2021-05-15 22:49:26,Active
736,280,32,4,112.28,449.12,2022-05-21 20:05:35,2022-05-21 20:39:59,Active
782,296,416,3,287.28,861.84,2023-10-21 18:40:38,2023-10-22 04:51:41,Active
995,372,94,2,411.63,823.26,2024-08-05 05:23:05,2024-08-05 09:02:19,Active
1463,547,42,1,1182.29,1182.29,2025-06-06 15:43:24,2025-06-06 16:52:40,Converted
123,42,390,2,98.86,197.72,2025-01-05 04:36:38,2025-01-05 09:33:11,Active
799,303,209,2,119.56,239.12,2024-01-19 13:15:55,2024-01-22 07:43:35,Active
933,351,179,4,235.24,940.96,2024-10-01 01:41:50,2024-10-04 07:06:21,Active
1336,496,4,1,147.53,147.53,2025-09-05 02:10:31,2025-09-05 03:37:39,Converted
147,52,259,1,146.12,146.12,2025-04-23 10:48:31,2025-04-25 00:13:10,Converted
546,209,443,2,1258.34,2516.68,2022-05-07 02:09:28,2022-05-11 16:35:05,Deleted
694,265,284,2,304.44,608.88,2024-07-04 10:10:40,2024-07-04 13:55:02,Abandoned
863,321,159,2,25.78,51.56,2024-01-09 05:42:25,2024-01-10 01:25:58,Active
893,331,89,2,513.91,1027.82,2025-10-29 04:55:40,2025-10-29 21:59:12,Active
987,369,436,2,80.51,161.02,2025-02-22 19:25:44,2025-02-22 22:05:09,Active
1071,400,204,2,553.08,1106.16,2025-12-17 08:39:22,2025-12-18 14:36:48,Converted
1078,402,249,2,144.56,289.12,2025-05-31 20:17:07,2025-05-31 23:37:39,Abandoned
1219,458,157,3,278.27,834.81,2024-07-15 00:08:07,2024-07-15 00:33:49,Abandoned
1240,466,35,4,480.99,1923.96,2023-03-16 19:28:08,2023-03-17 14:57:32,Converted
1244,468,497,1,268.54,268.54,2024-10-03 13:14:54,2024-10-03 13:17:02,Converted
1260,474,306,1,83.51,83.51,2022-01-22 01:02:45,2022-01-24 05:22:15,Converted
1459,546,493,3,369.54,1108.62,2025-10-24 10:43:13,2025-10-24 23:42:52,Active
107,35,56,1,409.39,409.39,2021-07-20 04:23:55,2021-07-20 04:33:31,Active
135,47,404,1,92.6,92.6,2023-07-16 05:20:14,2023-07-16 14:45:43,Active
397,153,378,6,100.56,603.36,2021-12-15 13:30:57,2021-12-15 13:30:57,Active
585,223,251,1,393.53,393.53,2021-08-21 05:22:41,2021-08-21 10:55:44,Active
937,352,11,4,496.19,1984.76,2024-03-09 07:27:32,2024-03-09 08:11:07,Active
960,361,324,1,69.69,69.69,2024-12-11 13:42:10,2024-12-11 17:26:33,Abandoned
1127,423,370,1,256.71,256.71,2024-09-20 23:16:02,2024-09-20 23:57:35,Deleted
1234,464,16,1,692.72,692.72,2023-12-16 05:30:12,2023-12-16 05:44:24,Abandoned
6,4,500,2,48.8,97.6,2022-11-08 15:46:03,2022-11-08 16:08:30,Active
969,363,200,2,899.94,1799.88,2024-12-12 18:55:34,2024-12-12 19:16:47,Converted
1173,439,325,1,140.49,140.49,2015-06-05 09:34:37,2015-06-08 00:44:53,Deleted
555,211,411,1,84.88,84.88,2019-04-08 23:10:06,2019-04-09 00:08:41,Abandoned
689,262,349,1,635.35,635.35,2021-06-06 09:59:43,2021-06-06 11:16:33,Active
698,266,142,3,174.48,523.44,2025-11-04 12:50:26,2025-11-04 13:41:32,Abandoned
754,286,293,1,116.69,116.69,2025-07-11 18:10:45,2025-07-12 13:49:34,Active
978,365,245,1,100.81,100.81,2024-02-20 20:14:37,2024-02-23 02:39:15,Active
1026,384,70,1,114.91,114.91,2025-10-13 11:57:40,2025-10-13 12:13:31,Abandoned
1487,556,96,1,623.82,623.82,2017-08-16 09:21:07,2017-08-16 09:26:42,Active
1496,560,176,3,318.15,954.45,2022-05-21 23:24:25,2022-05-22 00:10:45,Abandoned
53,18,372,1,221.0,221.0,2025-12-05 07:41:21,2025-12-05 07:41:21,Active
92,32,243,3,555.05,1665.15,2024-12-08 20:22:52,2024-12-08 22:18:40,Converted
321,123,187,1,69.09,69.09,2020-06-02 12:03:27,2020-06-02 12:31:13,Active
533,204,233,1,45.4,45.4,2018-03-05 16:43:44,2018-03-06 09:04:04,Active
131,46,312,1,101.5,101.5,2019-09-17 01:50:53,2019-09-17 06:41:39,Abandoned
174,64,345,1,151.88,151.88,2019-12-17 01:28:19,2019-12-17 03:34:42,Abandoned
331,127,379,1,47.01,47.01,2020-07-25 17:59:56,2020-07-26 10:28:52,Deleted
651,248,498,2,534.57,1069.14,2025-03-31 06:00:57,2025-03-31 07:01:30,Abandoned
871,324,216,1,142.37,142.37,2023-07-11 16:52:51,2023-07-13 10:17:57,Active
883,328,212,4,57.67,230.68,2021-01-25 20:23:48,2021-01-25 21:48:13,Converted
1130,423,248,1,165.29,165.29,2024-09-17 05:55:08,2024-09-19 11:59:19,Deleted
1305,486,149,2,78.07,156.14,2025-03-08 21:12:11,2025-03-11 04:19:22,Deleted
1408,526,295,1,238.26,238.26,2021-04-18 18:56:18,2021-04-19 13:21:36,Deleted
1469,550,141,1,632.42,632.42,2021-10-04 18:18:57,2021-10-05 07:02:55,Deleted
78,28,238,3,1813.44,5440.32,2024-10-23 00:18:29,2024-10-23 03:06:39,Active
169,61,2,2,934.87,1869.74,2017-06-10 03:46:10,2017-06-13 04:56:22,Active
206,76,243,2,555.05,1110.1,2022-10-24 01:00:49,2022-10-24 01:42:18,Abandoned
649,247,385,7,485.58,3399.06,2024-10-05 07:14:07,2024-10-06 01:38:04,Converted
665,254,213,1,49.47,49.47,2020-03-19 07:16:24,2020-03-19 22:44:46,Deleted
704,267,300,2,281.9,563.8,2025-06-07 13:34:50,2025-06-07 13:49:11,Abandoned
707,268,143,2,618.02,1236.04,2023-06-26 16:03:49,2023-06-27 08:49:54,Converted
739,281,278,3,71.92,215.76,2025-08-07 01:27:36,2025-08-07 03:04:29,Converted
1160,436,303,2,67.5,135.0,2025-02-21 00:51:56,2025-02-21 12:05:09,Active
1191,446,384,1,39.95,39.95,2023-07-15 04:52:29,2023-07-15 05:09:14,Abandoned
1319,491,390,1,98.86,98.86,2025-11-07 04:26:51,2025-11-09 22:26:54,Active
99,34,165,1,133.28,133.28,2025-12-20 19:21:09,2025-12-23 20:23:13,Deleted
208,77,135,1,80.26,80.26,2024-10-22 09:09:30,2024-10-25 22:41:03,Active
270,102,397,1,214.11,214.11,2023-08-20 09:47:58,2023-08-20 14:20:33,Abandoned
392,151,155,1,2193.18,2193.18,2021-09-01 20:34:57,2021-09-01 20:40:57,Active
510,196,440,1,216.11,216.11,2025-01-28 20:46:03,2025-01-28 20:54:03,Converted
990,371,147,3,64.35,193.05,2022-10-16 11:01:04,2022-10-17 17:38:58,Deleted
1009,378,441,2,54.28,108.56,2025-12-20 18:48:03,2025-12-20 19:01:40,Abandoned
1186,444,296,1,1627.17,1627.17,2025-12-12 23:46:32,2025-12-13 00:38:51,Abandoned
520,199,293,4,116.69,466.76,2025-01-22 06:09:15,2025-01-22 19:04:18,Active
636,243,226,2,621.86,1243.72,2024-08-13 02:12:46,2024-08-13 02:36:36,Converted
1036,388,23,1,152.89,152.89,2021-12-03 09:05:29,2021-12-03 20:44:38,Converted
1085,405,209,3,119.56,358.68,2023-11-14 01:15:30,2023-11-14 05:31:55,Converted
1216,456,108,1,247.37,247.37,2025-10-08 20:54:47,2025-10-08 20:54:47,Abandoned
1280,479,105,1,24.47,24.47,2025-03-05 09:11:37,2025-03-05 14:04:15,Abandoned
1285,480,213,1,49.47,49.47,2021-01-28 02:33:31,2021-01-28 02:55:39,Active
1325,492,445,2,1310.25,2620.5,2023-04-13 06:50:06,2023-04-13 07:08:22,Abandoned
373,143,51,2,188.65,377.3,2023-09-06 14:39:02,2023-09-06 14:39:41,Converted
728,276,295,2,238.26,476.52,2025-07-10 03:16:34,2025-07-10 12:35:50,Converted
860,320,232,1,1268.87,1268.87,2025-08-07 01:59:21,2025-08-07 07:45:41,Abandoned
884,329,225,5,11.07,55.35,2025-05-09 06:14:03,2025-05-28 19:19:26,Deleted
1064,398,76,1,803.23,803.23,2025-11-19 01:47:30,2025-11-19 12:34:32,Converted
1079,403,193,1,58.16,58.16,2024-10-30 06:13:02,2024-10-30 14:38:04,Active
1320,491,203,8,94.19,753.52,2025-11-08 20:28:58,2025-11-09 23:59:26,Active
127,43,281,2,59.36,118.72,2024-12-09 00:18:04,2024-12-09 00:39:30,Converted
345,133,156,6,19.08,114.48,2024-11-02 11:54:29,2024-11-04 18:24:53,Abandoned
1007,377,349,2,635.35,1270.7,2017-08-16 23:33:02,2017-08-17 09:57:00,Converted
1179,441,471,1,403.72,403.72,2024-10-24 10:18:51,2024-10-24 16:10:37,Converted
1396,523,311,1,104.55,104.55,2024-11-07 03:30:38,2024-11-07 03:31:31,Converted
263,98,162,2,2036.98,4073.96,2025-11-29 18:50:22,2025-12-02 06:17:43,Active
291,112,104,2,32.71,65.42,2023-02-27 15:13:18,2023-02-27 20:37:02,Converted
391,150,387,2,65.89,131.78,2023-05-21 00:37:33,2023-05-21 00:46:04,Active
497,192,449,4,274.42,1097.68,2025-07-19 05:16:56,2025-07-19 10:42:32,Deleted
498,192,128,1,147.29,147.29,2025-07-18 21:10:46,2025-07-22 03:39:23,Deleted
656,249,463,4,43.99,175.96,2025-12-22 01:25:03,2025-12-22 05:26:05,Abandoned
880,327,488,1,121.53,121.53,2024-08-26 20:22:19,2024-08-26 20:27:44,Active
1403,525,257,5,298.33,1491.65,2024-06-28 03:11:09,2024-06-28 11:10:59,Converted
27,11,310,1,673.43,673.43,2023-07-14 22:47:47,2023-07-18 02:03:15,Deleted
171,62,413,3,60.37,181.11,2025-02-05 17:00:13,2025-02-05 20:47:10,Converted
580,221,441,3,54.28,162.84,2021-05-14 18:20:33,2021-05-15 07:46:07,Active
832,312,42,3,1182.29,3546.87,2025-12-12 01:47:20,2025-12-12 03:06:38,Deleted
920,343,88,3,299.08,897.24,2025-06-11 23:18:12,2025-06-11 23:31:30,Active
934,351,331,1,45.91,45.91,2024-10-03 12:29:28,2024-10-03 21:34:27,Active
1019,381,93,1,719.26,719.26,2024-07-18 16:54:16,2024-07-18 18:12:50,Converted
1136,427,151,1,3.52,3.52,2021-04-10 17:01:37,2021-04-10 17:09:34,Abandoned
1342,499,192,1,46.76,46.76,2024-11-14 05:22:21,2024-11-14 05:26:09,Abandoned
74,27,418,7,67.05,469.35,2023-09-09 20:51:44,2023-09-10 09:10:37,Converted
144,52,424,1,26.23,26.23,2025-04-25 00:24:09,2025-04-25 00:44:05,Converted
362,138,10,1,1211.32,1211.32,2021-04-08 19:50:21,2021-04-09 10:34:47,Active
363,138,79,1,41.54,41.54,2021-04-08 16:21:39,2021-04-08 16:22:23,Active
542,207,137,2,18.14,36.28,2023-12-17 14:39:48,2023-12-17 22:54:05,Active
589,225,254,2,395.44,790.88,2021-10-28 15:33:15,2021-10-28 21:07:44,Abandoned
700,266,324,1,69.69,69.69,2025-11-04 06:32:39,2025-11-04 11:26:40,Abandoned
1041,389,195,1,998.01,998.01,2020-12-31 17:10:56,2020-12-31 23:07:04,Abandoned
1224,459,2,2,934.87,1869.74,2024-04-30 07:51:47,2024-04-30 08:31:49,Abandoned
1377,512,125,1,215.26,215.26,2025-09-28 00:52:59,2025-10-01 10:07:06,Active
1499,561,129,1,1432.08,1432.08,2025-05-16 06:22:20,2025-05-16 06:22:20,Abandoned
82,29,471,3,403.72,1211.16,2023-01-22 21:58:13,2023-01-23 09:32:40,Abandoned
767,290,252,2,323.84,647.68,2025-10-03 13:11:15,2025-10-03 13:11:15,Abandoned
874,325,417,4,33.26,133.04,2025-08-10 22:42:27,2025-08-12 16:22:48,Active
1147,430,5,1,893.87,893.87,2018-07-22 17:45:00,2018-07-22 18:04:40,Active
1290,482,305,1,378.28,378.28,2023-10-19 00:49:37,2023-10-19 01:44:58,Converted
1332,494,192,1,46.76,46.76,2025-12-15 14:27:22,2025-12-16 09:35:22,Abandoned
1484,555,489,2,150.92,301.84,2021-10-24 09:29:24,2021-10-24 09:30:05,Abandoned
35,13,203,1,94.19,94.19,2024-09-15 21:09:32,2024-09-15 22:01:07,Abandoned
77,28,5,5,893.87,4469.35,2024-10-23 00:27:40,2024-10-23 02:11:40,Abandoned
311,120,99,1,932.42,932.42,2020-12-29 21:36:07,2020-12-30 01:51:49,Abandoned
326,126,341,1,40.65,40.65,2023-01-14 16:51:05,2023-01-14 21:11:26,Abandoned
1199,450,129,2,1432.08,2864.16,2023-07-15 13:04:35,2023-07-21 05:44:36,Deleted
1339,497,56,5,409.39,2046.95,2020-12-02 10:59:28,2020-12-02 12:27:43,Abandoned
1464,547,104,1,32.71,32.71,2025-06-07 07:11:42,2025-06-07 11:32:00,Converted
1492,559,488,2,121.53,243.06,2024-11-15 10:23:33,2024-11-15 10:34:23,Converted
13,6,96,1,623.82,623.82,2025-01-22 14:49:14,2025-01-23 01:10:32,Active
160,58,413,1,60.37,60.37,2022-01-04 23:52:32,2022-01-05 02:42:34,Abandoned
251,94,233,1,45.4,45.4,2024-09-28 09:25:59,2024-09-28 10:31:47,Abandoned
794,301,277,2,39.31,78.62,2024-10-19 08:15:23,2024-10-19 09:08:39,Active
1316,489,86,3,117.94,353.82,2024-08-31 15:45:41,2024-08-31 18:47:22,Abandoned
1389,519,45,1,217.29,217.29,2021-09-28 00:10:24,2021-09-28 08:26:36,Converted
30,12,490,2,1264.96,2529.92,2025-12-19 20:04:18,2025-12-19 23:48:26,Deleted
290,111,313,4,1217.0,4868.0,2025-09-23 10:13:28,2025-09-23 15:46:51,Active
396,153,254,1,395.44,395.44,2021-12-15 13:30:57,2021-12-15 13:30:57,Abandoned
398,154,349,1,635.35,635.35,2024-09-11 21:48:31,2024-09-11 21:53:40,Active
416,160,79,4,41.54,166.16,2019-08-14 06:26:16,2019-08-23 02:43:10,Deleted
1038,388,39,1,59.03,59.03,2021-12-03 14:46:38,2021-12-03 15:05:50,Converted
