wish_id,user_id,item_id,date_added,purchase_date,removal_date,current_price,price_at_addition,priority,user_notes,list_name,notification_sent,price_alert_enabled,add_source,desired_quantity
3459,7395,4673,2025-01-04T00:00:00Z,2025-02-11T00:00:00Z,,593.4,561.51,Medium,,Future Purchases,False,False,iOS,1
3460,211,4682,2024-03-25T00:00:00Z,,,1016.12,932.23,Medium,,Future Purchases,False,False,Mobile App,1
3461,3384,3358,2025-11-23T00:00:00Z,,,875.96,957.97,Medium,,Gift Ideas,True,True,Android,1
3462,668,443,2024-04-24T00:00:00Z,,,49.11,54.37,High,,Wishlist,False,False,Web,1
3463,5285,4686,2024-11-02T00:00:00Z,,,334.33,372.05,High,,Dream Items,False,False,QR Code,1
3464,6345,3901,2025-05-13T00:00:00Z,,2025-11-14T00:00:00Z,117.82,131.97,Low,Gift for mom,Dream Items,False,False,Email Link,1
3465,7843,2938,2024-04-23T00:00:00Z,2024-06-28T00:00:00Z,,113.96,125.11,Medium,Gift for dad,Gift Ideas,False,False,Android,1
3466,1797,1337,2025-11-19T00:00:00Z,2025-12-19T00:00:00Z,,583.21,538.97,High,,Wishlist,True,True,iOS,1
3467,6978,4982,2024-02-05T00:00:00Z,,,70.84,77.71,Medium,Wedding registry,Gift Ideas,False,False,Web,1
3468,8883,2857,2024-03-17T00:00:00Z,,,51.44,54.6,Medium,,Future Purchases,False,False,Web,1
3469,5943,1969,2024-01-19T00:00:00Z,,,470.42,481.41,Medium,For the kids,Dream Items,False,False,Social Media,3
3470,6541,2364,2024-07-01T00:00:00Z,,2025-05-25T00:00:00Z,342.0,321.2,Medium,,Wishlist,True,True,Mobile App,1
3471,4587,1190,2025-09-17T00:00:00Z,,,125.24,110.66,High,Gift for mom,Wishlist,False,True,QR Code,1
3472,5418,14,2024-08-29T00:00:00Z,,,63.83,58.73,Low,Gift for dad,Wishlist,False,True,Android,1
3473,3492,1346,2024-02-17T00:00:00Z,,,345.43,359.71,Medium,Compare prices first,Wishlist,False,False,Web,1
3474,8193,1047,2025-06-05T00:00:00Z,,,1025.0,1102.6,Medium,,Future Purchases,False,False,Web,2
3475,5507,3845,2024-02-28T00:00:00Z,,,49.31,42.82,Medium,Christmas gift,Wishlist,False,False,iOS,1
3476,1755,4387,2025-08-21T00:00:00Z,,,41.64,39.37,Low,,Dream Items,False,False,Mobile App,1
3477,8226,1385,2024-10-16T00:00:00Z,,,177.14,166.83,High,Need to save up,Wishlist,False,False,Android,2
3478,9062,2415,2024-11-09T00:00:00Z,,,276.51,282.18,High,Need to save up,Wishlist,False,False,Web,1
3479,114,632,2024-02-03T00:00:00Z,,2024-08-27T00:00:00Z,399.29,416.29,Medium,Birthday present,Future Purchases,False,False,iOS,1
3480,972,483,2024-06-29T00:00:00Z,,,77.57,86.12,Low,,Gift Ideas,False,True,QR Code,1
3481,139,4809,2025-08-22T00:00:00Z,,,1092.16,1098.67,Low,,Wishlist,False,True,Web,1
3482,4449,2267,2025-04-04T00:00:00Z,2025-05-26T00:00:00Z,,131.07,120.69,Medium,,Wishlist,False,False,Email Link,1
3483,7102,3378,2025-09-13T00:00:00Z,,,243.71,266.29,Low,Gift for mom,Gift Ideas,False,True,Mobile App,1
3484,8848,338,2025-05-22T00:00:00Z,,,247.69,262.95,High,,Wishlist,False,True,Mobile App,2
3485,9340,4428,2025-02-08T00:00:00Z,,,21.34,23.63,Low,,Gift Ideas,False,True,Mobile App,2
3486,983,2278,2024-10-02T00:00:00Z,,,418.27,445.34,High,Wait for sale,Wishlist,False,False,Android,1
3487,273,3370,2025-10-09T00:00:00Z,,,281.66,285.8,High,Office supplies,Future Purchases,False,True,Social Media,1
3488,4287,4597,2025-09-28T00:00:00Z,,,143.29,134.65,Low,Treat myself,Future Purchases,False,False,Social Media,1
3489,4528,3793,2025-11-18T00:00:00Z,,,242.59,249.73,Medium,Christmas gift,Future Purchases,False,False,iOS,1
3490,9330,4233,2025-11-10T00:00:00Z,2025-12-06T00:00:00Z,,21.55,21.59,Medium,,Future Purchases,False,False,QR Code,1
3491,5826,500,2025-07-06T00:00:00Z,,,349.42,394.67,High,Need to save up,Future Purchases,False,False,iOS,4
3492,3530,852,2024-05-28T00:00:00Z,,,231.81,255.9,Low,Treat myself,Wishlist,True,True,Web,2
3493,3588,4385,2025-01-08T00:00:00Z,,2025-03-30T00:00:00Z,95.7,92.63,Medium,Need to save up,Gift Ideas,False,True,Web,1
3494,344,2601,2025-01-02T00:00:00Z,,,610.55,594.42,Low,,Wishlist,False,False,Web,1
3495,1866,3287,2024-09-18T00:00:00Z,,,128.0,129.99,Medium,Need to save up,Wishlist,False,True,iOS,2
3496,6865,3509,2025-05-13T00:00:00Z,,2025-12-12T00:00:00Z,187.26,189.37,Medium,Office supplies,Dream Items,False,False,Android,4
3497,4091,3559,2024-12-13T00:00:00Z,,,334.09,338.19,Low,,Gift Ideas,False,False,Email Link,1
3498,3416,3966,2024-02-16T00:00:00Z,,,803.76,894.81,High,Back to school,Wishlist,False,False,Web,1
3499,7583,4557,2024-06-04T00:00:00Z,,,460.39,508.32,Medium,Gift for mom,Wishlist,False,False,Web,3
3500,1448,3721,2025-08-13T00:00:00Z,,,132.3,118.68,High,Office supplies,Dream Items,False,False,Email Link,1
3501,3509,4913,2025-04-19T00:00:00Z,,,361.14,407.32,High,Housewarming gift,Wishlist,False,False,Mobile App,1
3502,1441,558,2024-02-18T00:00:00Z,,,175.67,160.38,Low,,Wishlist,False,False,Mobile App,1
3503,4025,4550,2024-11-21T00:00:00Z,,,189.48,162.71,High,,Wishlist,False,False,Android,1
3504,3828,1843,2025-09-30T00:00:00Z,2025-12-08T00:00:00Z,,98.5,105.1,Low,,Wishlist,False,False,Web,1
3505,9183,875,2024-10-12T00:00:00Z,,,48.12,50.21,Medium,Housewarming gift,Future Purchases,False,False,Web,2
3506,7500,1958,2024-12-12T00:00:00Z,2025-03-29T00:00:00Z,,1612.54,1482.69,High,Wait for sale,Gift Ideas,True,True,iOS,1
3507,2201,4249,2025-08-19T00:00:00Z,,,241.86,217.71,Low,,Dream Items,True,True,Android,1
3508,6610,3788,2024-09-26T00:00:00Z,,,573.38,631.38,Low,For the kids,Future Purchases,False,False,Social Media,2
3509,9674,4847,2024-08-09T00:00:00Z,,,68.11,75.61,Medium,,Gift Ideas,False,False,Email Link,1
3510,5194,1254,2025-02-01T00:00:00Z,,,614.9,684.17,Medium,,Future Purchases,False,False,iOS,1
3511,9278,3177,2024-01-13T00:00:00Z,,,929.69,825.47,Medium,Gift for mom,Wishlist,False,False,Mobile App,1
3512,7235,3136,2024-03-14T00:00:00Z,,,178.55,184.92,Medium,Home upgrade,Wishlist,False,False,Android,1
3513,5198,4460,2024-11-22T00:00:00Z,,,183.2,201.38,High,,Wishlist,False,False,iOS,1
3514,462,4074,2025-01-19T00:00:00Z,,,493.55,515.53,High,Gift for dad,Future Purchases,False,False,QR Code,1
3515,7283,3244,2024-04-26T00:00:00Z,2024-07-26T00:00:00Z,,74.78,82.18,Medium,Christmas gift,Dream Items,False,False,Mobile App,2
3516,9086,2574,2025-06-10T00:00:00Z,2025-08-25T00:00:00Z,,47.72,44.32,High,,Wishlist,False,False,iOS,2
3517,2608,426,2025-11-19T00:00:00Z,,2025-11-25T00:00:00Z,379.15,330.64,High,Wait for sale,Wishlist,False,False,iOS,1
3518,7442,861,2025-11-06T00:00:00Z,2025-12-19T00:00:00Z,,278.59,318.24,Medium,Birthday present,Wishlist,True,True,Web,1
3519,205,905,2024-09-17T00:00:00Z,,,285.21,303.48,High,Gift for dad,Gift Ideas,False,False,QR Code,2
3520,6923,2005,2025-06-05T00:00:00Z,,,419.25,433.44,Medium,Gift for dad,Future Purchases,False,False,Web,2
3521,6259,1674,2025-06-21T00:00:00Z,2025-07-18T00:00:00Z,,416.65,435.94,Medium,,Gift Ideas,False,False,Web,1
3522,6286,4869,2025-09-30T00:00:00Z,,,74.93,73.07,High,Need to save up,Dream Items,False,False,Social Media,2
3523,25,3097,2025-05-13T00:00:00Z,,,72.65,62.98,High,Office supplies,Wishlist,False,False,Social Media,1
3524,4103,924,2024-03-04T00:00:00Z,,,177.54,191.51,Medium,,Dream Items,False,False,Mobile App,1
3525,3712,2410,2025-07-14T00:00:00Z,,,217.43,194.3,High,Back to school,Wishlist,False,False,Email Link,1
3526,1928,1161,2025-07-05T00:00:00Z,,,336.85,315.74,Medium,Christmas gift,Wishlist,False,True,Web,1
3527,45,2139,2025-09-04T00:00:00Z,,,497.71,436.52,High,,Gift Ideas,False,False,Web,1
3528,1511,181,2025-10-26T00:00:00Z,,,425.93,387.22,Medium,For the kids,Wishlist,False,False,Web,1
3529,1255,3204,2025-08-31T00:00:00Z,,2025-12-14T00:00:00Z,760.81,660.28,Medium,Maybe later,Future Purchases,False,False,QR Code,1
3530,7964,3727,2025-10-04T00:00:00Z,,,82.66,75.75,Low,,Future Purchases,False,True,Mobile App,1
3531,5159,543,2024-12-21T00:00:00Z,,,616.82,671.81,Low,,Wishlist,False,False,Android,1
3532,6834,1611,2024-03-29T00:00:00Z,,,759.88,822.61,Medium,For the kids,Dream Items,False,True,QR Code,2
3533,4264,927,2025-09-30T00:00:00Z,,,165.98,166.97,High,Back to school,Wishlist,False,True,iOS,1
3534,7088,3983,2025-04-04T00:00:00Z,,,1180.2,1223.84,Medium,,Wishlist,False,False,Mobile App,1
3535,6029,3122,2025-11-13T00:00:00Z,,2025-12-07T00:00:00Z,621.4,707.12,Medium,Gift for dad,Future Purchases,False,False,Mobile App,1
3536,7915,4537,2025-05-29T00:00:00Z,,2025-09-21T00:00:00Z,254.93,289.55,Low,,Gift Ideas,False,True,iOS,1
3537,1142,2680,2024-11-26T00:00:00Z,2025-05-25T00:00:00Z,,835.46,750.52,High,Back to school,Wishlist,True,True,Social Media,1
3538,9003,2426,2025-08-12T00:00:00Z,,,108.08,114.99,Medium,,Future Purchases,False,True,Android,1
3539,8114,1540,2024-04-22T00:00:00Z,,,66.32,69.42,Medium,,Gift Ideas,False,False,iOS,1
3540,3174,2333,2024-11-30T00:00:00Z,,,517.76,458.21,Medium,Treat myself,Gift Ideas,False,False,Mobile App,1
3541,7851,4978,2025-01-22T00:00:00Z,,,596.75,646.94,Medium,Maybe later,Dream Items,False,True,Web,2
3542,4090,3984,2025-09-29T00:00:00Z,2025-10-28T00:00:00Z,,155.41,148.87,Medium,For the kids,Gift Ideas,False,False,Mobile App,4
3543,497,4084,2025-02-03T00:00:00Z,,,329.89,297.2,Medium,Wait for sale,Future Purchases,False,False,iOS,1
3544,7289,592,2024-11-04T00:00:00Z,2025-02-28T00:00:00Z,,50.39,46.38,Low,Wedding registry,Wishlist,False,False,Mobile App,2
3545,8662,2773,2025-07-09T00:00:00Z,,,17.7,17.7,Low,Back to school,Gift Ideas,False,False,Mobile App,2
3546,3798,4439,2025-04-08T00:00:00Z,,2025-09-13T00:00:00Z,1735.81,1678.51,Medium,Christmas gift,Dream Items,False,True,Mobile App,2
3547,8152,3182,2025-10-17T00:00:00Z,,,181.48,199.41,High,Birthday present,Wishlist,False,True,iOS,2
3548,3562,4291,2025-11-25T00:00:00Z,2025-12-05T00:00:00Z,,1509.22,1321.0,Medium,Gift for mom,Wishlist,False,False,Android,1
3549,8476,2697,2024-03-14T00:00:00Z,,,100.43,106.06,Medium,,Gift Ideas,True,True,Android,2
3550,5365,4365,2024-11-06T00:00:00Z,,,94.81,82.99,Medium,,Gift Ideas,False,False,iOS,1
3551,4910,2295,2024-05-13T00:00:00Z,,,343.6,358.49,Medium,Compare prices first,Wishlist,False,False,QR Code,1
3552,3534,3185,2025-04-18T00:00:00Z,,,46.38,44.59,High,Wait for sale,Wishlist,False,True,Social Media,1
3553,4130,4943,2024-10-29T00:00:00Z,,,458.2,501.36,Medium,Gift for mom,Gift Ideas,False,True,Android,2
3554,8020,3211,2024-03-19T00:00:00Z,,,1091.03,974.22,Medium,,Future Purchases,False,False,iOS,1
3555,9956,4098,2024-03-14T00:00:00Z,,,185.73,175.13,Medium,,Wishlist,False,False,Web,1
3556,6764,3608,2025-10-21T00:00:00Z,,,267.18,266.51,Low,Gift for dad,Gift Ideas,False,False,Android,1
3557,4246,3978,2025-06-26T00:00:00Z,,,60.95,67.96,High,For the kids,Gift Ideas,False,False,Web,1
3558,4701,1445,2025-12-21T00:00:00Z,2025-12-25T00:00:00Z,,317.09,351.76,High,Gift for dad,Gift Ideas,False,False,iOS,1
3559,6579,2861,2025-03-03T00:00:00Z,2025-03-14T00:00:00Z,,48.39,51.9,Medium,Office supplies,Wishlist,False,False,iOS,1
3560,2137,2864,2025-01-04T00:00:00Z,,2025-08-07T00:00:00Z,100.55,95.2,High,Treat myself,Gift Ideas,False,True,Web,2
3561,5642,710,2025-04-17T00:00:00Z,,,1383.44,1402.31,Medium,,Gift Ideas,False,False,Email Link,1
3562,5987,4318,2024-08-02T00:00:00Z,,,80.87,86.79,Medium,,Dream Items,False,False,Email Link,1
3563,4730,3667,2024-06-19T00:00:00Z,,,115.74,106.91,Medium,,Wishlist,False,False,Mobile App,1
3564,3895,2943,2025-01-15T00:00:00Z,2025-05-07T00:00:00Z,,24.77,25.05,Low,,Wishlist,True,True,QR Code,2
3565,3160,2102,2025-07-30T00:00:00Z,,,34.72,32.44,Medium,,Future Purchases,False,False,iOS,3
3566,9660,4534,2025-08-22T00:00:00Z,,2025-10-30T00:00:00Z,170.61,195.97,Medium,Wait for sale,Wishlist,False,False,Android,1
3567,3060,455,2024-12-28T00:00:00Z,,,43.09,46.28,Medium,Gift for dad,Gift Ideas,False,False,iOS,1
3568,346,3447,2025-01-26T00:00:00Z,,,130.49,110.95,Low,Maybe later,Wishlist,True,True,QR Code,1
3569,2775,1773,2024-06-03T00:00:00Z,2024-10-07T00:00:00Z,,946.61,942.87,High,Anniversary gift,Wishlist,True,True,Web,1
3570,8064,925,2024-12-11T00:00:00Z,2025-02-16T00:00:00Z,,271.63,249.66,Medium,,Gift Ideas,False,False,Email Link,1
3571,998,2226,2025-10-28T00:00:00Z,,,70.0,65.44,Low,Wedding registry,Future Purchases,False,False,Android,1
3572,8011,1630,2024-11-30T00:00:00Z,,,122.96,119.46,High,,Wishlist,False,True,iOS,1
3573,956,1274,2025-02-06T00:00:00Z,2025-06-03T00:00:00Z,,21.15,18.67,Low,,Wishlist,False,False,Mobile App,1
3574,4904,3170,2025-12-11T00:00:00Z,,,559.59,562.63,Low,,Wishlist,False,False,Email Link,2
3575,7803,1182,2024-01-18T00:00:00Z,,,959.29,883.2,Medium,Gift for dad,Dream Items,False,False,QR Code,1
3576,3647,153,2024-06-14T00:00:00Z,2024-12-05T00:00:00Z,,186.97,201.93,Low,Compare prices first,Wishlist,False,False,Social Media,4
3577,2712,3657,2024-01-18T00:00:00Z,,,135.15,132.93,Medium,Wedding registry,Wishlist,True,True,iOS,4
3578,8319,3163,2024-08-12T00:00:00Z,,2024-10-26T00:00:00Z,784.89,864.27,Low,,Wishlist,False,False,Mobile App,1
3579,2452,4771,2025-07-03T00:00:00Z,2025-07-29T00:00:00Z,,676.39,625.91,Low,Office supplies,Wishlist,False,False,Android,1
3580,4749,3907,2025-01-14T00:00:00Z,,,354.29,327.4,Low,Home upgrade,Future Purchases,False,True,iOS,1
3581,4237,4524,2025-03-02T00:00:00Z,,,1063.6,917.86,Medium,For the kids,Wishlist,False,False,Android,1
3582,6867,1327,2025-07-28T00:00:00Z,,,288.37,318.41,High,,Wishlist,False,False,Web,1
3583,4792,98,2025-09-01T00:00:00Z,2025-11-01T00:00:00Z,,48.86,49.39,High,Christmas gift,Dream Items,False,True,Email Link,1
3584,6566,1159,2025-06-01T00:00:00Z,,,138.27,118.43,Medium,Birthday present,Gift Ideas,True,True,Web,1
3585,5480,766,2024-06-11T00:00:00Z,,,40.23,46.12,High,Anniversary gift,Gift Ideas,False,False,Web,1
3586,9240,3801,2024-11-17T00:00:00Z,,,27.46,27.7,Medium,Birthday present,Future Purchases,False,False,Android,1
3587,569,4698,2025-06-01T00:00:00Z,,,118.2,104.95,Medium,For the kids,Gift Ideas,False,False,Web,2
3588,7269,251,2025-01-16T00:00:00Z,,,144.78,151.71,Low,Maybe later,Gift Ideas,True,True,iOS,1
3589,1804,1518,2024-12-10T00:00:00Z,2025-01-17T00:00:00Z,,84.04,76.52,Medium,,Future Purchases,False,False,Web,1
3590,9780,4440,2025-12-07T00:00:00Z,,,211.14,231.91,Medium,,Future Purchases,False,False,Web,1
3591,6831,2906,2024-12-02T00:00:00Z,,,89.7,94.82,Medium,,Wishlist,False,False,Mobile App,1
3592,3441,947,2025-07-04T00:00:00Z,,,111.78,127.79,Low,,Wishlist,False,False,QR Code,2
3593,8220,4761,2024-03-01T00:00:00Z,,,1394.84,1382.91,Medium,,Future Purchases,False,False,Mobile App,1
3594,3970,1430,2024-06-20T00:00:00Z,,,211.36,235.78,Medium,Treat myself,Gift Ideas,False,False,Web,1
3595,9403,4893,2025-08-21T00:00:00Z,,,915.45,875.02,High,Wedding registry,Wishlist,False,False,Android,1
3596,7844,4650,2025-03-12T00:00:00Z,,,247.3,242.69,High,Need to save up,Dream Items,False,False,Mobile App,1
3597,7390,954,2024-10-17T00:00:00Z,,,211.68,192.23,Medium,Need to save up,Wishlist,False,False,Web,2
3598,6434,4329,2025-04-30T00:00:00Z,,,74.41,80.56,Low,,Gift Ideas,False,False,iOS,1
3599,8131,101,2025-04-17T00:00:00Z,2025-04-30T00:00:00Z,,229.31,217.16,Medium,Compare prices first,Gift Ideas,False,True,iOS,1
3600,9452,3940,2025-10-26T00:00:00Z,2025-11-21T00:00:00Z,,1409.19,1388.89,Medium,Wedding registry,Wishlist,True,True,Social Media,1
3601,2236,1903,2024-12-23T00:00:00Z,2025-05-09T00:00:00Z,,40.25,46.18,Low,Maybe later,Wishlist,False,True,iOS,1
3602,194,3101,2024-07-01T00:00:00Z,,2024-12-25T00:00:00Z,836.09,930.44,Medium,,Wishlist,False,False,Email Link,2
3603,6287,1553,2025-04-16T00:00:00Z,,,589.99,652.97,Low,,Future Purchases,False,False,Android,1
3604,984,1357,2024-12-31T00:00:00Z,2025-03-30T00:00:00Z,,159.58,146.26,High,Anniversary gift,Gift Ideas,False,False,iOS,1
3605,8064,3024,2024-03-15T00:00:00Z,,,159.16,161.5,Low,Office supplies,Dream Items,False,False,Web,1
3606,6132,4270,2025-08-05T00:00:00Z,,,304.18,337.36,High,Birthday present,Future Purchases,False,False,QR Code,1
3607,7986,1841,2025-04-12T00:00:00Z,,,686.03,737.73,High,,Dream Items,False,False,Social Media,1
3608,9617,4821,2024-01-24T00:00:00Z,2024-05-16T00:00:00Z,,230.16,257.09,Medium,Wait for sale,Wishlist,True,True,Web,1
3609,3283,3196,2025-11-08T00:00:00Z,,2025-12-18T00:00:00Z,1057.22,1116.9,Medium,,Wishlist,False,True,Mobile App,2
3610,6231,1955,2024-08-15T00:00:00Z,2024-10-22T00:00:00Z,,363.13,321.44,Medium,Gift for dad,Gift Ideas,False,True,Social Media,2
3611,7360,4692,2024-08-22T00:00:00Z,,,243.44,218.41,High,For the kids,Dream Items,False,False,QR Code,1
3612,1191,3549,2025-02-11T00:00:00Z,,,686.63,752.44,Low,,Gift Ideas,False,False,Mobile App,1
3613,5726,139,2024-05-21T00:00:00Z,,,386.78,359.43,Medium,,Wishlist,False,False,Mobile App,1
3614,4194,2451,2024-08-14T00:00:00Z,,,273.25,307.36,Medium,Wait for sale,Wishlist,False,False,Mobile App,1
3615,558,3930,2024-08-26T00:00:00Z,,,77.1,67.25,Medium,,Wishlist,False,True,Web,2
3616,7456,4505,2024-02-18T00:00:00Z,,2024-09-15T00:00:00Z,346.66,381.63,Medium,,Future Purchases,False,False,iOS,1
3617,338,4689,2025-02-05T00:00:00Z,,,29.13,29.69,Low,Anniversary gift,Wishlist,False,False,QR Code,1
3618,3818,3081,2025-04-22T00:00:00Z,,,41.04,41.77,Medium,Office supplies,Wishlist,False,False,Android,1
3619,6536,4414,2025-04-11T00:00:00Z,2025-07-09T00:00:00Z,,73.57,74.92,Medium,,Future Purchases,False,False,iOS,2
3620,7210,2226,2025-10-14T00:00:00Z,2025-11-16T00:00:00Z,,70.0,70.72,Medium,Christmas gift,Wishlist,False,True,Web,1
3621,1093,1929,2025-05-02T00:00:00Z,2025-07-22T00:00:00Z,,25.07,25.74,Medium,Gift for dad,Wishlist,False,True,Web,1
3622,7024,584,2025-05-06T00:00:00Z,,2025-12-15T00:00:00Z,107.32,98.89,Medium,,Wishlist,False,True,Social Media,1
3623,5113,4839,2024-04-12T00:00:00Z,2024-08-22T00:00:00Z,,79.16,72.33,Medium,For the kids,Wishlist,False,False,iOS,4
3624,3481,1135,2025-05-03T00:00:00Z,,,117.97,119.59,Low,For the kids,Dream Items,False,True,Web,1
3625,9399,196,2024-12-15T00:00:00Z,,,39.12,42.53,Low,Need to save up,Dream Items,False,False,Android,1
3626,3711,2375,2025-10-21T00:00:00Z,2025-12-08T00:00:00Z,,216.27,202.87,Medium,Birthday present,Wishlist,True,True,Mobile App,1
3627,1152,3838,2024-09-12T00:00:00Z,,2025-08-28T00:00:00Z,1032.34,1157.47,High,,Wishlist,False,False,Mobile App,2
3628,5668,2781,2024-06-25T00:00:00Z,,,897.39,998.32,High,Maybe later,Wishlist,False,False,Mobile App,3
3629,972,1476,2024-02-18T00:00:00Z,,,114.07,110.11,Low,,Wishlist,False,False,Android,1
3630,1723,4469,2024-04-23T00:00:00Z,,,629.08,626.05,Low,For the kids,Wishlist,False,False,Social Media,1
3631,9890,3261,2024-11-10T00:00:00Z,,,273.02,233.47,Medium,Gift for dad,Wishlist,False,False,Email Link,1
3632,6450,2887,2024-05-22T00:00:00Z,,,68.52,68.54,Medium,Christmas gift,Wishlist,False,False,Social Media,1
3633,5911,1417,2025-08-27T00:00:00Z,2025-10-07T00:00:00Z,,41.0,35.73,Low,,Future Purchases,False,True,Android,3
3634,9411,1957,2025-07-23T00:00:00Z,,,944.91,1027.48,Medium,,Future Purchases,False,True,Android,1
3635,2140,4602,2024-09-23T00:00:00Z,,,218.44,215.1,Low,,Wishlist,False,False,Mobile App,1
3636,6377,3614,2025-02-20T00:00:00Z,2025-06-26T00:00:00Z,,73.53,74.48,Low,Anniversary gift,Future Purchases,False,False,Web,1
3637,440,1556,2025-03-27T00:00:00Z,,,197.12,216.13,Low,,Gift Ideas,False,False,Social Media,1
3638,6434,3650,2024-02-19T00:00:00Z,,,597.2,530.15,Medium,,Gift Ideas,False,False,Android,4
3639,8869,4740,2025-05-25T00:00:00Z,2025-08-30T00:00:00Z,,426.36,415.8,Low,,Wishlist,True,True,iOS,1
3640,4065,1299,2024-03-30T00:00:00Z,,,116.71,100.06,Low,,Gift Ideas,False,True,Web,1
3641,4975,3231,2024-09-13T00:00:00Z,2025-01-09T00:00:00Z,,664.4,752.71,Low,Anniversary gift,Wishlist,False,False,Web,1
3642,5299,984,2025-06-16T00:00:00Z,,,235.82,240.71,Medium,,Gift Ideas,False,False,iOS,1
3643,8754,3408,2025-09-29T00:00:00Z,,,841.95,829.41,High,Back to school,Wishlist,False,False,Social Media,1
3644,3357,3005,2024-05-28T00:00:00Z,,,272.51,274.74,Low,Need to save up,Dream Items,False,False,Android,1
3645,8202,1652,2024-11-14T00:00:00Z,,,24.14,22.71,High,Treat myself,Wishlist,False,True,Web,1
3646,3319,4031,2025-07-26T00:00:00Z,,,134.33,135.59,High,,Wishlist,False,True,QR Code,1
3647,8580,4578,2025-10-30T00:00:00Z,,,179.54,170.16,Medium,Christmas gift,Wishlist,True,True,Android,3
3648,1738,237,2024-04-04T00:00:00Z,,,44.32,44.74,High,,Wishlist,True,True,Mobile App,1
3649,7639,383,2025-05-14T00:00:00Z,,,132.62,141.15,Medium,For the kids,Wishlist,True,True,Social Media,1
3650,6284,3767,2025-10-20T00:00:00Z,,,498.09,476.51,Medium,,Wishlist,False,False,iOS,1
3651,3319,4142,2024-10-28T00:00:00Z,2025-04-19T00:00:00Z,,231.1,235.11,Low,,Dream Items,False,False,iOS,1
3652,3723,1950,2025-02-20T00:00:00Z,,,168.51,155.02,Medium,Housewarming gift,Wishlist,False,False,Mobile App,1
3653,7445,1452,2025-02-01T00:00:00Z,2025-04-21T00:00:00Z,,1097.8,1063.18,High,,Wishlist,False,False,iOS,1
3654,5354,3288,2024-04-11T00:00:00Z,,,637.08,626.18,High,Maybe later,Wishlist,False,False,Android,4
3655,1750,3863,2025-01-09T00:00:00Z,2025-04-03T00:00:00Z,,310.44,346.84,Medium,Maybe later,Future Purchases,False,False,Web,1
3656,2224,2674,2024-04-07T00:00:00Z,2024-10-02T00:00:00Z,,612.72,566.6,Medium,,Wishlist,False,True,Social Media,1
3657,348,1056,2025-06-19T00:00:00Z,,2025-09-04T00:00:00Z,99.88,109.54,Medium,Christmas gift,Wishlist,False,False,iOS,1
3658,8140,4204,2025-06-26T00:00:00Z,,2025-09-14T00:00:00Z,66.61,61.01,High,Office supplies,Wishlist,False,False,Android,1
3659,9407,4249,2025-04-19T00:00:00Z,2025-07-18T00:00:00Z,,241.86,234.13,High,Anniversary gift,Wishlist,False,False,Email Link,1
3660,1664,3327,2024-07-16T00:00:00Z,,2025-02-10T00:00:00Z,69.4,77.7,High,Birthday present,Future Purchases,False,False,Web,1
3661,8764,1198,2025-02-23T00:00:00Z,,,71.36,71.94,High,Compare prices first,Wishlist,True,True,Email Link,1
3662,4792,2525,2025-11-07T00:00:00Z,,,51.23,54.46,Medium,,Gift Ideas,True,True,Web,1
3663,1283,2559,2025-11-12T00:00:00Z,2025-12-18T00:00:00Z,,764.94,737.72,Medium,,Wishlist,False,True,Android,1
3664,1701,390,2024-06-16T00:00:00Z,,,284.35,316.86,High,Compare prices first,Gift Ideas,False,False,QR Code,5
3665,8005,2622,2025-03-24T00:00:00Z,,2025-12-12T00:00:00Z,1807.32,1717.65,Medium,,Wishlist,False,False,Web,1
3666,3796,555,2025-02-19T00:00:00Z,,2025-06-10T00:00:00Z,186.53,186.07,Medium,Wait for sale,Wishlist,False,False,Web,1
3667,6477,736,2025-11-23T00:00:00Z,,2025-12-23T00:00:00Z,183.14,158.61,High,Wedding registry,Wishlist,False,True,Android,1
3668,8362,4126,2025-01-30T00:00:00Z,,,1999.66,1709.89,High,Anniversary gift,Wishlist,False,False,Android,1
3669,4487,3245,2025-09-09T00:00:00Z,,2025-12-02T00:00:00Z,1117.85,1251.21,Low,Treat myself,Wishlist,False,False,Android,1
3670,4383,4695,2025-11-23T00:00:00Z,,2025-12-25T00:00:00Z,114.0,107.66,Low,Gift for mom,Gift Ideas,True,True,Web,2
3671,585,3346,2024-10-19T00:00:00Z,,,62.96,71.22,Medium,Gift for mom,Gift Ideas,False,False,iOS,1
3672,5188,4160,2025-07-11T00:00:00Z,,,52.33,56.63,Medium,,Future Purchases,False,False,Web,1
3673,9495,3254,2025-08-28T00:00:00Z,2025-11-12T00:00:00Z,,168.86,167.94,High,Maybe later,Future Purchases,False,False,Android,4
3674,8300,2898,2025-12-09T00:00:00Z,2025-12-24T00:00:00Z,,867.6,788.15,High,,Wishlist,False,False,Mobile App,1
3675,8158,2385,2024-06-03T00:00:00Z,,,30.79,26.64,Medium,Need to save up,Wishlist,False,False,Email Link,1
3676,3532,3450,2025-02-15T00:00:00Z,2025-08-12T00:00:00Z,,201.16,216.35,Low,,Future Purchases,False,False,Android,1
3677,2933,418,2024-04-27T00:00:00Z,,,137.1,157.18,Medium,Home upgrade,Wishlist,False,False,Social Media,1
3678,9964,2112,2023-12-31T00:00:00Z,2024-06-28T00:00:00Z,,740.34,734.65,High,Treat myself,Wishlist,False,False,QR Code,2
