cart_item_id,cart_id,product_ref,item_quantity,price_per_unit,discount_amount,promo_code,tax_amount,status,date_added_to_cart,last_updated,saved_for_later,line_total
15016,5273,4137,2,177.5,0.0,,27.82,Converted,2023-05-22T19:31:53Z,2023-05-22T19:31:53Z,False,355.0
15017,5274,4747,1,183.35,0.0,,12.77,Converted,2024-09-26T23:07:49Z,2024-09-26T23:08:23Z,False,183.35
15018,5274,4308,6,198.12,475.49,CLEARANCE40,67.87,Converted,2024-09-26T22:29:35Z,2024-09-26T23:00:56Z,False,1188.72
15019,5274,4823,4,58.57,0.0,,23.66,Converted,2024-09-26T23:01:28Z,2024-09-26T23:10:14Z,False,234.28
15020,5274,3416,3,119.52,0.0,,21.46,Converted,2024-09-26T22:14:09Z,2024-09-26T22:47:47Z,False,358.56
15021,5274,2519,1,886.01,132.9,WELCOME15,61.69,Converted,2024-09-26T22:59:27Z,2024-09-26T22:59:49Z,False,886.01
15022,5274,4751,1,75.71,15.14,SAVE20,5.27,Converted,2024-09-26T23:07:36Z,2024-09-26T23:08:31Z,False,75.71
15023,5274,3392,3,97.44,0.0,,14.63,Converted,2024-09-26T22:45:50Z,2024-09-26T22:55:38Z,False,292.32
15024,5275,3286,3,115.92,86.94,NEWUSER25,16.74,Abandoned,2024-09-26T23:09:54Z,2024-09-26T23:11:22Z,False,347.76
15025,5276,3418,2,278.16,0.0,,46.9,Abandoned,2022-07-14T15:45:12Z,2022-07-14T15:45:34Z,False,556.32
15026,5277,553,2,95.9,0.0,,10.35,Abandoned,2019-02-20T04:34:36Z,2019-02-20T05:44:12Z,False,191.8
15027,5277,4923,1,26.33,3.95,WELCOME15,2.49,Abandoned,2019-02-20T04:16:28Z,2019-02-20T04:24:55Z,False,26.33
15028,5277,506,2,93.13,0.0,,20.76,Abandoned,2019-02-20T04:37:12Z,2019-02-20T06:00:33Z,False,186.26
15029,5277,4309,1,277.6,55.52,SAVE20,18.21,Abandoned,2019-02-20T05:56:29Z,2019-02-20T06:02:34Z,False,277.6
15030,5278,2179,9,176.27,0.0,,119.81,Active,2025-09-10T18:39:39Z,2025-09-10T18:42:33Z,False,1586.43
15031,5278,146,5,71.75,0.0,FREESHIP,39.69,Abandoned,2025-09-10T19:01:46Z,2025-09-10T19:03:04Z,False,358.75
15032,5279,4236,2,1321.59,528.64,SAVE20,122.37,Converted,2025-07-17T15:04:16Z,2025-07-17T15:11:48Z,False,2643.18
15033,5280,2730,6,65.01,0.0,,39.54,Abandoned,2024-07-23T00:57:55Z,2024-07-23T00:58:21Z,False,390.06000000000006
15034,5281,2739,2,272.19,0.0,,50.12,Converted,2022-11-26T00:11:54Z,2022-11-26T00:11:54Z,False,544.38
15035,5282,2290,7,30.8,0.0,,24.72,Converted,2024-12-11T17:52:32Z,2024-12-11T18:27:12Z,False,215.6
15036,5282,4651,3,762.76,0.0,,161.83,Converted,2024-12-11T16:45:25Z,2024-12-11T17:26:39Z,False,2288.2799999999997
15037,5283,1932,10,55.07,82.61,WELCOME15,28.25,Converted,2024-12-11T14:48:31Z,2024-12-11T14:48:31Z,False,550.7
15038,5283,3829,1,223.5,0.0,,18.36,Converted,2024-12-11T14:48:31Z,2024-12-11T14:48:31Z,False,223.5
15039,5283,2967,2,388.27,0.0,,67.8,Converted,2024-12-11T14:48:31Z,2024-12-11T14:48:31Z,False,776.54
15040,5283,2376,1,1357.17,0.0,FREESHIP,117.46,Converted,2024-12-11T14:48:31Z,2024-12-11T14:48:31Z,False,1357.17
15041,5284,532,4,239.61,0.0,,50.9,Abandoned,2024-12-11T15:19:11Z,2024-12-11T15:28:48Z,False,958.44
15042,5285,3913,1,117.84,47.14,CLEARANCE40,6.51,Converted,2019-11-07T06:39:19Z,2019-11-07T06:39:19Z,False,117.84
15043,5285,3151,6,71.84,0.0,FREESHIP,35.79,Converted,2019-11-07T06:39:19Z,2019-11-07T06:39:19Z,False,431.04
15044,5286,467,3,112.34,0.0,,33.96,Abandoned,2018-08-04T08:02:06Z,2018-08-04T09:00:13Z,False,337.02
15045,5286,206,1,645.31,258.12,CLEARANCE40,22.63,Abandoned,2018-08-04T07:51:28Z,2018-08-04T09:25:24Z,False,645.31
15046,5286,1528,3,205.84,0.0,,43.56,Abandoned,2018-08-04T06:50:11Z,2018-08-04T09:30:50Z,False,617.52
15047,5286,1318,2,412.62,206.31,NEWUSER25,50.8,Abandoned,2018-08-04T07:05:21Z,2018-08-04T08:06:04Z,False,825.24
15048,5286,922,1,429.87,0.0,,45.77,Abandoned,2018-08-04T05:59:09Z,2018-08-04T09:12:49Z,False,429.87
15049,5286,3909,1,262.9,0.0,,20.29,Abandoned,2018-08-04T08:08:03Z,2018-08-04T09:21:22Z,False,262.9
15050,5287,924,1,177.54,0.0,,9.28,Converted,2019-11-07T06:40:41Z,2019-11-07T07:09:13Z,False,177.54
15051,5288,4677,1,169.08,0.0,,15.31,Converted,2019-11-07T06:36:21Z,2019-11-07T06:36:21Z,False,169.08
15052,5288,599,1,271.28,0.0,,15.96,Converted,2019-11-07T06:36:21Z,2019-11-07T06:36:21Z,False,271.28
15053,5288,1665,2,62.9,50.32,CLEARANCE40,5.25,Converted,2019-11-07T06:36:21Z,2019-11-07T06:36:21Z,False,125.8
15054,5288,2732,4,16.34,0.0,,6.55,Converted,2019-11-07T06:36:21Z,2019-11-07T06:36:21Z,False,65.36
15055,5288,4703,2,99.92,49.96,NEWUSER25,14.52,Converted,2019-11-07T06:36:21Z,2019-11-07T06:36:21Z,False,199.84
15056,5288,1638,3,676.91,812.29,CLEARANCE40,132.76,Converted,2019-11-07T06:36:21Z,2019-11-07T06:36:21Z,False,2030.73
15057,5288,1341,1,82.91,33.16,CLEARANCE40,5.93,Converted,2019-11-07T06:36:21Z,2019-11-07T06:36:21Z,False,82.91
15058,5289,1274,1,21.15,5.29,NEWUSER25,1.04,Converted,2025-08-25T08:07:10Z,2025-08-25T08:07:10Z,False,21.15
15059,5289,3360,1,75.36,0.0,FREESHIP,8.46,Converted,2025-08-25T08:07:10Z,2025-08-25T08:07:10Z,False,75.36
15060,5290,1026,5,131.64,0.0,,38.4,Active,2025-09-13T05:42:26Z,2025-09-13T05:59:14Z,False,658.1999999999999
15061,5290,972,2,130.22,104.18,CLEARANCE40,17.57,Abandoned,2025-09-13T06:01:13Z,2025-09-13T06:02:45Z,False,260.44
15062,5290,4042,1,38.38,0.0,,2.22,Abandoned,2025-09-13T06:05:35Z,2025-09-13T07:32:59Z,False,38.38
15063,5291,4039,1,174.53,0.0,,9.91,Abandoned,2024-02-10T05:39:29Z,2024-02-10T05:39:29Z,False,174.53
15064,5291,2987,2,170.78,0.0,,19.26,Abandoned,2024-02-10T05:39:29Z,2024-02-10T05:39:29Z,False,341.56
15065,5292,1800,2,1064.88,0.0,,136.72,Converted,2021-05-10T13:33:58Z,2021-05-10T14:05:48Z,False,2129.76
15066,5292,2897,8,91.36,0.0,,82.71,Converted,2021-05-10T12:44:53Z,2021-05-10T12:50:40Z,False,730.88
15067,5292,4578,1,179.54,26.93,WELCOME15,13.91,Converted,2021-05-10T14:36:23Z,2021-05-10T15:39:26Z,False,179.54
15068,5292,4323,4,59.61,0.0,,17.15,Converted,2021-05-10T16:07:00Z,2021-05-10T16:37:01Z,False,238.44
15069,5292,864,2,87.01,0.0,,17.99,Converted,2021-05-10T12:53:18Z,2021-05-10T13:13:39Z,False,174.02
15070,5292,2753,3,13.97,0.0,,3.09,Converted,2021-05-10T15:27:34Z,2021-05-10T16:15:16Z,False,41.910000000000004
15071,5292,1221,1,101.87,15.28,WELCOME15,4.6,Converted,2021-05-10T12:46:09Z,2021-05-10T14:11:12Z,False,101.87
15072,5293,102,5,113.54,0.0,,52.38,Abandoned,2024-02-10T06:34:30Z,2024-02-10T07:50:09Z,False,567.7
15073,5294,2840,2,100.27,0.0,,16.68,Converted,2024-04-26T03:23:31Z,2024-04-26T03:23:31Z,False,200.54
15074,5294,4112,1,810.64,0.0,,59.36,Converted,2024-04-26T03:23:31Z,2024-04-26T03:23:31Z,False,810.64
15075,5294,3177,2,929.69,185.94,SAVE10,190.82,Converted,2024-04-26T03:23:31Z,2024-04-26T03:23:31Z,False,1859.38
15076,5294,2126,4,590.61,236.24,SAVE10,114.37,Converted,2024-04-26T03:23:31Z,2024-04-26T03:23:31Z,False,2362.44
15077,5295,970,2,142.24,28.45,SAVE10,21.11,Converted,2024-04-26T03:39:29Z,2024-04-26T03:39:29Z,False,284.48
15078,5295,3916,3,651.07,0.0,FREESHIP,129.53,Converted,2024-04-26T03:39:29Z,2024-04-26T03:39:29Z,False,1953.21
15079,5295,1218,1,79.94,7.99,SAVE10,5.35,Converted,2024-04-26T03:39:29Z,2024-04-26T03:39:29Z,False,79.94
15080,5296,2494,1,176.36,0.0,,13.13,Converted,2024-04-26T03:33:06Z,2024-04-26T03:33:06Z,False,176.36
15081,5297,3580,1,727.34,0.0,,79.47,Abandoned,2024-01-13T09:52:00Z,2024-01-13T10:05:58Z,False,727.34
15082,5298,3690,1,174.03,0.0,,14.13,Active,2021-07-14T21:20:48Z,2021-07-14T21:29:05Z,False,174.03
15083,5298,2362,6,101.39,0.0,,64.43,Abandoned,2021-07-14T21:09:22Z,2021-07-14T21:20:09Z,False,608.34
15084,5298,4605,3,51.08,0.0,,15.94,Abandoned,2021-07-14T21:30:50Z,2021-07-14T21:39:42Z,False,153.24
15085,5298,653,3,469.31,0.0,,155.34,Abandoned,2021-07-14T20:47:03Z,2021-07-14T21:18:04Z,False,1407.93
15086,5298,31,6,374.54,0.0,,181.14,Active,2021-07-14T20:50:22Z,2021-07-14T21:13:13Z,True,2247.2400000000002
15087,5299,4772,5,372.86,0.0,,218.26,Active,2021-07-14T23:15:33Z,2021-07-14T23:26:37Z,False,1864.3000000000002
15088,5299,91,1,371.94,0.0,,29.19,Abandoned,2021-07-14T21:44:18Z,2021-07-14T21:55:20Z,False,371.94
15089,5299,789,2,145.1,0.0,,31.02,Abandoned,2021-07-14T23:57:10Z,2021-07-15T00:09:24Z,False,290.2
15090,5299,2792,2,382.86,0.0,,90.17,Abandoned,2021-07-15T00:02:26Z,2021-07-15T00:19:22Z,False,765.72
15091,5300,3477,2,1076.48,0.0,,130.73,Converted,2019-07-04T18:01:41Z,2019-07-04T19:25:11Z,False,2152.96
15092,5300,2815,2,940.89,0.0,,154.89,Converted,2019-07-04T18:56:36Z,2019-07-04T19:31:10Z,False,1881.78
15093,5300,2660,4,1070.35,0.0,,507.04,Converted,2019-07-04T19:24:37Z,2019-07-04T19:31:36Z,False,4281.4
15094,5300,4912,2,336.1,0.0,,69.98,Converted,2019-07-04T19:27:48Z,2019-07-04T19:33:27Z,False,672.2
15095,5301,2045,4,64.68,0.0,,17.87,Abandoned,2024-12-05T18:01:16Z,2024-12-05T18:01:16Z,False,258.72
15096,5301,1862,9,104.61,0.0,,60.1,Abandoned,2024-12-05T18:01:16Z,2024-12-05T18:01:16Z,False,941.49
15097,5302,1240,6,241.19,217.07,WELCOME15,65.59,Converted,2022-06-24T06:26:14Z,2022-06-24T06:26:14Z,False,1447.1399999999999
15098,5302,4168,1,1233.14,0.0,,88.62,Converted,2022-06-24T06:26:14Z,2022-06-24T06:26:14Z,False,1233.14
15099,5302,2473,2,1498.32,0.0,,278.36,Converted,2022-06-24T06:26:14Z,2022-06-24T06:26:14Z,False,2996.64
15100,5302,326,4,193.9,0.0,,80.28,Converted,2022-06-24T06:26:14Z,2022-06-24T06:26:14Z,False,775.6
15101,5303,1962,3,145.38,0.0,,44.33,Converted,2021-02-14T18:07:10Z,2021-02-14T18:07:10Z,False,436.14
15102,5303,47,3,1395.69,0.0,,384.35,Converted,2021-02-14T18:07:10Z,2021-02-14T18:07:10Z,False,4187.07
15103,5303,3703,1,200.57,0.0,FREESHIP,16.52,Converted,2021-02-14T18:07:10Z,2021-02-14T18:07:10Z,False,200.57
15104,5303,2596,3,48.87,0.0,,11.86,Converted,2021-02-14T18:07:10Z,2021-02-14T18:07:10Z,False,146.60999999999999
15105,5303,3279,1,883.46,220.87,NEWUSER25,72.16,Converted,2021-02-14T18:07:10Z,2021-02-14T18:07:10Z,False,883.46
15106,5303,4343,1,2268.15,340.22,WELCOME15,170.88,Converted,2021-02-14T18:07:10Z,2021-02-14T18:07:10Z,False,2268.15
15107,5303,2171,4,246.75,0.0,,103.18,Converted,2021-02-14T18:07:10Z,2021-02-14T18:07:10Z,False,987.0
15108,5304,4350,2,1188.61,0.0,,252.05,Converted,2018-12-09T01:02:22Z,2018-12-09T01:14:35Z,False,2377.22
15109,5304,2878,1,41.2,8.24,SAVE20,3.14,Converted,2018-12-08T23:44:54Z,2018-12-09T00:44:30Z,False,41.2
15110,5304,1061,3,55.11,0.0,FREESHIP,18.17,Converted,2018-12-09T00:57:15Z,2018-12-09T01:27:12Z,False,165.32999999999998
15111,5304,2836,4,86.22,0.0,,24.62,Converted,2018-12-08T23:49:38Z,2018-12-09T00:09:35Z,False,344.88
15112,5304,514,3,239.27,0.0,,48.38,Converted,2018-12-09T00:13:53Z,2018-12-09T00:59:39Z,False,717.8100000000001
15113,5305,4807,2,411.41,0.0,,48.04,Abandoned,2022-08-09T02:41:14Z,2022-08-09T02:41:14Z,False,822.82
15114,5306,4115,3,118.06,0.0,,23.65,Abandoned,2023-02-01T18:22:36Z,2023-02-01T18:33:32Z,False,354.18
15115,5307,2299,2,219.46,87.78,SAVE20,38.34,Converted,2025-05-03T16:20:32Z,2025-05-03T16:20:32Z,False,438.92
15116,5308,780,5,174.0,0.0,,78.58,Abandoned,2025-04-30T07:07:55Z,2025-04-30T07:16:18Z,False,870.0
15117,5308,3859,1,90.26,22.57,NEWUSER25,6.93,Abandoned,2025-04-30T06:53:35Z,2025-04-30T07:17:50Z,False,90.26
15118,5309,3930,9,69.39,124.9,SAVE20,45.95,Converted,2024-01-23T09:13:41Z,2024-01-23T09:18:08Z,False,624.51
15119,5309,2382,4,39.73,0.0,FREESHIP,15.11,Converted,2024-01-23T09:15:18Z,2024-01-23T09:28:30Z,False,158.92
15120,5310,2996,2,354.31,0.0,,59.78,Converted,2016-05-16T01:37:39Z,2016-05-16T01:49:06Z,False,708.62
15121,5310,2945,6,301.37,0.0,,191.71,Converted,2016-05-16T01:49:37Z,2016-05-16T01:52:48Z,False,1808.22
15122,5310,1956,4,349.58,0.0,,81.37,Converted,2016-05-15T23:20:00Z,2016-05-16T01:32:18Z,False,1398.32
15123,5311,1086,1,188.49,0.0,FREESHIP,21.07,Converted,2024-08-05T20:18:21Z,2024-08-05T22:22:15Z,False,188.49
15124,5311,4396,4,307.51,0.0,,67.88,Converted,2024-08-05T22:06:41Z,2024-08-05T22:15:34Z,False,1230.04
15125,5311,2952,2,909.31,0.0,,141.17,Converted,2024-08-05T22:52:29Z,2024-08-05T22:53:08Z,False,1818.62
15126,5311,1493,1,203.03,0.0,,21.11,Converted,2024-08-05T22:49:05Z,2024-08-05T22:49:25Z,False,203.03
15127,5311,3691,7,139.82,0.0,,91.31,Converted,2024-08-05T22:29:31Z,2024-08-05T22:38:05Z,False,978.74
15128,5312,1093,2,302.6,60.52,SAVE10,53.22,Abandoned,2025-05-13T02:56:08Z,2025-05-13T03:57:56Z,False,605.2
15129,5312,1281,1,152.74,0.0,,12.96,Abandoned,2025-05-13T03:42:28Z,2025-05-13T03:46:20Z,True,152.74
15130,5312,3977,2,259.87,0.0,,39.18,Abandoned,2025-05-13T02:53:21Z,2025-05-13T03:20:34Z,False,519.74
15131,5312,1770,4,426.68,170.67,SAVE10,83.27,Abandoned,2025-05-13T02:37:28Z,2025-05-13T03:12:40Z,False,1706.72
15132,5312,4445,6,80.8,0.0,,56.29,Abandoned,2025-05-13T03:26:06Z,2025-05-13T04:10:59Z,False,484.79999999999995
15133,5312,267,1,315.26,63.05,SAVE20,27.32,Abandoned,2025-05-13T03:40:15Z,2025-05-13T04:05:35Z,False,315.26
15134,5313,4719,1,262.89,39.43,WELCOME15,13.33,Deleted,2024-12-06T18:27:42Z,2024-12-06T18:31:10Z,False,262.89
15135,5313,4960,3,158.11,0.0,FREESHIP,43.62,Deleted,2024-12-06T18:08:00Z,2024-12-06T18:20:05Z,False,474.33000000000004
15136,5313,2132,2,150.11,0.0,,27.83,Deleted,2024-12-06T18:29:40Z,2024-12-06T18:36:54Z,False,300.22
15137,5313,3521,1,295.21,0.0,,21.27,Deleted,2024-12-06T18:29:18Z,2024-12-06T18:44:35Z,False,295.21
15138,5313,3920,1,217.72,0.0,,13.33,Deleted,2024-12-06T17:49:08Z,2024-12-06T18:42:52Z,False,217.72
15139,5314,4355,2,100.06,0.0,,13.18,Abandoned,2025-07-10T17:53:05Z,2025-07-10T17:53:05Z,False,200.12
15140,5314,3080,1,177.62,0.0,,15.59,Abandoned,2025-07-10T17:53:05Z,2025-07-10T17:53:05Z,False,177.62
15141,5315,1602,2,140.91,0.0,,32.94,Abandoned,2025-03-08T00:43:48Z,2025-03-08T03:20:42Z,False,281.82
15142,5316,2253,2,220.57,110.28,NEWUSER25,23.18,Converted,2024-12-06T17:49:14Z,2024-12-06T17:49:14Z,False,441.14
15143,5316,1015,2,12.61,0.0,,2.23,Converted,2024-12-06T17:49:14Z,2024-12-06T17:49:14Z,False,25.22
15144,5317,1510,2,187.56,0.0,FREESHIP,40.92,Converted,2025-07-10T19:30:00Z,2025-07-10T19:38:16Z,False,375.12
15145,5317,4904,1,127.31,0.0,,15.11,Converted,2025-07-10T19:10:53Z,2025-07-10T19:20:47Z,False,127.31
15146,5317,3335,1,209.76,0.0,,16.77,Converted,2025-07-10T19:39:53Z,2025-07-10T19:45:39Z,False,209.76
15147,5317,1201,1,643.38,0.0,,59.47,Converted,2025-07-10T17:57:43Z,2025-07-10T18:12:05Z,False,643.38
15148,5318,3473,2,132.77,53.11,SAVE20,13.96,Converted,2024-07-05T11:24:48Z,2024-07-05T19:57:20Z,False,265.54
15149,5318,1733,6,1464.46,878.68,SAVE10,697.09,Converted,2024-07-06T17:28:20Z,2024-07-08T05:47:07Z,False,8786.76
15150,5318,4015,3,162.0,72.9,WELCOME15,36.06,Converted,2024-07-06T09:56:28Z,2024-07-08T10:11:57Z,False,486.0
15151,5318,3433,1,86.44,0.0,,7.97,Converted,2024-07-08T07:47:43Z,2024-07-09T14:45:03Z,False,86.44
15152,5318,2729,2,1028.81,0.0,FREESHIP,165.34,Converted,2024-07-06T12:28:30Z,2024-07-08T05:32:43Z,False,2057.62
15153,5319,426,1,379.15,56.87,WELCOME15,28.41,Converted,2024-07-05T05:02:17Z,2024-07-05T05:02:54Z,False,379.15
15154,5319,107,3,137.83,165.4,CLEARANCE40,18.51,Converted,2024-07-05T04:48:13Z,2024-07-05T05:02:05Z,False,413.49
15155,5319,4706,1,220.49,0.0,,23.37,Converted,2024-07-05T04:55:53Z,2024-07-05T05:09:09Z,False,220.49
15156,5319,1628,5,28.94,0.0,FREESHIP,13.99,Converted,2024-07-05T05:02:26Z,2024-07-05T05:05:51Z,False,144.70000000000002
15157,5319,4062,3,77.22,0.0,,16.84,Converted,2024-07-05T04:23:20Z,2024-07-05T04:24:59Z,False,231.66
15158,5320,2956,2,866.81,0.0,,101.95,Converted,2023-06-28T19:03:49Z,2023-06-28T19:03:49Z,False,1733.62
15159,5320,2897,4,91.36,36.54,SAVE10,22.17,Converted,2023-06-28T19:03:49Z,2023-06-28T19:03:49Z,False,365.44
15160,5320,4437,2,85.96,17.19,SAVE10,15.74,Converted,2023-06-28T19:03:49Z,2023-06-28T19:03:49Z,False,171.92
15161,5320,4957,9,13.3,0.0,,12.12,Converted,2023-06-28T19:03:49Z,2023-06-28T19:03:49Z,False,119.7
15162,5320,1032,2,126.52,0.0,,17.86,Converted,2023-06-28T19:03:49Z,2023-06-28T19:03:49Z,False,253.04
15163,5321,4150,2,105.7,0.0,,17.21,Converted,2023-12-06T17:15:33Z,2023-12-06T17:15:33Z,False,211.4
15164,5321,612,1,906.83,136.02,WELCOME15,81.02,Converted,2023-12-06T17:15:33Z,2023-12-06T17:15:33Z,False,906.83
15165,5322,2944,6,142.03,85.22,SAVE10,61.86,Converted,2023-06-28T19:18:01Z,2023-06-28T19:50:45Z,False,852.1800000000001
15166,5322,718,1,1225.97,0.0,,146.69,Converted,2023-06-28T19:43:21Z,2023-06-28T20:04:22Z,False,1225.97
15167,5323,3061,2,247.7,0.0,,44.51,Abandoned,2022-01-26T04:40:19Z,2022-01-26T05:13:34Z,False,495.4
15168,5323,3697,3,762.26,343.02,WELCOME15,125.49,Active,2022-01-26T05:28:09Z,2022-01-26T05:36:20Z,True,2286.7799999999997
15169,5323,838,1,38.56,0.0,,3.54,Abandoned,2022-01-26T04:41:33Z,2022-01-26T05:19:41Z,False,38.56
15170,5324,3822,3,54.53,0.0,,11.52,Abandoned,2020-10-05T07:49:45Z,2020-10-05T07:55:27Z,False,163.59
15171,5324,733,1,315.47,0.0,,32.51,Abandoned,2020-10-05T07:42:20Z,2020-10-05T07:57:14Z,False,315.47
15172,5324,4716,2,256.23,0.0,,58.9,Abandoned,2020-10-05T07:56:06Z,2020-10-05T07:56:52Z,False,512.46
15173,5325,4019,4,224.04,0.0,,61.99,Converted,2024-01-15T07:00:53Z,2024-01-15T07:17:22Z,False,896.16
15174,5326,4059,5,180.55,180.55,SAVE20,73.63,Converted,2025-03-24T09:03:32Z,2025-03-24T09:11:43Z,False,902.75
15175,5326,4625,1,615.41,246.16,CLEARANCE40,33.94,Converted,2025-03-24T08:33:50Z,2025-03-24T08:56:45Z,False,615.41
15176,5326,2216,1,67.23,0.0,,6.05,Converted,2025-03-24T08:42:40Z,2025-03-24T08:44:03Z,False,67.23
15177,5327,917,1,110.94,0.0,,7.25,Abandoned,2025-06-22T14:51:54Z,2025-06-22T15:30:54Z,True,110.94
15178,5327,1535,3,748.13,0.0,FREESHIP,177.53,Abandoned,2025-06-22T14:53:03Z,2025-06-22T15:01:26Z,False,2244.39
15179,5327,972,1,130.22,0.0,,10.29,Abandoned,2025-06-22T15:31:16Z,2025-06-22T15:42:50Z,True,130.22
15180,5327,4379,3,936.71,0.0,,181.08,Active,2025-06-22T15:03:50Z,2025-06-22T15:22:34Z,False,2810.13
15181,5328,20,2,67.29,0.0,,11.35,Converted,2025-05-04T23:45:07Z,2025-05-05T00:02:57Z,False,134.58
15182,5328,4116,1,135.92,54.37,CLEARANCE40,8.73,Converted,2025-05-05T00:17:11Z,2025-05-05T00:18:08Z,False,135.92
15183,5329,4127,5,19.6,0.0,,7.23,Active,2023-06-29T05:25:03Z,2023-06-29T05:25:03Z,False,98.0
15184,5329,596,4,74.95,0.0,,19.59,Active,2023-06-29T05:25:03Z,2023-06-29T05:25:03Z,False,299.8
15185,5330,1212,3,331.31,0.0,,53.61,Active,2025-03-19T15:26:28Z,2025-03-19T17:29:10Z,False,993.9300000000001
15186,5330,3607,2,202.27,0.0,,28.33,Abandoned,2025-03-17T09:20:32Z,2025-03-19T01:37:07Z,False,404.54
15187,5330,3545,2,34.69,0.0,,7.64,Abandoned,2025-03-18T20:59:18Z,2025-03-19T18:00:50Z,False,69.38
15188,5331,4181,5,84.12,84.12,SAVE20,25.9,Abandoned,2023-06-29T05:58:29Z,2023-06-29T06:08:50Z,False,420.6
15189,5332,870,2,587.0,0.0,,74.09,Converted,2025-05-15T02:26:15Z,2025-05-15T02:26:15Z,False,1174.0
15190,5333,4217,5,1181.48,590.74,SAVE10,541.18,Abandoned,2015-11-17T10:11:19Z,2015-11-17T10:33:39Z,False,5907.4
15191,5334,4583,3,190.74,0.0,,38.91,Abandoned,2022-05-19T01:42:12Z,2022-05-19T02:07:47Z,False,572.22
15192,5335,1234,2,239.01,0.0,,47.77,Converted,2022-08-17T16:47:14Z,2022-08-17T16:47:14Z,False,478.02
15193,5335,2664,2,36.06,0.0,,5.28,Converted,2022-08-17T16:47:14Z,2022-08-17T16:47:14Z,False,72.12
15194,5335,172,1,16.05,0.0,,1.7,Converted,2022-08-17T16:47:14Z,2022-08-17T16:47:14Z,False,16.05
15195,5336,1770,1,426.68,85.34,SAVE20,38.27,Converted,2023-05-27T08:50:08Z,2023-05-27T08:50:08Z,False,426.68
15196,5336,2313,1,218.89,87.56,CLEARANCE40,12.47,Converted,2023-05-27T08:50:08Z,2023-05-27T08:50:08Z,False,218.89
15197,5336,1030,6,288.47,0.0,,118.22,Converted,2023-05-27T08:50:08Z,2023-05-27T08:50:08Z,False,1730.8200000000002
15198,5337,4201,2,135.83,0.0,FREESHIP,17.73,Converted,2023-05-27T09:32:48Z,2023-05-27T10:30:30Z,False,271.66
15199,5337,837,1,305.83,0.0,,35.1,Converted,2023-05-27T09:36:15Z,2023-05-27T10:06:24Z,False,305.83
15200,5337,4983,5,100.71,0.0,,25.83,Converted,2023-05-27T10:15:54Z,2023-05-27T10:47:29Z,False,503.54999999999995
15201,5337,2513,1,914.75,0.0,,104.63,Converted,2023-05-27T10:03:02Z,2023-05-27T10:42:40Z,False,914.75
15202,5337,1838,3,112.41,134.89,CLEARANCE40,23.54,Converted,2023-05-27T08:59:24Z,2023-05-27T09:54:20Z,False,337.23
15203,5338,1955,3,326.82,98.05,SAVE10,84.81,Converted,2023-05-27T09:28:34Z,2023-05-27T09:37:20Z,False,980.46
15204,5338,4203,6,124.84,0.0,,73.37,Converted,2023-05-27T09:33:04Z,2023-05-27T11:04:45Z,False,749.04
15205,5339,2382,2,39.73,0.0,FREESHIP,8.95,Converted,2023-06-13T13:06:31Z,2023-06-16T01:50:44Z,False,79.46
15206,5339,716,4,220.76,0.0,,94.89,Converted,2023-06-06T02:09:14Z,2023-06-11T10:59:59Z,False,883.04
15207,5340,880,4,45.37,0.0,,21.49,Converted,2023-05-27T09:25:53Z,2023-05-27T10:13:19Z,False,181.48
15208,5340,2642,4,1191.52,0.0,,351.72,Converted,2023-05-27T10:38:02Z,2023-05-27T10:42:15Z,False,4766.08
15209,5340,1753,6,369.76,0.0,,141.51,Converted,2023-05-27T09:53:27Z,2023-05-27T10:15:03Z,False,2218.56
15210,5340,2548,2,288.54,0.0,,42.67,Converted,2023-05-27T10:21:27Z,2023-05-27T10:48:00Z,False,577.08
15211,5340,1712,2,161.03,0.0,,26.03,Converted,2023-05-27T09:38:38Z,2023-05-27T10:40:27Z,False,322.06
15212,5341,3494,1,57.44,0.0,,6.72,Converted,2023-08-25T13:36:49Z,2023-08-25T13:36:49Z,False,57.44
15213,5341,3520,3,169.78,76.4,WELCOME15,22.0,Converted,2023-08-25T13:36:49Z,2023-08-25T13:36:49Z,False,509.34000000000003
15214,5341,4222,5,214.87,429.74,CLEARANCE40,40.41,Converted,2023-08-25T13:36:49Z,2023-08-25T13:36:49Z,False,1074.35
15215,5341,4055,5,218.93,437.86,CLEARANCE40,36.08,Converted,2023-08-25T13:36:49Z,2023-08-25T13:36:49Z,False,1094.65
15216,5342,4547,3,1781.72,0.0,,634.26,Abandoned,2022-05-31T04:16:45Z,2022-05-31T04:19:13Z,False,5345.16
15217,5342,4279,5,82.68,0.0,,45.25,Abandoned,2022-05-31T04:03:52Z,2022-05-31T04:08:04Z,False,413.40000000000003
15218,5342,1761,3,86.98,0.0,,25.21,Abandoned,2022-05-31T03:42:02Z,2022-05-31T04:07:52Z,False,260.94
15219,5343,632,4,399.29,0.0,,159.03,Converted,2019-12-17T16:38:59Z,2019-12-17T16:38:59Z,False,1597.16
15220,5343,4756,4,623.98,0.0,,134.8,Converted,2019-12-17T16:38:59Z,2019-12-17T16:38:59Z,False,2495.92
15221,5343,2395,6,72.73,65.46,WELCOME15,31.81,Converted,2019-12-17T16:38:59Z,2019-12-17T16:38:59Z,False,436.38
15222,5344,498,4,287.73,115.09,SAVE10,103.28,Converted,2019-12-17T17:00:40Z,2019-12-17T17:08:01Z,False,1150.92
