session_id,customer_id,session_start,session_end,device_type,referrer_source,pages_viewed,products_viewed,conversion_flag,cart_abandonment_flag,session_duration_seconds,session_duration_minutes,session_duration_hours,products_per_page,pages_per_minute,items_added_to_cart,cart_value,orders_from_session,total_pages_viewed,total_products_viewed,converted,abandoned,cart_add_rate,avg_cart_item_value,session_engagement_score,session_type
3ffaf267-7798-4873-8bc6-8fae505926f8,420,2024-07-15 12:22:34,2024-07-15 12:23:08,Tablet,Social Media,5,0,1,0,34,0,0,0.0,0.0,0,0.0,,5,0,0,0,0.0,0.0,0.0,Bounce
400cec4f-e100-4a71-8a62-b528a25f57ba,196,2024-11-28 14:57:59,2024-11-28 14:58:42,Desktop,Organic Search,2,0,0,0,43,0,0,0.0,0.0,4,1326.29,,2,0,0,0,0.0,331.5725,24.0,Cart Activity
403fb132-780d-49e9-9ed2-21bdbf24eef4,143,2020-10-04 04:06:57,2020-10-04 04:20:10,Desktop,Display Ads,6,0,0,0,793,13,0,0.0,0.46153846153846156,0,0.0,,6,0,0,0,0.0,0.0,0.0,Bounce
4063cc5c-da3b-4a4b-a562-ec2d027aab72,423,2024-12-29 12:04:03,2024-12-29 12:17:11,Mobile,Social Media,18,1,0,1,788,13,0,0.05555555555555555,1.3846153846153846,0,0.0,,18,1,0,1,0.0,0.0,0.0,Abandoned
4065d668-740c-4594-be24-4b69b95d3956,330,2020-03-02 12:26:58,2020-03-02 12:45:47,Mobile,Social Media,14,8,0,0,1129,18,0,0.5714285714285714,0.7777777777777778,0,0.0,,14,8,0,0,0.0,0.0,0.0,Browsing
406eba24-a3a9-4a6c-ae01-968d7683629a,459,2025-11-27 01:43:15,2025-11-27 01:47:43,Mobile,Social Media,10,8,0,0,268,4,0,0.8,2.5,0,0.0,,10,8,0,0,0.0,0.0,0.0,Browsing
40f94599-9712-40a1-b162-d90ecc86790a,31,2023-07-26 20:19:30,2023-07-26 20:19:58,Mobile,Paid Search,3,2,0,0,28,0,0,0.6666666666666666,0.0,0,0.0,,3,2,0,0,0.0,0.0,0.0,Browsing
41080268-d80d-4544-8e6f-2c18a3969366,346,2025-03-05 17:32:03,2025-03-05 17:32:29,Desktop,Organic Search,1,1,0,0,26,0,0,1.0,0.0,0,0.0,,1,1,0,0,0.0,0.0,0.0,Browsing
415fa350-fe5e-4bed-8dde-9f095b4fab77,165,2025-11-18 20:09:45,2025-11-18 20:26:26,Mobile,Organic Search,6,0,1,0,1001,16,0,0.0,0.375,0,0.0,,6,0,0,0,0.0,0.0,0.0,Bounce
416ae0c3-949d-4717-8d09-18d2767b8ca0,449,2024-07-02 18:11:42,2024-07-02 18:23:43,Desktop,Paid Search,22,4,1,0,721,12,0,0.18181818181818182,1.8333333333333333,0,0.0,,22,4,0,0,0.0,0.0,0.0,Browsing
41b033ff-ec2b-42cf-bc47-10c90d248ba6,67,2025-02-17 12:02:56,2025-02-17 12:22:51,Mobile,Organic Search,26,5,1,0,1195,19,0,0.19230769230769232,1.368421052631579,0,0.0,,26,5,0,0,0.0,0.0,0.0,Browsing
41ba29a6-d15c-4498-a4a1-801442aaa0ee,224,2023-03-16 03:25:11,2023-03-16 03:25:55,Desktop,Organic Search,4,0,0,0,44,0,0,0.0,0.0,2,3023.76,,4,0,0,0,0.0,1511.88,12.0,Cart Activity
41c14a41-88ef-4727-b0e4-618369801d32,8,2024-08-29 17:48:52,2024-08-29 17:52:13,Smart TV,Paid Search,3,1,0,0,201,3,0,0.3333333333333333,1.0,0,0.0,,3,1,0,0,0.0,0.0,0.0,Browsing
41de2222-9602-41a9-9ce6-5b3a7eae7bce,390,2025-12-24 00:00:00,2025-12-24 00:00:09,Tablet,Email,1,0,0,0,9,0,0,0.0,0.0,0,0.0,,1,0,0,0,0.0,0.0,0.0,Bounce
4210ea7b-76a6-4741-998d-d7b3c5de8cce,478,2022-01-18 15:06:10,2022-01-18 15:17:51,Desktop,Paid Search,12,2,0,0,701,11,0,0.16666666666666666,1.0909090909090908,0,0.0,,12,2,0,0,0.0,0.0,0.0,Browsing
421ad823-bedf-4678-9e7d-e85e948371de,155,2019-11-10 12:35:04,2019-11-10 12:37:07,Desktop,Social Media,10,4,0,0,123,2,0,0.4,5.0,0,0.0,,10,4,0,0,0.0,0.0,0.0,Browsing
421ea19d-d4da-4164-a8a0-ce759392f0fa,405,2024-03-01 12:18:29,2024-03-01 12:31:14,Mobile,Organic Search,17,8,0,0,765,12,0,0.47058823529411764,1.4166666666666667,0,0.0,,17,8,0,0,0.0,0.0,0.0,Browsing
426600c7-4ca3-4def-93a7-20110c9b7116,312,2017-01-03 03:36:06,2017-01-03 03:41:40,Desktop,Social Media,13,7,1,0,334,5,0,0.5384615384615384,2.6,0,0.0,,13,7,0,0,0.0,0.0,0.0,Browsing
42a658f7-4472-4084-ad9a-b3a2af0c25fb,382,2025-02-19 16:05:28,2025-02-19 16:06:04,Desktop,Organic Search,4,3,0,0,36,0,0,0.75,0.0,0,0.0,,4,3,0,0,0.0,0.0,0.0,Browsing
42c286a4-e82e-4312-a63a-9eceb7a7bd4a,9,2025-03-30 17:29:20,2025-03-30 17:37:35,Tablet,Organic Search,5,1,0,0,495,8,0,0.2,0.625,0,0.0,,5,1,0,0,0.0,0.0,0.0,Browsing
42f0a93a-5555-4164-a47e-ff8345d62d5d,337,2025-05-15 05:24:59,2025-05-15 05:31:46,Desktop,Social Media,5,3,0,0,407,6,0,0.6,0.8333333333333334,0,0.0,,5,3,0,0,0.0,0.0,0.0,Browsing
432750fc-ea0d-441d-83b1-cb00bf0fa288,126,2025-10-23 15:07:51,2025-10-23 15:14:32,Mobile,Organic Search,11,6,0,0,401,6,0,0.5454545454545454,1.8333333333333333,0,0.0,,11,6,0,0,0.0,0.0,0.0,Browsing
433b5da3-89e0-43ee-b869-84ccb42596b6,346,2025-07-13 20:43:58,2025-07-13 21:38:40,Mobile,Direct,47,7,0,0,3282,54,0,0.14893617021276595,0.8703703703703703,0,0.0,,47,7,0,0,0.0,0.0,0.0,Browsing
437646ef-ce0c-47a3-b93b-0ec696ea01d0,340,2024-04-17 20:39:06,2024-04-17 20:39:44,Mobile,Referral,4,3,0,1,38,0,0,0.75,0.0,0,0.0,,4,3,0,1,0.0,0.0,0.0,Abandoned
4386a0fe-f07b-406c-b192-892b7e869ab5,448,2022-03-04 02:14:21,2022-03-04 02:15:38,Mobile,Social Media,4,0,1,0,77,1,0,0.0,4.0,1,739.08,,4,0,0,0,0.0,739.08,6.5,Cart Activity
43d0e7a7-ba7c-4f76-abfe-405c9e88b565,315,2018-03-06 15:50:44,2018-03-06 15:51:17,Mobile,Direct,5,1,0,1,33,0,0,0.2,0.0,0,0.0,,5,1,0,1,0.0,0.0,0.0,Abandoned
43d7e424-85a5-4638-9068-56e86de30663,299,2025-12-02 21:09:20,2025-12-02 21:10:14,Desktop,Referral,2,1,0,0,54,0,0,0.5,0.0,3,3134.98,,2,1,0,0,300.0,1044.9933333333333,22.0,Cart Activity
43e901e8-35ad-47f1-a3a4-fd20103dcb35,478,2022-01-30 05:40:59,2022-01-30 05:41:30,Desktop,Organic Search,4,0,0,0,31,0,0,0.0,0.0,0,0.0,,4,0,0,0,0.0,0.0,0.0,Bounce
442cf0a7-552b-4f39-a3ef-6625c71f9b3b,349,2019-03-24 13:39:35,2019-03-24 13:40:14,Desktop,Email,2,1,0,0,39,0,0,0.5,0.0,1,150.92,,2,1,0,0,100.0,150.92,10.0,Cart Activity
444316ca-fa84-4152-8de4-7edf538ad80f,30,2025-12-04 08:29:48,2025-12-04 08:46:54,Desktop,Paid Search,30,3,0,0,1026,17,0,0.1,1.7647058823529411,0,0.0,,30,3,0,0,0.0,0.0,0.0,Browsing
4459a894-9933-4bd9-b8ae-51d99cb15a7d,333,2025-10-19 23:09:41,2025-10-19 23:10:39,Tablet,Social Media,4,1,0,0,58,0,0,0.25,0.0,0,0.0,,4,1,0,0,0.0,0.0,0.0,Browsing
447e1664-641c-453d-99bf-e25b8535c48f,234,2024-07-26 17:27:44,2024-07-26 17:38:17,Desktop,Display Ads,26,15,0,0,633,10,0,0.5769230769230769,2.6,0,0.0,,26,15,0,0,0.0,0.0,0.0,Browsing
4481ed92-6e7c-4576-b27b-ae61126dd6a4,360,2022-11-11 03:29:24,2022-11-11 03:45:54,Desktop,Social Media,30,9,0,0,990,16,0,0.3,1.875,0,0.0,,30,9,0,0,0.0,0.0,0.0,Browsing
449f47d4-6ba3-4df0-9fcf-d1e377c5ea90,267,2023-12-03 17:51:07,2023-12-03 17:58:29,Tablet,Referral,8,4,0,1,442,7,0,0.5,1.1428571428571428,0,0.0,,8,4,0,1,0.0,0.0,0.0,Abandoned
44fc5272-23e7-4381-a3ef-af4af52f1840,463,2019-12-17 01:20:26,2019-12-17 01:25:51,Mobile,Organic Search,11,9,0,0,325,5,0,0.8181818181818182,2.2,3,2535.15,,11,9,0,0,33.33333333333333,845.0500000000001,56.50000000000001,Cart Activity
45172d44-4e8c-4b77-aa4f-270769b03689,125,2025-05-11 06:18:53,2025-05-11 06:23:21,Desktop,Direct,13,11,0,1,268,4,0,0.8461538461538461,3.25,0,0.0,,13,11,0,1,0.0,0.0,0.0,Abandoned
45689b09-ebe6-4624-8997-18cc3c85a955,46,2025-12-22 07:21:23,2025-12-22 08:06:19,Mobile,Direct,35,10,0,0,2696,44,0,0.2857142857142857,0.7954545454545454,0,0.0,,35,10,0,0,0.0,0.0,0.0,Browsing
456b22ab-9b95-43df-a078-298550a35b3d,409,2022-05-27 11:46:01,2022-05-27 11:46:11,Mobile,Organic Search,1,0,0,0,10,0,0,0.0,0.0,0,0.0,,1,0,0,0,0.0,0.0,0.0,Bounce
4578098e-87d2-4dd5-a126-f25c8b845aba,477,2020-05-12 05:39:07,2020-05-12 05:39:25,Tablet,Organic Search,5,2,0,0,18,0,0,0.4,0.0,0,0.0,,5,2,0,0,0.0,0.0,0.0,Browsing
45a8b48d-9096-4872-a77e-5fd44a2bcbcc,344,2025-06-06 15:30:08,2025-06-06 15:40:45,Mobile,Direct,13,12,0,0,637,10,0,0.9230769230769231,1.3,1,1182.29,,13,12,0,0,8.333333333333332,1182.29,59.00000000000001,Cart Activity
45b50eed-35ef-4a1f-8857-e9066932af4b,42,2025-09-03 02:53:45,2025-09-03 03:26:50,Mobile,Paid Search,20,2,0,0,1985,33,0,0.1,0.6060606060606061,4,3272.27,,20,2,0,0,200.0,818.0675,48.5,Cart Activity
45c45348-8c80-4d62-89c0-8a05d7707b28,147,2024-01-06 21:55:51,2024-01-06 22:04:05,Mobile,Display Ads,9,2,0,0,494,8,0,0.2222222222222222,1.125,0,0.0,,9,2,0,0,0.0,0.0,0.0,Browsing
45cfeebc-8d3a-489f-ba37-eb68df2cb8b0,126,2021-08-13 18:31:57,2021-08-13 18:32:10,Mobile,Direct,4,3,0,1,13,0,0,0.75,0.0,0,0.0,,4,3,0,1,0.0,0.0,0.0,Abandoned
46685ed5-74a7-48a9-8a10-32afe1223bab,351,2023-01-13 17:04:05,2023-01-13 17:14:34,Tablet,Organic Search,21,6,0,0,629,10,0,0.2857142857142857,2.1,0,0.0,,21,6,0,0,0.0,0.0,0.0,Browsing
4669dbff-b259-4c1b-bc06-11a3fbaec7d2,85,2025-12-23 10:47:09,2025-12-23 10:47:49,Desktop,Paid Search,2,0,0,0,40,0,0,0.0,0.0,1,496.19,,2,0,0,0,0.0,496.19,6.0,Cart Activity
467df828-29b7-4659-a8c6-457bbfef926a,209,2021-10-13 02:27:37,2021-10-13 02:33:24,Mobile,Email,12,3,0,1,347,5,0,0.25,2.4,0,0.0,,12,3,0,1,0.0,0.0,0.0,Abandoned
46b5d908-bfc3-4fab-86cc-4ffd160699d6,8,2015-06-13 17:15:40,2015-06-13 17:27:45,Smart TV,Organic Search,17,1,0,0,725,12,0,0.058823529411764705,1.4166666666666667,0,0.0,,17,1,0,0,0.0,0.0,0.0,Browsing
46ba84d4-7286-41c6-a527-c312c2e3daea,111,2022-08-13 00:09:07,2022-08-13 00:49:55,Desktop,Organic Search,11,5,0,0,2448,40,0,0.45454545454545453,0.275,0,0.0,,11,5,0,0,0.0,0.0,0.0,Browsing
46c9388a-c144-4fc2-9c5f-a50fd70664fd,365,2024-01-20 21:41:04,2024-01-20 21:44:01,Tablet,Social Media,3,0,0,0,177,2,0,0.0,1.5,0,0.0,,3,0,0,0,0.0,0.0,0.0,Bounce
46dc8da4-10e0-44f1-8860-8b4c80058a03,366,2021-07-14 15:01:20,2021-07-14 15:10:54,Desktop,Direct,15,13,0,0,574,9,0,0.8666666666666667,1.6666666666666667,0,0.0,,15,13,0,0,0.0,0.0,0.0,Browsing
46fd1031-d7df-4608-878c-998969454786,234,2025-06-09 02:46:52,2025-06-09 02:56:59,Mobile,Direct,24,20,0,0,607,10,0,0.8333333333333334,2.4,0,0.0,,24,20,0,0,0.0,0.0,0.0,Browsing
471cb9da-40b7-4d8b-8425-8e5fbfdfd9cb,31,2021-01-16 02:05:48,2021-01-16 02:46:51,Mobile,Referral,55,1,0,0,2463,41,0,0.01818181818181818,1.3414634146341464,0,0.0,,55,1,0,0,0.0,0.0,0.0,Browsing
4726de65-462d-42ad-a5c3-1c7afcd82cb0,220,2025-04-20 09:27:50,2025-04-20 09:30:08,Desktop,Referral,9,7,0,0,138,2,0,0.7777777777777778,4.5,0,0.0,,9,7,0,0,0.0,0.0,0.0,Browsing
47281b3d-6d40-4ac7-8114-c0b37e4a669c,149,2023-06-20 19:46:11,2023-06-20 19:50:05,Mobile,Organic Search,3,2,0,0,234,3,0,0.6666666666666666,1.0,0,0.0,,3,2,0,0,0.0,0.0,0.0,Browsing
4734bdaf-551f-4344-b938-037251535257,28,2021-02-03 11:44:05,2021-02-03 11:45:01,Smart TV,Referral,2,0,0,0,56,0,0,0.0,0.0,0,0.0,,2,0,0,0,0.0,0.0,0.0,Bounce
47834951-cdc4-41de-a0f1-8f5accc43e51,246,2023-08-22 07:50:14,2023-08-22 07:50:47,Desktop,Direct,4,3,0,0,33,0,0,0.75,0.0,0,0.0,,4,3,0,0,0.0,0.0,0.0,Browsing
47852a23-4149-4cdc-aef9-6fef0f5c5961,47,2024-08-15 12:51:05,2024-08-15 12:51:43,Mobile,Paid Search,2,0,0,0,38,0,0,0.0,0.0,0,0.0,,2,0,0,0,0.0,0.0,0.0,Bounce
478e3c5d-692e-4c8b-93e3-e8a7d2248145,232,2023-08-27 07:03:55,2023-08-27 07:21:10,Wearable,Direct,29,24,0,0,1035,17,0,0.8275862068965517,1.7058823529411764,0,0.0,,29,24,0,0,0.0,0.0,0.0,Browsing
47af4126-5c55-4af1-adcc-dcba46e33cea,169,2023-02-27 08:30:13,2023-02-27 08:44:41,Desktop,Organic Search,10,0,0,0,868,14,0,0.0,0.7142857142857143,3,2035.2,,10,0,0,0,0.0,678.4,25.0,Cart Activity
47ca8293-ac8e-47cb-bfda-a8e8ae20b237,270,2022-01-09 15:02:05,2022-01-09 15:15:44,Desktop,Referral,11,6,0,0,819,13,0,0.5454545454545454,0.8461538461538461,4,2068.84,,11,6,0,0,66.66666666666666,517.21,54.49999999999999,Cart Activity
47caf9df-df98-479f-8c49-6ace014fbe27,190,2023-01-14 05:57:18,2023-01-14 06:20:41,Mobile,Direct,19,11,1,0,1403,23,0,0.5789473684210527,0.8260869565217391,0,0.0,,19,11,0,0,0.0,0.0,0.0,Browsing
47d32ba5-300e-490d-a797-702d6144d42e,352,2020-07-01 11:44:22,2020-07-01 11:46:29,Mobile,Social Media,7,0,0,0,127,2,0,0.0,3.5,0,0.0,,7,0,0,0,0.0,0.0,0.0,Bounce
47eb5a98-7731-4019-90af-3722ce4103a6,261,2021-04-18 18:30:02,2021-04-18 18:38:32,Desktop,Organic Search,6,1,0,0,510,8,0,0.16666666666666666,0.75,5,2091.91,,6,1,0,0,500.0,418.38199999999995,38.0,Cart Activity
47ed4211-31aa-4302-bfb9-2b40f76b7d82,394,2020-08-25 13:49:47,2020-08-25 14:03:02,Mobile,Paid Search,9,1,0,0,795,13,0,0.1111111111111111,0.6923076923076923,0,0.0,,9,1,0,0,0.0,0.0,0.0,Browsing
48224e22-5a64-409d-8925-c572298e7c1b,494,2024-06-16 07:29:01,2024-06-16 07:29:40,Mobile,Referral,4,3,0,0,39,0,0,0.75,0.0,0,0.0,,4,3,0,0,0.0,0.0,0.0,Browsing
484f0d2a-c0d8-49d9-9b38-bf0b09cc3d99,430,2024-07-26 20:17:23,2024-07-26 20:29:55,Desktop,Direct,30,1,0,0,752,12,0,0.03333333333333333,2.5,0,0.0,,30,1,0,0,0.0,0.0,0.0,Browsing
489bd0c4-860d-4f73-94ad-85dd8e401133,336,2025-11-12 15:22:07,2025-11-12 15:22:38,Mobile,Direct,2,0,0,0,31,0,0,0.0,0.0,0,0.0,,2,0,0,0,0.0,0.0,0.0,Bounce
48a75836-8dba-49ae-8e17-9c25fd239d58,343,2023-03-27 01:36:14,2023-03-27 01:40:26,Mobile,Organic Search,12,4,0,0,252,4,0,0.3333333333333333,3.0,0,0.0,,12,4,0,0,0.0,0.0,0.0,Browsing
48bf6d20-146c-4269-9128-d162118fe5f0,351,2022-05-01 12:55:11,2022-05-01 12:56:09,Mobile,Paid Search,4,2,0,0,58,0,0,0.5,0.0,0,0.0,,4,2,0,0,0.0,0.0,0.0,Browsing
48e39599-9c04-44fc-8d48-38e65acdb4f3,206,2023-02-14 01:30:07,2023-02-14 01:44:05,Mobile,Email,28,20,0,1,838,13,0,0.7142857142857143,2.1538461538461537,0,0.0,,28,20,0,1,0.0,0.0,0.0,Abandoned
49048590-cb4f-4a43-abb4-ff692db9b46e,273,2023-05-31 14:23:04,2023-05-31 14:34:09,Tablet,Social Media,13,10,0,0,665,11,0,0.7692307692307693,1.1818181818181819,0,0.0,,13,10,0,0,0.0,0.0,0.0,Browsing
4921ad95-dc87-421c-a591-face953abe50,84,2025-03-12 15:05:46,2025-03-12 15:06:34,Mobile,Social Media,5,3,0,0,48,0,0,0.6,0.0,0,0.0,,5,3,0,0,0.0,0.0,0.0,Browsing
4971e36e-14fa-4e00-af1c-3ba25f42e53f,189,2025-07-22 22:04:11,2025-07-22 22:05:01,Mobile,Organic Search,2,1,0,0,50,0,0,0.5,0.0,0,0.0,,2,1,0,0,0.0,0.0,0.0,Browsing
49784826-2f64-454e-be4a-c5d6ac8ea872,349,2020-02-04 10:39:34,2020-02-04 10:40:29,Mobile,Organic Search,5,3,0,0,55,0,0,0.6,0.0,0,0.0,,5,3,0,0,0.0,0.0,0.0,Browsing
498c0862-99e8-4e75-8915-1e13c5ca117b,202,2024-05-07 16:44:25,2024-05-07 16:47:31,Desktop,Direct,5,0,0,0,186,3,0,0.0,1.6666666666666667,3,1331.62,,5,0,0,0,0.0,443.8733333333333,19.5,Cart Activity
4997bea3-40b9-4cf5-9b4e-5f7dd1cdfeb1,231,2025-01-17 05:50:05,2025-01-17 06:02:01,Mobile,Direct,9,1,0,1,716,11,0,0.1111111111111111,0.8181818181818182,0,0.0,,9,1,0,1,0.0,0.0,0.0,Abandoned
49fe2ae0-6596-4066-b069-9e894760ad49,14,2022-11-22 02:41:12,2022-11-22 02:46:47,Desktop,Organic Search,6,0,0,0,335,5,0,0.0,1.2,0,0.0,,6,0,0,0,0.0,0.0,0.0,Bounce
4a0ed339-89cc-47bc-8ad2-2a83b85d075f,328,2025-12-19 16:37:13,2025-12-19 17:36:38,Mobile,Direct,43,1,0,0,3565,59,0,0.023255813953488372,0.7288135593220338,0,0.0,,43,1,0,0,0.0,0.0,0.0,Browsing
4a1f5e37-08e4-43b5-80d3-90d68f7b3bc5,254,2023-01-05 11:23:01,2023-01-05 11:26:22,Desktop,Paid Search,14,13,0,0,201,3,0,0.9285714285714286,4.666666666666667,0,0.0,,14,13,0,0,0.0,0.0,0.0,Browsing
4a326837-2653-4d42-bf71-64f74802ab79,87,2024-12-15 02:48:28,2024-12-15 02:48:33,Desktop,Organic Search,5,0,0,0,5,0,0,0.0,0.0,0,0.0,,5,0,0,0,0.0,0.0,0.0,Bounce
4a423e85-7f81-4d7d-b59a-903de9c2cf8a,317,2025-05-21 19:11:47,2025-05-21 19:12:35,Desktop,Organic Search,3,0,0,0,48,0,0,0.0,0.0,5,674.29,,3,0,0,0,0.0,134.858,30.0,Cart Activity
4a7392f3-a70a-4e77-bb01-e56bd1bee033,256,2024-10-19 06:53:35,2024-10-19 06:54:22,Mobile,Email,3,1,0,0,47,0,0,0.3333333333333333,0.0,0,0.0,,3,1,0,0,0.0,0.0,0.0,Browsing
4adde947-76ce-4cbe-aeb0-3d4ccdcac51b,110,2020-05-03 15:23:14,2020-05-03 15:23:28,Tablet,Paid Search,5,3,0,0,14,0,0,0.6,0.0,0,0.0,,5,3,0,0,0.0,0.0,0.0,Browsing
4b04339c-ae2b-4674-b8b6-7a8e528eedc9,49,2025-11-13 05:33:50,2025-11-13 05:36:39,Mobile,Email,4,0,0,0,169,2,0,0.0,2.0,1,259.22,,4,0,0,0,0.0,259.22,6.999999999999999,Cart Activity
4b078022-1255-41cd-9eda-6b4c07138668,257,2022-02-18 00:45:06,2022-02-18 00:59:02,Desktop,Paid Search,14,5,0,0,836,13,0,0.35714285714285715,1.0769230769230769,8,3442.1499999999996,,14,5,0,0,160.0,430.26874999999995,74.5,Cart Activity
4b27e262-bfa1-4238-8703-099900e3204d,84,2025-12-18 06:07:09,2025-12-18 06:08:02,Mobile,Organic Search,3,1,0,0,53,0,0,0.3333333333333333,0.0,2,393.60999999999996,,3,1,0,0,200.0,196.80499999999998,16.0,Cart Activity
4b9cc813-1d50-41bd-91cc-c1d152e01efe,239,2025-04-02 11:02:30,2025-04-02 11:07:46,Mobile,Organic Search,13,0,0,0,316,5,0,0.0,2.6,0,0.0,,13,0,0,0,0.0,0.0,0.0,Bounce
4be1158a-26ac-4d42-837d-0b65b883316a,203,2022-10-24 00:35:39,2022-10-24 00:35:59,Mobile,Organic Search,5,4,0,0,20,0,0,0.8,0.0,1,1110.1,,5,4,0,0,25.0,1110.1,22.000000000000004,Cart Activity
4beae7f3-7aa9-44fa-ac21-c199464e9965,95,2024-09-12 13:15:19,2024-09-12 13:23:16,Mobile,Social Media,12,4,0,0,477,7,0,0.3333333333333333,1.7142857142857142,0,0.0,,12,4,0,0,0.0,0.0,0.0,Browsing
4c04c05b-c6fc-41b9-b94d-730c8abf9ef9,53,2020-10-18 03:46:24,2020-10-18 03:59:36,Desktop,Social Media,16,11,0,0,792,13,0,0.6875,1.2307692307692308,0,0.0,,16,11,0,0,0.0,0.0,0.0,Browsing
4c09fa30-103d-4f96-bca2-94eab3550491,304,2024-01-16 03:08:32,2024-01-16 03:49:19,Mobile,Social Media,60,7,0,1,2447,40,0,0.11666666666666667,1.5,5,2329.73,,60,7,0,1,71.42857142857143,465.946,78.0,Abandoned
4c682492-d310-4ba5-aea5-938970f013c2,334,2021-01-14 12:11:44,2021-01-14 12:12:40,Mobile,Social Media,3,1,0,0,56,0,0,0.3333333333333333,0.0,3,2574.6,,3,1,0,0,300.0,858.1999999999999,22.0,Cart Activity
4c6ef8da-6927-4fed-aeb0-cd6525a7895e,66,2023-07-13 19:37:20,2023-07-13 20:34:51,Desktop,Direct,10,7,0,1,3451,57,0,0.7,0.17543859649122806,0,0.0,,10,7,0,1,0.0,0.0,0.0,Abandoned
4c94de8a-74e8-4cbd-a965-22c1f480cb9d,449,2018-05-12 23:11:25,2018-05-13 00:10:47,Desktop,Referral,51,13,0,0,3562,59,0,0.2549019607843137,0.864406779661017,0,0.0,,51,13,0,0,0.0,0.0,0.0,Browsing
4d037e82-7cec-43aa-b4ec-c0073893a4a3,219,2023-03-27 21:52:07,2023-03-27 22:04:03,Desktop,Paid Search,24,0,0,0,716,11,0,0.0,2.1818181818181817,0,0.0,,24,0,0,0,0.0,0.0,0.0,Bounce
4d2b56e2-4dc4-41f2-9f10-a43c8d74ecf1,460,2025-09-10 14:46:42,2025-09-10 17:47:00,Tablet,Social Media,22,1,0,0,10818,180,3,0.045454545454545456,0.12222222222222222,0,0.0,,22,1,0,0,0.0,0.0,0.0,Browsing
4d2c11e2-4a10-4047-8ddb-b30061e3a24a,217,2017-05-19 15:55:38,2017-05-19 16:23:57,Mobile,Direct,11,4,0,0,1699,28,0,0.36363636363636365,0.39285714285714285,0,0.0,,11,4,0,0,0.0,0.0,0.0,Browsing
4d61c54c-8a09-4021-a1a1-5a06d1c62fe6,48,2025-05-05 18:03:25,2025-05-05 18:03:46,Desktop,Social Media,1,0,0,0,21,0,0,0.0,0.0,0,0.0,,1,0,0,0,0.0,0.0,0.0,Bounce
4dc1b1f4-09a3-4e7a-8e5d-15dc19f3f2ad,142,2023-03-06 09:37:07,2023-03-06 09:42:13,Desktop,Paid Search,4,0,0,0,306,5,0,0.0,0.8,0,0.0,,4,0,0,0,0.0,0.0,0.0,Bounce
4de58c76-3a0c-46cc-8c68-5a1b185a697f,411,2025-10-18 22:16:40,2025-10-18 22:21:07,Tablet,Organic Search,15,4,0,0,267,4,0,0.26666666666666666,3.75,0,0.0,,15,4,0,0,0.0,0.0,0.0,Browsing
4df0ce1d-ac22-4a07-a7bb-27cd985c88c1,34,2022-03-03 16:01:00,2022-03-03 16:10:50,Tablet,Direct,5,3,0,0,590,9,0,0.6,0.5555555555555556,3,1226.81,,5,3,0,0,100.0,408.93666666666667,34.5,Cart Activity
4e00f5ce-a4c1-4245-b132-42bf1dff76a8,216,2024-05-28 20:18:20,2024-05-28 20:30:44,Wearable,Social Media,7,1,0,0,744,12,0,0.14285714285714285,0.5833333333333334,1,157.52,,7,1,0,0,100.0,157.52,16.0,Cart Activity
4e15c1c6-4e6d-4adc-abec-724f9a7cc81a,223,2025-03-29 23:26:36,2025-03-29 23:27:02,Desktop,Organic Search,4,1,0,0,26,0,0,0.25,0.0,3,1448.9500000000003,,4,1,0,0,300.0,482.9833333333334,22.0,Cart Activity
4e1c5abd-672d-492e-91b7-1806cb1d6a7c,273,2021-07-17 00:30:55,2021-07-17 00:31:12,Tablet,Organic Search,5,3,0,0,17,0,0,0.6,0.0,0,0.0,,5,3,0,0,0.0,0.0,0.0,Browsing
4e7e8bba-3646-4603-af45-e068b92b0c01,162,2025-02-02 22:42:34,2025-02-02 22:48:03,Desktop,Paid Search,14,12,0,0,329,5,0,0.8571428571428571,2.8,4,2234.89,,14,12,0,0,33.33333333333333,558.7225,74.5,Cart Activity
4ea6af29-2919-49e6-afe6-3354960183cd,18,2025-10-24 22:05:02,2025-10-24 22:59:09,Mobile,Organic Search,52,5,0,0,3247,54,0,0.09615384615384616,0.9629629629629629,0,0.0,,52,5,0,0,0.0,0.0,0.0,Browsing
4edea98e-f2ac-4e07-82ca-df2987e31b73,363,2024-05-18 19:11:24,2024-05-18 19:28:51,Tablet,Social Media,25,4,0,0,1047,17,0,0.16,1.4705882352941178,1,432.84,,25,4,0,0,25.0,432.84,30.500000000000004,Cart Activity
4ee1ac7a-efa7-4dd0-b1b9-3305e551d4eb,467,2022-06-04 22:27:04,2022-06-04 22:27:17,Mobile,Social Media,1,0,0,0,13,0,0,0.0,0.0,0,0.0,,1,0,0,0,0.0,0.0,0.0,Bounce
4f0ff5bf-b92e-4ee4-ae8b-0b9f0905575b,364,2023-05-20 13:58:53,2023-05-20 14:06:01,Desktop,Display Ads,4,0,0,0,428,7,0,0.0,0.5714285714285714,0,0.0,,4,0,0,0,0.0,0.0,0.0,Bounce
4f19d58a-7c94-45cb-8e80-96521aab3cb6,405,2024-08-14 09:41:04,2024-08-14 10:09:50,Mobile,Direct,28,5,0,0,1726,28,0,0.17857142857142858,1.0,0,0.0,,28,5,0,0,0.0,0.0,0.0,Browsing
