cart_item_id,cart_id,product_id,quantity,unit_price,total_price,added_at,updated_at,item_status
23108,8102,4470,1,315.28,315.28,2025-09-21 13:35:03,2025-09-21 13:58:39,Converted
23496,8238,887,1,109.02,109.02,2016-09-23 17:51:54,2016-09-23 18:45:30,Abandoned
23582,8270,4134,7,174.79,1223.53,2024-08-06 20:33:30,2024-08-06 20:33:30,Converted
23618,8282,202,2,131.0,262.0,2024-11-20 23:30:41,2024-11-20 23:30:41,Converted
23654,8294,2723,1,1576.41,1576.41,2025-04-29 07:36:47,2025-04-29 07:58:42,Converted
23681,8303,2819,3,1572.24,4716.72,2025-08-27 12:03:35,2025-08-27 12:19:28,Abandoned
23756,8323,322,3,32.77,98.31,2015-11-06 20:29:47,2015-11-06 20:31:07,Abandoned
23945,8385,4999,1,26.39,26.39,2024-07-04 07:01:45,2024-07-04 07:06:56,Converted
23982,8399,2961,1,902.7,902.7,2023-02-23 23:44:43,2023-02-24 00:19:17,Abandoned
24014,8409,142,3,361.1,1083.3,2025-08-18 18:27:41,2025-08-18 18:49:31,Converted
24332,8505,1868,5,894.43,4472.15,2021-06-15 06:29:27,2021-06-15 06:40:14,Converted
24395,8523,3467,3,135.4,406.2,2024-07-11 19:27:12,2024-07-11 19:28:47,Converted
24470,8550,2459,3,215.62,646.86,2024-12-25 05:32:19,2024-12-25 06:32:27,Converted
24813,8667,901,1,148.3,148.3,2025-02-03 17:10:47,2025-02-03 17:35:21,Converted
25353,8855,4524,1,1063.6,1063.6,2025-09-16 00:42:46,2025-09-16 00:43:59,Converted
25499,8908,3658,1,399.01,399.01,2024-09-20 17:38:00,2024-09-20 18:11:27,Converted
25604,8940,4387,2,41.64,83.28,2018-01-08 15:04:55,2018-01-08 15:08:21,Abandoned
25684,8965,792,1,390.77,390.77,2025-11-04 18:52:57,2025-11-04 18:54:15,Abandoned
25731,8982,1701,3,103.49,310.47,2021-11-25 11:48:31,2021-11-25 12:19:00,Converted
25986,9071,310,1,97.97,97.97,2021-04-05 07:51:47,2021-04-05 07:51:47,Abandoned
26285,9169,3468,1,59.86,59.86,2025-02-16 18:09:38,2025-02-16 18:09:38,Converted
26491,9229,1825,3,792.5,2377.5,2025-11-05 09:12:58,2025-11-05 09:12:58,Converted
26855,9354,4022,2,528.35,1056.7,2021-04-25 23:29:42,2021-04-25 23:29:42,Converted
26928,9376,367,2,665.0,1330.0,2017-08-09 21:12:40,2017-08-09 22:09:20,Abandoned
27734,9651,2415,1,276.51,276.51,2024-09-14 02:08:44,2024-09-14 02:23:25,Abandoned
27790,9672,3837,3,144.03,432.09,2021-01-22 02:48:39,2021-01-23 07:23:03,Converted
28019,9743,2867,8,135.62,1084.96,2022-11-17 10:02:44,2022-11-17 10:45:28,Converted
28041,9750,2871,5,308.86,1544.3,2023-03-14 05:42:41,2023-03-14 05:57:21,Converted
28480,9903,1423,4,486.4,1945.6,2025-12-04 03:29:41,2025-12-04 03:31:02,Active
28517,9913,3612,2,268.27,536.54,2025-09-18 08:27:13,2025-09-18 08:31:36,Converted
28692,9976,162,1,614.46,614.46,2023-07-23 04:40:10,2023-07-23 05:15:30,Abandoned
28825,10026,4001,6,1699.96,10199.76,2024-10-19 10:55:18,2024-10-19 11:04:43,Abandoned
29084,10113,1188,1,177.94,177.94,2022-10-18 13:34:22,2022-10-18 13:34:22,Abandoned
29145,10134,604,1,306.94,306.94,2023-08-01 12:49:52,2023-08-01 13:17:46,Converted
29267,10174,2119,2,497.7,995.4,2022-07-29 23:55:48,2022-07-30 00:50:02,Converted
29334,10199,261,10,473.58,4735.8,2025-10-03 20:18:01,2025-10-03 20:21:24,Converted
30168,10498,3624,1,242.11,242.11,2025-08-25 06:19:32,2025-08-25 06:32:19,Converted
30482,10594,3022,2,46.85,93.7,2025-07-31 04:22:20,2025-07-31 04:38:05,Converted
30585,10631,2980,6,387.51,2325.06,2021-11-22 21:50:43,2021-11-22 23:06:54,Abandoned
30619,10643,4936,1,216.71,216.71,2024-07-23 22:05:06,2024-07-23 22:54:17,Abandoned
31041,10794,4459,2,251.06,502.12,2025-08-10 21:17:01,2025-08-10 21:19:53,Converted
31174,10846,3204,2,760.81,1521.62,2025-03-31 15:40:44,2025-04-02 20:16:18,Converted
31403,10923,1234,5,239.01,1195.05,2023-04-01 02:32:19,2023-04-01 03:18:01,Abandoned
31446,10935,752,2,136.01,272.02,2025-11-14 18:57:15,2025-11-14 18:57:15,Converted
31508,10958,1866,3,1159.67,3479.01,2025-01-17 20:34:51,2025-01-17 20:45:05,Converted
31862,11097,2551,1,1092.5,1092.5,2022-03-06 15:27:56,2022-03-06 15:33:15,Converted
31965,11127,3308,2,1579.41,3158.82,2024-03-26 11:25:07,2024-03-26 11:33:35,Converted
32115,11178,3349,1,47.89,47.89,2024-09-14 16:21:23,2024-09-14 16:21:23,Converted
32171,11194,4655,4,372.5,1490.0,2024-08-31 23:52:22,2024-08-31 23:52:22,Converted
32504,11317,3304,1,488.18,488.18,2025-08-02 03:46:02,2025-08-02 03:59:04,Converted
32614,11347,825,2,54.15,108.3,2025-02-05 21:16:40,2025-02-05 21:29:02,Abandoned
32617,11348,4480,1,383.05,383.05,2020-08-16 11:57:49,2020-08-16 11:57:49,Abandoned
32742,11389,4940,2,95.36,190.72,2022-04-20 23:14:08,2022-04-20 23:15:57,Abandoned
33133,11536,3063,2,129.81,259.62,2023-01-30 07:04:37,2023-01-30 07:13:49,Converted
33724,11741,4133,5,50.03,250.15,2025-01-14 15:39:13,2025-01-15 01:20:07,Abandoned
34122,11887,3921,1,93.58,93.58,2022-03-24 00:27:39,2022-03-24 00:27:39,Converted
34124,11889,3933,2,575.88,1151.76,2020-07-02 09:54:47,2020-07-02 09:56:50,Abandoned
34144,11896,785,4,140.73,562.92,2024-12-14 14:53:07,2024-12-15 22:00:31,Active
34362,11977,4160,2,52.33,104.66,2024-01-30 12:51:34,2024-01-30 12:51:34,Converted
35054,12223,2819,1,1572.24,1572.24,2023-07-16 23:52:40,2023-07-16 23:52:40,Converted
35325,12318,4015,1,162.0,162.0,2025-11-13 02:24:22,2025-11-13 03:35:09,Converted
35358,12327,3899,4,279.73,1118.92,2025-01-26 06:00:46,2025-01-26 06:26:19,Abandoned
35740,12458,3688,2,64.26,128.52,2022-01-12 01:44:13,2022-01-12 02:08:36,Converted
35798,12482,2648,6,22.29,133.74,2025-09-07 04:03:22,2025-09-07 04:03:22,Converted
35997,12556,1667,2,461.17,922.34,2022-09-28 00:36:04,2022-09-28 01:09:52,Abandoned
36050,12574,4158,2,681.87,1363.74,2023-01-12 10:22:12,2023-01-12 10:22:12,Converted
36547,12749,1902,1,337.34,337.34,2025-06-12 16:03:43,2025-06-12 16:03:43,Abandoned
36805,12832,3801,1,16.48,16.48,2017-01-23 19:33:04,2017-01-23 19:33:04,Converted
37122,12941,4420,3,247.46,742.38,2024-12-25 07:20:16,2024-12-25 07:21:16,Converted
37252,12983,1673,5,487.96,2439.8,2024-04-15 20:51:45,2024-04-15 20:51:45,Abandoned
37741,13150,4469,5,629.08,3145.4,2025-09-19 23:27:39,2025-09-19 23:33:17,Converted
37765,13156,2114,2,603.77,1207.54,2024-10-21 02:11:10,2024-10-21 02:47:58,Converted
37958,13218,2135,1,96.87,96.87,2023-06-26 05:15:15,2023-06-26 06:28:34,Converted
39099,13608,2277,5,102.71,513.55,2018-11-10 17:03:39,2018-11-10 17:03:51,Abandoned
39211,13648,2106,3,49.13,147.39,2025-12-17 14:03:46,2025-12-17 14:34:35,Abandoned
39555,13768,3446,3,67.44,202.32,2022-05-14 01:19:53,2022-05-14 01:19:53,Converted
40077,13944,752,3,136.01,408.03,2021-01-12 04:01:40,2021-01-12 04:03:01,Converted
40307,14018,1724,5,96.2,481.0,2025-08-27 02:57:08,2025-08-27 04:37:27,Converted
40360,14034,2498,2,550.79,1101.58,2024-03-24 18:10:58,2024-03-24 18:19:49,Abandoned
40753,14162,3733,2,276.02,552.04,2023-08-03 10:06:14,2023-08-03 10:23:18,Abandoned
40758,14163,579,1,230.67,230.67,2023-03-30 08:39:18,2023-03-30 08:43:17,Converted
40943,14233,2860,4,319.07,1276.28,2017-04-17 14:53:21,2017-04-17 14:53:24,Converted
41378,14389,4724,3,562.45,1687.35,2024-07-18 22:36:27,2024-07-18 23:54:52,Converted
41441,14415,3413,2,386.94,773.88,2022-05-25 21:49:36,2022-05-25 22:19:57,Converted
41623,14474,968,3,114.87,344.61,2023-10-31 06:42:25,2023-10-31 07:28:18,Abandoned
41780,14524,4652,3,626.59,1879.77,2020-12-01 06:09:13,2020-12-01 06:48:00,Converted
41964,14586,3797,7,76.83,537.81,2025-06-30 08:27:27,2025-06-30 08:27:27,Active
42275,14700,4289,1,185.18,185.18,2025-07-10 14:33:15,2025-07-10 14:33:15,Deleted
42360,14729,1444,3,358.86,1076.58,2022-04-25 18:02:56,2022-04-25 18:02:56,Converted
42362,14729,3730,3,90.79,272.37,2022-04-25 18:02:56,2022-04-25 18:02:56,Converted
42406,14742,1854,5,338.93,1694.65,2025-10-27 04:42:12,2025-10-27 05:21:50,Converted
42899,14916,2917,4,101.33,405.32,2023-09-18 21:01:07,2023-09-18 21:08:19,Abandoned
43166,15007,703,5,487.56,2437.8,2020-06-05 00:48:30,2020-06-05 00:48:30,Converted
43167,15007,4030,3,349.24,1047.72,2020-06-05 00:48:30,2020-06-05 00:48:30,Converted
43261,15039,4222,2,214.87,429.74,2016-03-03 10:34:25,2016-03-03 10:41:17,Converted
43766,15212,2286,1,230.09,230.09,2022-08-11 14:26:05,2022-08-11 14:26:05,Abandoned
43823,15228,658,1,197.22,197.22,2022-11-24 02:36:23,2022-11-24 02:45:48,Converted
44543,15478,726,3,566.68,1700.04,2024-07-02 11:12:56,2024-07-02 12:04:29,Active
44612,15501,4858,3,124.44,373.32,2025-09-28 00:22:18,2025-09-28 00:51:34,Abandoned
44877,15593,1001,3,1066.1,3198.3,2025-06-15 20:07:58,2025-06-15 20:07:58,Abandoned
44931,15617,232,6,244.38,1466.28,2025-12-20 04:59:34,2025-12-20 04:59:34,Converted
45020,15644,774,3,22.67,68.01,2021-06-03 04:25:35,2021-06-03 04:54:29,Converted
45105,15676,4197,1,377.52,377.52,2024-12-17 21:59:19,2024-12-17 22:01:26,Converted
45249,15722,2517,7,104.17,729.19,2020-01-23 10:18:21,2020-01-23 10:36:14,Converted
45273,15729,3595,4,79.86,319.44,2017-11-01 21:20:06,2017-11-01 22:55:26,Converted
45652,15855,1818,3,100.57,301.71,2025-05-27 22:01:38,2025-05-27 22:10:10,Abandoned
45720,15874,1204,3,103.42,310.26,2023-12-09 15:41:07,2023-12-09 15:46:19,Abandoned
46048,15995,1861,1,683.87,683.87,2023-12-10 03:58:03,2023-12-10 03:58:03,Abandoned
46413,16122,213,3,123.94,371.82,2024-10-24 05:25:34,2024-10-24 05:25:34,Abandoned
46590,16184,4338,2,66.66,133.32,2023-01-12 08:03:27,2023-01-12 08:16:11,Abandoned
46659,16212,3268,2,16.63,33.26,2024-01-13 03:15:59,2024-01-13 03:21:28,Converted
46739,16241,3528,2,28.05,56.1,2022-05-17 02:54:39,2022-05-17 02:55:51,Converted
47039,16346,3778,5,313.87,1569.35,2025-09-02 23:46:20,2025-09-02 23:52:48,Abandoned
47156,16388,4271,1,256.11,256.11,2024-03-26 01:08:45,2024-03-26 01:18:34,Abandoned
47341,16452,141,2,349.86,699.72,2021-11-18 09:49:23,2021-11-18 09:49:23,Abandoned
47372,16460,944,5,39.99,199.95,2024-04-18 11:52:50,2024-04-18 11:53:06,Abandoned
47485,16499,162,3,614.46,1843.38,2023-08-02 03:46:55,2023-08-02 03:47:17,Converted
47895,16648,1771,4,1192.53,4770.12,2025-10-30 08:24:21,2025-11-02 03:06:43,Converted
47906,16651,2820,2,285.19,570.38,2024-12-19 22:45:16,2024-12-19 22:45:16,Converted
48054,16705,2627,3,89.82,269.46,2022-11-13 06:53:37,2022-11-13 06:56:34,Converted
48473,16849,1059,4,354.34,1417.36,2023-01-24 13:36:51,2023-01-24 14:01:41,Converted
48589,16888,4922,1,154.13,154.13,2018-12-15 21:30:00,2018-12-15 22:09:04,Converted
48778,16952,3438,6,304.72,1828.32,2021-07-06 15:16:34,2021-07-06 15:17:50,Converted
48918,16992,3613,1,445.74,445.74,2024-12-29 00:57:37,2024-12-29 00:58:15,Converted
49739,17267,992,2,28.31,56.62,2022-03-28 05:52:03,2022-03-28 06:17:14,Abandoned
50077,17383,1263,1,55.01,55.01,2019-06-10 09:35:48,2019-06-10 10:12:48,Abandoned
50386,17489,419,1,157.47,157.47,2025-04-08 15:17:02,2025-04-08 16:12:07,Abandoned
50542,17544,665,3,116.21,348.63,2024-01-22 20:00:13,2024-01-22 20:20:04,Abandoned
50653,17583,1152,2,242.52,485.04,2024-06-12 18:19:45,2024-06-12 18:19:45,Abandoned
50720,17608,2448,2,132.23,264.46,2025-08-02 18:57:52,2025-08-02 19:03:07,Abandoned
50794,17631,982,1,320.68,320.68,2021-10-20 13:58:40,2021-10-20 13:58:40,Converted
51389,17838,2896,3,521.25,1563.75,2024-02-23 04:29:50,2024-02-23 04:29:50,Abandoned
51512,17879,3874,4,82.74,330.96,2019-06-09 17:08:34,2019-06-09 17:11:47,Converted
51535,17883,3136,2,178.55,357.1,2023-05-05 00:10:38,2023-05-05 00:31:34,Converted
51796,17974,2952,5,909.31,4546.55,2022-12-29 11:55:37,2022-12-29 12:37:52,Active
52210,18117,4012,1,675.81,675.81,2025-11-08 14:03:02,2025-11-08 14:04:56,Converted
52244,18126,3524,7,303.1,2121.7,2025-03-16 07:33:27,2025-03-16 07:50:41,Converted
52798,18299,2820,2,285.19,570.38,2025-12-12 11:44:50,2025-12-12 13:32:37,Converted
52799,18299,1985,4,9.24,36.96,2025-12-12 13:27:28,2025-12-12 13:34:38,Converted
53186,18445,1149,2,596.96,1193.92,2021-05-21 21:31:23,2021-05-21 21:39:55,Converted
53270,18472,2567,1,345.81,345.81,2025-10-07 17:37:57,2025-10-07 17:37:57,Abandoned
53313,18487,2411,2,144.63,289.26,2025-07-14 08:34:10,2025-07-14 09:10:06,Abandoned
53370,18509,3655,2,47.55,95.1,2022-01-21 15:38:35,2022-01-21 16:50:31,Converted
53498,18554,2446,2,138.18,276.36,2021-10-06 14:56:53,2021-10-06 15:09:37,Converted
53607,18592,2953,1,211.45,211.45,2024-05-09 04:44:10,2024-05-09 05:08:30,Abandoned
53842,18673,3340,3,82.93,248.79,2024-01-23 21:11:34,2024-01-23 21:11:34,Active
53945,18712,4072,5,13.21,66.05,2025-12-15 00:14:04,2025-12-15 00:27:35,Converted
54657,18946,641,2,695.41,1390.82,2023-09-11 00:34:51,2023-09-11 00:49:17,Converted
54753,18979,2664,2,36.06,72.12,2025-10-17 08:37:30,2025-10-17 10:21:00,Converted
54796,18998,4035,7,20.86,146.02,2023-03-05 16:23:16,2023-03-05 16:26:53,Converted
54904,19036,1247,4,76.56,306.24,2020-12-12 22:36:53,2020-12-12 22:37:18,Abandoned
55376,19205,3937,7,256.99,1798.93,2025-11-10 04:31:08,2025-11-10 04:33:27,Converted
55525,19255,1555,1,513.03,513.03,2019-05-09 21:11:11,2019-05-09 21:11:11,Converted
55550,19262,289,2,453.31,906.62,2023-11-02 16:33:09,2023-11-02 17:19:16,Converted
55757,19324,2488,3,332.08,996.24,2023-11-29 13:55:18,2023-11-29 13:57:39,Converted
55776,19328,1129,3,577.56,1732.68,2022-12-30 19:08:07,2022-12-30 19:08:07,Converted
55970,19391,1033,3,162.86,488.58,2024-05-11 13:58:03,2024-05-11 14:42:04,Abandoned
56044,19417,4682,3,1016.12,3048.36,2021-11-28 03:26:57,2021-11-28 04:54:07,Abandoned
56294,19517,1174,1,110.28,110.28,2024-07-25 08:40:04,2024-07-25 08:41:38,Converted
56681,19656,2574,3,47.72,143.16,2021-05-12 20:46:00,2021-05-12 21:08:26,Abandoned
56707,19663,4550,4,170.53,682.12,2024-03-22 15:49:35,2024-03-22 15:54:35,Abandoned
56981,19760,229,3,67.32,201.96,2025-09-21 11:09:33,2025-09-21 11:11:01,Converted
57115,19805,4433,6,40.67,244.02,2024-09-29 07:17:21,2024-09-29 08:11:59,Converted
57164,19818,3023,4,66.71,266.84,2018-01-21 16:38:10,2018-01-21 16:38:10,Abandoned
58066,20132,3330,2,495.83,991.66,2019-04-23 21:31:19,2019-04-23 21:33:35,Abandoned
58628,20323,1118,3,730.63,2191.89,2018-08-16 15:08:58,2018-08-16 15:10:07,Abandoned
58681,20344,3400,1,185.07,185.07,2017-11-27 00:13:24,2017-11-27 00:13:24,Abandoned
59101,20479,702,2,111.12,222.24,2025-10-04 23:07:31,2025-10-04 23:48:53,Converted
59121,20489,1855,1,188.45,188.45,2023-11-09 07:14:08,2023-11-09 07:14:08,Converted
59136,20495,4049,2,49.31,98.62,2024-08-16 13:04:19,2024-08-16 17:23:08,Abandoned
59334,20562,837,2,305.83,611.66,2019-05-04 05:17:44,2019-05-04 05:17:44,Converted
59473,20609,2008,2,34.97,69.94,2023-10-05 11:24:51,2023-10-05 11:34:01,Abandoned
59479,20612,824,9,389.76,3507.84,2023-09-19 12:39:35,2023-09-19 12:52:56,Converted
59526,20624,4296,3,77.75,233.25,2021-06-22 05:36:46,2021-06-22 05:37:30,Converted
59672,20679,3509,3,187.26,561.78,2024-11-13 03:52:22,2024-11-13 03:55:22,Abandoned
59793,20718,2108,4,257.4,1029.6,2021-11-08 01:24:54,2021-11-08 01:24:54,Abandoned
60323,20915,2080,2,79.34,158.68,2025-03-23 09:25:04,2025-03-23 10:14:56,Abandoned
60488,20980,4087,6,152.43,914.58,2024-11-22 18:36:31,2024-11-22 18:36:31,Converted
60733,21060,464,1,243.6,243.6,2021-03-29 14:45:26,2021-03-29 15:35:02,Abandoned
61073,21179,378,4,812.91,3251.64,2025-10-13 12:55:17,2025-10-13 13:08:21,Converted
61454,21310,87,2,135.55,271.1,2025-10-19 10:24:16,2025-10-19 11:24:43,Converted
61478,21317,2205,4,19.21,76.84,2024-06-22 17:34:34,2024-06-23 19:23:12,Converted
61487,21321,4439,3,1735.81,5207.43,2024-02-01 00:51:27,2024-02-01 02:58:36,Converted
61710,21395,547,2,66.65,133.3,2025-07-11 07:48:55,2025-07-11 08:03:12,Converted
61777,21414,855,2,325.07,650.14,2024-02-11 21:22:18,2024-02-11 21:54:43,Converted
62159,21548,3930,1,69.39,69.39,2025-09-25 21:39:38,2025-09-25 21:39:47,Active
62305,21600,2104,2,190.64,381.28,2021-04-04 21:19:49,2021-04-04 21:19:49,Converted
62663,21709,406,2,92.32,184.64,2024-01-13 20:57:27,2024-01-13 21:34:54,Active
62962,21813,3511,2,42.1,84.2,2023-07-25 09:32:20,2023-07-25 09:32:20,Abandoned
63376,21951,4652,2,626.59,1253.18,2025-02-26 12:57:04,2025-02-26 12:57:04,Converted
63532,22005,3912,6,222.25,1333.5,2025-11-05 18:57:40,2025-11-05 19:26:51,Converted
64595,22358,3819,1,377.35,377.35,2018-11-09 21:46:36,2018-11-09 21:48:32,Abandoned
64851,22443,2128,1,43.4,43.4,2020-11-23 09:33:32,2020-11-23 10:38:35,Converted
64906,22465,2797,4,222.85,891.4,2024-03-17 02:03:49,2024-03-17 02:21:21,Converted
65155,22548,4949,2,141.03,282.06,2025-11-25 13:26:17,2025-11-25 14:07:51,Abandoned
65270,22581,4204,5,66.61,333.05,2022-10-01 03:54:39,2022-10-01 03:56:24,Abandoned
65419,22633,4570,3,1624.87,4874.61,2023-03-09 21:01:13,2023-03-09 21:07:46,Abandoned
65448,22640,945,2,46.82,93.64,2025-02-13 23:47:58,2025-02-14 00:21:31,Converted
66107,22867,4691,4,175.84,703.36,2017-11-18 20:57:54,2017-11-18 20:57:54,Converted
66143,22879,3280,5,252.3,1261.5,2025-01-20 08:52:32,2025-01-20 09:12:50,Abandoned
66350,22946,2172,5,47.62,238.1,2025-02-02 22:03:36,2025-02-02 22:41:56,Converted
66394,22963,944,2,39.99,79.98,2024-06-06 14:22:14,2024-06-06 14:32:11,Abandoned
66569,23022,4674,4,86.95,347.8,2016-08-28 12:03:22,2016-08-28 12:03:49,Converted
67394,23308,2849,1,1469.1,1469.1,2020-04-04 02:42:09,2020-04-04 02:49:12,Abandoned
67995,23517,2899,3,179.68,539.04,2022-04-09 19:49:13,2022-04-09 19:51:51,Abandoned
68261,23599,1601,1,412.96,412.96,2024-05-14 20:22:10,2024-05-14 20:45:40,Converted
68455,23663,3821,2,16.58,33.16,2024-01-05 19:11:15,2024-01-05 19:17:12,Converted
68843,23807,1363,2,265.9,531.8,2023-08-11 01:44:41,2023-08-11 01:44:41,Converted
69267,23951,3966,2,803.76,1607.52,2024-05-24 15:12:46,2024-05-24 16:09:37,Abandoned
70118,24240,2331,7,57.91,405.37,2025-12-22 17:55:38,2025-12-22 18:08:33,Abandoned
70325,24312,4874,3,1009.75,3029.25,2020-12-28 04:33:30,2020-12-28 04:33:30,Abandoned
70858,24496,530,1,200.69,200.69,2025-06-01 20:00:28,2025-06-01 20:00:28,Active
70964,24537,422,1,103.26,103.26,2024-12-21 05:35:43,2024-12-21 07:05:50,Converted
71250,24631,3723,1,1183.29,1183.29,2018-03-12 17:00:26,2018-03-12 17:15:39,Converted
71332,24660,467,2,112.34,224.68,2025-11-21 07:31:43,2025-11-21 07:58:16,Abandoned
71542,24733,3698,1,336.47,336.47,2017-07-21 16:21:03,2017-07-21 16:21:03,Abandoned
71558,24736,4274,1,43.75,43.75,2021-01-31 15:18:27,2021-01-31 15:24:39,Abandoned
71571,24741,1844,1,61.97,61.97,2025-12-13 18:10:34,2025-12-13 18:10:34,Abandoned
71686,24779,548,1,201.72,201.72,2024-10-04 00:58:58,2024-10-04 01:56:29,Converted
71969,24867,2916,1,94.85,94.85,2025-10-10 20:47:06,2025-10-10 20:54:30,Converted
71985,24870,2249,1,1100.53,1100.53,2020-02-22 17:43:41,2020-02-22 18:15:18,Converted
72417,25011,572,1,202.35,202.35,2021-07-07 05:52:42,2021-07-07 06:54:13,Abandoned
73089,25250,4475,6,106.5,639.0,2022-06-04 00:22:37,2022-06-04 00:22:37,Abandoned
73576,25427,1010,3,39.05,117.15,2024-12-05 17:11:03,2024-12-05 17:40:23,Abandoned
73608,25439,42,4,305.51,1222.04,2025-10-10 06:42:44,2025-10-10 06:42:44,Abandoned
73712,25475,4711,2,150.52,301.04,2023-04-30 20:43:45,2023-05-01 11:58:50,Abandoned
16077,5644,2182,1,49.88,49.88,2019-10-23 19:14:04,2019-10-23 19:48:38,Converted
17838,6247,1989,5,140.41,702.05,2023-12-17 23:45:38,2023-12-18 00:08:45,Abandoned
19010,6666,4752,8,316.08,2528.64,2024-10-06 05:52:35,2024-10-06 06:11:39,Abandoned
19770,6938,3317,2,64.02,128.04,2020-03-21 10:49:00,2020-03-21 11:08:47,Abandoned
21436,7530,1456,6,42.66,255.96,2019-06-12 05:08:43,2019-06-12 05:08:59,Converted
33777,11764,184,5,91.73,458.65,2021-06-06 12:10:15,2021-06-06 14:28:52,Converted
38180,13290,679,2,21.61,43.22,2019-07-27 15:02:11,2019-07-27 15:02:11,Abandoned
38277,13322,3649,3,270.1,810.3,2022-02-25 07:38:50,2022-02-25 08:06:33,Converted
40128,13964,2634,1,113.98,113.98,2024-12-06 10:40:59,2024-12-06 10:40:59,Abandoned
41423,14405,1928,1,274.92,274.92,2021-06-29 23:41:32,2021-06-29 23:52:45,Abandoned
42302,14707,2659,2,324.18,648.36,2025-06-09 11:10:42,2025-06-09 11:10:52,Converted
47423,16480,4590,2,199.72,399.44,2017-06-14 21:58:06,2017-06-14 22:34:54,Abandoned
48319,16793,428,1,181.66,181.66,2017-07-06 00:30:13,2017-07-06 00:30:13,Abandoned
49875,17319,1439,1,112.45,112.45,2024-11-08 16:45:45,2024-11-08 17:12:08,Converted
50885,17662,142,2,361.1,722.2,2024-01-22 22:14:18,2024-01-22 22:14:18,Converted
51430,17848,2540,3,17.55,52.65,2023-08-26 21:22:59,2023-08-26 21:22:59,Converted
52117,18085,978,4,99.83,399.32,2025-10-02 08:48:50,2025-10-02 08:48:50,Deleted
53520,18559,4490,4,238.54,954.16,2025-06-14 10:56:11,2025-06-14 10:56:11,Converted
54468,18882,1870,3,261.46,784.38,2020-09-08 18:10:19,2020-09-08 18:11:37,Active
54777,18988,2655,1,645.31,645.31,2025-12-06 02:36:58,2025-12-06 02:36:58,Converted
55344,19194,45,1,86.15,86.15,2025-10-21 14:54:04,2025-10-21 15:03:04,Converted
59653,20675,649,3,260.42,781.26,2023-08-15 19:35:16,2023-08-15 19:35:16,Converted
60753,21068,3780,1,174.03,174.03,2022-03-27 21:18:17,2022-03-27 21:50:01,Abandoned
60848,21103,4644,2,160.49,320.98,2021-03-25 13:06:15,2021-03-25 13:07:34,Abandoned
63331,21939,1375,2,861.28,1722.56,2021-07-03 14:45:28,2021-07-03 14:45:28,Abandoned
63614,22039,4665,2,260.83,521.66,2018-01-30 03:13:13,2018-01-30 03:13:13,Abandoned
66174,22887,2884,8,296.34,2370.72,2025-02-10 04:34:23,2025-02-10 04:34:23,Abandoned
67208,23247,948,4,121.52,486.08,2024-07-21 10:16:25,2024-07-21 10:52:39,Abandoned
67511,23351,1133,3,117.25,351.75,2023-01-10 22:29:20,2023-01-10 23:24:20,Converted
68012,23522,3038,2,12.3,24.6,2017-03-26 05:49:11,2017-03-26 06:08:54,Abandoned
68443,23659,1719,2,714.21,1428.42,2023-12-05 18:18:48,2023-12-05 18:38:33,Converted
68963,23844,2015,2,673.41,1346.82,2015-08-29 12:00:03,2015-08-29 12:10:18,Converted
69947,24186,629,6,374.7,2248.2,2023-10-10 10:45:53,2023-10-10 10:47:48,Converted
70187,24263,1975,4,523.62,2094.48,2025-07-27 16:00:14,2025-07-27 16:33:19,Converted
70539,24387,2337,2,252.97,505.94,2024-08-15 03:52:34,2024-08-15 04:07:41,Converted
72538,25056,2161,2,110.86,221.72,2024-04-20 08:57:13,2024-04-20 10:05:57,Converted
72741,25133,2138,2,1036.67,2073.34,2019-07-25 19:41:25,2019-07-25 20:11:52,Converted
74067,25591,137,3,601.05,1803.15,2024-06-23 16:50:10,2024-06-23 16:57:01,Abandoned
74088,25596,1682,2,74.48,148.96,2021-05-13 03:51:27,2021-05-13 04:34:07,Abandoned
74226,25637,3408,1,420.98,420.98,2023-09-03 03:32:25,2023-09-03 03:49:51,Converted
74420,25708,4114,2,1026.37,2052.74,2025-11-02 21:27:23,2025-11-02 21:39:40,Abandoned
74535,25746,192,4,1293.15,5172.6,2017-06-29 14:51:09,2017-06-29 15:07:55,Converted
74569,25757,1217,1,47.8,47.8,2023-11-01 20:10:49,2023-11-01 20:37:01,Abandoned
54,19,4418,1,1189.35,1189.35,2021-05-19 14:15:55,2021-05-19 14:15:55,Converted
231,84,1981,6,674.6,4047.6,2025-04-02 16:59:43,2025-04-02 17:24:45,Converted
307,111,788,2,230.56,461.12,2024-01-04 16:51:10,2024-01-04 16:52:06,Abandoned
357,129,2050,3,48.71,146.13,2022-11-10 12:35:00,2022-11-10 12:41:20,Abandoned
445,159,4922,2,154.13,308.26,2023-10-11 17:38:21,2023-10-11 17:58:40,Abandoned
703,247,4301,5,139.05,695.25,2021-05-22 20:13:51,2021-05-23 07:34:57,Converted
926,323,4650,4,247.3,989.2,2021-12-11 03:35:07,2021-12-11 04:16:57,Abandoned
1263,448,1935,3,332.45,997.35,2024-03-05 21:48:54,2024-03-08 07:21:10,Converted
1378,489,742,2,614.84,1229.68,2025-11-28 07:34:57,2025-11-28 07:46:46,Converted
1780,631,2572,2,823.14,1646.28,2024-10-01 15:47:34,2024-10-01 16:06:11,Abandoned
