supplier_id,supplier_rating,supplier_status,is_preferred,is_verified,contract_start_date,contract_end_date,city,state,zip_code,country
321,4.42,Active,False,True,2022-05-18,2026-05-04,Phoenix,IL,88011,US
388,3.06,Inactive,False,True,2022-05-12,2024-02-18,San Antonio,PA,61621,US
183,4.25,Inactive,False,True,2020-07-26,2023-04-06,Berlin,Saxony,47449,DE
194,4.83,Inactive,False,True,2020-02-10,2021-09-04,Fort Worth,TN,36232,US
497,5.0,Active,False,True,2023-03-15,2027-04-12,Calgary,NB,,CA
67,3.72,Inactive,False,True,2021-10-03,2024-11-29,Liverpool,Scotland,,GB
119,1.65,Inactive,False,True,2022-02-01,2024-11-05,Toronto,SK,,CA
162,3.62,Active,False,True,2021-09-07,2026-01-07,Lyon,Nouvelle-Aquitaine,99357,FR
19,4.45,Inactive,False,True,2018-11-30,2021-01-15,Boston,IL,64715,US
230,3.96,Inactive,False,True,2018-10-22,2022-11-02,Edinburgh,England,,GB
462,4.41,Inactive,False,True,2020-10-28,2023-02-27,Strasbourg,Unknown,76037,FR
96,3.54,Under Review,False,True,2024-04-19,2026-09-23,Columbus,PA,75609,US
205,4.4,Inactive,False,True,2022-09-17,2025-06-23,Seattle,NY,68563,US
166,3.94,Under Review,False,True,2022-11-29,2025-02-07,Winnipeg,SK,,CA
267,2.37,Inactive,False,False,2021-12-24,2024-03-09,Edinburgh,Northern Ireland,,GB
393,2.55,Inactive,False,True,2021-01-19,2022-01-31,Leipzig,Bavaria,87465,DE
112,4.89,Inactive,False,True,2021-01-04,2023-02-06,Dallas,TN,56267,US
153,4.59,Inactive,False,False,2018-11-02,2023-07-06,Stuttgart,Unknown,21842,DE
234,3.86,Inactive,False,False,2023-04-21,2024-12-17,Montreal,NS,,CA
373,4.95,Inactive,False,False,2021-03-26,2025-04-24,Bordeaux,Nouvelle-Aquitaine,41395,FR
295,4.81,Inactive,False,True,2018-02-06,2022-01-17,Los Angeles,NC,53810,US
429,4.29,Pending,False,True,2024-10-07,2028-08-15,Memphis,MA,97149,US
471,1.83,Inactive,False,True,2020-09-22,2025-06-02,San Diego,NC,83827,US
1,3.76,Inactive,False,True,2018-12-08,2020-11-10,Memphis,NJ,53062,US
299,4.9,Active,False,True,2024-02-02,2028-08-18,Phoenix,WA,28360,US
311,3.98,Inactive,False,True,2021-07-08,2025-09-18,Austin,WA,35613,US
329,3.14,Inactive,False,False,2021-03-19,2024-02-06,Charlotte,MA,76396,US
363,3.06,Inactive,False,True,2018-12-11,2021-05-22,San Antonio,OR,13897,US
180,1.75,Under Review,False,True,2024-12-25,2029-09-08,Bordeaux,Nouvelle-Aquitaine,31577,FR
189,2.99,Inactive,False,True,2020-02-03,2023-09-15,Manchester,Northern Ireland,,GB
272,1.99,Inactive,False,True,2020-08-31,2025-04-29,Unknown,Bavaria,71907,DE
275,4.5,Inactive,False,True,2019-12-24,2022-01-28,Boston,VA,66817,US
442,4.88,Under Review,False,True,2021-05-19,2026-03-09,Austin,CO,10774,US
377,4.47,Inactive,False,True,2023-02-03,2025-07-19,Nantes,Unknown,21148,FR
481,4.21,Inactive,False,True,2021-11-05,2023-10-22,Philadelphia,NY,23068,US
126,4.96,Inactive,False,False,2020-12-01,2024-12-06,San Antonio,AZ,97770,US
414,4.95,Inactive,False,False,2018-03-14,2020-09-25,Edmonton,QC,,CA
158,4.68,Active,True,True,2023-01-17,2026-11-25,Berlin,North Rhine-Westphalia,96393,DE
216,2.84,Active,False,False,2022-03-30,2026-07-24,Fort Worth,IL,23053,US
266,4.1,Inactive,False,True,2018-03-20,2020-05-06,Lyon,Unknown,44485,FR
394,4.39,Active,False,False,2023-10-30,2027-08-20,Dallas,FL,83329,US
113,3.32,Inactive,False,True,2021-04-04,2022-10-09,Glasgow,England,,GB
322,4.14,Inactive,False,True,2020-08-23,2025-07-03,Phoenix,WA,34677,US
97,3.98,Inactive,False,True,2019-08-06,2023-08-13,Frankfurt,Bavaria,10284,DE
117,4.76,Inactive,False,True,2020-02-22,2024-03-13,San Jose,VA,23835,US
404,2.66,Active,True,True,2021-04-29,2026-04-07,Memphis,MA,88583,US
297,4.16,Under Review,False,False,2018-03-24,2021-01-23,Detroit,WA,85442,US
489,4.55,Under Review,False,False,2019-02-25,2022-01-20,Jacksonville,CA,98401,US
75,4.45,Inactive,False,False,2018-03-12,2019-03-16,Cologne,North Rhine-Westphalia,26514,DE
386,3.8,Inactive,False,True,2022-05-24,2024-11-26,Stuttgart,Bavaria,23891,DE
62,2.88,Under Review,False,True,2021-08-28,2023-07-28,Memphis,NC,39101,US
37,3.15,Inactive,False,True,2021-08-20,2023-01-31,Cologne,Berlin,95450,DE
184,3.73,Inactive,False,True,2018-10-25,2021-07-14,Edinburgh,Wales,,GB
202,2.64,Active,False,True,2024-03-13,2026-01-30,Houston,OR,65877,US
257,4.53,Active,False,True,2023-06-06,2028-06-02,Austin,MI,47004,US
303,3.42,Active,True,True,2024-08-11,2029-02-13,San Antonio,CA,74694,US
384,3.74,Active,True,True,2023-01-09,2026-05-13,Glasgow,Northern Ireland,,GB
29,4.6,Inactive,False,True,2019-03-02,2022-04-07,Austin,AZ,93317,US
105,2.9,Active,False,True,2024-07-21,2028-06-23,Los Angeles,NY,19584,US
30,3.82,Inactive,False,True,2019-07-22,2023-12-19,Strasbourg,Nouvelle-Aquitaine,28060,FR
20,4.06,Active,False,True,2024-10-03,2029-06-18,Ottawa,MB,,CA
293,4.91,Inactive,False,False,2018-07-13,2021-08-03,Glasgow,England,,GB
255,4.69,Active,False,True,2024-09-06,2029-04-14,Toronto,SK,,CA
283,4.9,Active,True,True,2022-03-30,2026-05-07,Berlin,Saxony,99481,DE
475,3.67,Active,False,False,2022-05-23,2027-04-12,El Paso,OR,45292,US
102,4.11,Inactive,False,True,2019-10-29,2024-04-01,Bordeaux,Unknown,34439,FR
23,3.12,Active,True,True,2023-06-10,2027-12-07,Frankfurt,Bavaria,36515,DE
48,4.82,Inactive,False,True,2018-11-13,2021-07-29,Dallas,IL,94013,US
81,4.12,Inactive,False,True,2020-10-17,2025-05-05,Quebec City,MB,,CA
6,4.49,Inactive,False,True,2023-11-22,2025-03-01,New York,WA,84920,US
9,4.16,Under Review,False,False,2018-07-15,2020-05-07,Denver,MA,46299,US
127,4.5,Inactive,False,True,2020-11-29,2022-08-09,Paris,Nouvelle-Aquitaine,72278,FR
422,4.45,Under Review,False,True,2023-07-27,2025-09-04,New York,GA,46873,US
452,4.82,Under Review,False,True,2018-02-21,2020-07-30,Memphis,PA,95934,US
454,4.59,Inactive,False,True,2022-11-08,2025-10-23,Munich,Unknown,80420,DE
252,4.62,Inactive,False,False,2019-03-18,2023-01-10,Boston,CO,43977,US
133,3.64,Inactive,False,True,2020-07-22,2021-11-28,Charlotte,TX,85530,US
405,4.9,Inactive,False,False,2018-06-24,2022-09-18,Bordeaux,Unknown,24778,FR
464,4.37,Inactive,False,True,2021-01-01,2025-05-02,Ottawa,ON,,CA
499,4.84,Active,True,True,2024-12-25,2028-01-11,Nashville,VA,96928,US
190,4.76,Inactive,False,False,2018-02-06,2021-10-13,Marseille,Unknown,63236,FR
460,4.8,Inactive,False,True,2020-05-13,2023-11-28,San Antonio,VA,61508,US
15,4.18,Inactive,False,False,2019-07-29,2023-10-05,Jacksonville,IL,71531,US
212,4.26,Under Review,False,False,2023-01-05,2027-06-06,Montreal,AB,,CA
306,3.9,Pending,False,False,2024-04-10,2028-06-26,Nice,Unknown,34814,FR
418,3.67,Pending,False,False,2022-09-11,2027-07-25,Portland,NJ,17265,US
135,4.29,Inactive,False,True,2021-08-07,2025-03-10,Seattle,CO,43967,US
149,3.81,Inactive,False,True,2023-02-02,2025-08-13,Manchester,England,,GB
163,4.95,Inactive,False,True,2022-04-26,2024-10-05,Nice,Nouvelle-Aquitaine,29868,FR
314,4.06,Inactive,False,True,2023-02-19,2024-09-03,Austin,FL,33477,US
352,4.78,Under Review,False,True,2019-06-16,2022-06-22,Nashville,CO,73698,US
369,3.85,Active,True,True,2023-10-10,2027-04-13,Paris,Unknown,40144,FR
22,4.63,Inactive,False,False,2019-02-22,2021-11-22,Cologne,Saxony,27218,DE
108,4.19,Inactive,False,True,2019-09-06,2024-06-20,Indianapolis,NC,46728,US
118,3.72,Suspended,False,True,2024-09-03,2028-05-07,Fort Worth,CA,91301,US
433,4.78,Inactive,False,False,2022-08-18,2025-02-11,Stuttgart,Saxony,42082,DE
496,4.39,Inactive,False,True,2020-02-14,2021-08-26,Stuttgart,Berlin,66055,DE
492,4.38,Active,False,False,2024-05-20,2026-09-08,Winnipeg,SK,,CA
246,3.68,Inactive,False,True,2024-11-16,2028-09-17,Cologne,Saxony,34810,DE
256,4.87,Inactive,False,True,2018-07-25,2023-02-28,Quebec City,NS,,CA
286,3.1,Inactive,False,False,2020-02-10,2021-07-27,Chicago,FL,58293,US
280,4.74,Inactive,False,True,2018-10-26,2021-07-10,Nashville,FL,44773,US
281,4.42,Inactive,False,False,2018-06-13,2020-02-13,Liverpool,England,,GB
2,4.12,Pending,False,True,2023-10-09,2027-01-27,Toronto,QC,,CA
129,4.59,Inactive,False,True,2020-03-01,2024-08-05,Memphis,IL,88145,US
355,3.89,Inactive,False,True,2021-06-25,2023-11-22,Edmonton,NB,,CA
436,3.87,Inactive,False,True,2024-01-13,2025-08-03,Charlotte,PA,68969,US
368,4.91,Inactive,False,False,2021-07-07,2022-09-26,Paris,Unknown,75639,FR
402,4.92,Inactive,False,True,2018-05-18,2019-10-08,Quebec City,NS,,CA
140,4.53,Inactive,False,True,2021-09-23,2023-01-02,Denver,MI,38969,US
171,3.13,Inactive,False,True,2022-08-23,2025-03-10,Frankfurt,North Rhine-Westphalia,56746,DE
237,3.37,Inactive,False,False,2019-06-21,2023-09-21,Boston,TN,19587,US
103,4.09,Under Review,False,True,2021-06-13,2025-08-18,Quebec City,MB,,CA
138,3.02,Inactive,False,False,2023-02-09,2025-03-02,Ottawa,ON,,CA
358,4.08,Inactive,False,True,2019-12-09,2024-01-20,Portland,NJ,64886,US
431,4.89,Inactive,False,True,2022-08-03,2024-05-06,Memphis,TX,14507,US
491,4.78,Inactive,False,False,2021-03-29,2022-10-22,Houston,WA,31655,US
253,4.57,Inactive,False,True,2019-01-27,2022-11-23,Dallas,NJ,41531,US
310,3.89,Inactive,False,True,2019-03-17,2020-05-18,Lyon,Unknown,69437,FR
209,4.29,Inactive,False,True,2020-08-03,2022-08-30,Indianapolis,CA,14356,US
227,4.18,Inactive,False,False,2022-01-07,2023-09-28,Cologne,Bavaria,81320,DE
271,4.33,Active,False,True,2022-02-25,2026-01-02,Bristol,England,,GB
434,3.78,Under Review,False,True,2018-10-25,2021-12-23,Marseille,Occitanie,75181,FR
36,4.24,Inactive,False,True,2022-07-18,2024-06-16,San Antonio,CO,30848,US
95,4.67,Inactive,False,True,2020-01-25,2022-10-28,Frankfurt,Hesse,27856,DE
412,2.12,Inactive,False,False,2019-02-09,2023-12-20,Paris,Unknown,71278,FR
424,4.5,Under Review,False,True,2021-09-13,2023-11-02,Austin,IL,71304,US
155,3.45,Inactive,False,False,2021-08-13,2026-05-25,Lyon,Nouvelle-Aquitaine,26823,FR
343,3.1,Active,False,True,2021-11-18,2026-08-15,Calgary,AB,,CA
100,3.29,Active,False,False,2021-09-08,2026-07-11,Philadelphia,AZ,28447,US
111,4.74,Inactive,False,True,2022-10-26,2024-11-18,Indianapolis,MA,17794,US
204,2.01,Inactive,False,True,2020-11-29,2025-04-12,Edmonton,NB,,CA
302,2.06,Active,False,True,2023-04-25,2027-09-12,Edinburgh,Northern Ireland,,GB
160,4.66,Active,True,True,2023-11-07,2028-06-20,Stuttgart,Bavaria,46394,DE
199,4.47,Inactive,False,True,2019-07-28,2020-09-01,Chicago,TX,49680,US
211,4.38,Inactive,False,True,2020-09-25,2024-04-01,Stuttgart,Hesse,93397,DE
486,4.46,Under Review,False,True,2020-03-28,2024-05-02,Portland,FL,54403,US
121,2.77,Inactive,False,True,2019-11-05,2021-10-20,Bristol,Northern Ireland,,GB
198,1.38,Under Review,False,True,2018-10-28,2020-06-27,London,England,,GB
232,4.06,Inactive,False,True,2022-01-29,2023-05-12,Jacksonville,OR,48923,US
268,3.8,Inactive,False,True,2022-06-16,2025-07-24,Edinburgh,Northern Ireland,,GB
378,3.25,Inactive,False,True,2019-06-25,2020-07-15,Portland,OH,34660,US
469,1.71,Inactive,False,True,2018-08-18,2020-05-20,Munich,Saxony,96975,DE
89,4.91,Inactive,False,False,2021-05-29,2023-08-13,Berlin,Berlin,59597,DE
274,4.54,Inactive,False,False,2019-06-14,2023-06-09,Bristol,Northern Ireland,,GB
337,0.0,Pending,False,False,2023-09-11,2027-06-19,London,Northern Ireland,,GB
3,4.59,Inactive,False,True,2018-05-10,2023-02-05,Montreal,MB,,CA
10,3.51,Inactive,False,True,2024-04-02,2025-09-04,Stuttgart,Unknown,27374,DE
12,3.21,Inactive,False,True,2019-02-06,2021-10-02,Denver,MI,64757,US
16,2.24,Inactive,False,True,2018-08-29,2022-01-11,Los Angeles,IL,48878,US
45,1.77,Inactive,False,True,2020-08-26,2024-05-06,Edmonton,NB,,CA
57,3.69,Under Review,False,False,2020-01-27,2022-12-02,Philadelphia,MA,52044,US
251,4.11,Active,False,True,2022-11-03,2027-04-30,Edinburgh,Wales,,GB
335,4.91,Active,False,True,2023-11-03,2028-03-20,Marseille,Occitanie,45486,FR
390,3.78,Active,True,True,2023-10-22,2026-07-11,San Diego,CO,42677,US
444,2.03,Under Review,False,True,2018-08-14,2020-10-10,Jacksonville,MA,40841,US
156,3.71,Inactive,False,True,2020-03-03,2023-08-27,San Jose,OH,60499,US
201,1.55,Under Review,False,False,2021-11-12,2026-04-28,Denver,MI,96997,US
370,3.25,Active,True,True,2024-05-27,2027-06-09,Cologne,Berlin,84987,DE
421,4.02,Active,True,True,2024-10-14,2029-06-25,Marseille,Nouvelle-Aquitaine,62726,FR
284,4.78,Inactive,False,True,2020-07-29,2023-07-31,Quebec City,SK,,CA
340,3.23,Active,True,True,2024-04-10,2028-03-27,Memphis,MI,84631,US
196,4.27,Inactive,False,True,2019-01-15,2020-09-23,Philadelphia,OR,61339,US
278,3.12,Under Review,False,False,2023-02-20,2025-04-14,Toronto,ON,,CA
385,4.31,Inactive,False,True,2021-02-23,2025-05-25,Vancouver,SK,,CA
21,4.25,Under Review,False,True,2020-09-26,2023-08-18,Jacksonville,VA,24893,US
438,4.78,Active,True,True,2024-07-21,2028-11-04,San Jose,TX,99231,US
157,4.41,Inactive,False,False,2020-05-21,2022-10-04,Edmonton,MB,,CA
61,1.24,Under Review,False,True,2018-06-23,2022-06-03,Manchester,Scotland,,GB
65,3.43,Inactive,False,True,2019-12-25,2024-10-28,Dallas,FL,29044,US
174,4.32,Inactive,False,True,2022-05-29,2025-04-27,Ottawa,AB,,CA
336,3.64,Inactive,False,True,2023-08-26,2025-06-11,Winnipeg,SK,,CA
476,4.15,Inactive,False,True,2019-09-09,2024-02-13,Montreal,AB,,CA
