order_id,customer_id,order_status,subtotal,tax_amount,shipping_cost,total_discount,total_amount,currency,order_placed_at,order_shipped_at,order_delivered_at
540,343,Delivered,1993.79,199.64,7.27,799.2,2200.7,USD,2022-12-16 19:45:42,2022-12-16,2022-12-18
791,509,Delivered,5264.42,391.6,6.56,929.02,5662.58,USD,2025-12-24 15:03:33,2025-12-25,2025-12-25
876,563,Delivered,2238.61,197.23,6.12,41.22,2441.96,USD,2025-12-03 08:48:32,2025-12-04,2025-12-08
1006,642,Delivered,4362.06,425.57,7.46,17.72,4795.09,USD,2020-04-15 15:30:23,2020-04-15,2020-04-18
1138,722,Delivered,7490.08,632.69,0.0,131.36,8122.77,USD,2025-06-02 13:21:39,2025-06-05,2025-06-11
1431,909,Delivered,3676.17,402.5,21.29,942.72,4099.96,USD,2020-06-15 17:03:53,2020-06-15,2020-06-20
1832,1166,Delivered,4458.52,435.42,0.0,346.34,4893.94,USD,2024-11-19 03:42:57,2024-11-20,2024-11-25
2135,1371,Delivered,1583.84,162.17,8.16,0.0,1754.17,USD,2024-07-20 21:36:44,2024-07-23,2024-07-27
2143,1379,Delivered,2728.02,191.95,17.16,0.0,2937.13,USD,2023-05-26 16:29:43,2023-05-29,2023-06-04
2274,1470,Returned,9403.26,745.46,9.13,386.78,10157.85,USD,2022-04-26 18:29:48,2022-04-27,2022-05-02
2308,1492,Delivered,10013.86,822.55,0.0,0.0,10836.41,USD,2020-03-06 09:09:36,2020-03-08,2020-03-10
2748,1780,Delivered,6086.51,604.65,0.0,0.0,6691.16,USD,2023-06-23 01:23:37,2023-06-26,2023-07-02
2891,1871,Delivered,2164.64,143.24,6.88,713.73,2314.76,USD,2025-10-18 13:40:04,2025-10-18,2025-10-20
3242,2089,Returned,2553.32,223.38,6.24,101.46,2782.94,USD,2024-03-13 13:25:27,2024-03-15,2024-03-22
3306,2133,Returned,1255.09,98.13,18.12,278.96,1371.34,USD,2025-02-02 18:40:22,2025-02-05,2025-02-10
3583,2318,Delivered,4302.92,346.87,20.36,0.0,4670.15,USD,2023-09-24 16:58:07,2023-09-25,2023-09-28
4028,2591,Delivered,6988.03,507.61,9.98,217.6,7505.62,USD,2020-03-17 03:39:59,2020-03-17,2020-03-21
4272,2752,Delivered,7525.15,738.39,13.09,240.31,8276.63,USD,2023-03-13 13:10:33,2023-03-15,2023-03-17
4415,2835,Delivered,3613.51,342.25,7.48,0.0,3963.24,USD,2020-09-02 20:35:30,2020-09-02,2020-09-09
4485,2880,Delivered,1997.26,200.78,16.39,1023.79,2214.43,USD,2019-01-19 08:26:03,2019-01-21,2019-01-25
4729,3041,Delivered,11761.45,1343.38,9.17,1673.96,13114.0,USD,2021-06-02 14:32:58,2021-06-03,2021-06-06
5536,3633,Delivered,4592.59,466.43,6.29,0.0,5065.31,USD,2024-10-15 18:24:00,2024-10-15,2024-10-17
5855,3875,Delivered,2043.78,133.17,24.22,15.43,2201.17,USD,2025-12-14 01:46:50,2025-12-15,2025-12-17
5926,3922,Delivered,3252.32,363.99,16.63,393.95,3632.94,USD,2022-12-19 13:57:58,2022-12-21,2022-12-24
6105,4045,Delivered,133.74,12.66,17.36,0.0,163.76,USD,2025-09-07 04:03:22,2025-09-08,2025-09-13
6280,4176,Delivered,4991.15,447.78,7.48,1110.43,5446.41,USD,2021-07-25 15:45:00,2021-07-27,2021-08-03
6301,4193,Delivered,6001.27,427.17,17.63,132.25,6446.07,USD,2024-04-10 21:49:41,2024-04-10,2024-04-14
6366,4232,Delivered,9600.1,699.02,0.0,0.0,10299.12,USD,2025-01-19 15:19:16,2025-01-21,2025-01-28
6372,4238,Delivered,1849.88,192.14,15.19,481.76,2057.21,USD,2023-12-20 12:34:31,2023-12-20,2023-12-22
6754,4525,Delivered,7272.73,532.44,26.36,675.82,7831.53,USD,2025-09-25 19:22:30,2025-09-27,2025-09-29
6988,4680,Delivered,2754.24,283.04,18.4,142.3,3055.68,USD,2024-05-30 16:27:42,2024-06-02,2024-06-09
8048,5506,Delivered,10842.61,893.73,7.14,329.41,11743.48,USD,2023-08-28 08:35:06,2023-08-30,2023-09-01
8258,5678,Delivered,6298.61,492.08,0.0,41.13,6790.69,USD,2025-09-18 03:17:36,2025-09-20,2025-09-27
8557,5890,Delivered,1411.45,115.83,13.58,582.7,1540.86,USD,2025-11-27 16:31:38,2025-11-30,2025-12-02
10672,7482,Delivered,3327.25,290.94,17.15,244.41,3635.34,USD,2025-12-22 15:06:34,2025-12-23,2025-12-25
11255,7938,Delivered,1664.42,137.65,0.0,91.26,1802.07,USD,2017-10-21 11:54:57,2017-10-21,2017-10-24
11552,8161,Delivered,7386.54,528.49,27.7,675.7,7942.73,USD,2020-05-07 16:03:53,2020-05-10,2020-05-16
11619,8203,Delivered,863.76,73.7,0.0,0.0,937.46,USD,2025-06-13 10:38:50,2025-06-15,2025-06-18
11623,8206,Delivered,10700.62,843.93,0.0,0.0,11544.55,USD,2018-03-14 12:30:26,2018-03-17,2018-03-21
11706,8260,Returned,17746.72,1589.45,0.0,27.65,19336.17,USD,2015-03-13 04:27:39,2015-03-13,2015-03-17
11976,8438,Returned,1349.33,92.51,6.31,55.64,1448.15,USD,2025-06-30 18:56:14,2025-07-03,2025-07-06
11993,8450,Delivered,3952.04,388.14,0.0,0.0,4340.18,USD,2022-04-30 06:30:02,2022-05-03,2022-05-08
12284,8644,Delivered,1497.58,156.11,29.44,0.0,1683.13,USD,2025-12-15 14:04:36,2025-12-15,2025-12-18
12459,8756,Delivered,1797.34,135.73,8.33,180.01,1941.4,USD,2022-12-27 10:59:54,2022-12-27,2022-12-30
12759,8956,Delivered,1594.1,130.41,20.6,0.0,1745.11,USD,2025-02-08 15:25:18,2025-02-11,2025-02-13
12853,9020,Delivered,5450.44,386.06,7.27,136.75,5843.77,USD,2024-08-27 03:32:39,2024-08-27,2024-09-01
13387,9372,Delivered,8078.96,708.01,6.85,0.0,8793.82,USD,2022-07-30 01:16:14,2022-08-01,2022-08-08
13503,9456,Delivered,3607.74,294.8,29.32,40.36,3931.86,USD,2024-02-23 14:09:10,2024-02-25,2024-03-01
13957,9754,Delivered,12235.45,928.34,9.42,1074.9,13173.21,USD,2019-11-27 14:47:28,2019-11-30,2019-12-03
105,69,Delivered,4373.6,420.02,0.0,77.65,4793.62,USD,2025-12-13 02:38:21,2025-12-16,2025-12-19
156,100,Returned,4361.0,321.91,7.95,573.44,4690.86,USD,2025-12-15 21:03:28,2025-12-16,2025-12-20
688,439,Delivered,597.48,34.32,7.94,0.0,639.74,USD,2023-03-04 06:41:29,2023-03-07,2023-03-14
1380,876,Delivered,2674.42,264.44,0.0,0.0,2938.86,USD,2017-11-14 06:02:57,2017-11-15,2017-11-22
1412,896,Delivered,3800.84,381.75,8.01,0.0,4190.6,USD,2020-07-23 20:42:57,2020-07-25,2020-08-01
3063,1976,Delivered,2005.65,133.45,17.86,1181.2,2156.96,USD,2025-09-07 02:39:06,2025-09-08,2025-09-10
3268,2108,Returned,3163.77,279.21,0.0,765.48,3442.98,USD,2020-02-27 14:12:09,2020-03-01,2020-03-03
4150,2671,Delivered,10486.76,1165.94,21.42,1427.2,11674.12,USD,2022-05-12 00:11:53,2022-05-15,2022-05-22
4869,3143,Delivered,7706.17,537.94,9.92,311.99,8254.03,USD,2022-03-27 06:31:08,2022-03-28,2022-04-01
4895,3160,Delivered,390.83,37.75,6.91,51.89,435.49,USD,2020-04-27 19:32:23,2020-04-30,2020-05-04
4899,3164,Delivered,6877.22,592.88,21.92,110.58,7492.02,USD,2021-12-15 07:12:16,2021-12-15,2021-12-17
5611,3687,Delivered,5917.62,500.75,26.47,0.0,6444.84,USD,2025-09-08 10:43:29,2025-09-11,2025-09-17
6427,4280,Delivered,2118.72,190.79,6.94,0.0,2316.45,USD,2022-05-25 19:01:36,2022-05-25,2022-05-28
6549,4371,Delivered,2071.93,154.57,23.66,1163.11,2250.16,USD,2025-08-26 01:45:45,2025-08-26,2025-08-29
7000,4690,Delivered,966.29,80.7,15.44,0.0,1062.43,USD,2025-08-01 23:13:49,2025-08-02,2025-08-08
7225,4848,Delivered,1194.98,126.81,24.33,218.56,1346.12,USD,2025-11-07 21:06:00,2025-11-10,2025-11-13
7354,4955,Delivered,3093.95,299.57,7.31,327.56,3400.83,USD,2023-12-27 04:05:19,2023-12-30,2024-01-05
7547,5090,Delivered,2847.6,239.89,0.0,0.0,3087.49,USD,2023-11-22 10:36:51,2023-11-25,2023-12-02
7638,5159,Delivered,6857.27,439.72,9.04,1887.89,7306.03,USD,2025-05-28 06:30:40,2025-05-28,2025-05-30
8024,5482,Delivered,2373.99,205.0,6.71,0.0,2585.7,USD,2025-09-25 23:42:30,2025-09-27,2025-10-04
8270,5688,Delivered,4813.94,440.62,15.21,80.74,5269.77,USD,2025-03-07 19:58:47,2025-03-07,2025-03-12
8324,5721,Delivered,3614.2,359.03,18.48,495.62,3991.71,USD,2023-01-09 18:40:32,2023-01-10,2023-01-17
8376,5762,Delivered,1441.83,136.88,19.95,0.0,1598.66,USD,2021-01-25 12:48:17,2021-01-25,2021-01-31
8460,5822,Delivered,2894.64,214.17,24.67,0.0,3133.48,USD,2017-10-17 02:44:14,2017-10-18,2017-10-21
9156,6333,Delivered,14475.95,937.62,7.67,0.0,15421.24,USD,2021-09-22 14:25:48,2021-09-24,2021-09-30
9417,6540,Delivered,12982.37,1279.47,0.0,330.88,14261.84,USD,2024-07-22 03:30:14,2024-07-24,2024-07-26
9845,6860,Delivered,1697.0,181.6,0.0,143.03,1878.6,USD,2022-06-30 09:38:44,2022-06-30,2022-07-02
9874,6882,Delivered,722.16,44.58,0.0,0.0,766.74,USD,2025-07-22 03:44:22,2025-07-24,2025-07-29
11029,7764,Delivered,883.65,95.71,7.52,483.8,986.88,USD,2021-10-21 02:23:22,2021-10-24,2021-10-26
12847,9016,Delivered,725.92,50.12,0.0,0.0,776.04,USD,2019-05-09 07:18:30,2019-05-10,2019-05-12
13132,9209,Delivered,2586.87,225.76,24.05,453.45,2836.68,USD,2019-12-26 19:56:55,2019-12-27,2019-12-30
13801,9641,Delivered,2936.52,304.73,0.0,721.23,3241.25,USD,2024-09-10 21:36:37,2024-09-13,2024-09-18
13932,9732,Delivered,614.68,48.5,8.99,166.9,672.17,USD,2021-08-30 19:37:37,2021-09-01,2021-09-06
381,246,Delivered,2655.8,282.84,8.14,0.0,2946.78,USD,2021-03-21 10:57:19,2021-03-24,2021-03-26
562,356,Delivered,3370.62,298.94,7.73,642.62,3677.29,USD,2025-12-07 17:02:16,2025-12-10,2025-12-13
1317,833,Delivered,2072.86,162.34,29.55,221.42,2264.75,USD,2022-03-02 17:30:05,2022-03-03,2022-03-07
1413,897,Returned,3361.99,335.61,28.29,2351.24,3725.89,USD,2024-03-29 07:22:10,2024-03-31,2024-04-07
1489,949,Delivered,227.15,25.03,16.96,0.0,269.14,USD,2025-06-21 01:21:24,2025-06-23,2025-06-29
1619,1036,Delivered,4905.61,408.75,8.2,156.96,5322.56,USD,2025-03-04 00:57:16,2025-03-04,2025-03-09
2120,1361,Delivered,848.73,60.06,19.07,282.91,927.86,USD,2025-06-21 13:07:49,2025-06-21,2025-06-24
2195,1415,Delivered,1958.57,155.88,0.0,360.7,2114.45,USD,2023-11-20 05:48:03,2023-11-20,2023-11-23
2232,1442,Delivered,5645.0,574.35,23.51,85.81,6242.86,USD,2021-08-12 14:19:18,2021-08-12,2021-08-18
2321,1502,Delivered,7025.28,569.29,25.99,64.0,7620.56,USD,2023-03-25 19:20:48,2023-03-25,2023-03-27
2467,1596,Delivered,4937.31,467.75,0.0,290.93,5405.06,USD,2019-07-13 01:46:28,2019-07-15,2019-07-17
2605,1691,Delivered,2401.43,212.94,8.62,389.17,2622.99,USD,2023-09-11 00:07:23,2023-09-12,2023-09-14
2714,1757,Delivered,5876.01,460.34,0.0,0.0,6336.35,USD,2025-06-04 12:37:19,2025-06-07,2025-06-14
3034,1955,Delivered,1721.94,136.44,8.48,23.39,1866.86,USD,2023-09-04 18:22:30,2023-09-06,2023-09-13
3500,2259,Delivered,7687.42,463.73,27.54,0.0,8178.69,USD,2024-12-30 01:49:36,2025-01-02,2025-01-08
4104,2635,Delivered,1631.46,177.15,7.28,147.85,1815.89,USD,2020-01-14 18:30:38,2020-01-14,2020-01-16
4483,2879,Delivered,7128.04,706.76,6.07,707.01,7840.87,USD,2025-09-16 00:57:53,2025-09-17,2025-09-22
4507,2895,Delivered,5659.84,478.04,19.07,779.88,6156.95,USD,2024-09-20 18:34:40,2024-09-20,2024-09-26
4535,2915,Delivered,7298.69,845.29,7.73,0.0,8151.71,USD,2024-07-11 07:30:32,2024-07-12,2024-07-16
4803,3097,Delivered,5363.46,571.87,19.24,1218.88,5954.57,USD,2019-05-17 01:39:20,2019-05-17,2019-05-21
5181,3370,Returned,2637.11,192.56,23.75,9.47,2853.42,USD,2025-05-08 00:37:57,2025-05-09,2025-05-12
6145,4078,Delivered,1808.6,134.53,0.0,0.0,1943.13,USD,2015-07-20 04:02:51,2015-07-22,2015-07-24
7804,5300,Delivered,4824.41,520.84,15.15,560.38,5360.4,USD,2025-10-17 19:28:42,2025-10-19,2025-10-23
8105,5552,Delivered,2742.94,299.24,6.45,603.3,3048.63,USD,2019-12-15 01:33:31,2019-12-18,2019-12-20
8345,5740,Delivered,4755.78,391.86,0.0,0.0,5147.64,USD,2025-11-03 05:02:00,2025-11-03,2025-11-10
8554,5889,Delivered,6820.65,486.76,18.16,0.0,7325.57,USD,2025-07-01 20:11:27,2025-07-02,2025-07-07
8631,5951,Delivered,919.77,92.63,9.05,194.75,1021.45,USD,2024-06-10 02:43:46,2024-06-13,2024-06-16
8732,6023,Delivered,5144.94,385.96,0.0,0.0,5530.9,USD,2018-09-20 20:52:27,2018-09-21,2018-09-25
9215,6387,Delivered,5393.53,583.83,14.97,265.99,5992.33,USD,2020-03-06 01:19:32,2020-03-06,2020-03-10
9289,6441,Delivered,453.41,45.62,0.0,0.0,499.03,USD,2025-03-21 22:59:40,2025-03-21,2025-03-26
9392,6520,Delivered,14105.94,1348.95,9.51,0.0,15464.4,USD,2025-09-18 19:25:48,2025-09-18,2025-09-21
9525,6619,Delivered,2793.34,216.82,16.42,702.69,3026.58,USD,2025-10-20 02:24:51,2025-10-22,2025-10-29
9590,6666,Delivered,2444.08,132.39,16.55,0.0,2593.02,USD,2022-09-18 00:09:44,2022-09-21,2022-09-26
10370,7259,Delivered,547.8,37.3,7.66,0.0,592.76,USD,2023-01-26 04:46:58,2023-01-29,2023-02-05
10999,7738,Delivered,2206.15,156.49,16.45,8.34,2379.09,USD,2024-03-01 11:05:43,2024-03-02,2024-03-04
11805,8321,Delivered,11107.09,945.0,18.98,0.0,12071.07,USD,2025-02-03 22:34:43,2025-02-04,2025-02-08
12561,8827,Delivered,1660.74,155.07,22.46,0.0,1838.27,USD,2022-04-27 03:34:31,2022-04-29,2022-05-04
12706,8921,Delivered,1059.67,112.81,29.37,85.97,1201.85,USD,2025-12-18 13:48:48,2025-12-19,2025-12-21
13151,9216,Delivered,3351.91,268.35,9.38,120.75,3629.64,USD,2023-10-05 14:17:16,2023-10-06,2023-10-13
13434,9408,Delivered,1865.72,213.81,29.96,446.31,2109.49,USD,2024-08-13 06:28:00,2024-08-16,2024-08-20
13555,9485,Delivered,8426.55,653.73,28.72,2273.16,9109.0,USD,2019-04-12 06:13:37,2019-04-13,2019-04-16
13978,9768,Delivered,2035.82,185.17,19.57,86.55,2240.56,USD,2023-11-13 22:19:43,2023-11-14,2023-11-18
9248,6412,Delivered,2062.76,208.14,18.97,364.02,2289.87,USD,2022-03-30 15:39:00,2022-03-31,2022-04-07
480,305,Delivered,9054.33,706.0,8.98,304.76,9769.31,USD,2025-07-23 05:12:56,2025-07-25,2025-07-29
727,468,Delivered,1086.62,85.7,17.22,189.44,1189.54,USD,2024-09-02 16:53:09,2024-09-02,2024-09-08
1470,936,Delivered,349.77,184.63,8.39,1766.01,542.79,USD,2025-09-29 16:24:30,2025-09-29,2025-10-03
1681,1074,Delivered,930.84,109.51,21.06,0.0,1061.41,USD,2024-02-18 16:42:34,2024-02-20,2024-02-26
1781,1134,Delivered,2691.3,281.04,17.46,5.39,2989.8,USD,2025-11-16 04:07:12,2025-11-19,2025-11-22
1819,1160,Delivered,1492.79,101.51,7.15,233.85,1601.45,USD,2023-10-12 05:51:41,2023-10-14,2023-10-21
2705,1751,Delivered,1096.64,92.38,25.91,137.09,1214.93,USD,2025-07-09 11:42:59,2025-07-12,2025-07-19
3050,1966,Delivered,11977.58,822.35,0.0,2838.4,12799.93,USD,2025-12-03 03:13:48,2025-12-03,2025-12-06
3090,1995,Delivered,4340.0,515.32,0.0,578.4,4855.32,USD,2018-02-14 03:57:50,2018-02-14,2018-02-17
3754,2429,Delivered,5208.67,567.45,7.19,0.0,5783.31,USD,2022-01-02 00:38:20,2022-01-03,2022-01-08
4037,2595,Returned,5596.7,340.43,0.0,183.55,5937.13,USD,2018-11-09 03:32:31,2018-11-09,2018-11-13
4426,2843,Returned,5990.54,665.75,24.26,37.22,6680.55,USD,2025-11-10 13:00:13,2025-11-11,2025-11-16
4498,2889,Delivered,4754.14,441.04,0.0,0.0,5195.18,USD,2025-06-27 20:36:18,2025-06-29,2025-07-05
5333,3479,Delivered,133.32,9.12,7.03,0.0,149.47,USD,2023-12-27 14:49:37,2023-12-27,2023-12-30
5429,3544,Delivered,5205.7,338.0,0.0,0.0,5543.7,USD,2025-10-09 02:41:30,2025-10-09,2025-10-15
5676,3742,Delivered,2734.26,205.48,17.29,194.07,2957.03,USD,2025-11-01 19:27:49,2025-11-01,2025-11-05
6307,4198,Delivered,3082.08,268.39,17.01,54.48,3367.48,USD,2024-04-21 01:47:51,2024-04-23,2024-04-27
6618,4422,Delivered,1005.32,78.4,0.0,75.41,1083.72,USD,2021-01-15 17:46:03,2021-01-15,2021-01-17
6858,4593,Delivered,1175.13,101.43,0.0,0.0,1276.56,USD,2025-11-20 21:34:53,2025-11-22,2025-11-25
8238,5663,Delivered,2134.37,225.84,28.58,117.61,2388.79,USD,2025-12-04 17:33:45,2025-12-04,2025-12-11
8498,5855,Delivered,1570.08,179.09,9.24,316.28,1758.41,USD,2021-06-28 18:44:37,2021-07-01,2021-07-03
8521,5872,Returned,6398.94,492.27,17.51,1099.08,6908.72,USD,2025-09-29 23:34:45,2025-10-02,2025-10-07
8576,5900,Delivered,1838.5,182.42,15.8,373.63,2036.72,USD,2021-01-19 05:29:58,2021-01-22,2021-01-25
9237,6405,Delivered,4701.97,420.78,19.1,0.0,5141.85,USD,2016-05-05 23:01:52,2016-05-07,2016-05-13
9386,6515,Delivered,2020.16,176.12,15.71,128.27,2211.99,USD,2025-11-24 13:57:51,2025-11-24,2025-11-26
10022,6993,Delivered,5575.52,523.03,18.36,179.72,6116.91,USD,2025-04-04 13:29:14,2025-04-04,2025-04-08
10253,7165,Returned,1449.99,118.02,28.72,48.17,1596.73,USD,2021-05-28 17:15:52,2021-05-29,2021-06-03
10321,7213,Delivered,668.59,73.96,23.31,22.36,765.86,USD,2022-11-03 01:14:55,2022-11-03,2022-11-09
11716,8268,Delivered,1496.99,158.89,6.9,0.0,1662.78,USD,2024-09-22 12:36:18,2024-09-25,2024-09-30
12059,8497,Delivered,6808.28,452.12,6.84,720.84,7267.24,USD,2025-05-17 12:48:02,2025-05-18,2025-05-20
12361,8698,Delivered,1445.89,83.18,9.12,402.39,1538.19,USD,2019-07-31 00:44:22,2019-08-03,2019-08-08
79,52,Delivered,2106.42,155.06,17.76,0.0,2279.24,USD,2025-05-06 14:59:55,2025-05-09,2025-05-16
396,256,Returned,5211.54,514.56,8.0,1161.92,5734.1,USD,2022-11-25 08:33:27,2022-11-27,2022-11-30
1575,1009,Delivered,6617.05,548.87,8.56,547.69,7174.48,USD,2024-01-01 15:30:15,2024-01-03,2024-01-07
1802,1151,Delivered,1805.45,178.17,8.63,158.7,1992.25,USD,2025-01-13 22:44:36,2025-01-14,2025-01-18
1933,1232,Delivered,13292.46,721.1,7.71,49.06,14021.27,USD,2018-09-06 13:46:54,2018-09-06,2018-09-08
2019,1287,Delivered,90.9,9.59,17.8,0.0,118.29,USD,2025-08-17 02:16:36,2025-08-19,2025-08-23
2382,1542,Delivered,1667.53,124.97,7.96,164.23,1800.46,USD,2020-06-05 04:31:02,2020-06-07,2020-06-10
2548,1652,Delivered,1619.71,128.09,22.1,1079.81,1769.9,USD,2025-07-29 10:53:16,2025-08-01,2025-08-04
2602,1690,Delivered,10050.55,885.85,0.0,0.0,10936.4,USD,2023-12-31 19:55:54,2023-12-31,2024-01-02
3357,2162,Delivered,4337.59,330.65,7.53,2047.57,4675.77,USD,2020-02-14 13:36:07,2020-02-14,2020-02-19
3364,2165,Delivered,4806.49,314.19,16.28,0.0,5136.96,USD,2018-08-11 17:08:11,2018-08-11,2018-08-13
3432,2209,Delivered,1116.39,78.2,0.0,0.0,1194.59,USD,2021-06-26 14:18:46,2021-06-27,2021-07-02
3693,2386,Delivered,8103.32,689.43,7.75,149.67,8800.5,USD,2024-08-29 11:48:44,2024-09-01,2024-09-04
4071,2616,Returned,6902.56,600.15,6.13,755.22,7508.84,USD,2025-05-09 19:57:45,2025-05-09,2025-05-15
4362,2804,Delivered,76.54,9.13,0.0,0.0,85.67,USD,2021-03-21 19:57:35,2021-03-22,2021-03-24
4491,2884,Delivered,1720.43,172.14,82.25,102.65,1974.82,USD,2025-12-04 03:58:32,2025-12-05,2025-12-11
5634,3705,Returned,1705.47,103.28,19.91,553.6,1828.66,USD,2021-10-18 11:03:20,2021-10-20,2021-10-25
5843,3864,Delivered,274.06,17.37,7.15,0.0,298.58,USD,2020-10-05 22:26:18,2020-10-08,2020-10-15
6060,4016,Returned,6881.06,506.17,7.75,512.72,7394.98,USD,2025-03-06 13:48:57,2025-03-09,2025-03-15
6154,4086,Delivered,1451.41,135.21,7.54,133.89,1594.16,USD,2022-09-21 10:05:45,2022-09-24,2022-10-01
6418,4275,Delivered,3701.15,316.15,18.13,721.24,4035.43,USD,2016-12-27 19:41:38,2016-12-30,2017-01-02
6873,4608,Delivered,274.11,27.34,24.3,35.31,325.75,USD,2021-10-05 20:08:11,2021-10-08,2021-10-15
6946,4654,Delivered,2670.5,218.75,8.82,615.77,2898.07,USD,2025-02-07 22:40:23,2025-02-09,2025-02-11
7498,5050,Delivered,3041.91,246.52,0.0,158.33,3288.43,USD,2022-01-11 17:12:29,2022-01-12,2022-01-14
7796,5291,Delivered,4557.67,361.51,18.42,1133.87,4937.6,USD,2022-04-01 01:15:22,2022-04-04,2022-04-06
10535,7386,Delivered,2535.3,224.62,24.46,0.0,2784.38,USD,2025-09-04 07:17:21,2025-09-06,2025-09-11
11093,7808,Delivered,1952.81,182.52,7.93,0.0,2143.26,USD,2024-01-23 00:42:56,2024-01-25,2024-01-27
11100,7814,Delivered,3616.95,294.39,13.15,827.66,3924.49,USD,2024-10-15 18:29:58,2024-10-16,2024-10-21
11155,7855,Delivered,4760.66,519.64,24.38,29.55,5304.68,USD,2022-12-03 04:18:10,2022-12-04,2022-12-06
11682,8242,Delivered,6137.46,412.94,21.78,0.0,6572.18,USD,2024-10-12 18:33:17,2024-10-14,2024-10-16
12305,8658,Delivered,5872.17,401.79,0.0,0.0,6273.96,USD,2024-01-24 06:16:10,2024-01-25,2024-01-31
12445,8747,Delivered,4440.29,368.88,0.0,58.58,4809.17,USD,2024-06-09 16:25:29,2024-06-09,2024-06-14
12878,9040,Delivered,1915.09,204.25,0.0,0.0,2119.34,USD,2024-04-18 04:48:11,2024-04-21,2024-04-26
13053,9156,Delivered,1501.55,120.97,0.0,0.0,1622.52,USD,2018-05-09 05:45:38,2018-05-10,2018-05-15
13747,9612,Delivered,2507.58,249.15,0.0,0.0,2756.73,USD,2024-07-21 20:33:59,2024-07-22,2024-07-27
524,333,Delivered,6220.93,602.43,24.1,220.16,6847.46,USD,2025-09-03 08:37:30,2025-09-06,2025-09-09
1077,684,Delivered,1782.07,122.91,7.18,80.04,1912.16,USD,2023-11-29 11:44:01,2023-11-29,2023-12-02
1756,1118,Delivered,2642.22,164.92,7.13,1654.98,2814.27,USD,2018-09-29 09:39:03,2018-09-30,2018-10-03
1989,1266,Returned,5085.11,439.25,0.0,630.56,5524.36,USD,2023-02-24 19:18:20,2023-02-26,2023-03-05
2248,1453,Delivered,3980.24,361.75,6.18,97.71,4348.17,USD,2024-02-13 03:39:18,2024-02-15,2024-02-17
2393,1548,Delivered,2625.22,263.59,6.74,835.14,2895.55,USD,2025-06-11 00:57:51,2025-06-14,2025-06-19
2747,1780,Delivered,144.31,8.27,98.41,46.47,250.99,USD,2023-06-24 23:18:08,2023-06-26,2023-07-01
3031,1954,Delivered,1625.94,180.48,23.24,183.16,1829.66,USD,2024-04-18 21:48:06,2024-04-18,2024-04-25
3237,2086,Delivered,1670.42,108.0,0.0,0.0,1778.42,USD,2023-12-27 07:35:36,2023-12-30,2024-01-02
3384,2178,Delivered,5455.74,484.02,6.9,0.0,5946.66,USD,2021-02-25 01:09:39,2021-02-25,2021-03-04
3719,2404,Delivered,8227.1,583.25,8.88,0.0,8819.23,USD,2023-01-21 00:38:41,2023-01-23,2023-01-29
4027,2591,Returned,9859.17,622.66,19.83,334.26,10501.66,USD,2025-10-27 19:19:00,2025-10-30,2025-11-05
4282,2758,Delivered,7435.72,708.46,0.0,1051.49,8144.18,USD,2025-02-20 01:24:31,2025-02-21,2025-02-27
4465,2866,Returned,2315.18,176.67,21.87,231.33,2513.72,USD,2021-07-30 12:29:30,2021-07-31,2021-08-05
5008,3239,Delivered,4031.86,364.95,9.6,338.88,4406.41,USD,2024-07-18 15:25:33,2024-07-21,2024-07-26
5043,3267,Delivered,2960.41,305.77,0.0,82.44,3266.18,USD,2020-01-04 21:36:49,2020-01-04,2020-01-07
5185,3374,Delivered,9142.62,760.48,21.56,250.28,9924.66,USD,2017-11-16 19:15:51,2017-11-16,2017-11-23
6202,4120,Delivered,405.66,27.4,22.98,88.55,456.04,USD,2023-03-11 01:56:36,2023-03-11,2023-03-15
6396,4256,Delivered,7836.73,639.11,7.82,771.89,8483.66,USD,2021-05-16 14:51:18,2021-05-16,2021-05-23
6397,4256,Delivered,5399.48,467.36,0.0,626.0,5866.84,USD,2023-11-11 20:22:21,2023-11-14,2023-11-17
6914,4636,Delivered,2432.62,207.79,7.37,480.67,2647.78,USD,2024-01-13 22:13:59,2024-01-15,2024-01-21
7014,4700,Delivered,960.34,80.36,8.3,0.0,1049.0,USD,2018-04-18 07:43:14,2018-04-19,2018-04-26
7536,5083,Delivered,1982.02,214.06,7.12,0.0,2203.2,USD,2022-03-25 04:30:50,2022-03-27,2022-04-01
8040,5499,Delivered,141.63,11.88,23.26,0.0,176.77,USD,2024-12-28 23:57:55,2024-12-30,2025-01-06
8167,5611,Delivered,1922.99,187.84,6.86,0.0,2117.69,USD,2025-07-17 11:37:14,2025-07-17,2025-07-20
8220,5648,Returned,3460.51,410.76,0.0,1135.84,3871.27,USD,2025-07-14 18:39:31,2025-07-14,2025-07-20
8910,6160,Delivered,6286.59,582.13,7.36,0.0,6876.08,USD,2024-09-30 14:29:40,2024-10-01,2024-10-08
9164,6344,Delivered,3658.73,367.08,0.0,0.0,4025.81,USD,2023-02-07 16:00:33,2023-02-08,2023-02-12
10095,7041,Delivered,4789.41,490.41,0.0,0.0,5279.82,USD,2022-08-16 13:27:38,2022-08-18,2022-08-24
10156,7092,Delivered,3085.03,319.43,18.42,198.1,3422.88,USD,2025-09-13 12:24:54,2025-09-16,2025-09-20
12188,8585,Delivered,3678.61,295.69,24.03,301.74,3998.33,USD,2025-11-24 07:23:12,2025-11-24,2025-12-01
