order_item_id,order_id,product_id,quantity,discount_amount,product_price
13162,3330,979,3,0.0,1473.21
13357,3381,4809,2,0.0,1092.16
13501,3420,1946,9,144.38,64.17
13548,3431,1459,1,0.0,213.23
13849,3507,107,2,27.57,137.83
13936,3533,3347,2,0.0,1356.88
13946,3535,2548,2,230.83,288.54
14098,3575,4017,3,525.06,1166.79
14263,3617,4676,5,579.48,772.64
14295,3627,2377,2,0.0,189.37
14339,3640,3313,2,0.0,96.88
14391,3653,2818,2,1647.82,2059.78
14452,3669,513,3,176.05,293.41
14715,3734,1409,3,115.44,384.81
15072,3826,855,3,97.52,325.07
15093,3833,883,2,0.0,1038.27
15166,3849,3752,4,0.0,171.5
15406,3912,2250,3,0.0,129.67
15437,3918,335,1,29.74,198.25
15438,3918,3719,1,0.0,149.16
15606,3959,643,4,1220.29,1220.29
16246,4121,4175,6,851.12,567.41
16450,4175,1736,7,0.0,46.8
16455,4176,4034,5,0.0,623.65
16466,4178,669,1,0.0,120.8
16792,4255,1108,1,0.0,1056.78
16873,4275,587,6,0.0,35.13
17010,4307,2230,2,0.0,764.27
17108,4330,647,1,90.84,363.38
17140,4338,4979,4,0.0,181.49
17580,4452,3864,4,102.49,256.22
18276,4630,1339,1,471.81,1179.53
18302,4635,2138,1,207.33,1036.67
18342,4645,2167,2,0.0,1255.47
18679,4727,3174,3,159.41,132.84
19056,4820,4391,1,0.0,131.17
19155,4846,3463,3,0.0,153.77
19350,4891,4986,1,0.0,1209.8
19361,4893,3102,6,0.0,78.6
19676,4970,2504,3,185.77,412.83
19687,4972,1946,3,48.13,64.17
19698,4975,1782,1,0.0,1392.22
19988,5050,1137,6,0.0,309.11
20183,5096,1254,1,92.23,614.9
20317,5131,4318,3,0.0,80.87
20385,5146,1527,3,311.53,415.37
20391,5148,603,2,479.02,958.05
20558,5190,1699,7,0.0,71.1
20650,5214,4570,2,1299.9,1624.87
21016,5302,2863,2,0.0,608.75
21249,5362,2161,1,0.0,110.86
21685,5470,4327,1,18.46,92.31
22074,5566,2982,4,0.0,203.91
22171,5592,1821,2,0.0,1250.33
22409,5646,1140,4,0.0,116.37
22592,5693,4176,2,0.0,135.01
22928,5778,3466,5,1218.98,609.49
23060,5815,4502,1,171.84,687.34
23311,5876,1092,2,0.0,87.74
23389,5897,1174,4,0.0,110.28
23512,5924,4251,6,219.47,243.85
23878,6020,4989,2,0.0,35.42
23943,6035,2179,2,88.14,176.27
24337,6134,2999,3,0.0,85.06
24355,6138,4081,2,0.0,294.58
24545,6184,3400,4,0.0,185.07
24941,6278,2121,1,0.0,214.41
25230,6347,887,6,0.0,109.02
25386,6389,4695,2,0.0,114.0
25406,6393,2811,3,0.0,143.03
25477,6407,2999,2,0.0,85.06
25620,6438,1041,3,0.0,74.21
26187,6572,1608,4,102.26,127.82
26232,6581,4995,5,0.0,1011.13
26315,6600,619,3,230.56,307.41
26422,6627,789,3,108.82,145.1
26535,6654,1051,2,30.13,150.64
26548,6659,3535,4,0.0,87.74
26957,6755,3936,4,234.84,234.84
26992,6762,4074,1,69.1,345.49
27018,6770,4637,1,0.0,152.35
27052,6778,1178,2,0.0,153.61
27161,6802,526,2,1094.19,2188.39
27632,6921,3624,1,36.32,242.11
28275,7074,81,3,0.0,546.33
28340,7091,3802,2,0.0,1240.26
28502,7129,3419,8,0.0,594.57
28772,7193,4234,1,0.0,5.78
28998,7244,2310,3,0.0,369.95
29046,7259,4139,1,0.0,152.94
29112,7275,4269,4,0.0,320.96
29237,7304,1964,6,0.0,529.36
29258,7309,4996,4,0.0,112.27
29278,7313,3762,1,0.0,150.19
29324,7322,4504,1,0.0,183.42
29418,7341,3234,1,0.0,179.51
29441,7346,3049,2,0.0,207.56
29851,7449,83,7,0.0,1594.77
30004,7487,2460,1,0.0,358.79
30299,7560,4913,6,0.0,361.14
30356,7575,158,1,7.33,18.32
30542,7619,4167,3,0.0,37.76
30612,7638,4863,5,0.0,573.57
31077,7755,3251,3,0.0,236.06
31146,7773,1433,4,183.01,228.76
31502,7860,519,4,0.0,839.43
31699,7911,3274,1,0.0,1065.54
31868,7954,1458,1,185.85,464.62
32097,8010,4216,2,0.0,15.22
32654,8139,326,5,0.0,193.9
32680,8144,1900,1,0.0,104.41
32858,8184,2025,1,0.0,363.1
32868,8186,1020,2,0.0,72.55
33790,8414,4554,6,0.0,259.24
33902,8440,575,8,0.0,443.48
34100,8490,3684,6,0.0,92.97
34124,8497,1417,4,0.0,41.0
34386,8557,1085,3,582.7,485.58
34781,8652,1062,2,0.0,592.75
34926,8687,1503,3,0.0,914.49
35128,8737,1467,5,232.12,232.12
35782,8891,498,2,0.0,287.73
35860,8912,274,2,0.0,99.17
36476,9061,4907,2,0.0,186.84
36610,9091,3950,3,60.68,80.91
36997,9189,764,9,0.0,831.34
37085,9209,3375,3,0.0,9.38
37302,9266,4826,3,360.7,300.58
37355,9280,907,3,0.0,62.68
37554,9325,1691,1,5.34,53.45
37750,9375,2532,5,0.0,1329.16
38292,9497,387,3,0.0,244.45
38310,9503,4690,2,0.0,110.55
38393,9524,3351,3,20.11,67.02
38973,9664,2053,3,0.0,99.63
39032,9680,1952,4,0.0,535.93
39202,9725,3684,5,0.0,92.97
39473,9792,1652,2,0.0,24.14
40484,10025,1358,7,0.0,205.07
40643,10066,3799,6,0.0,536.75
40727,10083,791,1,0.0,186.73
40744,10088,1961,3,26.29,21.91
40845,10112,2164,1,0.0,316.45
41270,10210,345,4,0.0,11.44
41438,10255,995,1,0.0,73.38
41666,10309,4907,3,0.0,186.84
41745,10327,887,2,32.71,109.02
41844,10351,3037,6,0.0,795.27
41952,10378,1943,6,0.0,172.59
42303,10467,4138,6,1175.93,489.97
42410,10489,1876,3,0.0,100.62
42995,10633,792,2,312.62,390.77
43821,10830,754,2,22.23,27.79
44356,10958,3628,3,59.51,79.34
44973,11115,698,9,370.44,164.64
45059,11137,4251,4,0.0,243.85
45286,11190,3575,4,883.34,1104.18
45383,11211,1625,1,0.0,473.36
45387,11213,4679,3,0.0,89.12
45434,11225,3955,3,0.0,902.15
45471,11234,4960,2,0.0,158.11
45716,11297,2563,3,0.0,166.62
46031,11367,4112,2,0.0,810.64
46451,11460,4558,6,0.0,246.18
46687,11518,2262,1,0.0,19.97
47351,11683,115,2,0.0,214.62
47381,11692,2343,2,0.0,185.85
47825,11800,3193,1,49.4,247.01
48009,11844,1387,3,0.0,632.62
48225,11903,3510,2,225.38,281.73
48547,11987,676,1,0.0,309.67
48699,12026,1775,4,0.0,236.96
48743,12039,2343,5,92.92,185.85
48813,12057,1037,2,0.0,181.49
49081,12127,625,2,0.0,165.25
49109,12133,2795,2,16.35,54.51
49370,12200,1903,2,0.0,34.21
49591,12256,3274,1,0.0,1065.54
49607,12262,1600,1,33.18,33.18
49904,12335,480,1,86.22,431.11
50136,12391,3368,2,0.0,151.8
50212,12411,4271,1,0.0,256.11
50247,12418,3242,3,0.0,194.72
50263,12423,4388,4,0.0,165.54
50810,12569,1251,4,0.0,32.0
51162,12659,668,2,0.0,1534.94
51214,12672,2617,3,512.76,427.3
51399,12716,2143,4,0.0,447.01
51565,12758,4149,3,0.0,191.04
52116,12894,247,3,109.04,242.32
52819,13068,3771,1,0.0,1528.66
53139,13150,2574,7,0.0,47.72
53670,13281,1656,3,0.0,1308.83
53992,13360,968,1,0.0,114.87
53996,13360,2445,8,0.0,257.11
54275,13431,927,3,0.0,165.98
54470,13483,713,3,40.48,89.95
54827,13572,3457,2,180.3,225.38
55257,13681,2774,3,0.0,357.44
55638,13784,3647,2,0.0,389.38
55735,13809,1525,4,0.0,434.0
55848,13836,3707,1,0.0,71.84
56331,13961,3069,1,0.0,860.15
20153,5090,1672,2,0.0,22.71
21223,5356,2761,1,26.49,105.95
31041,7748,2512,1,223.6,558.99
34777,8651,3936,1,93.94,234.84
37110,9214,2300,1,0.0,901.23
44167,10911,1635,1,0.0,18.82
47219,11650,853,1,0.0,688.8
47739,11783,4210,6,110.42,46.01
48748,12039,794,2,0.0,193.5
50953,12607,4314,3,0.0,43.94
894,226,1127,1,69.82,698.19
1134,292,1147,2,0.0,308.4
1230,314,2563,5,0.0,166.62
1589,398,781,3,0.0,53.85
1730,434,4023,2,0.0,134.13
1805,451,389,6,626.06,260.86
1971,488,4316,1,0.0,175.8
2215,558,1061,2,0.0,55.11
2303,574,3795,5,1343.24,671.62
2413,602,4507,3,0.0,4.83
2524,628,1069,5,0.0,356.72
2850,709,501,2,0.0,1490.83
2949,731,3243,1,0.0,82.33
2964,736,2091,1,93.34,233.34
3288,813,4748,1,0.0,741.02
3371,835,2099,2,0.0,108.35
3500,872,964,4,0.0,89.26
3724,927,3553,1,11.05,110.48
3816,955,2534,2,0.0,403.68
3890,972,4285,4,0.0,67.96
3952,988,2598,1,0.0,116.66
4148,1037,372,3,345.09,1150.31
4773,1198,377,4,0.0,1067.46
5033,1268,3019,2,0.0,186.63
5055,1274,2374,2,0.0,43.56
6912,1735,3966,1,80.38,803.76
7319,1847,589,4,450.06,1125.15
7604,1929,4191,5,220.7,110.35
8110,2063,2310,5,739.9,369.95
8612,2188,1903,2,0.0,34.21
8976,2278,2851,1,0.0,621.87
9095,2307,2458,2,0.0,177.63
9236,2345,1652,2,0.0,24.14
9339,2367,943,2,0.0,774.17
9473,2401,1563,6,0.0,314.44
9495,2407,3641,2,0.0,182.17
9912,2512,1463,2,0.0,651.51
9917,2513,1793,7,0.0,146.96
10528,2676,3520,3,76.4,169.78
10580,2689,2962,4,209.44,130.9
10813,2738,2018,1,24.12,241.22
11282,2861,3526,1,74.5,186.25
11679,2962,2014,2,0.0,1297.24
12043,3046,1665,1,6.29,62.9
12586,3191,4070,2,55.44,69.3
13063,3303,912,4,0.0,372.05
13114,3319,144,2,0.0,30.3
13270,3358,1220,3,0.0,533.9
13292,3365,4375,3,744.84,993.12
13400,3392,3183,2,0.0,1626.09
13719,3473,496,3,635.83,1059.72
13757,3487,2847,1,0.0,21.72
14291,3627,2338,3,554.88,184.96
14407,3657,4662,1,244.48,1222.4
14453,3669,42,1,30.55,305.51
14540,3693,1455,2,0.0,831.85
14918,3788,3987,2,13.85,34.63
14953,3797,1347,8,0.0,406.23
15102,3835,3330,1,0.0,495.83
15161,3848,3812,1,0.0,368.69
15309,3890,4702,5,0.0,255.36
15391,3908,4307,3,0.0,60.26
15538,3941,3733,4,276.02,276.02
15898,4031,43,2,93.54,467.7
15921,4036,4027,2,0.0,160.33
16255,4124,780,10,0.0,174.0
16296,4135,290,1,7.14,17.85
16460,4177,4132,7,112.08,80.06
16585,4206,1186,4,0.0,36.37
16675,4227,490,2,0.0,470.43
16704,4233,4352,1,0.0,891.0
16912,4285,2469,4,0.0,356.17
17021,4309,283,3,0.0,1443.36
17091,4325,1881,3,0.0,1340.22
17651,4471,3556,2,0.0,359.49
18176,4603,2652,1,23.43,117.14
18233,4617,2998,2,0.0,197.87
18709,4735,4885,5,65.52,131.04
18744,4745,3080,3,53.29,177.62
19123,4839,1077,1,0.0,100.97
19214,4862,2976,4,0.0,949.37
19269,4875,915,2,0.0,412.28
19347,4890,1877,3,0.0,190.72
19356,4893,685,3,0.0,111.31
19439,4911,4598,1,0.0,41.6
20097,5077,775,4,270.27,270.27
20363,5142,4950,3,0.0,111.67
20378,5146,948,6,182.28,121.52
21146,5336,709,3,0.0,47.8
21185,5347,2752,1,5.42,27.1
21289,5369,944,1,0.0,39.99
21466,5415,994,1,0.0,316.77
21569,5439,3005,6,654.02,272.51
21782,5497,1302,2,0.0,941.14
22692,5719,4825,1,0.0,29.92
22716,5724,2479,4,1854.23,1854.23
22733,5726,3134,1,0.0,209.82
22818,5750,534,4,0.0,149.37
22836,5754,4919,1,0.0,57.24
23121,5827,591,2,0.0,56.45
23607,5950,2654,3,113.38,251.96
24191,6095,3983,4,0.0,1180.2
24289,6122,3825,1,0.0,90.41
24365,6141,4210,2,23.0,46.01
24453,6162,3219,2,445.01,890.03
24641,6211,4740,3,182.27,405.04
25288,6364,1163,4,0.0,361.89
25439,6400,3395,1,0.0,226.43
25614,6436,438,1,0.0,54.44
25636,6442,3905,5,0.0,60.86
25970,6519,4112,1,810.64,810.64
26093,6550,1089,6,0.0,1514.9
26192,6573,178,1,0.0,285.32
26257,6587,1653,1,0.0,315.23
26277,6592,4913,4,0.0,361.14
26538,6655,4199,3,0.0,306.54
26733,6703,1902,5,0.0,337.34
26885,6739,735,3,0.0,218.55
26990,6761,68,4,182.3,303.84
27233,6821,1811,5,251.6,201.28
27247,6824,4377,1,160.72,642.89
27303,6834,3628,1,0.0,79.34
27423,6868,2113,1,0.0,1313.66
27717,6943,3508,2,0.0,78.61
27765,6955,4547,1,0.0,1781.72
28252,7068,505,2,0.0,279.64
28313,7083,2726,1,13.15,87.7
28717,7181,1749,3,799.47,1332.45
28850,7211,213,3,0.0,123.94
29619,7393,4846,2,50.02,100.04
29974,7481,4482,4,0.0,218.81
30226,7542,1582,7,0.0,348.19
30322,7567,4886,1,0.0,91.95
30653,7648,788,8,461.12,230.56
30656,7649,2720,1,109.06,436.22
30767,7677,2619,4,0.0,586.62
30910,7709,3675,1,0.0,221.92
31007,7737,4102,3,0.0,766.39
31332,7817,3947,2,0.0,372.73
31444,7847,1835,1,0.0,38.25
31575,7878,4606,6,0.0,178.73
31846,7949,1692,2,26.82,67.05
31912,7964,2333,3,0.0,517.76
31917,7965,41,1,0.0,399.92
31972,7982,4949,1,0.0,141.03
32238,8041,1676,1,0.0,76.47
32274,8049,3861,5,0.0,510.32
32734,8154,903,3,0.0,99.71
32756,8160,648,1,69.16,461.08
33588,8364,4467,1,320.03,320.03
33758,8407,20,9,0.0,67.29
33894,8438,229,3,0.0,67.32
33966,8456,1184,8,359.6,224.75
34082,8486,1806,5,0.0,296.55
34135,8499,735,2,0.0,218.55
34301,8537,1531,5,208.3,166.64
34707,8635,3149,2,0.0,232.01
34756,8648,157,4,0.0,38.6
34785,8653,4381,1,0.0,261.05
35180,8748,3954,5,986.96,789.57
35329,8784,4838,2,123.12,410.39
35400,8802,1926,1,15.05,60.19
35439,8810,3720,1,0.0,1031.53
35544,8834,1082,1,146.34,731.72
35799,8896,1616,2,0.0,828.71
35935,8929,580,2,0.0,44.18
36308,9024,665,3,0.0,116.21
36545,9073,3222,1,99.06,247.66
36669,9104,1686,2,0.0,748.79
36838,9149,1111,2,59.58,148.95
36850,9151,4578,3,0.0,179.54
37080,9207,2061,3,0.0,552.88
37255,9256,2453,2,0.0,75.32
37794,9386,1171,3,0.0,100.99
38283,9495,842,1,0.0,88.34
38302,9500,3042,5,0.0,245.79
38448,9536,3137,2,0.0,596.48
38554,9564,4058,7,344.29,327.9
39600,9819,3954,2,236.87,789.57
39907,9889,4375,3,744.84,993.12
40010,9914,3826,1,86.48,216.21
40051,9924,1587,5,44.96,59.95
40144,9945,2104,3,0.0,190.64
40184,9952,2901,7,0.0,1042.41
40356,9995,4878,1,0.0,196.66
40532,10040,1984,2,0.0,255.03
40656,10069,978,2,0.0,99.83
40800,10101,2408,3,0.0,153.74
41227,10200,4542,4,59.25,37.03
41476,10262,1021,2,74.91,187.27
41768,10332,4523,2,0.0,54.17
42094,10417,501,1,223.62,1490.83
42587,10534,3473,3,99.58,132.77
42660,10554,522,1,15.94,106.26
42800,10587,24,3,0.0,861.39
42816,10591,3214,3,0.0,89.24
42930,10617,4913,1,0.0,361.14
42934,10619,1115,6,2939.18,1959.45
44027,10882,4487,5,0.0,1227.62
44173,10912,3306,2,0.0,428.29
44192,10916,3262,2,0.0,494.32
44268,10936,4425,6,0.0,260.21
44430,10977,850,2,0.0,1146.69
44753,11058,3731,4,14.35,17.94
44854,11087,3112,1,181.4,725.6
44925,11105,3496,2,5.76,19.2
45048,11135,1924,2,323.78,404.72
45216,11172,4667,3,0.0,91.16
45442,11227,4150,3,0.0,105.7
45815,11319,3962,3,0.0,159.52
45830,11321,4365,1,0.0,80.59
45979,11355,1893,1,0.0,55.33
46564,11486,2175,5,0.0,407.6
47181,11639,4701,1,0.0,1135.36
47629,11755,917,1,22.19,110.94
47982,11837,1747,2,0.0,25.8
48242,11907,2445,2,205.69,257.11
48263,11912,2877,1,0.0,45.13
48568,11992,283,3,1082.52,1443.36
48797,12053,3161,2,0.0,1013.12
48891,12079,1765,5,0.0,285.07
49106,12133,1817,1,1563.6,1563.6
49246,12166,1329,2,75.46,94.33
49381,12203,1279,1,0.0,152.47
49533,12240,2736,3,63.56,141.24
49556,12245,3940,5,0.0,1409.19
49825,12316,3167,2,0.0,43.09
50649,12529,3983,3,0.0,1180.2
50743,12552,4445,4,0.0,80.8
50792,12565,2466,1,0.0,1268.14
50968,12609,3753,2,0.0,549.51
51061,12631,4487,2,2455.24,1227.62
51370,12712,1014,3,0.0,164.1
51590,12764,3403,1,0.0,67.66
52135,12897,4329,3,0.0,70.69
52670,13031,2897,2,0.0,91.36
52678,13032,468,1,7.14,71.39
52834,13071,612,2,0.0,906.83
52907,13092,1310,2,0.0,375.58
53024,13121,1084,4,0.0,44.57
53384,13216,1642,2,110.73,221.46
53486,13237,2978,4,178.8,111.75
53544,13250,1015,1,0.0,12.61
53621,13269,4048,2,0.0,338.66
53659,13277,4448,3,0.0,521.67
53755,13302,3873,3,0.0,151.46
53880,13333,1596,2,0.0,212.17
54105,13384,3179,3,135.01,180.01
54246,13423,3262,3,148.3,494.32
54310,13441,3177,8,0.0,929.69
54432,13474,3989,5,357.25,357.25
54587,13514,4006,1,0.0,1185.72
54996,13615,1143,1,0.0,233.39
55261,13683,1432,7,0.0,129.08
55274,13687,325,1,100.61,1006.13
55310,13696,2228,5,0.0,17.49
55559,13761,1461,4,0.0,312.08
55680,13793,2096,4,252.04,420.06
12879,3258,4661,1,0.0,20.43
18897,4784,1330,4,0.0,457.94
20898,5275,4218,3,0.0,408.2
23347,5885,1881,7,0.0,1340.22
24328,6133,2394,2,72.9,242.99
29722,7417,4439,4,1041.49,1735.81
33054,8229,4048,4,0.0,338.66
37493,9313,1527,2,0.0,415.37
37758,9378,1406,7,0.0,322.36
40234,9963,1982,1,0.0,1896.47
42364,10480,1622,9,0.0,31.43
48277,11915,874,3,0.0,209.35
48747,12039,2062,2,0.0,54.51
49321,12187,2562,2,158.65,317.3
49344,12192,4874,1,0.0,1009.75
49950,12348,2126,2,177.18,590.61
53926,13344,1584,7,0.0,94.72
54065,13376,965,2,41.81,83.63
54431,13474,4025,1,0.0,341.15
47,11,799,1,0.0,341.49
137,34,2156,3,0.0,809.55
185,45,3077,1,0.0,372.32
284,72,188,6,0.0,12.28
428,107,3165,2,44.73,89.45
1054,270,4050,2,0.0,85.73
1211,309,2502,2,220.78,275.98
1351,342,3121,4,37.94,94.86
1535,386,3315,2,0.0,810.73
1776,445,3986,4,0.0,226.03
1886,469,1433,4,366.02,228.76
2171,545,519,3,0.0,839.43
2464,614,2386,3,0.0,18.23
2567,638,4089,1,0.0,78.08
2635,654,74,3,0.0,49.52
2882,718,1398,2,91.37,228.42
3228,797,4983,6,604.26,100.71
3265,807,2790,3,0.0,987.2
3407,846,295,6,112.89,125.43
3473,864,612,2,362.73,906.83
3498,872,213,3,74.36,123.94
4046,1015,3792,7,0.0,1308.0
4075,1022,623,3,0.0,59.64
4155,1040,299,2,0.0,93.08
4164,1043,3258,4,0.0,36.17
4228,1062,3619,3,0.0,98.92
4355,1094,1520,1,0.0,162.89
4637,1161,3571,2,0.0,302.24
5181,1306,4201,1,0.0,135.83
5414,1364,2537,4,0.0,168.41
6026,1512,4274,2,21.88,43.75
6036,1515,1057,2,255.42,319.27
6116,1533,1500,2,0.0,112.77
6597,1659,3069,1,0.0,860.15
7013,1766,2931,3,0.0,42.25
7079,1783,461,1,36.99,92.48
7669,1945,1829,3,0.0,74.8
7678,1947,2213,1,66.47,265.87
7886,2001,4792,1,0.0,37.08
8172,2075,4557,2,368.31,460.39
8244,2094,313,5,0.0,618.29
8591,2183,2374,3,52.27,43.56
9157,2325,4739,3,0.0,1228.55
9242,2347,1760,4,426.27,426.27
9375,2375,807,1,0.0,568.61
9564,2424,137,5,0.0,601.05
9575,2426,1041,1,0.0,74.21
9915,2513,4625,4,0.0,615.41
10122,2567,3835,4,0.0,19.76
10364,2633,1111,1,0.0,148.95
10444,2653,2596,3,0.0,48.87
10791,2734,3486,9,0.0,12.86
11415,2896,3123,9,1406.88,625.28
11657,2957,1784,4,18.43,18.43
11677,2961,2167,1,0.0,1255.47
12034,3045,1781,1,29.2,116.79
12099,3061,3272,2,130.62,326.54
12379,3138,1905,4,54.59,90.99
12467,3159,4918,3,0.0,216.32
12895,3262,2844,8,49.9,41.58
12925,3269,1011,7,0.0,56.1
13293,3365,2458,1,0.0,177.63
13395,3391,2681,7,898.17,128.31
13589,3443,3257,2,0.0,63.37
13591,3444,4675,6,0.0,257.0
14424,3662,467,5,0.0,112.34
15638,3967,1829,7,523.6,74.8
15893,4028,2477,5,0.0,397.15
16029,4064,1404,1,0.0,175.56
16055,4070,672,3,0.0,364.86
16095,4080,2569,2,0.0,86.4
16426,4169,4629,2,0.0,1568.66
16457,4176,4026,3,0.0,1335.07
16566,4202,389,2,0.0,260.86
17022,4310,2295,2,687.2,343.6
17152,4341,997,2,12.56,62.81
17174,4347,2952,5,0.0,909.31
17344,4393,41,4,0.0,399.92
17402,4408,3085,3,0.0,106.81
17512,4437,3478,8,0.0,117.18
17620,4462,2627,3,269.46,89.82
18372,4652,1917,1,0.0,324.95
18464,4674,3654,3,124.61,103.84
18466,4674,4161,2,0.0,236.02
18616,4713,2475,2,557.4,1393.51
18642,4720,2250,2,0.0,129.67
18704,4733,1501,2,0.0,1226.61
18745,4745,2388,4,360.06,225.04
18810,4763,2108,2,102.96,257.4
18994,4805,4515,4,56.87,56.87
18996,4806,4507,3,2.17,4.83
19027,4813,2658,1,0.0,130.48
19264,4873,2956,4,0.0,866.81
19552,4939,3661,5,0.0,128.53
19593,4948,1091,5,0.0,103.95
19979,5048,2682,4,383.34,239.59
19985,5049,4625,4,615.41,615.41
20505,5177,2914,3,10.85,24.1
20521,5182,2376,2,0.0,1357.17
20604,5201,3413,1,0.0,386.94
20642,5212,289,2,0.0,453.31
20776,5247,1485,1,10.47,104.74
20975,5292,4145,4,0.0,80.48
21239,5359,4990,5,0.0,84.52
21413,5404,2355,3,70.49,93.99
21478,5418,1499,6,0.0,280.59
21794,5500,1498,1,0.0,89.39
22080,5569,3017,2,0.0,1758.87
22112,5579,209,4,30.75,30.75
22277,5616,2477,3,0.0,397.15
22476,5662,46,1,0.0,41.19
22734,5726,912,5,0.0,372.05
22809,5747,2408,2,0.0,153.74
22829,5753,1874,3,0.0,36.74
22870,5762,466,1,0.0,22.58
23845,6010,2897,3,0.0,91.36
23892,6023,2329,2,0.0,341.3
24142,6080,2034,2,190.87,381.73
24281,6120,1764,2,0.0,141.69
24446,6161,513,5,0.0,293.41
24475,6167,2731,1,14.74,98.24
24643,6211,2212,10,0.0,167.24
24892,6266,4863,2,0.0,573.57
25306,6369,4908,1,0.0,70.37
25343,6378,4748,2,0.0,741.02
25400,6392,4651,1,0.0,762.76
25699,6455,4451,6,2394.22,997.59
25827,6483,4910,1,0.0,31.68
26057,6542,356,6,0.0,835.14
26140,6562,2262,4,0.0,19.97
26214,6576,982,2,0.0,320.68
26270,6591,1778,2,143.19,286.39
26403,6621,2343,2,148.68,185.85
26780,6715,760,1,0.0,131.08
26813,6722,1548,3,0.0,217.28
26896,6741,784,8,51.38,64.23
26954,6754,1689,4,504.54,1261.36
27082,6786,1230,3,0.0,364.1
27114,6793,545,3,896.16,298.72
27380,6856,1626,1,0.0,29.1
27419,6866,2044,4,0.0,31.8
27504,6890,3107,1,0.0,283.3
27806,6964,4110,2,0.0,1347.92
27945,6994,542,6,0.0,549.9
28055,7020,3805,2,0.0,340.83
28193,7054,4464,1,0.0,177.12
28248,7067,4582,3,0.0,936.48
28653,7165,2272,2,0.0,68.93
29168,7288,3874,5,0.0,82.74
29243,7306,3058,5,0.0,648.84
29365,7331,2391,3,0.0,1716.64
29456,7352,4822,4,0.0,113.3
29495,7362,3473,2,0.0,132.77
29595,7387,2012,4,0.0,170.33
29669,7406,4472,1,3.09,30.9
29710,7415,1678,4,0.0,701.19
30319,7565,545,4,0.0,298.72
30481,7603,2908,3,0.0,136.35
30578,7628,4181,7,0.0,84.12
30710,7661,468,5,0.0,71.39
31035,7745,1426,5,0.0,743.6
31391,7833,2173,2,0.0,165.56
31477,7855,2450,4,482.91,1207.28
31726,7919,2227,2,0.0,22.9
31934,7970,1424,2,0.0,37.32
32147,8021,4033,2,0.0,40.48
32158,8023,1710,5,0.0,1909.03
32499,8100,3304,5,244.09,488.18
32541,8112,3813,10,0.0,490.37
32788,8167,3272,1,0.0,326.54
32849,8181,1004,7,0.0,207.59
33044,8227,4443,5,0.0,747.25
33120,8245,1655,5,0.0,295.21
33394,8319,2000,5,0.0,62.12
33495,8344,800,2,0.0,136.5
33580,8362,3313,2,19.38,96.88
33603,8368,4235,3,11.41,19.01
34001,8463,3872,5,122.83,163.77
34111,8494,4089,7,0.0,78.08
34330,8542,553,2,0.0,95.9
34412,8563,2390,3,0.0,82.0
35076,8724,3993,2,267.26,1336.31
35130,8737,2348,2,22.7,45.4
35592,8846,2960,1,0.0,29.58
35823,8901,2664,2,18.03,36.06
35857,8912,1609,3,677.41,903.21
36149,8983,1653,3,0.0,315.23
36157,8984,4473,8,0.0,1005.22
36439,9054,4378,7,237.33,226.03
37408,9293,1151,1,0.0,63.8
37880,9406,4016,3,0.0,55.39
38168,9468,2699,3,1482.53,1976.7
38736,9608,1576,7,0.0,485.72
38782,9616,48,7,0.0,170.33
38978,9666,944,6,23.99,39.99
39462,9790,2490,1,0.0,246.75
39495,9795,294,4,0.0,1147.59
39706,9843,4741,1,11.67,46.68
39741,9852,725,2,5.62,14.05
39833,9872,2588,4,0.0,56.83
40122,9940,532,4,0.0,239.61
40180,9951,1859,1,130.53,652.64
41012,10148,27,3,0.0,103.66
41730,10324,895,2,0.0,310.44
41761,10331,4844,3,0.0,81.39
41970,10383,1152,2,0.0,242.52
42221,10446,3008,7,0.0,86.0
42914,10612,3384,2,0.0,639.68
42971,10628,770,3,0.0,370.09
43010,10636,3930,2,0.0,69.39
43531,10756,4545,2,105.75,528.73
43535,10757,2311,3,0.0,47.74
43688,10798,1607,4,0.0,54.27
43733,10808,469,1,0.0,1094.09
43818,10829,2390,2,0.0,82.0
43883,10845,1748,1,0.0,1441.83
43950,10861,3404,2,0.0,68.43
43999,10876,1016,4,736.53,920.66
44383,10966,4629,3,0.0,1568.66
44388,10966,4531,2,0.0,683.92
45096,11144,2163,1,0.0,535.56
45173,11162,1343,2,24.29,60.73
45267,11185,3290,3,0.0,584.53
45632,11273,4915,3,0.0,1185.85
45801,11316,577,2,0.0,131.78
46113,11389,3843,2,0.0,342.42
46208,11412,3518,5,104.23,138.98
46304,11429,1776,1,0.0,360.33
46634,11506,1951,3,0.0,116.21
46930,11576,1256,2,0.0,524.07
47057,11607,1862,2,20.92,104.61
47209,11647,1873,2,0.0,213.23
47406,11700,99,4,0.0,154.43
47412,11701,2093,1,0.0,97.52
47582,11743,1428,1,0.0,12.18
47626,11754,92,2,530.47,1326.17
48054,11857,1116,1,131.2,328.01
48678,12020,2010,2,881.68,1102.1
49002,12106,1172,1,0.0,451.94
49119,12135,3082,3,1120.62,373.54
49403,12208,4609,3,0.0,71.47
49477,12227,258,8,193.31,120.82
49671,12279,2705,7,0.0,82.74
49865,12325,3555,1,0.0,139.48
50107,12385,4958,7,0.0,872.37
50153,12397,4607,1,27.72,184.82
50160,12399,3324,5,0.0,20.65
50494,12484,3164,2,0.0,124.15
50530,12492,623,1,0.0,59.64
51507,12746,3943,3,297.98,397.31
